1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-79.625,100000.,-91.125,100000.,-74.625,100000.,-82.375
100900.,-82.125,100900.,-91.125,100900.,-74.125,100900.,-82.125
101800.,-83.625,101800.,-93.125,101800.,-75.125,101800.,-84.775
102700.,-86.125,102700.,-91.125,102700.,-74.125,102700.,-83.675
103600.,-89.625,103600.,-89.625,103600.,-75.125,103600.,-83.325
104500.,-80.625,104500.,-90.125,104500.,-72.625,104500.,-82.175
105400.,-79.125,105400.,-89.625,105400.,-74.625,105400.,-82.825
106300.,-85.125,106300.,-91.125,106300.,-75.625,106300.,-81.925
107200.,-83.125,107200.,-88.625,107200.,-73.125,107200.,-82.375
108100.,-88.625,108100.,-92.625,108100.,-75.625,108100.,-83.275
109000.,-85.65625,109000.,-88.15625,109000.,-75.15625,109000.,-80.25625
109900.,-81.65625,109900.,-91.65625,109900.,-75.65625,109900.,-81.30625
110800.,-83.65625,110800.,-92.65625,110800.,-75.15625,110800.,-84.55625
111700.,-86.15625,111700.,-93.15625,111700.,-76.65625,111700.,-82.15625
112600.,-84.15625,112600.,-91.15625,112600.,-74.65625,112600.,-81.80625
113500.,-82.65625,113500.,-90.15625,113500.,-73.65625,113500.,-82.00625
114400.,-81.15625,114400.,-89.15625,114400.,-76.15625,114400.,-81.95625
115300.,-88.65625,115300.,-91.65625,115300.,-73.65625,115300.,-83.95625
116200.,-82.1875,116200.,-88.6875,116200.,-75.6875,116200.,-82.6875
117100.,-79.6875,117100.,-91.6875,117100.,-75.6875,117100.,-83.3875
118000.,-84.1875,118000.,-88.6875,118000.,-75.1875,118000.,-81.2375
118900.,-85.1875,118900.,-90.1875,118900.,-73.6875,118900.,-83.2875
119800.,-80.6875,119800.,-91.1875,119800.,-76.1875,119800.,-83.1875
120700.,-87.1875,120700.,-89.6875,120700.,-75.6875,120700.,-83.4875
121600.,-82.6875,121600.,-91.1875,121600.,-75.6875,121600.,-81.8375
122500.,-87.1875,122500.,-91.1875,122500.,-75.1875,122500.,-82.3375
123400.,-85.71875,123400.,-94.71875,123400.,-74.71875,123400.,-83.91875
124300.,-83.71875,124300.,-91.71875,124300.,-72.21875,124300.,-83.91875
125200.,-87.21875,125200.,-88.21875,125200.,-74.71875,125200.,-82.41875
126100.,-79.21875,126100.,-94.71875,126100.,-74.71875,126100.,-83.46875
127000.,-86.21875,127000.,-92.71875,127000.,-74.71875,127000.,-85.06875
127900.,-82.21875,127900.,-88.71875,127900.,-74.71875,127900.,-82.76875
128800.,-86.21875,128800.,-91.71875,128800.,-75.71875,128800.,-83.91875
129700.,-83.21875,129700.,-91.21875,129700.,-74.21875,129700.,-82.91875
