1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-36.09375,100000.,-88.59375,100000.,-33.09375,100000.,-35.49375
100900.,-36.59375,100900.,-87.09375,100900.,-34.09375,100900.,-36.69375
101800.,-39.59375,101800.,-88.09375,101800.,-34.09375,101800.,-39.59375
102700.,-44.59375,102700.,-88.09375,102700.,-34.09375,102700.,-44.64375
103600.,-52.09375,103600.,-89.59375,103600.,-32.59375,103600.,-52.19375
104500.,-65.09375,104500.,-91.59375,104500.,-32.59375,104500.,-65.19375
105400.,-64.09375,105400.,-84.09375,105400.,-32.59375,105400.,-63.54375
106300.,-50.59375,106300.,-85.09375,106300.,-34.59375,106300.,-50.59375
107200.,-42.09375,107200.,-89.59375,107200.,-32.09375,107200.,-42.09375
108100.,-37.09375,108100.,-84.59375,108100.,-31.59375,108100.,-36.79375
109000.,-33.625,109000.,-85.125,109000.,-31.625,109000.,-33.625
109900.,-32.625,109900.,-83.625,109900.,-30.125,109900.,-32.575
110800.,-33.125,110800.,-85.125,110800.,-31.125,110800.,-33.125
111700.,-35.625,111700.,-83.625,111700.,-31.125,111700.,-35.925
112600.,-40.625,112600.,-80.625,112600.,-30.625,112600.,-40.475
113500.,-48.125,113500.,-85.125,113500.,-30.625,113500.,-48.075
114400.,-60.125,114400.,-82.625,114400.,-31.125,114400.,-60.125
115300.,-66.125,115300.,-82.625,115300.,-30.625,115300.,-65.975
116200.,-51.15625,116200.,-84.65625,116200.,-30.15625,116200.,-50.80625
117100.,-41.65625,117100.,-82.65625,117100.,-31.65625,117100.,-41.85625
118000.,-36.15625,118000.,-88.15625,118000.,-30.65625,118000.,-36.15625
118900.,-33.15625,118900.,-85.15625,118900.,-29.65625,118900.,-33.15625
119800.,-31.65625,119800.,-86.15625,119800.,-29.65625,119800.,-31.65625
120700.,-32.15625,120700.,-84.65625,120700.,-30.65625,120700.,-32.15625
121600.,-34.15625,121600.,-88.15625,121600.,-29.15625,121600.,-34.15625
122500.,-38.65625,122500.,-89.65625,122500.,-29.15625,122500.,-38.65625
123400.,-46.1875,123400.,-85.1875,123400.,-29.6875,123400.,-46.1375
124300.,-57.6875,124300.,-86.6875,124300.,-29.1875,124300.,-57.5875
125200.,-71.6875,125200.,-87.1875,125200.,-29.1875,125200.,-71.4375
126100.,-55.1875,126100.,-89.6875,126100.,-30.1875,126100.,-55.2375
127000.,-45.6875,127000.,-86.6875,127000.,-29.6875,127000.,-45.7875
127900.,-40.1875,127900.,-87.1875,127900.,-28.6875,127900.,-40.1875
128800.,-36.6875,128800.,-89.6875,128800.,-29.1875,128800.,-36.3875
129700.,-34.6875,129700.,-88.6875,129700.,-30.6875,129700.,-34.7375
130600.,-35.21875,130600.,-85.71875,130600.,-28.71875,130600.,-35.21875
131500.,-37.21875,131500.,-85.21875,131500.,-29.21875,131500.,-37.21875
132400.,-41.21875,132400.,-84.71875,132400.,-30.21875,132400.,-41.21875
133300.,-48.21875,133300.,-85.21875,133300.,-29.21875,133300.,-48.21875
134200.,-58.21875,134200.,-83.21875,134200.,-28.71875,134200.,-58.21875
135100.,-76.71875,135100.,-82.21875,135100.,-30.21875,135100.,-76.81875
136000.,-75.71875,136000.,-82.21875,136000.,-30.21875,136000.,-77.26875
136900.,-70.71875,136900.,-85.21875,136900.,-29.21875,136900.,-69.81875
137800.,-63.25,137800.,-82.25,137800.,-29.75,137800.,-63.4
138700.,-59.25,138700.,-83.75,138700.,-29.75,138700.,-59.35
139600.,-57.25,139600.,-82.75,139600.,-27.75,139600.,-57.7
140500.,-56.75,140500.,-88.25,140500.,-27.75,140500.,-57.65
141400.,-59.75,141400.,-82.75,141400.,-28.25,141400.,-59.75
142300.,-64.25,142300.,-83.25,142300.,-28.25,142300.,-63.9
143200.,-69.75,143200.,-86.25,143200.,-29.25,143200.,-70.35
144100.,-73.78125,144100.,-83.78125,144100.,-32.78125,144100.,-76.88125
145000.,-77.78125,145000.,-80.78125,145000.,-29.78125,145000.,-76.38125
145900.,-57.28125,145900.,-86.28125,145900.,-28.28125,145900.,-57.08125
146800.,-47.28125,146800.,-85.78125,146800.,-29.28125,146800.,-47.28125
147700.,-40.28125,147700.,-89.78125,147700.,-29.28125,147700.,-40.28125
148600.,-35.78125,148600.,-87.28125,148600.,-29.28125,148600.,-36.08125
149500.,-34.28125,149500.,-85.78125,149500.,-30.28125,149500.,-34.18125
150400.,-33.78125,150400.,-90.28125,150400.,-29.78125,150400.,-33.78125
151300.,-35.3125,151300.,-86.8125,151300.,-31.8125,151300.,-35.3125
152200.,-38.8125,152200.,-87.3125,152200.,-31.3125,152200.,-38.9625
153100.,-45.3125,153100.,-87.3125,153100.,-32.3125,153100.,-45.3125
154000.,-54.3125,154000.,-91.3125,154000.,-32.3125,154000.,-54.3125
154900.,-70.8125,154900.,-87.8125,154900.,-33.3125,154900.,-70.9125
155800.,-59.3125,155800.,-89.3125,155800.,-32.3125,155800.,-59.2125
156700.,-48.8125,156700.,-88.8125,156700.,-32.8125,156700.,-48.5625
157600.,-41.3125,157600.,-86.3125,157600.,-34.8125,157600.,-41.3125
158500.,-36.84375,158500.,-85.34375,158500.,-35.34375,158500.,-36.84375
159400.,-34.34375,159400.,-86.84375,159400.,-34.34375,159400.,-34.39375
160300.,-34.34375,160300.,-90.34375,160300.,-33.84375,160300.,-34.14375
161200.,-35.34375,161200.,-86.84375,161200.,-35.34375,161200.,-35.34375
162100.,-38.84375,162100.,-86.84375,162100.,-36.34375,162100.,-38.84375
163000.,-44.34375,163000.,-85.84375,163000.,-33.34375,163000.,-44.49375
163900.,-53.34375,163900.,-89.84375,163900.,-31.84375,163900.,-53.39375
164800.,-68.84375,164800.,-84.84375,164800.,-32.84375,164800.,-68.69375
