1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-83.09375,100000.,-86.09375,100000.,-78.09375,100000.,-82.29375
100900.,-80.59375,100900.,-87.59375,100900.,-78.09375,100900.,-82.24375
101800.,-80.09375,101800.,-84.59375,101800.,-78.59375,101800.,-81.44375
102700.,-86.59375,102700.,-86.59375,102700.,-78.59375,102700.,-82.89375
103600.,-86.09375,103600.,-86.09375,103600.,-80.09375,103600.,-82.34375
104500.,-82.59375,104500.,-85.59375,104500.,-79.09375,104500.,-81.74375
105400.,-82.59375,105400.,-87.59375,105400.,-78.59375,105400.,-83.19375
106300.,-79.59375,106300.,-83.09375,106300.,-77.09375,106300.,-79.59375
107200.,-86.59375,107200.,-86.59375,107200.,-77.59375,107200.,-81.94375
108100.,-82.125,108100.,-86.59375,108100.,-81.09375,108100.,-82.959375
109000.,-84.625,109000.,-84.625,109000.,-73.125,109000.,-80.175
109900.,-81.625,109900.,-84.125,109900.,-76.625,109900.,-80.175
110800.,-83.125,110800.,-86.625,110800.,-80.125,110800.,-83.225
111700.,-86.625,111700.,-86.625,111700.,-79.625,111700.,-82.925
112600.,-80.125,112600.,-86.625,112600.,-78.125,112600.,-82.775
113500.,-79.125,113500.,-87.625,113500.,-78.625,113500.,-82.175
114400.,-78.625,114400.,-82.625,114400.,-75.625,114400.,-78.575
115300.,-80.15625,115300.,-85.15625,115300.,-49.65625,115300.,-67.
116200.,-81.65625,116200.,-84.15625,116200.,-30.65625,116200.,-56.55625
117100.,-81.15625,117100.,-82.65625,117100.,-28.65625,117100.,-54.50625
118000.,-75.65625,118000.,-76.65625,118000.,-39.15625,118000.,-57.45625
118900.,-78.65625,118900.,-81.65625,118900.,-73.15625,118900.,-78.20625
119800.,-78.15625,119800.,-82.15625,119800.,-76.65625,119800.,-79.30625
120700.,-38.65625,120700.,-83.15625,120700.,-38.65625,120700.,-59.20625
121600.,-28.65625,121600.,-86.15625,121600.,-28.65625,121600.,-56.45625
122500.,-31.65625,122500.,-87.1875,122500.,-31.65625,122500.,-57.765625
123400.,-52.1875,123400.,-85.6875,123400.,-52.1875,123400.,-67.3875
124300.,-79.6875,124300.,-81.1875,124300.,-75.6875,124300.,-78.7875
125200.,-75.1875,125200.,-83.1875,125200.,-74.1875,125200.,-78.8375
126100.,-77.1875,126100.,-85.1875,126100.,-76.1875,126100.,-79.7875
127000.,-86.6875,127000.,-89.6875,127000.,-76.1875,127000.,-82.1375
127900.,-84.1875,127900.,-85.6875,127900.,-73.6875,127900.,-79.2875
128800.,-82.1875,128800.,-82.1875,128800.,-73.6875,128800.,-77.3375
129700.,-80.1875,129700.,-85.1875,129700.,-78.1875,129700.,-80.896875
130600.,-81.21875,130600.,-85.71875,130600.,-75.21875,130600.,-81.66875
131500.,-81.71875,131500.,-84.21875,131500.,-78.21875,131500.,-81.81875
132400.,-83.21875,132400.,-87.21875,132400.,-77.71875,132400.,-81.86875
133300.,-82.71875,133300.,-83.71875,133300.,-77.71875,133300.,-81.21875
134200.,-84.21875,134200.,-85.71875,134200.,-80.21875,134200.,-83.16875
135100.,-81.21875,135100.,-87.71875,135100.,-75.71875,135100.,-81.86875
136000.,-81.71875,136000.,-85.71875,136000.,-77.21875,136000.,-80.86875
136900.,-80.75,136900.,-87.75,136900.,-75.25,136900.,-81.8875
137800.,-85.75,137800.,-85.75,137800.,-79.25,137800.,-81.7
138700.,-86.25,138700.,-86.75,138700.,-78.25,138700.,-83.
139600.,-76.75,139600.,-86.25,139600.,-79.25,139600.,-81.
140500.,-77.75,140500.,-84.75,140500.,-75.75,140500.,-80.45
141400.,-79.25,141400.,-86.25,141400.,-79.25,141400.,-81.85
142300.,-81.75,142300.,-85.75,142300.,-77.75,142300.,-81.85
143200.,-82.25,143200.,-85.75,143200.,-76.25,143200.,-81.25
144100.,-84.78125,144100.,-84.78125,144100.,-77.75,144100.,-81.465625
145000.,-79.28125,145000.,-85.78125,145000.,-79.78125,145000.,-82.18125
145900.,-82.78125,145900.,-85.28125,145900.,-76.28125,145900.,-80.88125
146800.,-38.28125,146800.,-78.78125,146800.,-38.28125,146800.,-57.43125
147700.,-28.78125,147700.,-83.28125,147700.,-28.78125,147700.,-55.18125
148600.,-31.28125,148600.,-85.78125,148600.,-31.28125,148600.,-56.98125
149500.,-53.28125,149500.,-82.28125,149500.,-53.28125,149500.,-67.23125
150400.,-82.78125,150400.,-82.78125,150400.,-77.28125,150400.,-80.08125
151300.,-74.78125,151300.,-84.78125,151300.,-77.8125,151300.,-80.940625
152200.,-82.8125,152200.,-83.3125,152200.,-76.8125,152200.,-81.1125
153100.,-78.8125,153100.,-84.8125,153100.,-77.3125,153100.,-82.3625
154000.,-87.8125,154000.,-87.8125,154000.,-77.8125,154000.,-82.1125
154900.,-83.3125,154900.,-86.3125,154900.,-78.8125,154900.,-82.2625
155800.,-78.8125,155800.,-84.3125,155800.,-78.3125,155800.,-81.0625
156700.,-81.8125,156700.,-88.8125,156700.,-58.8125,156700.,-71.5625
157600.,-83.3125,157600.,-84.8125,157600.,-30.8125,157600.,-57.0125
158500.,-83.8125,158500.,-83.8125,158500.,-26.8125,158500.,-54.665625
159400.,-84.84375,159400.,-84.84375,159400.,-32.34375,159400.,-57.44375
160300.,-80.84375,160300.,-85.84375,160300.,-63.84375,160300.,-73.34375
161200.,-86.84375,161200.,-86.84375,161200.,-78.34375,161200.,-81.24375
162100.,-90.34375,162100.,-90.34375,162100.,-77.34375,162100.,-83.44375
163000.,-79.84375,163000.,-88.34375,163000.,-78.34375,163000.,-82.34375
163900.,-80.34375,163900.,-89.84375,163900.,-80.34375,163900.,-83.14375
164800.,-81.34375,164800.,-89.84375,164800.,-80.34375,164800.,-83.34375
165700.,-80.375,165700.,-84.375,165700.,-78.375,165700.,-81.365625
166600.,-85.375,166600.,-85.375,166600.,-78.375,166600.,-81.375
167500.,-82.875,167500.,-86.875,167500.,-79.875,167500.,-83.575
168400.,-79.875,168400.,-83.375,168400.,-79.375,168400.,-81.275
169300.,-81.375,169300.,-86.375,169300.,-79.875,169300.,-81.625
170200.,-79.875,170200.,-84.875,170200.,-76.875,170200.,-80.625
171100.,-78.375,171100.,-87.375,171100.,-77.875,171100.,-82.875
172000.,-86.375,172000.,-86.375,172000.,-76.875,172000.,-81.725
172900.,-83.90625,172900.,-84.40625,172900.,-76.40625,172900.,-81.790625
173800.,-75.90625,173800.,-86.90625,173800.,-70.40625,173800.,-78.25625
174700.,-78.90625,174700.,-85.40625,174700.,-72.40625,174700.,-78.85625
175600.,-80.40625,175600.,-85.40625,175600.,-78.40625,175600.,-81.75625
176500.,-79.90625,176500.,-84.90625,176500.,-78.90625,176500.,-81.50625
177400.,-83.90625,177400.,-84.90625,177400.,-77.90625,177400.,-81.10625
178300.,-80.90625,178300.,-85.90625,178300.,-79.40625,178300.,-82.45625
179200.,-82.40625,179200.,-86.40625,179200.,-78.90625,179200.,-84.00625
180100.,-84.9375,180100.,-88.4375,180100.,-78.9375,180100.,-84.625
181000.,-80.4375,181000.,-89.9375,181000.,-80.4375,181000.,-83.6875
181900.,-80.4375,181900.,-86.4375,181900.,-79.4375,181900.,-82.9875
182800.,-82.4375,182800.,-87.9375,182800.,-78.4375,182800.,-83.1375
183700.,-81.4375,183700.,-86.4375,183700.,-79.4375,183700.,-83.1875
184600.,-80.4375,184600.,-87.4375,184600.,-77.4375,184600.,-81.7375
185500.,-82.4375,185500.,-86.4375,185500.,-78.9375,185500.,-82.8875
186400.,-81.4375,186400.,-86.4375,186400.,-79.4375,186400.,-82.9375
187300.,-78.96875,187300.,-86.4375,187300.,-78.4375,187300.,-82.103125
188200.,-80.96875,188200.,-85.46875,188200.,-77.46875,188200.,-81.91875
189100.,-82.46875,189100.,-87.46875,189100.,-80.46875,189100.,-84.06875
190000.,-84.96875,190000.,-87.46875,190000.,-76.46875,190000.,-83.41875
190900.,-80.96875,190900.,-88.46875,190900.,-76.96875,190900.,-81.36875
191800.,-72.96875,191800.,-79.46875,191800.,-71.46875,191800.,-74.16875
192700.,-80.46875,192700.,-85.96875,192700.,-73.46875,192700.,-79.36875
193600.,-75.46875,193600.,-85.46875,193600.,-78.96875,193600.,-81.81875
194500.,-84.96875,194500.,-85.96875,194500.,-78.,194500.,-83.484375
195400.,-83.5,195400.,-84.5,195400.,-78.,195400.,-82.45
196300.,-78.5,196300.,-87.,196300.,-78.,196300.,-81.9
197200.,-82.,197200.,-86.,197200.,-80.,197200.,-83.
198100.,-82.5,198100.,-87.,198100.,-76.5,198100.,-82.1
199000.,-38.,199000.,-89.5,199000.,-38.,199000.,-60.65
199900.,-28.,199900.,-83.,199900.,-28.,199900.,-54.7
200800.,-31.,200800.,-85.,200800.,-31.,200800.,-57.
201700.,-53.53125,201700.,-86.03125,201700.,-53.53125,201700.,-67.68125
202600.,-80.03125,202600.,-88.03125,202600.,-74.53125,202600.,-81.68125
203500.,-79.53125,203500.,-88.03125,203500.,-80.03125,203500.,-83.08125
204400.,-81.53125,204400.,-85.03125,204400.,-78.53125,204400.,-81.43125
205300.,-81.53125,205300.,-83.53125,205300.,-78.53125,205300.,-81.53125
206200.,-83.53125,206200.,-89.03125,206200.,-79.03125,206200.,-82.68125
207100.,-87.03125,207100.,-88.03125,207100.,-77.53125,207100.,-84.43125
208000.,-82.53125,208000.,-88.03125,208000.,-80.03125,208000.,-83.48125
208900.,-84.5625,208900.,-89.0625,208900.,-78.5625,208900.,-84.5625
209800.,-83.5625,209800.,-87.5625,209800.,-79.5625,209800.,-84.0625
210700.,-80.5625,210700.,-89.0625,210700.,-80.0625,210700.,-83.7125
211600.,-77.5625,211600.,-83.5625,211600.,-77.5625,211600.,-81.1125
212500.,-83.0625,212500.,-85.0625,212500.,-78.0625,212500.,-81.4625
213400.,-82.5625,213400.,-87.5625,213400.,-79.5625,213400.,-82.5125
214300.,-83.5625,214300.,-87.5625,214300.,-77.0625,214300.,-81.8125
215200.,-80.0625,215200.,-84.0625,215200.,-78.0625,215200.,-81.2125
