1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-79.125,100000.,-85.125,100000.,-76.625,100000.,-81.075
100900.,-80.125,100900.,-86.625,100900.,-78.125,100900.,-81.925
101800.,-75.125,101800.,-86.125,101800.,-78.625,101800.,-81.925
102700.,-83.125,102700.,-90.125,102700.,-79.125,102700.,-83.425
103600.,-83.625,103600.,-86.625,103600.,-75.625,103600.,-81.925
104500.,-82.125,104500.,-85.125,104500.,-76.625,104500.,-81.425
105400.,-86.125,105400.,-89.625,105400.,-75.625,105400.,-84.525
106300.,-78.125,106300.,-88.125,106300.,-72.625,106300.,-80.925
107200.,-82.625,107200.,-91.625,107200.,-76.125,107200.,-81.375
108100.,-86.125,108100.,-87.125,108100.,-78.625,108100.,-82.525
109000.,-79.65625,109000.,-88.15625,109000.,-77.65625,109000.,-81.70625
109900.,-87.15625,109900.,-89.65625,109900.,-76.65625,109900.,-82.45625
110800.,-84.15625,110800.,-89.65625,110800.,-78.65625,110800.,-82.75625
111700.,-78.65625,111700.,-86.65625,111700.,-76.15625,111700.,-81.90625
112600.,-82.15625,112600.,-86.15625,112600.,-78.15625,112600.,-81.20625
113500.,-81.15625,113500.,-86.65625,113500.,-79.65625,113500.,-82.05625
114400.,-82.15625,114400.,-86.65625,114400.,-77.15625,114400.,-81.75625
115300.,-83.65625,115300.,-91.65625,115300.,-76.15625,115300.,-85.45625
116200.,-83.6875,116200.,-91.6875,116200.,-80.1875,116200.,-85.7375
117100.,-89.6875,117100.,-91.6875,117100.,-76.6875,117100.,-84.2375
118000.,-83.1875,118000.,-93.1875,118000.,-74.6875,118000.,-82.0375
118900.,-81.6875,118900.,-88.1875,118900.,-77.1875,118900.,-80.7875
119800.,-81.1875,119800.,-91.1875,119800.,-77.1875,119800.,-83.7375
120700.,-84.1875,120700.,-91.1875,120700.,-77.6875,120700.,-85.4875
121600.,-81.6875,121600.,-87.1875,121600.,-73.6875,121600.,-81.1375
122500.,-88.1875,122500.,-93.1875,122500.,-78.6875,122500.,-84.0375
123400.,-81.71875,123400.,-90.21875,123400.,-77.21875,123400.,-83.81875
124300.,-84.21875,124300.,-91.71875,124300.,-79.21875,124300.,-85.66875
125200.,-80.71875,125200.,-88.71875,125200.,-79.71875,125200.,-84.56875
126100.,-87.71875,126100.,-87.71875,126100.,-79.71875,126100.,-83.96875
127000.,-82.71875,127000.,-90.21875,127000.,-75.21875,127000.,-82.41875
127900.,-81.21875,127900.,-89.71875,127900.,-77.71875,127900.,-82.46875
128800.,-88.21875,128800.,-88.21875,128800.,-75.21875,128800.,-80.01875
129700.,-77.71875,129700.,-88.71875,129700.,-77.71875,129700.,-83.31875
130600.,-84.25,130600.,-90.25,130600.,-76.25,130600.,-83.65
131500.,-86.25,131500.,-86.25,131500.,-78.25,131500.,-82.8
132400.,-79.75,132400.,-89.75,132400.,-76.25,132400.,-82.4
133300.,-81.25,133300.,-91.75,133300.,-76.75,133300.,-82.7
134200.,-89.25,134200.,-89.25,134200.,-74.75,134200.,-82.95
135100.,-83.75,135100.,-93.25,135100.,-76.25,135100.,-83.05
136000.,-78.75,136000.,-91.25,136000.,-76.75,136000.,-81.35
136900.,-85.25,136900.,-85.25,136900.,-77.25,136900.,-82.45
137800.,-81.78125,137800.,-85.78125,137800.,-77.28125,137800.,-81.68125
138700.,-83.28125,138700.,-88.28125,138700.,-79.28125,138700.,-82.43125
139600.,-81.28125,139600.,-88.28125,139600.,-77.28125,139600.,-82.38125
140500.,-83.78125,140500.,-88.28125,140500.,-79.78125,140500.,-84.18125
141400.,-84.78125,141400.,-91.78125,141400.,-77.28125,141400.,-82.13125
142300.,-86.78125,142300.,-86.78125,142300.,-79.28125,142300.,-83.68125
143200.,-84.28125,143200.,-89.78125,143200.,-76.78125,143200.,-82.03125
144100.,-91.3125,144100.,-91.3125,144100.,-77.3125,144100.,-83.3125
145000.,-82.3125,145000.,-87.8125,145000.,-79.3125,145000.,-82.2125
145900.,-83.3125,145900.,-88.3125,145900.,-78.8125,145900.,-83.3125
146800.,-86.8125,146800.,-89.3125,146800.,-79.8125,146800.,-83.7625
147700.,-83.8125,147700.,-87.3125,147700.,-77.3125,147700.,-82.4625
148600.,-88.3125,148600.,-93.3125,148600.,-79.3125,148600.,-85.5625
149500.,-83.3125,149500.,-90.3125,149500.,-78.3125,149500.,-81.8625
150400.,-80.8125,150400.,-86.8125,150400.,-78.3125,150400.,-82.3125
151300.,-85.84375,151300.,-86.34375,151300.,-76.34375,151300.,-83.19375
152200.,-78.84375,152200.,-88.84375,152200.,-78.34375,152200.,-81.04375
153100.,-83.34375,153100.,-91.34375,153100.,-74.34375,153100.,-81.14375
154000.,-94.84375,154000.,-94.84375,154000.,-74.84375,154000.,-83.69375
154900.,-85.84375,154900.,-88.34375,154900.,-77.34375,154900.,-81.89375
155800.,-75.84375,155800.,-87.84375,155800.,-76.84375,155800.,-79.89375
156700.,-84.84375,156700.,-85.34375,156700.,-76.84375,156700.,-81.44375
157600.,-89.34375,157600.,-91.34375,157600.,-76.34375,157600.,-83.39375
158500.,-83.875,158500.,-90.375,158500.,-76.375,158500.,-82.125
159400.,-82.875,159400.,-90.375,159400.,-76.375,159400.,-83.475
160300.,-87.375,160300.,-88.375,160300.,-75.875,160300.,-82.675
161200.,-88.875,161200.,-88.875,161200.,-76.375,161200.,-83.225
162100.,-79.875,162100.,-88.375,162100.,-78.875,162100.,-84.125
