1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-82.59375,100000.,-93.09375,100000.,-73.625,100000.,-85.04375
100900.,-84.59375,100900.,-91.09375,100900.,-71.59375,100900.,-79.94375
101800.,-78.59375,101800.,-92.59375,101800.,-73.625,101800.,-82.54375
102700.,-77.09375,102700.,-93.09375,102700.,-72.625,102700.,-81.34375
103600.,-76.09375,103600.,-91.09375,103600.,-74.625,103600.,-82.49375
104500.,-82.09375,104500.,-91.125,104500.,-72.625,104500.,-80.69375
105400.,-83.09375,105400.,-90.09375,105400.,-73.125,105400.,-82.89375
106300.,-77.59375,106300.,-91.09375,106300.,-74.125,106300.,-82.49375
107200.,-79.09375,107200.,-91.59375,107200.,-67.625,107200.,-83.54375
108100.,-83.59375,108100.,-88.09375,108100.,-74.125,108100.,-82.34375
109000.,-84.625,109000.,-90.125,109000.,-73.65625,109000.,-81.725
109900.,-78.625,109900.,-89.65625,109900.,-74.15625,109900.,-80.325
110800.,-91.125,110800.,-91.15625,110800.,-73.15625,110800.,-83.625
111700.,-83.125,111700.,-88.65625,111700.,-74.15625,111700.,-82.375
112600.,-83.625,112600.,-93.125,112600.,-73.15625,112600.,-81.375
113500.,-82.125,113500.,-90.125,113500.,-73.65625,113500.,-80.825
114400.,-77.625,114400.,-90.15625,114400.,-73.65625,114400.,-82.275
115300.,-86.625,115300.,-90.125,115300.,-71.65625,115300.,-82.925
116200.,-85.15625,116200.,-88.6875,116200.,-72.6875,116200.,-82.95625
117100.,-83.65625,117100.,-93.1875,117100.,-73.1875,117100.,-83.55625
118000.,-80.65625,118000.,-91.15625,118000.,-73.6875,118000.,-81.95625
118900.,-81.15625,118900.,-93.15625,118900.,-73.6875,118900.,-81.45625
119800.,-81.15625,119800.,-91.1875,119800.,-73.15625,119800.,-82.00625
120700.,-84.65625,120700.,-88.15625,120700.,-73.1875,120700.,-81.00625
121600.,-86.15625,121600.,-88.65625,121600.,-74.1875,121600.,-82.95625
122500.,-78.15625,122500.,-91.15625,122500.,-72.1875,122500.,-81.95625
123400.,-86.1875,123400.,-91.6875,123400.,-74.21875,123400.,-81.4875
124300.,-84.1875,124300.,-91.21875,124300.,-72.21875,124300.,-80.1875
125200.,-85.1875,125200.,-93.1875,125200.,-73.71875,125200.,-84.1375
126100.,-86.1875,126100.,-89.6875,126100.,-72.21875,126100.,-83.9875
127000.,-81.1875,127000.,-89.71875,127000.,-72.6875,127000.,-82.1375
127900.,-79.1875,127900.,-93.1875,127900.,-74.1875,127900.,-81.3375
128800.,-81.6875,128800.,-94.6875,128800.,-73.6875,128800.,-83.6875
129700.,-80.1875,129700.,-91.1875,129700.,-72.71875,129700.,-81.3375
130600.,-83.71875,130600.,-93.25,130600.,-73.75,130600.,-80.46875
131500.,-81.71875,131500.,-93.25,131500.,-73.25,131500.,-80.91875
132400.,-84.71875,132400.,-91.21875,132400.,-72.75,132400.,-82.36875
133300.,-85.21875,133300.,-91.21875,133300.,-66.25,133300.,-82.06875
134200.,-78.21875,134200.,-91.21875,134200.,-71.75,134200.,-83.06875
135100.,-85.21875,135100.,-91.75,135100.,-73.25,135100.,-85.51875
136000.,-79.71875,136000.,-94.75,136000.,-73.21875,136000.,-83.01875
136900.,-80.21875,136900.,-88.71875,136900.,-72.75,136900.,-81.86875
137800.,-73.25,137800.,-91.75,137800.,-72.25,137800.,-79.7
138700.,-74.75,138700.,-91.75,138700.,-74.28125,138700.,-81.1
139600.,-77.75,139600.,-91.75,139600.,-75.28125,139600.,-81.7
140500.,-91.25,140500.,-91.25,140500.,-72.78125,140500.,-81.7
141400.,-86.25,141400.,-93.25,141400.,-73.78125,141400.,-80.95
142300.,-80.75,142300.,-91.75,142300.,-74.28125,142300.,-82.2
143200.,-83.25,143200.,-91.75,143200.,-73.78125,143200.,-82.
144100.,-82.28125,144100.,-91.78125,144100.,-68.8125,144100.,-81.83125
145000.,-78.78125,145000.,-93.3125,145000.,-73.8125,145000.,-82.33125
145900.,-90.28125,145900.,-90.28125,145900.,-73.8125,145900.,-82.58125
146800.,-81.78125,146800.,-90.3125,146800.,-68.8125,146800.,-83.83125
147700.,-85.28125,147700.,-93.3125,147700.,-72.8125,147700.,-82.38125
148600.,-83.78125,148600.,-91.28125,148600.,-73.28125,148600.,-83.73125
149500.,-83.28125,149500.,-93.3125,149500.,-72.8125,149500.,-82.03125
150400.,-85.28125,150400.,-92.8125,150400.,-71.8125,150400.,-82.23125
151300.,-82.8125,151300.,-89.8125,151300.,-73.34375,151300.,-82.4625
152200.,-86.8125,152200.,-92.84375,152200.,-72.34375,152200.,-83.0125
153100.,-93.3125,153100.,-93.3125,153100.,-72.84375,153100.,-83.2625
154000.,-87.8125,154000.,-91.34375,154000.,-71.84375,154000.,-81.1125
154900.,-86.3125,154900.,-91.3125,154900.,-73.84375,154900.,-81.8125
155800.,-83.3125,155800.,-91.8125,155800.,-72.84375,155800.,-83.8125
156700.,-85.3125,156700.,-94.8125,156700.,-72.34375,156700.,-83.0625
157600.,-79.3125,157600.,-90.3125,157600.,-65.34375,157600.,-82.4125
158500.,-77.84375,158500.,-92.84375,158500.,-72.875,158500.,-82.64375
159400.,-87.34375,159400.,-91.34375,159400.,-71.875,159400.,-83.49375
160300.,-81.84375,160300.,-92.84375,160300.,-73.375,160300.,-82.59375
161200.,-80.84375,161200.,-91.375,161200.,-73.375,161200.,-83.74375
162100.,-83.34375,162100.,-92.84375,162100.,-73.875,162100.,-83.04375
163000.,-86.84375,163000.,-91.84375,163000.,-73.375,163000.,-84.34375
163900.,-80.34375,163900.,-91.34375,163900.,-74.84375,163900.,-82.09375
164800.,-79.34375,164800.,-91.34375,164800.,-73.375,164800.,-81.84375
165700.,-80.875,165700.,-91.90625,165700.,-74.40625,165700.,-81.925
166600.,-86.375,166600.,-90.375,166600.,-73.40625,166600.,-83.025
167500.,-79.375,167500.,-88.375,167500.,-73.40625,167500.,-81.475
168400.,-79.875,168400.,-90.40625,168400.,-72.90625,168400.,-80.925
169300.,-82.875,169300.,-91.875,169300.,-73.90625,169300.,-82.625
170200.,-78.875,170200.,-89.875,170200.,-75.40625,170200.,-81.925
171100.,-81.375,171100.,-89.875,171100.,-72.90625,171100.,-81.925
172000.,-74.875,172000.,-88.90625,172000.,-73.90625,172000.,-81.425
172900.,-76.90625,172900.,-90.4375,172900.,-74.9375,172900.,-81.40625
173800.,-82.90625,173800.,-90.40625,173800.,-74.9375,173800.,-83.85625
174700.,-83.40625,174700.,-89.90625,174700.,-73.4375,174700.,-81.80625
175600.,-79.90625,175600.,-90.4375,175600.,-72.9375,175600.,-81.50625
176500.,-84.40625,176500.,-89.90625,176500.,-73.9375,176500.,-81.25625
177400.,-78.90625,177400.,-89.90625,177400.,-73.9375,177400.,-81.40625
178300.,-85.40625,178300.,-89.9375,178300.,-72.9375,178300.,-82.05625
179200.,-84.40625,179200.,-91.40625,179200.,-72.9375,179200.,-82.70625
180100.,-74.9375,180100.,-93.4375,180100.,-71.96875,180100.,-82.3375
181000.,-86.9375,181000.,-91.46875,181000.,-71.96875,181000.,-82.6875
181900.,-81.4375,181900.,-93.4375,181900.,-73.46875,181900.,-83.6375
182800.,-75.4375,182800.,-90.4375,182800.,-72.96875,182800.,-81.8875
183700.,-82.9375,183700.,-91.4375,183700.,-72.46875,183700.,-82.8875
184600.,-80.4375,184600.,-91.96875,184600.,-74.4375,184600.,-82.1875
185500.,-88.4375,185500.,-90.4375,185500.,-73.9375,185500.,-82.4375
186400.,-73.4375,186400.,-89.9375,186400.,-73.96875,186400.,-81.4375
187300.,-82.96875,187300.,-88.96875,187300.,-72.5,187300.,-81.51875
188200.,-81.96875,188200.,-90.5,188200.,-71.5,188200.,-80.31875
189100.,-77.46875,189100.,-91.96875,189100.,-74.,189100.,-83.31875
190000.,-83.46875,190000.,-89.96875,190000.,-73.,190000.,-82.06875
190900.,-82.46875,190900.,-88.96875,190900.,-71.5,190900.,-81.71875
191800.,-80.96875,191800.,-90.46875,191800.,-74.5,191800.,-83.91875
192700.,-80.46875,192700.,-91.46875,192700.,-74.46875,192700.,-83.21875
193600.,-80.46875,193600.,-90.46875,193600.,-73.5,193600.,-82.11875
194500.,-93.5,194500.,-93.5,194500.,-73.03125,194500.,-82.55
195400.,-75.5,195400.,-88.5,195400.,-74.53125,195400.,-82.05
196300.,-83.5,196300.,-90.5,196300.,-72.03125,196300.,-81.6
197200.,-79.5,197200.,-90.5,197200.,-73.03125,197200.,-82.7
198100.,-81.,198100.,-90.5,198100.,-73.53125,198100.,-82.5
199000.,-77.,199000.,-90.,199000.,-74.5,199000.,-80.4
199900.,-86.,199900.,-92.03125,199900.,-73.53125,199900.,-81.6
200800.,-79.,200800.,-91.5,200800.,-73.03125,200800.,-81.35
201700.,-88.53125,201700.,-93.5625,201700.,-73.5625,201700.,-81.73125
202600.,-83.53125,202600.,-92.03125,202600.,-74.0625,202600.,-80.88125
203500.,-88.53125,203500.,-89.0625,203500.,-73.5625,203500.,-81.63125
204400.,-79.03125,204400.,-91.53125,204400.,-74.0625,204400.,-81.08125
205300.,-76.53125,205300.,-90.53125,205300.,-74.03125,205300.,-81.98125
206200.,-84.03125,206200.,-89.03125,206200.,-73.0625,206200.,-82.73125
207100.,-85.53125,207100.,-91.53125,207100.,-71.5625,207100.,-84.28125
208000.,-85.53125,208000.,-89.03125,208000.,-74.5625,208000.,-82.18125
208900.,-83.0625,208900.,-92.09375,208900.,-73.59375,208900.,-80.4625
209800.,-82.5625,209800.,-90.0625,209800.,-73.09375,209800.,-82.1125
210700.,-87.5625,210700.,-90.09375,210700.,-71.09375,210700.,-82.4625
211600.,-80.0625,211600.,-90.59375,211600.,-73.59375,211600.,-81.5625
212500.,-75.0625,212500.,-90.0625,212500.,-74.5625,212500.,-80.1125
213400.,-81.5625,213400.,-90.09375,213400.,-73.5625,213400.,-83.3625
214300.,-77.0625,214300.,-92.0625,214300.,-73.59375,214300.,-84.1625
215200.,-84.0625,215200.,-90.0625,215200.,-72.59375,215200.,-81.8125
216100.,-78.59375,216100.,-91.59375,216100.,-73.125,216100.,-81.79375
217000.,-78.59375,217000.,-92.09375,217000.,-73.625,217000.,-80.74375
217900.,-83.09375,217900.,-93.59375,217900.,-72.09375,217900.,-82.34375
