1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-31.09375,100000.,-31.09375,100000.,-31.09375,100000.,-31.09375
100900.,-32.09375,100900.,-32.09375,100900.,-32.09375,100900.,-32.09375
101800.,-35.09375,101800.,-35.09375,101800.,-35.09375,101800.,-35.09375
102700.,-40.09375,102700.,-40.09375,102700.,-40.09375,102700.,-40.09375
103600.,-47.59375,103600.,-47.59375,103600.,-47.59375,103600.,-47.59375
104500.,-60.59375,104500.,-60.59375,104500.,-60.59375,104500.,-60.59375
105400.,-83.09375,105400.,-86.59375,105400.,-72.59375,105400.,-81.69375
106300.,-77.09375,106300.,-82.09375,106300.,-74.59375,106300.,-78.84375
107200.,-78.59375,107200.,-90.09375,107200.,-74.59375,107200.,-82.24375
108100.,-78.09375,108100.,-83.09375,108100.,-76.59375,108100.,-79.99375
109000.,-80.625,109000.,-85.125,109000.,-74.625,109000.,-79.125
109900.,-82.625,109900.,-85.125,109900.,-73.625,109900.,-80.175
110800.,-77.625,110800.,-84.625,110800.,-76.125,110800.,-81.425
111700.,-79.125,111700.,-84.125,111700.,-76.125,111700.,-80.675
112600.,-78.625,112600.,-88.625,112600.,-76.125,112600.,-81.575
113500.,-83.125,113500.,-85.125,113500.,-75.125,113500.,-80.375
114400.,-77.625,114400.,-81.625,114400.,-72.625,114400.,-77.025
115300.,-78.125,115300.,-83.125,115300.,-73.625,115300.,-78.325
116200.,-77.15625,116200.,-86.15625,116200.,-74.65625,116200.,-80.70625
117100.,-77.15625,117100.,-86.65625,117100.,-74.65625,117100.,-79.90625
118000.,-76.15625,118000.,-81.65625,118000.,-74.65625,118000.,-77.25625
118900.,-76.65625,118900.,-82.15625,118900.,-72.15625,118900.,-77.20625
119800.,-77.65625,119800.,-84.15625,119800.,-72.15625,119800.,-77.55625
120700.,-75.15625,120700.,-81.15625,120700.,-73.15625,120700.,-75.85625
121600.,-89.65625,121600.,-89.65625,121600.,-72.65625,121600.,-77.75625
122500.,-79.65625,122500.,-81.15625,122500.,-74.15625,122500.,-78.25625
123400.,-80.6875,123400.,-81.6875,123400.,-75.1875,123400.,-78.1375
124300.,-81.6875,124300.,-87.1875,124300.,-76.6875,124300.,-79.8375
125200.,-81.1875,125200.,-84.1875,125200.,-72.6875,125200.,-79.2375
126100.,-82.6875,126100.,-85.1875,126100.,-75.6875,126100.,-79.3375
127000.,-86.6875,127000.,-86.6875,127000.,-72.6875,127000.,-80.4375
127900.,-74.6875,127900.,-87.1875,127900.,-77.1875,127900.,-80.8375
128800.,-76.6875,128800.,-83.6875,128800.,-73.6875,128800.,-77.6375
129700.,-76.1875,129700.,-86.6875,129700.,-72.6875,129700.,-79.4875
130600.,-79.71875,130600.,-85.21875,130600.,-74.71875,130600.,-79.96875
131500.,-78.71875,131500.,-86.21875,131500.,-72.71875,131500.,-81.51875
132400.,-79.71875,132400.,-85.71875,132400.,-75.71875,132400.,-80.36875
133300.,-81.21875,133300.,-86.71875,133300.,-75.71875,133300.,-80.91875
134200.,-79.21875,134200.,-83.71875,134200.,-76.21875,134200.,-79.71875
135100.,-80.71875,135100.,-89.71875,135100.,-74.21875,135100.,-81.21875
136000.,-74.71875,136000.,-81.21875,136000.,-75.21875,136000.,-78.21875
136900.,-83.71875,136900.,-88.21875,136900.,-74.21875,136900.,-79.86875
137800.,-79.75,137800.,-89.75,137800.,-76.25,137800.,-80.6
138700.,-82.25,138700.,-85.25,138700.,-72.25,138700.,-80.45
139600.,-82.25,139600.,-85.25,139600.,-75.75,139600.,-81.5
140500.,-79.75,140500.,-85.25,140500.,-75.25,140500.,-79.7
141400.,-79.25,141400.,-83.25,141400.,-74.75,141400.,-79.85
142300.,-78.25,142300.,-87.25,142300.,-71.75,142300.,-77.25
143200.,-83.75,143200.,-83.75,143200.,-72.75,143200.,-78.15
144100.,-82.78125,144100.,-82.78125,144100.,-71.28125,144100.,-77.53125
145000.,-68.78125,145000.,-69.78125,145000.,-68.28125,145000.,-68.93125
145900.,-49.28125,145900.,-49.28125,145900.,-49.28125,145900.,-49.28125
146800.,-39.28125,146800.,-39.28125,146800.,-39.28125,146800.,-39.28125
147700.,-32.78125,147700.,-32.78125,147700.,-32.28125,147700.,-32.68125
148600.,-28.28125,148600.,-28.28125,148600.,-28.28125,148600.,-28.28125
149500.,-26.28125,149500.,-26.28125,149500.,-26.28125,149500.,-26.28125
150400.,-26.28125,150400.,-26.28125,150400.,-25.78125,150400.,-26.03125
151300.,-27.3125,151300.,-27.8125,151300.,-27.3125,151300.,-27.5125
152200.,-31.3125,152200.,-31.3125,152200.,-31.3125,152200.,-31.3125
153100.,-37.3125,153100.,-37.8125,153100.,-37.3125,153100.,-37.3625
154000.,-46.3125,154000.,-46.3125,154000.,-46.3125,154000.,-46.3125
154900.,-62.3125,154900.,-62.8125,154900.,-62.3125,154900.,-62.3625
155800.,-77.3125,155800.,-84.3125,155800.,-74.8125,155800.,-78.8125
156700.,-88.3125,156700.,-88.3125,156700.,-77.8125,156700.,-83.8625
157600.,-80.3125,157600.,-85.3125,157600.,-76.3125,157600.,-80.1625
158500.,-83.34375,158500.,-85.84375,158500.,-73.34375,158500.,-79.79375
159400.,-80.84375,159400.,-85.34375,159400.,-72.84375,159400.,-80.09375
160300.,-78.34375,160300.,-86.84375,160300.,-75.84375,160300.,-80.59375
161200.,-77.34375,161200.,-86.84375,161200.,-77.34375,161200.,-80.99375
162100.,-80.84375,162100.,-86.84375,162100.,-77.34375,162100.,-82.09375
163000.,-81.34375,163000.,-84.34375,163000.,-76.84375,163000.,-80.64375
163900.,-81.34375,163900.,-83.34375,163900.,-73.84375,163900.,-80.69375
164800.,-83.34375,164800.,-86.84375,164800.,-78.34375,164800.,-82.44375
165700.,-81.375,165700.,-85.875,165700.,-73.875,165700.,-80.025
166600.,-78.375,166600.,-87.375,166600.,-74.875,166600.,-79.625
167500.,-81.875,167500.,-89.875,167500.,-77.875,167500.,-82.425
168400.,-78.375,168400.,-85.375,168400.,-76.375,168400.,-80.675
169300.,-82.875,169300.,-88.375,169300.,-77.875,169300.,-82.425
170200.,-78.875,170200.,-82.875,170200.,-75.375,170200.,-79.325
171100.,-82.375,171100.,-86.875,171100.,-77.375,171100.,-81.425
172000.,-73.875,172000.,-86.375,172000.,-75.875,172000.,-79.975
172900.,-82.40625,172900.,-86.40625,172900.,-76.90625,172900.,-80.45625
173800.,-81.90625,173800.,-85.40625,173800.,-73.90625,173800.,-80.10625
174700.,-78.90625,174700.,-85.90625,174700.,-74.40625,174700.,-78.40625
175600.,-82.40625,175600.,-86.90625,175600.,-75.90625,175600.,-79.80625
176500.,-81.40625,176500.,-83.40625,176500.,-75.40625,176500.,-79.05625
177400.,-80.90625,177400.,-80.90625,177400.,-75.40625,177400.,-78.30625
