1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-83.125,100000.,-88.125,100000.,-74.625,100000.,-83.075
100900.,-81.625,100900.,-91.625,100900.,-74.125,100900.,-83.725
101800.,-86.625,101800.,-88.125,101800.,-75.125,101800.,-83.425
102700.,-81.125,102700.,-91.625,102700.,-74.125,102700.,-83.325
103600.,-82.125,103600.,-89.625,103600.,-76.125,103600.,-82.175
104500.,-77.625,104500.,-91.125,104500.,-75.125,104500.,-82.975
105400.,-82.125,105400.,-89.625,105400.,-74.625,105400.,-82.825
106300.,-84.125,106300.,-91.125,106300.,-75.625,106300.,-83.325
107200.,-80.625,107200.,-89.125,107200.,-73.625,107200.,-83.025
108100.,-88.125,108100.,-91.125,108100.,-75.625,108100.,-82.125
109000.,-84.15625,109000.,-89.15625,109000.,-75.15625,109000.,-82.85625
109900.,-86.65625,109900.,-91.15625,109900.,-75.65625,109900.,-81.90625
110800.,-82.15625,110800.,-89.65625,110800.,-75.15625,110800.,-81.90625
111700.,-82.65625,111700.,-91.15625,111700.,-77.65625,111700.,-83.15625
112600.,-86.15625,112600.,-88.15625,112600.,-74.65625,112600.,-84.10625
113500.,-77.65625,113500.,-91.65625,113500.,-73.65625,113500.,-81.00625
114400.,-83.15625,114400.,-92.65625,114400.,-76.15625,114400.,-83.10625
115300.,-85.15625,115300.,-91.15625,115300.,-76.15625,115300.,-84.35625
116200.,-85.6875,116200.,-88.6875,116200.,-75.6875,116200.,-81.9375
117100.,-80.1875,117100.,-93.1875,117100.,-75.6875,117100.,-81.3875
118000.,-78.6875,118000.,-89.6875,118000.,-75.1875,118000.,-82.1875
118900.,-84.1875,118900.,-89.1875,118900.,-73.6875,118900.,-82.4375
119800.,-82.6875,119800.,-89.6875,119800.,-76.1875,119800.,-84.1375
120700.,-82.1875,120700.,-89.6875,120700.,-75.6875,120700.,-82.4375
121600.,-77.6875,121600.,-90.1875,121600.,-75.6875,121600.,-82.6375
122500.,-81.6875,122500.,-92.6875,122500.,-75.1875,122500.,-83.1375
123400.,-80.71875,123400.,-93.21875,123400.,-74.71875,123400.,-83.26875
124300.,-83.21875,124300.,-92.71875,124300.,-76.21875,124300.,-81.76875
125200.,-79.71875,125200.,-86.71875,125200.,-74.71875,125200.,-81.36875
126100.,-78.21875,126100.,-91.21875,126100.,-74.71875,126100.,-83.26875
127000.,-83.21875,127000.,-93.21875,127000.,-74.71875,127000.,-83.56875
127900.,-80.21875,127900.,-93.21875,127900.,-74.71875,127900.,-82.16875
128800.,-82.21875,128800.,-90.21875,128800.,-75.71875,128800.,-82.06875
129700.,-81.21875,129700.,-89.21875,129700.,-74.21875,129700.,-81.41875
130600.,-86.25,130600.,-94.75,130600.,-74.75,130600.,-84.6
131500.,-85.75,131500.,-91.75,131500.,-76.25,131500.,-81.1
132400.,-77.25,132400.,-89.75,132400.,-75.75,132400.,-81.25
133300.,-80.75,133300.,-93.25,133300.,-75.75,133300.,-83.2
134200.,-90.25,134200.,-91.75,134200.,-76.25,134200.,-83.5
135100.,-83.75,135100.,-89.75,135100.,-76.75,135100.,-82.4
136000.,-83.75,136000.,-92.75,136000.,-76.25,136000.,-84.25
136900.,-84.25,136900.,-91.75,136900.,-73.75,136900.,-81.1
137800.,-76.78125,137800.,-89.28125,137800.,-76.78125,137800.,-81.58125
138700.,-80.78125,138700.,-91.78125,138700.,-75.78125,138700.,-82.73125
139600.,-86.28125,139600.,-89.78125,139600.,-76.78125,139600.,-83.33125
