1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y
100000.,-86.125,100000.,-91.125,100000.,-73.625,100000.,-82.025
100900.,-76.625,100900.,-90.125,100900.,-74.625,100900.,-81.025
101800.,-85.125,101800.,-91.625,101800.,-73.625,101800.,-82.275
102700.,-82.125,102700.,-94.625,102700.,-71.625,102700.,-83.625
103600.,-82.625,103600.,-93.125,103600.,-75.125,103600.,-81.025
104500.,-88.125,104500.,-91.625,104500.,-76.125,104500.,-83.525
105400.,-79.125,105400.,-91.625,105400.,-75.125,105400.,-83.225
106300.,-82.625,106300.,-91.625,106300.,-72.625,106300.,-81.125
107200.,-85.625,107200.,-91.125,107200.,-75.625,107200.,-80.675
108100.,-78.125,108100.,-93.125,108100.,-75.125,108100.,-81.475
109000.,-87.65625,109000.,-91.15625,109000.,-73.65625,109000.,-82.20625
109900.,-82.15625,109900.,-93.15625,109900.,-75.65625,109900.,-82.10625
110800.,-85.15625,110800.,-93.15625,110800.,-74.65625,110800.,-83.25625
111700.,-92.65625,111700.,-93.15625,111700.,-75.65625,111700.,-84.35625
112600.,-89.65625,112600.,-92.65625,112600.,-75.15625,112600.,-83.95625
113500.,-77.65625,113500.,-88.65625,113500.,-73.65625,113500.,-81.70625
114400.,-80.15625,114400.,-89.65625,114400.,-73.65625,114400.,-82.50625
115300.,-79.15625,115300.,-93.15625,115300.,-74.65625,115300.,-83.05625
116200.,-84.6875,116200.,-90.1875,116200.,-75.1875,116200.,-82.3875
117100.,-82.1875,117100.,-88.6875,117100.,-74.1875,117100.,-83.4875
118000.,-81.6875,118000.,-89.1875,118000.,-74.1875,118000.,-83.2375
118900.,-94.6875,118900.,-94.6875,118900.,-75.1875,118900.,-82.3875
119800.,-81.6875,119800.,-91.6875,119800.,-74.1875,119800.,-82.9375
120700.,-86.6875,120700.,-93.1875,120700.,-75.6875,120700.,-85.7875
121600.,-81.6875,121600.,-92.6875,121600.,-73.6875,121600.,-82.9875
122500.,-84.1875,122500.,-93.1875,122500.,-76.6875,122500.,-82.3375
123400.,-90.21875,123400.,-93.21875,123400.,-75.71875,123400.,-84.21875
124300.,-81.71875,124300.,-88.21875,124300.,-76.71875,124300.,-80.91875
125200.,-79.71875,125200.,-93.21875,125200.,-75.21875,125200.,-83.96875
126100.,-81.21875,126100.,-91.21875,126100.,-75.71875,126100.,-79.26875
127000.,-88.71875,127000.,-90.21875,127000.,-72.71875,127000.,-83.51875
127900.,-83.71875,127900.,-91.71875,127900.,-75.21875,127900.,-84.66875
128800.,-88.71875,128800.,-91.71875,128800.,-75.21875,128800.,-83.26875
129700.,-83.71875,129700.,-90.21875,129700.,-74.71875,129700.,-81.91875
130600.,-81.25,130600.,-90.25,130600.,-74.75,130600.,-81.8
131500.,-84.75,131500.,-87.25,131500.,-75.75,131500.,-83.55
132400.,-82.25,132400.,-89.75,132400.,-74.25,132400.,-83.65
133300.,-81.25,133300.,-92.75,133300.,-75.25,133300.,-83.2
134200.,-81.75,134200.,-92.75,134200.,-74.75,134200.,-83.65
135100.,-86.25,135100.,-93.25,135100.,-75.25,135100.,-83.8
136000.,-86.25,136000.,-90.25,136000.,-75.25,136000.,-82.2
136900.,-90.25,136900.,-94.75,136900.,-76.25,136900.,-84.7
137800.,-80.28125,137800.,-89.78125,137800.,-74.78125,137800.,-79.43125
138700.,-82.78125,138700.,-91.28125,138700.,-75.78125,138700.,-83.13125
139600.,-88.78125,139600.,-90.28125,139600.,-76.28125,139600.,-81.63125
140500.,-85.28125,140500.,-92.78125,140500.,-76.78125,140500.,-83.98125
141400.,-79.28125,141400.,-91.28125,141400.,-75.78125,141400.,-84.63125
142300.,-86.78125,142300.,-91.28125,142300.,-75.78125,142300.,-82.83125
143200.,-78.78125,143200.,-93.28125,143200.,-75.28125,143200.,-83.53125
144100.,-89.8125,144100.,-91.8125,144100.,-73.8125,144100.,-84.0125
145000.,-85.8125,145000.,-89.8125,145000.,-73.8125,145000.,-83.7125
145900.,-88.3125,145900.,-89.8125,145900.,-74.3125,145900.,-83.0625
146800.,-82.3125,146800.,-92.8125,146800.,-75.3125,146800.,-81.2625
147700.,-80.3125,147700.,-93.3125,147700.,-74.8125,147700.,-83.1125
148600.,-80.3125,148600.,-93.3125,148600.,-73.8125,148600.,-83.1125
149500.,-89.8125,149500.,-93.3125,149500.,-76.8125,149500.,-84.2625
150400.,-90.3125,150400.,-90.3125,150400.,-76.3125,150400.,-83.2125
151300.,-77.84375,151300.,-89.84375,151300.,-75.34375,151300.,-81.84375
152200.,-87.84375,152200.,-88.34375,152200.,-73.84375,152200.,-81.94375
153100.,-82.34375,153100.,-89.84375,153100.,-73.84375,153100.,-82.74375
154000.,-82.84375,154000.,-91.34375,154000.,-74.84375,154000.,-81.74375
154900.,-83.34375,154900.,-91.84375,154900.,-74.84375,154900.,-82.89375
155800.,-82.34375,155800.,-94.84375,155800.,-75.34375,155800.,-82.84375
156700.,-85.34375,156700.,-90.34375,156700.,-74.84375,156700.,-82.39375
157600.,-78.84375,157600.,-93.34375,157600.,-74.34375,157600.,-81.54375
158500.,-80.375,158500.,-90.375,158500.,-74.875,158500.,-81.125
159400.,-79.875,159400.,-89.875,159400.,-75.375,159400.,-83.125
160300.,-88.875,160300.,-90.375,160300.,-74.375,160300.,-86.075
161200.,-79.875,161200.,-90.375,161200.,-74.875,161200.,-80.675
162100.,-79.875,162100.,-91.875,162100.,-73.875,162100.,-82.675
163000.,-83.375,163000.,-86.875,163000.,-76.375,163000.,-82.525
163900.,-85.375,163900.,-91.375,163900.,-75.875,163900.,-84.075
164800.,-80.375,164800.,-89.875,164800.,-75.375,164800.,-80.225
165700.,-82.90625,165700.,-89.40625,165700.,-75.40625,165700.,-84.50625
166600.,-84.40625,166600.,-88.90625,166600.,-75.40625,166600.,-84.55625
167500.,-90.40625,167500.,-91.90625,167500.,-73.90625,167500.,-83.80625
168400.,-86.40625,168400.,-94.90625,168400.,-76.40625,168400.,-82.50625
169300.,-79.90625,169300.,-90.40625,169300.,-76.40625,169300.,-82.95625
170200.,-85.90625,170200.,-90.40625,170200.,-75.90625,170200.,-85.10625
171100.,-83.90625,171100.,-91.90625,171100.,-73.40625,171100.,-81.30625
172000.,-79.90625,172000.,-89.90625,172000.,-75.40625,172000.,-81.35625
172900.,-73.4375,172900.,-91.9375,172900.,-74.9375,172900.,-82.1875
173800.,-80.9375,173800.,-93.4375,173800.,-73.9375,173800.,-83.1875
174700.,-83.9375,174700.,-91.4375,174700.,-75.4375,174700.,-83.2875
175600.,-79.9375,175600.,-87.4375,175600.,-75.4375,175600.,-80.8875
176500.,-79.4375,176500.,-91.4375,176500.,-77.4375,176500.,-84.1875
177400.,-77.9375,177400.,-91.4375,177400.,-74.9375,177400.,-82.8375
178300.,-81.4375,178300.,-88.9375,178300.,-74.9375,178300.,-80.5375
179200.,-87.4375,179200.,-89.9375,179200.,-74.9375,179200.,-81.9875
180100.,-77.96875,180100.,-90.46875,180100.,-76.46875,180100.,-81.61875
181000.,-80.96875,181000.,-88.46875,181000.,-75.46875,181000.,-83.26875
181900.,-76.96875,181900.,-92.96875,181900.,-73.96875,181900.,-81.46875
182800.,-80.46875,182800.,-91.96875,182800.,-75.96875,182800.,-82.61875
183700.,-80.96875,183700.,-91.46875,183700.,-75.46875,183700.,-80.81875
184600.,-80.96875,184600.,-89.96875,184600.,-75.46875,184600.,-80.76875
185500.,-80.46875,185500.,-91.96875,185500.,-74.46875,185500.,-85.36875
186400.,-84.46875,186400.,-93.46875,186400.,-71.96875,186400.,-81.36875
187300.,-87.,187300.,-92.,187300.,-74.,187300.,-84.
188200.,-81.5,188200.,-93.5,188200.,-75.5,188200.,-82.5
189100.,-79.,189100.,-95.,189100.,-76.,189100.,-83.7
190000.,-86.,190000.,-90.,190000.,-73.5,190000.,-84.4
190900.,-81.,190900.,-93.5,190900.,-75.5,190900.,-82.55
191800.,-84.,191800.,-90.,191800.,-74.5,191800.,-83.15
192700.,-78.,192700.,-93.,192700.,-76.5,192700.,-81.75
193600.,-87.,193600.,-92.,193600.,-76.5,193600.,-82.8
194500.,-77.53125,194500.,-89.03125,194500.,-74.03125,194500.,-81.88125
195400.,-83.03125,195400.,-91.53125,195400.,-76.03125,195400.,-82.93125
196300.,-82.53125,196300.,-88.53125,196300.,-75.53125,196300.,-81.38125
197200.,-87.03125,197200.,-90.03125,197200.,-76.03125,197200.,-84.43125
198100.,-86.53125,198100.,-90.53125,198100.,-76.53125,198100.,-82.93125
199000.,-82.03125,199000.,-90.03125,199000.,-76.03125,199000.,-83.83125
199900.,-80.53125,199900.,-90.53125,199900.,-74.53125,199900.,-81.78125
200800.,-84.03125,200800.,-92.03125,200800.,-74.03125,200800.,-83.13125
201700.,-78.5625,201700.,-90.5625,201700.,-75.5625,201700.,-82.8125
