Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
40616113,0.12,97.48,0.6,148.10,43.9,43.9,89.2
40809970,0.12,98.01,0.6,148.10,43.5,43.5,89.2
41003827,0.12,98.53,0.6,148.10,43.1,43.1,89.2
41197684,0.12,99.06,0.6,148.10,42.7,42.7,89.2
41391541,0.06,99.59,0.3,296.19,42.3,42.3,89.6
41585398,0.06,100.12,0.3,296.19,41.9,41.9,89.6
41779255,0.06,100.82,0.3,296.19,41.3,41.3,89.6
41973112,0.06,101.35,0.3,296.19,41.0,41.0,89.6
42166969,0.06,101.88,0.3,296.19,40.6,40.6,89.6
42360826,0.06,102.40,0.3,296.19,40.2,40.2,89.6
42554683,0.06,102.93,0.3,296.19,39.8,39.8,89.6
42748540,0.06,103.64,0.3,296.19,39.3,39.3,89.6
42942397,0.12,104.16,0.5,148.10,38.9,38.9,89.2
43136254,0.12,104.69,0.5,148.10,38.6,38.6,89.2
43330111,0.12,105.22,0.5,148.10,38.2,38.2,89.2
43523968,0.12,105.75,0.5,148.10,37.8,37.9,89.2
43717825,0.12,106.45,0.5,148.10,37.4,37.4,89.2
43911682,0.12,106.98,0.5,148.10,37.0,37.0,89.2
44105539,0.12,107.51,0.5,148.10,36.7,36.7,89.2
44299396,0.06,108.21,0.3,296.19,36.2,36.2,89.6
44493253,0.06,108.74,0.3,296.19,35.8,35.8,89.6
44687110,0.06,109.27,0.3,296.19,35.5,35.5,89.6
44880967,0.06,109.97,0.3,296.19,35.0,35.0,89.6
45074824,0.06,110.50,0.3,296.19,34.7,34.7,89.6
45268681,0.12,111.03,0.5,148.10,34.3,34.3,89.2
45462538,0.12,111.73,0.5,148.10,33.9,33.9,89.2
45656395,0.12,112.26,0.5,148.10,33.6,33.6,89.2
45850252,0.12,112.96,0.5,148.10,33.1,33.1,89.2
46044109,0.12,113.49,0.5,148.10,32.8,32.8,89.2
46237966,0.12,114.02,0.5,148.10,32.5,32.5,89.2
46431823,0.12,114.72,0.5,148.10,32.0,32.0,89.1
46625680,0.12,115.25,0.5,148.10,31.7,31.7,89.1
46819537,0.12,115.95,0.5,148.10,31.3,31.3,89.1
47013394,0.06,116.48,0.2,296.19,31.0,31.0,89.6
47207251,0.06,117.01,0.2,296.19,30.6,30.6,89.6
47401108,0.06,117.71,0.2,296.19,30.2,30.2,89.6
47594965,0.06,118.42,0.2,296.19,29.8,29.8,89.6
47788822,0.06,118.94,0.2,296.19,29.5,29.5,89.6
47982679,0.06,119.65,0.2,296.19,29.1,29.1,89.6
48176536,0.06,120.18,0.2,296.19,28.8,28.8,89.6
48370393,0.06,120.88,0.2,296.19,28.4,28.4,89.5
48564250,0.06,121.41,0.2,296.19,28.1,28.1,89.5
48758107,0.06,122.11,0.2,296.19,27.7,27.7,89.5
48951964,0.06,122.64,0.2,296.19,27.4,27.4,89.5
49145821,0.06,123.34,0.2,296.19,27.0,27.0,89.5
49339678,-0.00,123.87,0.0,?,26.7,26.7,90.0
49533535,-0.00,124.57,0.0,?,26.3,26.3,90.0
49727392,-0.00,125.28,0.0,?,25.9,25.9,90.0
49921249,-0.00,125.98,0.0,?,25.5,25.5,90.0
50115106,-0.00,126.69,0.0,?,25.1,25.1,90.0
50308963,-0.00,127.39,0.0,?,24.7,24.7,90.0
50502820,-0.00,128.09,0.0,?,24.3,24.3,90.0
50696677,-0.06,128.80,0.2,296.19,24.0,24.0,89.5
50890534,-0.06,129.50,0.2,296.19,23.6,23.6,89.5
51084391,-0.06,130.21,0.2,296.19,23.2,23.2,89.5
51278248,-0.06,130.91,0.2,296.19,22.8,22.8,89.5
51472105,-0.12,131.61,0.4,148.10,22.5,22.5,89.0
51665962,-0.12,132.32,0.4,148.10,22.1,22.1,89.0
51859819,-0.12,132.84,0.4,148.10,21.8,21.8,88.9
52053676,-0.23,133.55,0.8,74.05,21.5,21.5,87.9
52247533,-0.23,134.25,0.8,74.05,21.1,21.1,87.8
52441390,-0.23,134.78,0.8,74.05,20.8,20.8,87.8
52635247,-0.29,135.48,1.0,59.24,20.5,20.5,87.2
52829104,-0.29,136.19,1.0,59.24,20.1,20.1,87.2
53022961,-0.29,136.72,1.0,59.24,19.8,19.9,87.2
53216818,-0.35,137.42,1.2,49.37,19.5,19.5,86.6
53410675,-0.35,138.12,1.2,49.37,19.1,19.2,86.5
53604532,-0.35,138.65,1.2,49.37,18.9,18.9,86.5
53798389,-0.41,139.35,1.3,42.32,18.5,18.6,85.8
53992246,-0.41,139.88,1.3,42.32,18.2,18.3,85.8
54186103,-0.47,140.59,1.5,37.03,17.9,18.0,85.1
54379960,-0.53,141.11,1.7,32.92,17.6,17.7,84.5
54573817,-0.53,141.64,1.7,32.92,17.4,17.5,84.4
54767674,-0.59,142.35,1.9,29.63,17.0,17.1,83.7
54961531,-0.59,142.87,1.9,29.63,16.8,16.9,83.6
55155388,-0.65,143.40,2.1,26.94,16.5,16.6,82.9
55349245,-0.65,144.11,2.1,26.94,16.2,16.3,82.8
55543102,-0.70,144.63,2.2,24.70,15.9,16.1,82.0
55736959,-0.70,145.16,2.2,24.70,15.7,15.8,81.9
55930816,-0.70,145.69,2.2,24.70,15.4,15.6,81.8
56124673,-0.76,146.39,2.4,22.80,15.1,15.3,81.0
56318530,-0.76,146.92,2.4,22.80,14.8,15.0,80.9
56512387,-0.82,147.45,2.6,21.17,14.6,14.8,80.0
56706244,-0.94,147.98,2.9,18.53,14.3,14.6,78.5
56900101,-0.94,148.50,2.9,18.53,14.1,14.4,78.3
57093958,-1.00,149.03,3.1,17.44,13.8,14.1,77.4
57287815,-1.00,149.38,3.1,17.44,13.6,14.0,77.3
57481672,-1.06,149.91,3.3,16.48,13.4,13.8,76.3
57675529,-1.06,150.26,3.2,16.48,13.2,13.6,76.2
57869386,-1.06,150.79,3.2,16.48,13.0,13.4,76.0
58063243,-1.11,151.14,3.4,15.61,12.8,13.3,75.1
58257100,-1.11,151.50,3.4,15.61,12.6,13.1,74.9
58450957,-1.11,151.85,3.4,15.61,12.5,12.9,74.7
58644814,-1.11,152.20,3.4,15.61,12.3,12.8,74.6
58838671,-1.17,152.55,3.6,14.83,12.2,12.7,73.6
59032528,-1.17,152.90,3.6,14.83,12.0,12.5,73.4
59226385,-1.17,153.26,3.6,14.83,11.8,12.4,73.2
59420242,-1.17,153.78,3.6,14.83,11.6,12.1,73.0
59614099,-1.17,154.31,3.5,14.83,11.3,11.9,72.6
59807956,-1.17,154.84,3.5,14.83,11.1,11.7,72.3
60001813,-1.17,155.37,3.5,14.83,10.9,11.4,72.0
60195670,-1.17,155.89,3.5,14.83,10.6,11.2,71.7
60389527,-1.11,156.25,3.3,15.61,10.5,11.0,72.3
60583384,-1.11,156.77,3.3,15.61,10.2,10.8,71.9
60777241,-1.11,157.30,3.3,15.61,10.0,10.5,71.6
60971098,-1.17,158.01,3.5,14.83,9.7,10.3,70.1
61164955,-1.17,158.53,3.5,14.83,9.4,10.1,69.7
61358812,-1.17,159.24,3.5,14.83,9.1,9.8,69.1
61552669,-1.17,159.77,3.5,14.83,8.9,9.5,68.6
61746526,-1.11,160.29,3.3,15.61,8.6,9.3,69.1
61940383,-1.11,161.00,3.3,15.61,8.3,9.0,68.4
62134240,-1.11,161.52,3.3,15.61,8.1,8.7,67.9
62328097,-1.11,162.23,3.3,15.61,7.8,8.4,67.1
62521954,-1.11,162.76,3.3,15.61,7.5,8.2,66.5
62715811,-1.11,163.46,3.3,15.61,7.2,7.9,65.7
62909668,-1.06,163.99,3.1,16.48,7.0,7.7,66.2
63103525,-1.06,164.69,3.1,16.48,6.7,7.4,65.2
63297382,-1.06,165.57,3.1,16.48,6.3,7.0,63.9
63491239,-1.11,166.28,3.2,15.61,6.0,6.8,61.5
63685096,-1.11,167.16,3.2,15.61,5.6,6.5,59.9
63878953,-1.11,167.86,3.2,15.61,5.3,6.2,58.5
64072810,-1.11,168.74,3.2,15.61,4.9,5.9,56.6
64266667,-1.11,169.44,3.2,15.61,4.6,5.6,54.9
64460524,-1.11,170.32,3.2,15.61,4.2,5.3,52.6
64654381,-1.17,171.20,3.4,14.83,3.8,5.1,48.5
64848238,-1.17,171.91,3.4,14.83,3.5,4.9,46.1
65042095,-1.17,172.61,3.4,14.83,3.2,4.7,43.5
65235952,-1.17,173.31,3.4,14.83,2.9,4.5,40.7
65429809,-1.23,174.02,3.5,14.13,2.6,4.4,36.2
65623666,-1.23,174.90,3.5,14.13,2.2,4.2,32.0
65817523,-1.23,175.60,3.5,14.13,1.9,4.0,28.3
66011380,-1.29,176.30,3.7,13.49,1.6,4.0,23.4
66205237,-1.29,177.01,3.7,13.49,1.3,3.9,19.3
66399094,-1.35,177.89,3.9,12.90,0.9,4.0,13.3
66592951,-1.35,178.59,3.9,12.90,0.6,3.9,9.0
66786808,-1.35,179.30,3.9,12.90,0.3,3.9,4.5
66980665,-1.41,180.00,4.0,12.37,0.0,4.0,0.0
67174522,-1.41,180.00,4.0,12.37,0.0,4.0,0.0
67368379,-1.41,180.00,4.0,12.37,0.0,4.0,0.0
67562236,-1.47,180.00,4.2,11.88,0.0,4.2,0.0
67756093,-1.47,180.00,4.2,11.88,0.0,4.2,0.0
67949950,-1.52,180.00,4.4,11.42,0.0,4.4,0.0
68143807,-1.52,180.00,4.4,11.42,0.0,4.4,0.0
68337664,-1.58,180.00,4.5,11.00,0.0,4.5,0.0
68531521,-1.64,180.00,4.7,10.61,0.0,4.7,0.0
68725378,-1.70,180.00,4.9,10.25,0.0,4.9,0.0
68919235,-1.82,179.12,5.2,9.59,0.4,5.2,4.2
69113092,-1.88,178.42,5.4,9.29,0.7,5.4,7.2
69306949,-1.94,177.54,5.6,9.01,1.1,5.7,10.8
69500806,-1.99,176.66,5.7,8.75,1.4,5.9,14.1
69694663,-2.11,175.78,6.1,8.27,1.8,6.3,16.7
69888520,-2.17,174.90,6.2,8.05,2.2,6.6,19.4
70082377,-2.23,174.19,6.4,7.84,2.5,6.9,21.3
70276234,-2.35,173.49,6.7,7.45,2.8,7.3,22.5
70470091,-2.40,172.79,6.9,7.27,3.1,7.6,24.1
70663948,-2.52,172.08,7.2,6.94,3.4,8.0,25.1
70857805,-2.58,171.55,7.4,6.78,3.6,8.2,26.0
71051662,-2.64,170.85,7.6,6.63,3.9,8.5,27.3
71245519,-2.70,170.32,7.8,6.49,4.1,8.8,28.0
71439376,-2.76,169.79,7.9,6.35,4.4,9.0,28.8
71633233,-2.87,169.09,8.3,6.10,4.6,9.5,29.3
71827090,-2.93,168.56,8.4,5.98,4.9,9.7,30.0
72020947,-2.99,168.04,8.6,5.86,5.1,10.0,30.6
72214804,-3.05,167.33,8.8,5.75,5.4,10.3,31.5
72408661,-3.11,166.80,9.0,5.65,5.6,10.6,32.0
72602518,-3.23,166.28,9.3,5.45,5.8,11.0,32.0
72796375,-3.28,165.75,9.5,5.35,6.0,11.2,32.4
72990232,-3.40,165.22,9.8,5.17,6.2,11.6,32.4
73184089,-3.40,164.69,9.8,5.17,6.5,11.8,33.3
73377946,-3.46,164.16,10.0,5.09,6.7,12.0,33.7
73571803,-3.52,163.64,10.2,5.00,6.9,12.3,34.1
73765660,-3.58,162.93,10.4,4.92,7.2,12.6,34.7
73959517,-3.64,162.23,10.6,4.85,7.5,12.9,35.3
74153374,-3.70,161.52,10.7,4.77,7.8,13.3,35.9
74347231,-3.81,160.65,11.1,4.63,8.1,13.8,36.2
74541088,-3.93,159.94,11.5,4.50,8.4,14.2,36.2
74734945,-4.05,159.24,11.8,4.37,8.7,14.6,36.3
74928802,-4.16,158.53,12.2,4.25,8.9,15.1,36.3
75122659,-4.28,158.18,12.5,4.14,9.1,15.4,35.9
75316516,-4.46,157.83,13.0,3.98,9.2,15.9,35.1
75510373,-4.57,157.65,13.3,3.88,9.2,16.2,34.6
75704230,-4.63,157.65,13.5,3.84,9.2,16.3,34.2
75898087,-4.75,157.65,13.8,3.75,9.1,16.6,33.5
76091944,-4.81,157.83,14.0,3.70,9.1,16.7,32.9
76285801,-4.87,158.01,14.1,3.66,9.0,16.7,32.4
76479658,-4.87,158.18,14.1,3.66,8.9,16.7,32.2
76673515,-4.87,158.36,14.1,3.66,8.8,16.6,32.0
76867372,-4.87,158.18,14.1,3.66,8.9,16.7,32.2
77061229,-4.87,158.18,14.1,3.66,8.9,16.7,32.2
77255086,-4.81,157.83,14.0,3.70,9.1,16.7,32.9
77448943,-4.81,157.48,14.0,3.70,9.2,16.7,33.3
77642800,-4.81,156.95,14.0,3.70,9.4,16.9,33.9
77836657,-4.81,156.42,14.0,3.70,9.6,17.0,34.5
78030514,-4.81,155.89,14.1,3.70,9.9,17.2,35.0
78224371,-4.81,155.19,14.1,3.70,10.2,17.4,35.8
78418228,-4.81,154.66,14.1,3.70,10.4,17.5,36.3
78612085,-4.81,153.78,14.2,3.70,10.8,17.8,37.2
78805942,-4.81,153.26,14.2,3.70,11.0,17.9,37.7
78999799,-4.87,152.38,14.4,3.66,11.3,18.3,38.2
79193656,-4.87,151.67,14.5,3.66,11.6,18.5,38.8
79387513,-4.87,150.79,14.5,3.66,12.0,18.8,39.6
79581370,-4.87,149.91,14.6,3.66,12.4,19.1,40.3
79775227,-4.93,148.86,14.8,3.62,12.8,19.6,40.8
79969084,-4.99,147.80,15.0,3.58,13.2,20.0,41.3
80162941,-5.04,146.57,15.3,3.54,13.7,20.5,41.9
80356798,-5.16,145.51,15.7,3.46,14.1,21.1,42.0
80550655,-5.28,144.46,16.1,3.39,14.5,21.7,42.0
80744512,-5.40,143.58,16.5,3.32,14.8,22.2,41.9
80938369,-5.51,142.70,16.9,3.26,15.1,22.7,41.8
81132226,-5.63,141.82,17.3,3.19,15.4,23.2,41.7
81326083,-5.81,141.11,17.9,3.10,15.6,23.7,41.1
81519940,-5.92,140.41,18.3,3.05,15.8,24.2,40.9
81713797,-6.04,139.88,18.7,2.99,16.0,24.6,40.6
81907654,-6.16,139.18,19.1,2.94,16.2,25.0,40.3
82101511,-6.33,138.65,19.6,2.86,16.3,25.5,39.7
82295368,-6.45,138.12,20.0,2.82,16.4,25.9,39.4
82489225,-6.57,137.77,20.4,2.77,16.5,26.2,39.0
82683082,-6.74,137.24,20.9,2.70,16.5,26.6,38.4
82876939,-6.80,136.89,21.1,2.68,16.6,26.9,38.3
83070796,-6.98,136.36,21.6,2.62,16.7,27.3,37.7
83264653,-7.10,135.84,22.0,2.58,16.8,27.7,37.4
83458510,-7.21,135.31,22.4,2.54,16.9,28.1,37.1
83652367,-7.33,134.78,22.8,2.51,17.0,28.4,36.8
83846224,-7.51,134.25,23.3,2.46,17.1,28.9,36.3
84040081,-7.68,133.72,23.8,2.41,17.1,29.3,35.7
84233938,-7.92,133.20,24.5,2.34,17.1,29.9,34.9
84427795,-8.09,132.67,25.0,2.30,17.1,30.3,34.4
84621652,-8.39,132.14,25.8,2.23,17.0,30.9,33.4
84815509,-8.62,131.79,26.4,2.18,16.9,31.4,32.6
85009366,-8.91,131.79,27.1,2.12,16.6,31.8,31.5
85203223,-9.15,132.14,27.6,2.07,16.3,32.1,30.5
85397080,-9.44,132.67,28.2,2.02,15.8,32.3,29.2
85590937,-9.62,133.72,28.4,1.99,15.2,32.3,28.2
85784794,-9.85,134.78,28.8,1.95,14.7,32.3,27.0
85978651,-9.97,136.19,28.9,1.93,14.1,32.1,26.0
86172508,-10.03,137.24,28.8,1.92,13.7,31.9,25.4
86366365,-10.09,138.65,28.8,1.91,13.2,31.6,24.6
86560222,-10.15,139.53,28.8,1.90,12.9,31.5,24.1
86754079,-10.15,140.41,28.7,1.90,12.6,31.3,23.7
86947936,-10.21,141.11,28.7,1.89,12.3,31.2,23.2
87141793,-10.21,141.64,28.6,1.89,12.1,31.1,23.0
87335650,-10.26,141.82,28.7,1.89,12.0,31.2,22.7
87529507,-10.32,142.17,28.8,1.88,11.9,31.2,22.4
87723364,-10.38,143.05,28.8,1.87,11.5,31.1,21.8
87917221,-10.44,143.40,28.9,1.86,11.4,31.1,21.5
88111078,-10.50,143.75,29.0,1.85,11.2,31.1,21.2
88304935,-10.50,144.28,28.9,1.85,11.1,31.0,20.9
88498792,-10.56,145.16,29.0,1.84,10.8,30.9,20.4
88692649,-10.56,145.87,28.9,1.84,10.5,30.7,20.0
88886506,-10.56,146.74,28.8,1.84,10.3,30.6,19.6
89080363,-10.56,147.45,28.7,1.84,10.0,30.4,19.3
89274220,-10.50,148.15,28.5,1.85,9.9,30.2,19.1
89468077,-10.44,148.68,28.4,1.86,9.7,30.0,19.0
89661934,-10.38,148.86,28.2,1.87,9.7,29.8,19.0
89855791,-10.32,148.86,28.1,1.88,9.8,29.7,19.2
90049648,-10.32,148.15,28.2,1.88,10.0,29.9,19.5
90243505,-10.38,147.27,28.4,1.87,10.2,30.2,19.8
90437362,-10.56,146.39,28.8,1.84,10.4,30.6,19.8
90631219,-10.79,145.87,29.4,1.81,10.4,31.1,19.5
90825076,-11.09,146.04,29.9,1.77,10.1,31.6,18.7
91018933,-11.38,146.74,30.4,1.74,9.7,31.9,17.7
91212790,-11.61,148.15,30.7,1.71,9.1,32.1,16.6
91406647,-11.79,150.26,30.9,1.69,8.4,32.0,15.3
91600504,-11.85,152.55,30.8,1.69,7.8,31.7,14.2
91794361,-11.85,155.01,30.6,1.69,7.1,31.4,13.0
91988218,-11.79,157.48,30.3,1.69,6.4,31.0,11.9
92182075,-11.61,159.77,29.8,1.71,5.8,30.4,11.0
92375932,-11.44,161.70,29.4,1.73,5.3,29.8,10.3
92569789,-11.14,163.46,28.7,1.77,4.9,29.1,9.7
92763646,-10.97,164.69,28.3,1.79,4.6,28.7,9.2
92957503,-10.67,165.57,27.7,1.83,4.4,28.0,9.1
93151360,-10.44,166.10,27.2,1.86,4.3,27.5,9.0
93345217,-10.26,166.45,26.8,1.89,4.3,27.1,9.0
93539074,-10.03,166.63,26.3,1.92,4.3,26.6,9.2
93732931,-9.85,166.80,25.9,1.95,4.2,26.3,9.3
93926788,-9.74,166.80,25.7,1.97,4.3,26.0,9.5
94120645,-9.56,166.80,25.3,2.00,4.3,25.7,9.7
94314502,-9.38,166.80,24.9,2.03,4.4,25.3,9.9
94508359,-9.21,166.80,24.5,2.06,4.4,24.9,10.2
94702216,-9.09,166.63,24.3,2.08,4.5,24.7,10.5
94896073,-8.91,166.45,23.9,2.12,4.6,24.3,10.9
95089930,-8.74,166.28,23.5,2.15,4.7,24.0,11.3
95283787,-8.56,165.92,23.1,2.19,4.9,23.6,11.9
95477644,-8.45,165.57,22.8,2.22,5.0,23.4,12.4
95671501,-8.33,165.22,22.6,2.24,5.2,23.2,12.9
95865358,-8.15,164.87,22.2,2.29,5.4,22.8,13.6
96059215,-8.04,164.34,21.9,2.31,5.6,22.6,14.3
96253072,-7.92,163.64,21.7,2.34,5.9,22.5,15.1
96446929,-7.80,162.93,21.4,2.37,6.1,22.3,16.0
96640786,-7.74,162.23,21.3,2.39,6.4,22.3,16.8
96834643,-7.62,161.52,21.1,2.42,6.7,22.1,17.7
97028500,-7.57,160.82,21.0,2.44,7.0,22.1,18.4
97222357,-7.51,160.12,20.9,2.46,7.3,22.1,19.2
97416214,-7.45,159.41,20.8,2.47,7.6,22.1,20.0
97610071,-7.39,158.71,20.7,2.49,7.8,22.1,20.8
97803928,-7.39,158.18,20.7,2.49,8.0,22.2,21.2
97997785,-7.33,157.48,20.6,2.51,8.3,22.2,22.0
98191642,-7.33,156.77,20.6,2.51,8.6,22.3,22.6
98385499,-7.27,156.25,20.5,2.53,8.8,22.3,23.2
98579356,-7.21,155.54,20.4,2.54,9.1,22.4,24.0
98773213,-7.21,155.01,20.5,2.54,9.3,22.5,24.4
98967070,-7.16,154.49,20.3,2.56,9.5,22.5,25.1
99160927,-7.16,153.96,20.4,2.56,9.7,22.6,25.5
99354784,-7.16,153.43,20.4,2.56,9.9,22.7,25.9
99548641,-7.16,153.08,20.4,2.56,10.1,22.8,26.2
99742498,-7.16,152.55,20.5,2.56,10.3,22.9,26.6
99936355,-7.16,152.20,20.5,2.56,10.4,23.0,26.9
100130212,-7.16,151.85,20.5,2.56,10.5,23.1,27.1
100324069,-7.16,151.50,20.6,2.56,10.7,23.2,27.4
100517926,-7.16,151.14,20.6,2.56,10.8,23.2,27.7
100711783,-7.16,150.79,20.6,2.56,10.9,23.3,27.9
100905640,-7.10,150.62,20.5,2.58,11.0,23.3,28.3
101099497,-7.10,150.26,20.5,2.58,11.2,23.4,28.6
101293354,-7.10,150.09,20.5,2.58,11.2,23.4,28.7
101487211,-7.10,149.74,20.6,2.58,11.4,23.5,29.0
101681068,-7.10,149.56,20.6,2.58,11.4,23.5,29.1
101874925,-7.04,149.21,20.4,2.60,11.6,23.5,29.6
102068782,-7.04,148.86,20.5,2.60,11.7,23.6,29.8
102262639,-7.04,148.68,20.5,2.60,11.8,23.6,30.0
102456496,-7.04,148.50,20.5,2.60,11.9,23.7,30.1
102650353,-7.04,148.15,20.5,2.60,12.0,23.8,30.3
102844210,-7.04,148.15,20.5,2.60,12.0,23.8,30.3
103038067,-7.04,147.98,20.5,2.60,12.1,23.8,30.5
103231924,-7.04,147.80,20.6,2.60,12.2,23.9,30.6
103425781,-7.04,147.80,20.6,2.60,12.2,23.9,30.6
103619638,-7.04,147.80,20.6,2.60,12.2,23.9,30.6
103813495,-7.04,147.80,20.6,2.60,12.2,23.9,30.6
104007352,-7.04,148.15,20.5,2.60,12.0,23.8,30.3
104201209,-6.98,148.33,20.4,2.62,12.0,23.6,30.5
104395066,-6.92,148.86,20.2,2.64,11.8,23.4,30.3
104588923,-6.86,149.38,20.0,2.66,11.6,23.1,30.2
104782780,-6.80,149.74,19.8,2.68,11.5,22.9,30.2
104976637,-6.69,150.26,19.5,2.73,11.4,22.5,30.3
105170494,-6.51,150.62,19.0,2.79,11.3,22.1,30.8
105364351,-6.39,150.97,18.6,2.84,11.2,21.8,31.1
105558208,-6.22,150.97,18.2,2.91,11.3,21.4,31.9
105752065,-5.98,150.79,17.6,3.02,11.5,21.0,33.2
105945922,-5.87,150.44,17.3,3.07,11.7,20.9,34.1
106139779,-5.69,149.91,16.8,3.16,12.0,20.7,35.5
106333636,-5.51,149.38,16.4,3.26,12.3,20.5,36.9
106527493,-5.34,148.50,16.0,3.36,12.8,20.4,38.6
106721350,-5.22,147.62,15.7,3.43,13.2,20.5,40.0
106915207,-5.10,146.57,15.5,3.50,13.7,20.6,41.5
107109064,-5.04,145.69,15.4,3.54,14.1,20.8,42.6
107302921,-4.99,144.63,15.3,3.58,14.6,21.1,43.7
107496778,-4.93,143.58,15.2,3.62,15.1,21.4,44.8
107690635,-4.93,142.70,15.3,3.62,15.5,21.7,45.4
107884492,-4.87,141.82,15.2,3.66,15.9,21.9,46.3
108078349,-4.87,140.94,15.2,3.66,16.3,22.3,46.9
108272206,-4.81,140.23,15.1,3.70,16.6,22.5,47.7
108466063,-4.81,139.35,15.2,3.70,17.0,22.8,48.2
108659920,-4.81,138.65,15.3,3.70,17.3,23.1,48.6
108853777,-4.75,138.12,15.1,3.75,17.6,23.2,49.3
109047634,-4.75,137.42,15.2,3.75,17.9,23.5,49.7
109241491,-4.75,136.89,15.3,3.75,18.1,23.7,49.9
109435348,-4.75,136.36,15.3,3.75,18.4,23.9,50.2
109629205,-4.75,135.66,15.4,3.75,18.7,24.2,50.6
109823062,-4.75,135.13,15.4,3.75,18.9,24.4,50.8
110016919,-4.75,134.60,15.5,3.75,19.2,24.7,51.1
110210776,-4.75,134.25,15.5,3.75,19.3,24.8,51.3
110404633,-4.75,134.08,15.5,3.75,19.4,24.9,51.3
110598490,-4.69,133.72,15.4,3.79,19.6,24.9,51.9
110792347,-4.63,133.55,15.2,3.84,19.8,24.9,52.4
110986204,-4.57,133.20,15.1,3.88,20.0,25.0,52.9
111180061,-4.52,132.84,15.0,3.93,20.2,25.1,53.4
111373918,-4.46,132.32,14.8,3.98,20.5,25.3,54.1
111567775,-4.40,131.79,14.7,4.03,20.7,25.4,54.7
111761632,-4.40,131.26,14.8,4.03,21.0,25.7,54.9
111955489,-4.34,130.73,14.6,4.09,21.3,25.8,55.5
112149346,-4.34,130.03,14.7,4.09,21.6,26.1,55.8
112343203,-4.28,129.50,14.6,4.14,21.9,26.3,56.4
112537060,-4.28,128.97,14.6,4.14,22.2,26.6,56.6
112730917,-4.22,128.45,14.5,4.19,22.5,26.8,57.2
112924774,-4.22,127.92,14.6,4.19,22.7,27.0,57.3
113118631,-4.16,127.57,14.4,4.25,23.0,27.1,57.9
113312488,-4.11,127.04,14.3,4.31,23.3,27.3,58.4
113506345,-4.11,126.51,14.4,4.31,23.5,27.6,58.6
113700202,-4.11,126.16,14.4,4.31,23.7,27.7,58.7
113894059,-4.05,125.63,14.3,4.37,24.0,27.9,59.3
114087916,-4.05,125.28,14.3,4.37,24.2,28.1,59.4
114281773,-3.99,124.93,14.2,4.43,24.4,28.2,59.9
114475630,-3.99,124.40,14.2,4.43,24.7,28.5,60.0
114669487,-3.93,124.05,14.1,4.50,24.9,28.6,60.5
114863344,-3.87,123.52,13.9,4.56,25.2,28.8,61.1
115057201,-3.81,123.17,13.8,4.63,25.4,28.9,61.6
115251058,-3.75,122.82,13.6,4.70,25.7,29.1,62.1
115444915,-3.70,122.29,13.5,4.77,26.0,29.3,62.6
115638772,-3.64,121.76,13.3,4.85,26.3,29.5,63.1
115832629,-3.58,121.23,13.2,4.92,26.6,29.7,63.6
116026486,-3.52,120.70,13.1,5.00,27.0,30.0,64.2
116220343,-3.46,120.00,12.9,5.09,27.4,30.3,64.7
116414200,-3.40,119.47,12.8,5.17,27.7,30.5,65.2
116608057,-3.34,118.59,12.7,5.26,28.3,31.0,65.8
116801914,-3.28,118.06,12.5,5.35,28.6,31.2,66.3
116995771,-3.28,117.18,12.7,5.35,29.1,31.7,66.5
117189628,-3.23,116.48,12.5,5.45,29.5,32.1,67.0
117383485,-3.11,115.78,12.2,5.65,30.0,32.4,67.9
117577342,-3.11,114.90,12.3,5.65,30.5,32.9,68.0
117771199,-3.11,114.19,12.4,5.65,30.9,33.3,68.2
117965056,-3.05,113.31,12.3,5.75,31.5,33.8,68.7
118158913,-3.05,112.43,12.4,5.75,32.0,34.3,68.8
118352770,-2.99,111.73,12.3,5.86,32.5,34.7,69.3
118546627,-2.99,110.85,12.4,5.86,33.0,35.3,69.4
118740484,-2.99,109.97,12.5,5.86,33.5,35.8,69.5
118934341,-2.99,109.09,12.7,5.86,34.1,36.3,69.6
119128198,-2.99,108.39,12.8,5.86,34.5,36.8,69.7
119322055,-2.93,107.51,12.7,5.98,35.1,37.3,70.2
119515912,-2.93,106.80,12.8,5.98,35.5,37.8,70.2
119709769,-2.99,105.92,13.2,5.86,36.0,38.4,69.9
119903626,-2.99,105.22,13.3,5.86,36.5,38.8,70.0
120097483,-3.05,104.34,13.7,5.75,37.0,39.4,69.7
120291340,-3.05,103.64,13.8,5.75,37.4,39.9,69.8
120485197,-3.05,102.93,13.9,5.75,37.9,40.4,69.8
120679054,-3.11,102.23,14.3,5.65,38.3,40.9,69.5
120872911,-3.17,101.52,14.7,5.55,38.7,41.4,69.2
121066768,-3.17,101.00,14.8,5.55,39.0,41.7,69.2
121260625,-3.17,100.47,14.9,5.55,39.4,42.1,69.2
121454482,-3.23,99.94,15.3,5.45,39.6,42.5,68.9
121648339,-3.23,99.41,15.4,5.45,40.0,42.9,68.9
121842196,-3.28,98.89,15.8,5.35,40.3,43.2,68.6
122036053,-3.28,98.36,15.9,5.35,40.6,43.6,68.6
122229910,-3.34,98.01,16.2,5.26,40.8,43.9,68.3
122423767,-3.40,97.48,16.6,5.17,41.0,44.3,67.9
122617624,-3.40,97.13,16.7,5.17,41.3,44.5,68.0
