Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
135861696,-22.99,121.76,0.0,0.00,0.0,0.0,0.0
135947902,-22.99,121.94,0.0,0.00,0.0,0.0,0.0
136034108,-22.99,121.94,0.0,0.00,0.0,0.0,0.0
136120314,-22.99,122.11,0.0,0.00,0.0,0.0,0.0
136206520,-22.99,122.11,0.0,0.00,0.0,0.0,0.0
136292726,-22.99,122.29,0.0,0.00,0.0,0.0,0.0
136378932,-22.99,122.29,0.0,0.00,0.0,0.0,0.0
136465138,-22.99,122.29,0.0,0.00,0.0,0.0,0.0
136551344,-22.99,122.46,0.0,0.00,0.0,0.0,0.0
136637550,-22.99,122.46,0.0,0.00,0.0,0.0,0.0
136723756,-22.99,122.64,0.0,0.00,0.0,0.0,0.0
136809962,-22.99,122.64,0.0,0.00,0.0,0.0,0.0
136896168,-22.99,122.82,0.0,0.00,0.0,0.0,0.0
136982374,-22.99,122.82,0.0,0.00,0.0,0.0,0.0
137068580,-22.99,122.99,0.0,0.00,0.0,0.0,0.0
137154786,-22.99,122.99,0.0,0.00,0.0,0.0,0.0
137240992,-22.99,123.17,0.0,0.00,0.0,0.0,0.0
137327198,-22.99,123.17,0.0,0.00,0.0,0.0,0.0
137413404,-22.99,123.34,0.0,0.00,0.0,0.0,0.0
137499610,-22.99,123.34,0.0,0.00,0.0,0.0,0.0
137585816,-22.99,123.52,0.0,0.00,0.0,0.0,0.0
137672022,-22.99,123.52,0.0,0.00,0.0,0.0,0.0
137758228,-22.99,123.70,0.0,0.00,0.0,0.0,0.0
137844434,-22.99,123.70,0.0,0.00,0.0,0.0,0.0
137930640,-22.99,123.87,0.0,0.00,0.0,0.0,0.0
138016846,-22.93,123.87,0.0,0.00,0.0,0.0,0.0
138103052,-22.99,123.87,0.0,0.00,0.0,0.0,0.0
138189258,-22.99,124.05,0.0,0.00,0.0,0.0,0.0
138275464,-22.99,124.05,0.0,0.00,0.0,0.0,0.0
138361670,-22.99,124.22,0.0,0.00,0.0,0.0,0.0
138447876,-22.99,124.22,0.0,0.00,0.0,0.0,0.0
138534082,-22.99,124.40,0.0,0.00,0.0,0.0,0.0
138620288,-22.93,124.40,0.0,0.00,0.0,0.0,0.0
138706494,-22.99,124.57,0.0,0.00,0.0,0.0,0.0
138792700,-22.99,124.57,0.0,0.00,0.0,0.0,0.0
138878906,-22.99,124.75,0.0,0.00,0.0,0.0,0.0
138965112,-22.93,124.75,0.0,0.00,0.0,0.0,0.0
139051318,-22.93,124.93,0.0,0.00,0.0,0.0,0.0
139137524,-22.99,124.93,0.0,0.00,0.0,0.0,0.0
139223730,-22.93,125.10,0.0,0.00,0.0,0.0,0.0
139309936,-22.99,125.10,0.0,0.00,0.0,0.0,0.0
139396142,-22.93,125.28,0.0,0.00,0.0,0.0,0.0
139482348,-22.93,125.28,0.0,0.00,0.0,0.0,0.0
139568554,-22.93,125.28,0.0,0.00,0.0,0.0,0.0
139654760,-22.99,125.45,0.0,0.00,0.0,0.0,0.0
139740966,-22.93,125.45,0.0,0.00,0.0,0.0,0.0
139827172,-22.99,125.63,0.0,0.00,0.0,0.0,0.0
139913378,-22.93,125.63,0.0,0.00,0.0,0.0,0.0
139999584,-22.93,125.81,0.0,0.00,0.0,0.0,0.0
140085790,-22.93,125.81,0.0,0.00,0.0,0.0,0.0
140171996,-22.99,125.98,0.0,0.00,0.0,0.0,0.0
140258202,-22.93,125.98,0.0,0.00,0.0,0.0,0.0
140344408,-22.93,126.16,0.0,0.00,0.0,0.0,0.0
140430614,-22.93,126.16,0.0,0.00,0.0,0.0,0.0
140516820,-22.93,126.33,0.0,0.00,0.0,0.0,0.0
140603026,-22.93,126.33,0.0,0.00,0.0,0.0,0.0
140689232,-22.99,126.51,0.0,0.00,0.0,0.0,0.0
140775438,-22.93,126.51,0.0,0.00,0.0,0.0,0.0
140861644,-22.93,126.69,0.0,0.00,0.0,0.0,0.0
140947850,-22.93,126.69,0.0,0.00,0.0,0.0,0.0
141034056,-22.93,126.69,0.0,0.00,0.0,0.0,0.0
141120262,-22.93,126.86,0.0,0.00,0.0,0.0,0.0
141206468,-22.93,126.86,0.0,0.00,0.0,0.0,0.0
141292674,-22.93,127.04,0.0,0.00,0.0,0.0,0.0
141378880,-22.93,127.04,0.0,0.00,0.0,0.0,0.0
141465086,-22.93,127.21,0.0,0.00,0.0,0.0,0.0
141551292,-22.93,127.21,0.0,0.00,0.0,0.0,0.0
141637498,-22.93,127.39,0.0,0.00,0.0,0.0,0.0
141723704,-22.87,127.39,0.0,0.00,0.0,0.0,0.0
141809910,-22.93,127.57,0.0,0.00,0.0,0.0,0.0
141896116,-22.93,127.57,0.0,0.00,0.0,0.0,0.0
141982322,-22.87,127.74,0.0,0.00,0.0,0.0,0.0
142068528,-22.93,127.74,0.0,0.00,0.0,0.0,0.0
142154734,-22.93,127.92,0.0,0.00,0.0,0.0,0.0
142240940,-22.93,127.92,0.0,0.00,0.0,0.0,0.0
142327146,-22.87,128.09,0.0,0.00,0.0,0.0,0.0
142413352,-22.93,128.09,0.0,0.00,0.0,0.0,0.0
142499558,-22.93,128.27,0.0,0.00,0.0,0.0,0.0
142585764,-22.99,128.27,0.0,0.00,0.0,0.0,0.0
142671970,-22.93,128.45,0.0,0.00,0.0,0.0,0.0
142758176,-22.87,128.45,0.0,0.00,0.0,0.0,0.0
142844382,-22.87,128.62,0.0,0.00,0.0,0.0,0.0
142930588,-22.87,128.62,0.0,0.00,0.0,0.0,0.0
143016794,-22.93,128.80,0.0,0.00,0.0,0.0,0.0
143103000,-22.87,128.80,0.0,0.00,0.0,0.0,0.0
143189206,-22.93,128.80,0.0,0.00,0.0,0.0,0.0
143275412,-22.87,128.97,0.0,0.00,0.0,0.0,0.0
143361618,-22.87,128.97,0.0,0.00,0.0,0.0,0.0
143447824,-22.87,129.15,0.0,0.00,0.0,0.0,0.0
143534030,-22.87,129.15,0.0,0.00,0.0,0.0,0.0
143620236,-22.87,129.33,0.0,0.00,0.0,0.0,0.0
143706442,-22.87,129.33,0.0,0.00,0.0,0.0,0.0
143792648,-22.87,129.50,0.0,0.00,0.0,0.0,0.0
143878854,-22.87,129.50,0.0,0.00,0.0,0.0,0.0
143965060,-22.87,129.68,0.0,0.00,0.0,0.0,0.0
144051266,-22.87,129.68,0.0,0.00,0.0,0.0,0.0
144137472,-22.87,129.85,0.0,0.00,0.0,0.0,0.0
144223678,-22.87,129.85,0.0,0.00,0.0,0.0,0.0
144309884,-22.87,130.03,0.0,0.00,0.0,0.0,0.0
144396090,-22.87,130.03,0.0,0.00,0.0,0.0,0.0
144482296,-22.93,130.21,0.0,0.00,0.0,0.0,0.0
144568502,-22.87,130.21,0.0,0.00,0.0,0.0,0.0
144654708,-22.87,130.38,0.0,0.00,0.0,0.0,0.0
144740914,-22.87,130.38,0.0,0.00,0.0,0.0,0.0
144827120,-22.87,130.38,0.0,0.00,0.0,0.0,0.0
144913326,-22.87,130.56,0.0,0.00,0.0,0.0,0.0
144999532,-22.87,130.56,0.0,0.00,0.0,0.0,0.0
145085738,-22.87,130.73,0.0,0.00,0.0,0.0,0.0
145171944,-22.87,130.73,0.0,0.00,0.0,0.0,0.0
145258150,-22.87,130.91,0.0,0.00,0.0,0.0,0.0
145344356,-22.87,130.91,0.0,0.00,0.0,0.0,0.0
145430562,-22.87,131.09,0.0,0.00,0.0,0.0,0.0
145516768,-22.87,131.09,0.0,0.00,0.0,0.0,0.0
145602974,-22.87,131.26,0.0,0.00,0.0,0.0,0.0
145689180,-22.87,131.26,0.0,0.00,0.0,0.0,0.0
145775386,-22.87,131.44,0.0,0.00,0.0,0.0,0.0
145861592,-22.87,131.44,0.0,0.00,0.0,0.0,0.0
145947798,-22.93,131.61,0.0,0.00,0.0,0.0,0.0
146034004,-22.87,131.61,0.0,0.00,0.0,0.0,0.0
146120210,-22.87,131.61,0.0,0.00,0.0,0.0,0.0
146206416,-22.87,131.79,0.0,0.00,0.0,0.0,0.0
146292622,-22.87,131.96,0.0,0.00,0.0,0.0,0.0
146378828,-22.93,131.96,0.0,0.00,0.0,0.0,0.0
146465034,-22.87,132.14,0.0,0.00,0.0,0.0,0.0
146551240,-22.93,132.14,0.0,0.00,0.0,0.0,0.0
146637446,-22.87,132.14,0.0,0.00,0.0,0.0,0.0
146723652,-22.87,132.32,0.0,0.00,0.0,0.0,0.0
146809858,-22.87,132.32,0.0,0.00,0.0,0.0,0.0
146896064,-22.93,132.49,0.0,0.00,0.0,0.0,0.0
146982270,-22.87,132.49,0.0,0.00,0.0,0.0,0.0
147068476,-22.87,132.67,0.0,0.00,0.0,0.0,0.0
147154682,-22.87,132.67,0.0,0.00,0.0,0.0,0.0
147240888,-22.87,132.84,0.0,0.00,0.0,0.0,0.0
147327094,-22.87,132.84,0.0,0.00,0.0,0.0,0.0
147413300,-22.87,133.02,0.0,0.00,0.0,0.0,0.0
147499506,-22.87,133.02,0.0,0.00,0.0,0.0,0.0
147585712,-22.87,133.20,0.0,0.00,0.0,0.0,0.0
147671918,-22.87,133.20,0.0,0.00,0.0,0.0,0.0
147758124,-22.87,133.37,0.0,0.00,0.0,0.0,0.0
147844330,-22.87,133.37,0.0,0.00,0.0,0.0,0.0
147930536,-22.87,133.55,0.0,0.00,0.0,0.0,0.0
148016742,-22.87,133.55,0.0,0.00,0.0,0.0,0.0
148102948,-22.87,133.72,0.0,0.00,0.0,0.0,0.0
148189154,-22.87,133.72,0.0,0.00,0.0,0.0,0.0
148275360,-22.87,133.72,0.0,0.00,0.0,0.0,0.0
148361566,-22.87,133.90,0.0,0.00,0.0,0.0,0.0
148447772,-22.87,133.90,0.0,0.00,0.0,0.0,0.0
148533978,-22.87,134.08,0.0,0.00,0.0,0.0,0.0
148620184,-22.87,134.08,0.0,0.00,0.0,0.0,0.0
148706390,-22.87,134.25,0.0,0.00,0.0,0.0,0.0
148792596,-22.87,134.25,0.0,0.00,0.0,0.0,0.0
148878802,-22.87,134.43,0.0,0.00,0.0,0.0,0.0
148965008,-22.87,134.43,0.0,0.00,0.0,0.0,0.0
149051214,-22.87,134.60,0.0,0.00,0.0,0.0,0.0
149137420,-22.87,134.60,0.0,0.00,0.0,0.0,0.0
149223626,-22.87,134.78,0.0,0.00,0.0,0.0,0.0
149309832,-22.87,134.78,0.0,0.00,0.0,0.0,0.0
149396038,-22.87,134.96,0.0,0.00,0.0,0.0,0.0
149482244,-22.87,134.96,0.0,0.00,0.0,0.0,0.0
149568450,-22.87,135.13,0.0,0.00,0.0,0.0,0.0
149654656,-22.87,135.13,0.0,0.00,0.0,0.0,0.0
149740862,-22.87,135.13,0.0,0.00,0.0,0.0,0.0
149827068,-22.87,135.31,0.0,0.00,0.0,0.0,0.0
149913274,-22.87,135.31,0.0,0.00,0.0,0.0,0.0
149999480,-22.87,135.48,0.0,0.00,0.0,0.0,0.0
150085686,-22.87,135.48,0.0,0.00,0.0,0.0,0.0
150171892,-22.87,135.66,0.0,0.00,0.0,0.0,0.0
150258098,-22.87,135.66,0.0,0.00,0.0,0.0,0.0
150344304,-22.87,135.84,0.0,0.00,0.0,0.0,0.0
150430510,-22.87,135.84,0.0,0.00,0.0,0.0,0.0
150516716,-22.87,136.01,0.0,0.00,0.0,0.0,0.0
150602922,-22.87,136.01,0.0,0.00,0.0,0.0,0.0
150689128,-22.87,136.19,0.0,0.00,0.0,0.0,0.0
150775334,-22.87,136.19,0.0,0.00,0.0,0.0,0.0
150861540,-22.87,136.36,0.0,0.00,0.0,0.0,0.0
150947746,-22.87,136.36,0.0,0.00,0.0,0.0,0.0
151033952,-22.87,136.36,0.0,0.00,0.0,0.0,0.0
151120158,-22.87,136.54,0.0,0.00,0.0,0.0,0.0
151206364,-22.87,136.54,0.0,0.00,0.0,0.0,0.0
151292570,-22.87,136.72,0.0,0.00,0.0,0.0,0.0
151378776,-22.87,136.72,0.0,0.00,0.0,0.0,0.0
151464982,-22.87,136.89,0.0,0.00,0.0,0.0,0.0
151551188,-22.87,136.89,0.0,0.00,0.0,0.0,0.0
151637394,-22.87,137.07,0.0,0.00,0.0,0.0,0.0
151723600,-22.87,137.07,0.0,0.00,0.0,0.0,0.0
151809806,-22.87,137.24,0.0,0.00,0.0,0.0,0.0
151896012,-22.87,137.24,0.0,0.00,0.0,0.0,0.0
151982218,-22.87,137.42,0.0,0.00,0.0,0.0,0.0
152068424,-22.87,137.42,0.0,0.00,0.0,0.0,0.0
152154630,-22.87,137.60,0.0,0.00,0.0,0.0,0.0
152240836,-22.87,137.60,0.0,0.00,0.0,0.0,0.0
152327042,-22.87,137.77,0.0,0.00,0.0,0.0,0.0
152413248,-22.87,137.77,0.0,0.00,0.0,0.0,0.0
152499454,-22.87,137.77,0.0,0.00,0.0,0.0,0.0
152585660,-22.87,137.95,0.0,0.00,0.0,0.0,0.0
152671866,-22.87,137.95,0.0,0.00,0.0,0.0,0.0
152758072,-22.87,138.12,0.0,0.00,0.0,0.0,0.0
152844278,-22.87,138.12,0.0,0.00,0.0,0.0,0.0
152930484,-22.87,138.30,0.0,0.00,0.0,0.0,0.0
153016690,-22.87,138.30,0.0,0.00,0.0,0.0,0.0
153102896,-22.87,138.48,0.0,0.00,0.0,0.0,0.0
153189102,-22.87,138.48,0.0,0.00,0.0,0.0,0.0
153275308,-22.87,138.65,0.0,0.00,0.0,0.0,0.0
153361514,-22.87,138.65,0.0,0.00,0.0,0.0,0.0
153447720,-22.87,138.83,0.0,0.00,0.0,0.0,0.0
153533926,-22.87,138.83,0.0,0.00,0.0,0.0,0.0
153620132,-22.87,138.83,0.0,0.00,0.0,0.0,0.0
153706338,-22.87,139.00,0.0,0.00,0.0,0.0,0.0
153792544,-22.87,139.00,0.0,0.00,0.0,0.0,0.0
153878750,-22.87,139.18,0.0,0.00,0.0,0.0,0.0
153964956,-22.87,139.35,0.0,0.00,0.0,0.0,0.0
154051162,-22.87,139.35,0.0,0.00,0.0,0.0,0.0
154137368,-22.87,139.35,0.0,0.00,0.0,0.0,0.0
154223574,-22.87,139.53,0.0,0.00,0.0,0.0,0.0
154309780,-22.87,139.53,0.0,0.00,0.0,0.0,0.0
154395986,-22.87,139.71,0.0,0.00,0.0,0.0,0.0
154482192,-22.87,139.71,0.0,0.00,0.0,0.0,0.0
154568398,-22.87,139.88,0.0,0.00,0.0,0.0,0.0
154654604,-22.87,139.88,0.0,0.00,0.0,0.0,0.0
154740810,-22.87,140.06,0.0,0.00,0.0,0.0,0.0
154827016,-22.87,140.06,0.0,0.00,0.0,0.0,0.0
154913222,-22.87,140.23,0.0,0.00,0.0,0.0,0.0
154999428,-22.87,140.23,0.0,0.00,0.0,0.0,0.0
155085634,-22.87,140.41,0.0,0.00,0.0,0.0,0.0
155171840,-22.87,140.41,0.0,0.00,0.0,0.0,0.0
155258046,-22.87,140.41,0.0,0.00,0.0,0.0,0.0
155344252,-22.87,140.59,0.0,0.00,0.0,0.0,0.0
155430458,-22.87,140.59,0.0,0.00,0.0,0.0,0.0
155516664,-22.87,140.76,0.0,0.00,0.0,0.0,0.0
155602870,-22.87,140.76,0.0,0.00,0.0,0.0,0.0
155689076,-22.87,140.94,0.0,0.00,0.0,0.0,0.0
155775282,-22.87,140.94,0.0,0.00,0.0,0.0,0.0
155861488,-22.87,141.11,0.0,0.00,0.0,0.0,0.0
155947694,-22.87,141.11,0.0,0.00,0.0,0.0,0.0
156033900,-22.87,141.29,0.0,0.00,0.0,0.0,0.0
156120106,-22.87,141.29,0.0,0.00,0.0,0.0,0.0
156206312,-22.87,141.47,0.0,0.00,0.0,0.0,0.0
156292518,-22.87,141.47,0.0,0.00,0.0,0.0,0.0
156378724,-22.87,141.64,0.0,0.00,0.0,0.0,0.0
156464930,-22.87,141.64,0.0,0.00,0.0,0.0,0.0
156551136,-22.82,141.64,0.0,0.00,0.0,0.0,0.0
156637342,-22.76,141.82,0.0,0.00,0.0,0.0,0.0
156723548,-22.82,141.82,0.0,0.00,0.0,0.0,0.0
156809754,-22.82,141.99,0.0,0.00,0.0,0.0,0.0
156895960,-22.82,141.99,0.0,0.00,0.0,0.0,0.0
156982166,-22.82,142.17,0.0,0.00,0.0,0.0,0.0
157068372,-22.82,142.17,0.0,0.00,0.0,0.0,0.0
157154578,-22.87,142.35,0.0,0.00,0.0,0.0,0.0
157240784,-22.82,142.35,0.0,0.00,0.0,0.0,0.0
157326990,-22.76,142.52,0.0,0.00,0.0,0.0,0.0
157413196,-22.76,142.52,0.0,0.00,0.0,0.0,0.0
157499402,-22.87,142.70,0.0,0.00,0.0,0.0,0.0
157585608,-22.82,142.70,0.0,0.00,0.0,0.0,0.0
157671814,-22.76,142.87,0.0,0.00,0.0,0.0,0.0
157758020,-22.82,142.87,0.0,0.00,0.0,0.0,0.0
157844226,-22.76,142.87,0.0,0.00,0.0,0.0,0.0
157930432,-22.76,143.05,0.0,0.00,0.0,0.0,0.0
158016638,-22.82,143.05,0.0,0.00,0.0,0.0,0.0
158102844,-22.76,143.23,0.0,0.00,0.0,0.0,0.0
158189050,-22.76,143.23,0.0,0.00,0.0,0.0,0.0
158275256,-22.76,143.40,0.0,0.00,0.0,0.0,0.0
158361462,-22.76,143.40,0.0,0.00,0.0,0.0,0.0
158447668,-22.76,143.58,0.0,0.00,0.0,0.0,0.0
158533874,-22.76,143.58,0.0,0.00,0.0,0.0,0.0
158620080,-22.76,143.75,0.0,0.00,0.0,0.0,0.0
158706286,-22.76,143.75,0.0,0.00,0.0,0.0,0.0
158792492,-22.76,143.93,0.0,0.00,0.0,0.0,0.0
158878698,-22.76,143.93,0.0,0.00,0.0,0.0,0.0
158964904,-22.76,144.11,0.0,0.00,0.0,0.0,0.0
159051110,-22.76,144.11,0.0,0.00,0.0,0.0,0.0
159137316,-22.76,144.28,0.0,0.00,0.0,0.0,0.0
159223522,-22.76,144.28,0.0,0.00,0.0,0.0,0.0
159309728,-22.76,144.46,0.0,0.00,0.0,0.0,0.0
159395934,-22.76,144.46,0.0,0.00,0.0,0.0,0.0
159482140,-22.76,144.63,0.0,0.00,0.0,0.0,0.0
159568346,-22.76,144.63,0.0,0.00,0.0,0.0,0.0
159654552,-22.76,144.63,0.0,0.00,0.0,0.0,0.0
159740758,-22.76,144.81,0.0,0.00,0.0,0.0,0.0
159826964,-22.76,144.99,0.0,0.00,0.0,0.0,0.0
159913170,-22.76,144.99,0.0,0.00,0.0,0.0,0.0
159999376,-22.76,144.99,0.0,0.00,0.0,0.0,0.0
160085582,-22.76,145.16,0.0,0.00,0.0,0.0,0.0
160171788,-22.76,145.16,0.0,0.00,0.0,0.0,0.0
160257994,-22.76,145.34,0.0,0.00,0.0,0.0,0.0
160344200,-22.76,145.34,0.0,0.00,0.0,0.0,0.0
160430406,-22.76,145.51,0.0,0.00,0.0,0.0,0.0
160516612,-22.76,145.51,0.0,0.00,0.0,0.0,0.0
160602818,-22.76,145.69,0.0,0.00,0.0,0.0,0.0
160689024,-22.76,145.69,0.0,0.00,0.0,0.0,0.0
160775230,-22.76,145.87,0.0,0.00,0.0,0.0,0.0
160861436,-22.76,145.87,0.0,0.00,0.0,0.0,0.0
160947642,-22.76,146.04,0.0,0.00,0.0,0.0,0.0
161033848,-22.76,146.04,0.0,0.00,0.0,0.0,0.0
161120054,-22.76,146.22,0.0,0.00,0.0,0.0,0.0
161206260,-22.76,146.22,0.0,0.00,0.0,0.0,0.0
161292466,-22.76,146.39,0.0,0.00,0.0,0.0,0.0
161378672,-22.76,146.39,0.0,0.00,0.0,0.0,0.0
161464878,-22.76,146.57,0.0,0.00,0.0,0.0,0.0
161551084,-22.76,146.57,0.0,0.00,0.0,0.0,0.0
161637290,-22.76,146.74,0.0,0.00,0.0,0.0,0.0
161723496,-22.76,146.74,0.0,0.00,0.0,0.0,0.0
161809702,-22.76,146.92,0.0,0.00,0.0,0.0,0.0
161895908,-22.76,146.92,0.0,0.00,0.0,0.0,0.0
161982114,-22.76,147.10,0.0,0.00,0.0,0.0,0.0
162068320,-22.76,147.10,0.0,0.00,0.0,0.0,0.0
162154526,-22.76,147.27,0.0,0.00,0.0,0.0,0.0
162240732,-22.76,147.27,0.0,0.00,0.0,0.0,0.0
162326938,-22.76,147.45,0.0,0.00,0.0,0.0,0.0
162413144,-22.76,147.45,0.0,0.00,0.0,0.0,0.0
162499350,-22.76,147.62,0.0,0.00,0.0,0.0,0.0
162585556,-22.76,147.62,0.0,0.00,0.0,0.0,0.0
162671762,-22.76,147.80,0.0,0.00,0.0,0.0,0.0
162757968,-22.76,147.80,0.0,0.00,0.0,0.0,0.0
162844174,-22.76,147.98,0.0,0.00,0.0,0.0,0.0
162930380,-22.76,147.98,0.0,0.00,0.0,0.0,0.0
163016586,-22.76,148.15,0.0,0.00,0.0,0.0,0.0
163102792,-22.76,148.15,0.0,0.00,0.0,0.0,0.0
163188998,-22.76,148.33,0.0,0.00,0.0,0.0,0.0
163275204,-22.76,148.33,0.0,0.00,0.0,0.0,0.0
163361410,-22.76,148.50,0.0,0.00,0.0,0.0,0.0
163447616,-22.76,148.50,0.0,0.00,0.0,0.0,0.0
163533822,-22.76,148.68,0.0,0.00,0.0,0.0,0.0
163620028,-22.76,148.68,0.0,0.00,0.0,0.0,0.0
163706234,-22.76,148.86,0.0,0.00,0.0,0.0,0.0
163792440,-22.76,148.86,0.0,0.00,0.0,0.0,0.0
163878646,-22.76,149.03,0.0,0.00,0.0,0.0,0.0
163964852,-22.76,149.03,0.0,0.00,0.0,0.0,0.0
164051058,-22.76,149.21,0.0,0.00,0.0,0.0,0.0
164137264,-22.76,149.21,0.0,0.00,0.0,0.0,0.0
164223470,-22.76,149.21,0.0,0.00,0.0,0.0,0.0
164309676,-22.76,149.38,0.0,0.00,0.0,0.0,0.0
164395882,-22.76,149.56,0.0,0.00,0.0,0.0,0.0
164482088,-22.76,149.56,0.0,0.00,0.0,0.0,0.0
164568294,-22.76,149.56,0.0,0.00,0.0,0.0,0.0
164654500,-22.76,149.74,0.0,0.00,0.0,0.0,0.0
164740706,-22.76,149.91,0.0,0.00,0.0,0.0,0.0
164826912,-22.76,149.91,0.0,0.00,0.0,0.0,0.0
164913118,-22.76,149.91,0.0,0.00,0.0,0.0,0.0
164999324,-22.76,150.09,0.0,0.00,0.0,0.0,0.0
165085530,-22.76,150.09,0.0,0.00,0.0,0.0,0.0
165171736,-22.76,150.26,0.0,0.00,0.0,0.0,0.0
165257942,-22.76,150.26,0.0,0.00,0.0,0.0,0.0
165344148,-22.70,150.44,0.0,0.00,0.0,0.0,0.0
165430354,-22.76,150.44,0.0,0.00,0.0,0.0,0.0
165516560,-22.76,150.62,0.0,0.00,0.0,0.0,0.0
165602766,-22.70,150.62,0.0,0.00,0.0,0.0,0.0
165688972,-22.76,150.79,0.0,0.00,0.0,0.0,0.0
165775178,-22.76,150.79,0.0,0.00,0.0,0.0,0.0
165861384,-22.76,150.97,0.0,0.00,0.0,0.0,0.0
165947590,-22.76,150.97,0.0,0.00,0.0,0.0,0.0
166033796,-22.70,151.14,0.0,0.00,0.0,0.0,0.0
166120002,-22.76,151.14,0.0,0.00,0.0,0.0,0.0
166206208,-22.76,151.32,0.0,0.00,0.0,0.0,0.0
166292414,-22.76,151.32,0.0,0.00,0.0,0.0,0.0
166378620,-22.76,151.50,0.0,0.00,0.0,0.0,0.0
166464826,-22.70,151.50,0.0,0.00,0.0,0.0,0.0
166551032,-22.70,151.67,0.0,0.00,0.0,0.0,0.0
166637238,-22.76,151.67,0.0,0.00,0.0,0.0,0.0
166723444,-22.76,151.67,0.0,0.00,0.0,0.0,0.0
166809650,-22.76,151.85,0.0,0.00,0.0,0.0,0.0
166895856,-22.76,151.85,0.0,0.00,0.0,0.0,0.0
166982062,-22.76,152.02,0.0,0.00,0.0,0.0,0.0
167068268,-22.76,152.02,0.0,0.00,0.0,0.0,0.0
167154474,-22.76,152.20,0.0,0.00,0.0,0.0,0.0
167240680,-22.76,152.20,0.0,0.00,0.0,0.0,0.0
167326886,-22.76,152.38,0.0,0.00,0.0,0.0,0.0
167413092,-22.76,152.38,0.0,0.00,0.0,0.0,0.0
167499298,-22.76,152.55,0.0,0.00,0.0,0.0,0.0
167585504,-22.76,152.55,0.0,0.00,0.0,0.0,0.0
167671710,-22.76,152.73,0.0,0.00,0.0,0.0,0.0
167757916,-22.76,152.73,0.0,0.00,0.0,0.0,0.0
167844122,-22.76,152.90,0.0,0.00,0.0,0.0,0.0
167930328,-22.76,152.90,0.0,0.00,0.0,0.0,0.0
168016534,-22.76,153.08,0.0,0.00,0.0,0.0,0.0
168102740,-22.76,153.08,0.0,0.00,0.0,0.0,0.0
168188946,-22.76,153.26,0.0,0.00,0.0,0.0,0.0
168275152,-22.76,153.26,0.0,0.00,0.0,0.0,0.0
168361358,-22.76,153.43,0.0,0.00,0.0,0.0,0.0
168447564,-22.76,153.43,0.0,0.00,0.0,0.0,0.0
168533770,-22.76,153.61,0.0,0.00,0.0,0.0,0.0
168619976,-22.76,153.61,0.0,0.00,0.0,0.0,0.0
168706182,-22.76,153.78,0.0,0.00,0.0,0.0,0.0
168792388,-22.76,153.78,0.0,0.00,0.0,0.0,0.0
168878594,-22.76,153.96,0.0,0.00,0.0,0.0,0.0
168964800,-22.76,153.96,0.0,0.00,0.0,0.0,0.0
169051006,-22.70,154.13,0.0,0.00,0.0,0.0,0.0
169137212,-22.76,154.13,0.0,0.00,0.0,0.0,0.0
169223418,-22.76,154.31,0.0,0.00,0.0,0.0,0.0
169309624,-22.70,154.31,0.0,0.00,0.0,0.0,0.0
169395830,-22.70,154.49,0.0,0.00,0.0,0.0,0.0
169482036,-22.70,154.49,0.0,0.00,0.0,0.0,0.0
169568242,-22.70,154.66,0.0,0.00,0.0,0.0,0.0
169654448,-22.76,154.66,0.0,0.00,0.0,0.0,0.0
169740654,-22.70,154.84,0.0,0.00,0.0,0.0,0.0
169826860,-22.70,154.84,0.0,0.00,0.0,0.0,0.0
169913066,-22.76,155.01,0.0,0.00,0.0,0.0,0.0
169999272,-22.76,155.01,0.0,0.00,0.0,0.0,0.0
170085478,-22.76,155.01,0.0,0.00,0.0,0.0,0.0
170171684,-22.76,155.19,0.0,0.00,0.0,0.0,0.0
170257890,-22.76,155.37,0.0,0.00,0.0,0.0,0.0
170344096,-22.76,155.37,0.0,0.00,0.0,0.0,0.0
170430302,-22.76,155.37,0.0,0.00,0.0,0.0,0.0
170516508,-22.76,155.54,0.0,0.00,0.0,0.0,0.0
170602714,-22.76,155.54,0.0,0.00,0.0,0.0,0.0
170688920,-22.76,155.72,0.0,0.00,0.0,0.0,0.0
170775126,-22.76,155.72,0.0,0.00,0.0,0.0,0.0
170861332,-22.76,155.89,0.0,0.00,0.0,0.0,0.0
170947538,-22.76,155.89,0.0,0.00,0.0,0.0,0.0
171033744,-22.76,156.07,0.0,0.00,0.0,0.0,0.0
171119950,-22.76,156.07,0.0,0.00,0.0,0.0,0.0
171206156,-22.76,156.25,0.0,0.00,0.0,0.0,0.0
171292362,-22.76,156.25,0.0,0.00,0.0,0.0,0.0
171378568,-22.76,156.42,0.0,0.00,0.0,0.0,0.0
171464774,-22.76,156.42,0.0,0.00,0.0,0.0,0.0
171550980,-22.76,156.60,0.0,0.00,0.0,0.0,0.0
171637186,-22.76,156.60,0.0,0.00,0.0,0.0,0.0
171723392,-22.76,156.77,0.0,0.00,0.0,0.0,0.0
171809598,-22.76,156.77,0.0,0.00,0.0,0.0,0.0
171895804,-22.76,156.95,0.0,0.00,0.0,0.0,0.0
171982010,-22.70,156.95,0.0,0.00,0.0,0.0,0.0
172068216,-22.76,157.13,0.0,0.00,0.0,0.0,0.0
172154422,-22.76,157.13,0.0,0.00,0.0,0.0,0.0
