Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
18524425,-10.73,155.19,28.4,1.82,7.6,29.4,14.9
18566450,-10.67,155.01,28.3,1.83,7.6,29.3,15.1
18608475,-10.67,154.84,28.3,1.83,7.7,29.3,15.2
18650500,-10.67,154.66,28.3,1.83,7.8,29.4,15.3
18692525,-10.67,154.49,28.3,1.83,7.8,29.4,15.4
18734550,-10.62,154.31,28.2,1.84,7.9,29.3,15.6
18776575,-10.62,154.13,28.2,1.84,7.9,29.3,15.7
18818600,-10.62,153.96,28.3,1.84,8.0,29.4,15.8
18860625,-10.62,153.78,28.3,1.84,8.1,29.4,15.9
18902650,-10.56,153.61,28.2,1.84,8.1,29.3,16.1
18944675,-10.56,153.43,28.2,1.84,8.2,29.3,16.2
18986700,-10.56,153.26,28.2,1.84,8.3,29.4,16.3
19028725,-10.56,153.08,28.2,1.84,8.3,29.4,16.4
19070750,-10.56,152.90,28.2,1.84,8.4,29.4,16.5
19112775,-10.50,152.73,28.1,1.85,8.4,29.4,16.7
19154800,-10.50,152.55,28.1,1.85,8.5,29.4,16.8
19196825,-10.50,152.38,28.1,1.85,8.6,29.4,16.9
19238850,-10.50,152.20,28.2,1.85,8.6,29.4,17.0
19280875,-10.50,152.02,28.2,1.85,8.7,29.5,17.1
19322900,-10.50,151.85,28.2,1.85,8.7,29.5,17.2
19364925,-10.44,151.67,28.1,1.86,8.8,29.4,17.4
19406950,-10.44,151.50,28.1,1.86,8.9,29.5,17.5
19448975,-10.44,151.14,28.1,1.86,9.0,29.5,17.7
19491000,-10.44,150.97,28.1,1.86,9.0,29.6,17.8
19533025,-10.44,150.79,28.2,1.86,9.1,29.6,17.9
19575050,-10.44,150.62,28.2,1.86,9.1,29.6,18.0
19617075,-10.44,150.44,28.2,1.86,9.2,29.7,18.1
19659100,-10.38,150.26,28.1,1.87,9.3,29.6,18.3
19701125,-10.38,150.09,28.1,1.87,9.3,29.6,18.4
19743150,-10.38,149.74,28.1,1.87,9.4,29.7,18.6
19785175,-10.38,149.56,28.2,1.87,9.5,29.7,18.7
19827200,-10.38,149.38,28.2,1.87,9.6,29.7,18.7
19869225,-10.38,149.21,28.2,1.87,9.6,29.8,18.8
19911250,-10.38,149.03,28.2,1.87,9.7,29.8,18.9
19953275,-10.38,148.86,28.2,1.87,9.7,29.8,19.0
19995300,-10.38,148.50,28.3,1.87,9.8,29.9,19.2
20037325,-10.38,148.33,28.3,1.87,9.9,29.9,19.3
20079350,-10.32,148.15,28.2,1.88,10.0,29.9,19.5
20121375,-10.32,147.80,28.2,1.88,10.1,30.0,19.7
20163400,-10.32,147.62,28.2,1.88,10.1,30.0,19.8
20205425,-10.32,147.45,28.2,1.88,10.2,30.0,19.9
20247450,-10.32,147.10,28.3,1.88,10.3,30.1,20.0
20289475,-10.32,146.92,28.3,1.88,10.4,30.1,20.1
20331500,-10.32,146.74,28.3,1.88,10.4,30.2,20.2
20373525,-10.32,146.57,28.3,1.88,10.5,30.2,20.3
20415550,-10.32,146.22,28.4,1.88,10.6,30.3,20.5
20457575,-10.32,146.04,28.4,1.88,10.6,30.3,20.6
20499600,-10.32,145.87,28.4,1.88,10.7,30.3,20.7
20541625,-10.32,145.69,28.4,1.88,10.8,30.4,20.7
20583650,-10.26,145.34,28.3,1.89,10.9,30.4,21.1
20625675,-10.32,145.16,28.5,1.88,10.9,30.5,21.0
20667700,-10.32,144.99,28.5,1.88,11.0,30.5,21.1
20709725,-10.32,144.63,28.5,1.88,11.1,30.6,21.2
20751750,-10.32,144.46,28.6,1.88,11.1,30.7,21.3
20793775,-10.26,144.11,28.5,1.89,11.3,30.6,21.7
20835800,-10.26,143.93,28.5,1.89,11.4,30.7,21.7
20877825,-10.26,143.58,28.5,1.89,11.5,30.7,21.9
20919850,-10.26,143.40,28.5,1.89,11.5,30.8,22.0
20961875,-10.38,143.23,28.8,1.87,11.5,31.0,21.7
21003900,-10.32,142.87,28.7,1.88,11.6,31.0,22.1
21045925,-10.32,142.70,28.8,1.88,11.7,31.0,22.2
21087950,-10.32,142.35,28.8,1.88,11.8,31.1,22.3
21129975,-10.32,142.17,28.8,1.88,11.9,31.2,22.4
21172000,-10.32,141.99,28.8,1.88,11.9,31.2,22.5
21214025,-10.32,141.64,28.9,1.88,12.0,31.3,22.6
21256050,-10.32,141.47,28.9,1.88,12.1,31.3,22.7
21298075,-10.32,141.11,28.9,1.88,12.2,31.4,22.9
21340100,-10.32,140.94,29.0,1.88,12.3,31.5,22.9
21382125,-10.32,140.59,29.0,1.88,12.4,31.5,23.1
21424150,-10.38,140.41,29.2,1.87,12.4,31.7,23.0
21466175,-10.38,140.06,29.2,1.87,12.5,31.8,23.2
21508200,-10.38,139.88,29.2,1.87,12.5,31.8,23.2
21550225,-10.38,139.53,29.3,1.87,12.7,31.9,23.4
21592250,-10.38,139.35,29.3,1.87,12.7,31.9,23.5
21634275,-10.38,139.18,29.3,1.87,12.8,32.0,23.5
21676300,-10.44,138.83,29.5,1.86,12.8,32.1,23.5
21718325,-10.44,138.48,29.5,1.86,12.9,32.2,23.7
21760350,-10.44,138.30,29.5,1.86,13.0,32.3,23.7
21802375,-10.44,138.12,29.6,1.86,13.0,32.3,23.8
21844400,-10.44,137.77,29.6,1.86,13.2,32.4,24.0
21886425,-10.44,137.42,29.7,1.86,13.3,32.5,24.1
21928450,-10.50,137.24,29.8,1.85,13.3,32.6,24.0
21970475,-10.50,136.89,29.9,1.85,13.4,32.7,24.1
22012500,-10.50,136.72,29.9,1.85,13.4,32.8,24.2
22054525,-10.50,136.36,29.9,1.85,13.5,32.9,24.3
22096550,-10.50,136.01,30.0,1.85,13.7,32.9,24.5
22138575,-10.56,135.84,30.1,1.84,13.7,33.1,24.4
22180600,-10.56,135.48,30.2,1.84,13.8,33.2,24.5
22222625,-10.56,135.31,30.2,1.84,13.8,33.2,24.6
22264650,-10.56,134.96,30.3,1.84,13.9,33.3,24.7
22306675,-10.62,134.60,30.4,1.84,14.0,33.5,24.7
22348700,-10.62,134.43,30.5,1.84,14.0,33.5,24.7
22390725,-10.62,134.08,30.5,1.84,14.1,33.6,24.9
22432750,-10.62,133.72,30.6,1.84,14.2,33.7,25.0
22474775,-10.67,133.55,30.7,1.83,14.2,33.9,24.9
22516800,-10.67,133.20,30.8,1.83,14.4,33.9,25.0
22558825,-10.67,132.84,30.8,1.83,14.5,34.0,25.1
22600850,-10.73,132.67,31.0,1.82,14.5,34.2,25.0
22642875,-10.73,132.32,31.0,1.82,14.6,34.3,25.1
22684900,-10.73,131.96,31.1,1.82,14.7,34.4,25.3
22726925,-10.73,131.79,31.1,1.82,14.7,34.4,25.3
22768950,-10.79,131.44,31.3,1.81,14.8,34.6,25.3
22810975,-10.79,131.09,31.3,1.81,14.9,34.7,25.4
22853000,-10.79,130.73,31.4,1.81,15.0,34.8,25.5
22895025,-10.85,130.56,31.5,1.80,15.0,34.9,25.4
22937050,-10.85,130.21,31.6,1.80,15.1,35.0,25.5
22979075,-10.85,129.85,31.7,1.80,15.2,35.1,25.6
23021100,-10.91,129.50,31.8,1.80,15.2,35.3,25.6
23063125,-10.91,129.15,31.9,1.80,15.3,35.4,25.7
23105150,-10.97,128.97,32.0,1.79,15.3,35.5,25.6
23147175,-10.97,128.62,32.1,1.79,15.4,35.6,25.7
23189200,-10.97,128.27,32.2,1.79,15.5,35.7,25.8
23231225,-11.03,127.92,32.3,1.78,15.6,35.9,25.7
23273250,-11.03,127.57,32.4,1.78,15.7,36.0,25.8
23315275,-11.03,127.21,32.5,1.78,15.8,36.1,25.9
23357300,-11.09,127.04,32.6,1.77,15.8,36.2,25.8
23399325,-11.09,126.69,32.7,1.77,15.9,36.3,25.9
23441350,-11.14,126.33,32.8,1.77,15.9,36.5,25.8
23483375,-11.14,125.98,32.9,1.77,16.0,36.6,25.9
23525400,-11.20,125.63,33.1,1.76,16.0,36.8,25.8
23567425,-11.20,125.28,33.2,1.76,16.1,36.9,25.9
23609450,-11.20,124.93,33.2,1.76,16.2,37.0,26.0
23651475,-11.26,124.57,33.4,1.75,16.3,37.1,26.0
23693500,-11.26,124.22,33.5,1.75,16.4,37.2,26.1
23735525,-11.32,123.87,33.6,1.75,16.4,37.4,26.0
23777550,-11.32,123.70,33.7,1.75,16.4,37.5,26.0
23819575,-11.38,123.17,33.9,1.74,16.5,37.7,26.0
23861600,-11.38,122.99,33.9,1.74,16.6,37.7,26.0
23903625,-11.44,122.64,34.1,1.73,16.6,37.9,25.9
23945650,-11.44,122.29,34.2,1.73,16.7,38.0,26.0
23987675,-11.50,121.76,34.4,1.73,16.8,38.2,26.0
24029700,-11.50,121.58,34.4,1.73,16.8,38.3,26.0
24071725,-11.55,121.06,34.6,1.72,16.9,38.5,26.0
24113750,-11.55,120.70,34.7,1.72,17.0,38.6,26.1
24155775,-11.61,120.35,34.9,1.71,17.0,38.8,26.0
24197800,-11.61,120.00,35.0,1.71,17.1,38.9,26.0
24239825,-11.67,119.65,35.1,1.71,17.1,39.1,25.9
24281850,-11.73,119.30,35.3,1.70,17.1,39.2,25.8
24323875,-11.73,118.94,35.4,1.70,17.2,39.4,25.9
24365900,-11.79,118.59,35.6,1.69,17.2,39.5,25.8
24407925,-11.79,118.24,35.6,1.69,17.3,39.6,25.9
24449950,-11.85,117.89,35.8,1.69,17.3,39.8,25.8
24491975,-11.91,117.36,36.0,1.68,17.4,40.0,25.7
24534000,-11.91,117.01,36.1,1.68,17.5,40.1,25.8
24576025,-11.96,116.66,36.3,1.67,17.5,40.3,25.7
24618050,-11.96,116.30,36.4,1.67,17.6,40.4,25.8
24660075,-12.02,115.78,36.6,1.67,17.6,40.6,25.7
24702100,-12.08,115.43,36.8,1.66,17.6,40.8,25.6
24744125,-12.08,115.07,36.9,1.66,17.7,40.9,25.7
24786150,-12.14,114.72,37.0,1.66,17.7,41.0,25.6
24828175,-12.20,114.19,37.2,1.65,17.8,41.3,25.5
24870200,-12.20,113.84,37.3,1.65,17.8,41.4,25.5
24912225,-12.26,113.49,37.5,1.64,17.8,41.5,25.4
24954250,-12.32,113.14,37.7,1.64,17.8,41.7,25.3
24996275,-12.32,112.61,37.8,1.64,18.0,41.9,25.4
25038300,-12.38,112.26,38.0,1.63,18.0,42.0,25.3
25080325,-12.43,111.73,38.2,1.63,18.0,42.2,25.2
25122350,-12.49,111.38,38.4,1.62,18.0,42.4,25.1
25164375,-12.49,111.03,38.5,1.62,18.1,42.5,25.2
25206400,-12.55,110.50,38.7,1.62,18.1,42.7,25.1
25248425,-12.61,109.97,38.9,1.61,18.1,42.9,25.0
25290450,-12.67,109.62,39.1,1.61,18.1,43.1,24.9
25332475,-12.67,109.27,39.2,1.61,18.2,43.2,24.9
25374500,-12.73,108.74,39.4,1.60,18.2,43.4,24.8
25416525,-12.79,108.21,39.6,1.60,18.2,43.6,24.7
25458550,-12.84,107.86,39.8,1.59,18.2,43.7,24.6
25500575,-12.84,107.33,39.9,1.59,18.3,43.9,24.7
25542600,-12.90,106.98,40.1,1.59,18.3,44.1,24.5
25584625,-12.96,106.45,40.3,1.58,18.3,44.3,24.4
25626650,-13.02,106.10,40.5,1.58,18.3,44.4,24.3
25668675,-13.08,105.57,40.7,1.57,18.3,44.6,24.2
25710700,-13.14,105.04,40.9,1.57,18.3,44.8,24.1
25752725,-13.14,104.52,41.0,1.57,18.4,45.0,24.2
25794750,-13.20,103.99,41.3,1.56,18.4,45.2,24.0
25836775,-13.26,103.64,41.4,1.56,18.4,45.3,23.9
25878800,-13.31,103.11,41.6,1.55,18.4,45.5,23.8
25920825,-13.37,102.58,41.9,1.55,18.4,45.7,23.7
25962850,-13.43,102.05,42.1,1.54,18.4,45.9,23.6
26004875,-13.49,101.52,42.3,1.54,18.4,46.1,23.5
26046900,-13.55,101.17,42.5,1.53,18.3,46.2,23.3
26088925,-13.61,100.65,42.7,1.53,18.3,46.4,23.2
26130950,-13.67,99.94,42.9,1.52,18.3,46.7,23.1
26172975,-13.72,99.41,43.1,1.52,18.3,46.9,23.0
26215000,-13.78,99.06,43.3,1.51,18.3,47.0,22.9
26257025,-13.84,98.36,43.6,1.51,18.3,47.2,22.8
26299050,-13.90,97.83,43.8,1.51,18.2,47.4,22.6
26341075,-13.90,97.30,43.9,1.51,18.3,47.6,22.7
26383100,-14.02,96.77,44.2,1.50,18.2,47.8,22.4
26425125,-14.08,96.07,44.4,1.49,18.2,48.0,22.3
26467150,-14.13,95.54,44.7,1.49,18.2,48.2,22.1
26509175,-14.19,95.01,44.9,1.48,18.1,48.4,22.0
26551200,-14.25,94.49,45.1,1.48,18.1,48.6,21.9
26593225,-14.31,93.78,45.3,1.48,18.1,48.8,21.8
26635250,-14.37,93.26,45.5,1.47,18.0,49.0,21.6
26677275,-14.43,92.55,45.8,1.47,18.0,49.2,21.5
26719300,-14.49,92.02,46.0,1.47,18.0,49.4,21.4
26761325,-14.55,91.32,46.2,1.46,17.9,49.6,21.2
26803350,-14.60,90.79,46.4,1.46,17.9,49.8,21.1
26845375,-14.66,90.09,46.7,1.45,17.9,50.0,20.9
26887400,-14.72,89.38,46.9,1.45,17.8,50.2,20.8
26929425,-14.84,88.86,47.2,1.44,17.7,50.4,20.5
26971450,-14.90,88.15,47.4,1.44,17.6,50.6,20.4
27013475,-14.96,87.45,47.6,1.44,17.6,50.8,20.2
27055500,-15.01,86.74,47.9,1.43,17.5,51.0,20.1
27097525,-15.07,86.04,48.1,1.43,17.5,51.2,20.0
27139550,-15.13,85.34,48.4,1.42,17.4,51.4,19.8
27181575,-15.25,84.63,48.6,1.42,17.2,51.6,19.5
27223600,-15.31,83.93,48.9,1.41,17.2,51.8,19.4
27265625,-15.37,83.23,49.1,1.41,17.1,52.0,19.2
27307650,-15.43,82.52,49.3,1.41,17.1,52.2,19.1
27349675,-15.54,81.82,49.6,1.40,16.9,52.4,18.8
27391700,-15.60,80.94,49.9,1.40,16.8,52.6,18.6
27433725,-15.66,80.23,50.1,1.39,16.7,52.8,18.5
27475750,-15.72,79.53,50.3,1.39,16.6,53.0,18.3
27517775,-15.78,78.65,50.6,1.39,16.6,53.2,18.1
27559800,-15.89,77.77,50.9,1.38,16.4,53.4,17.8
27601825,-15.95,77.07,51.1,1.38,16.3,53.6,17.7
27643850,-16.01,76.19,51.3,1.38,16.2,53.8,17.5
27685875,-16.13,75.31,51.6,1.37,16.0,54.0,17.2
27727900,-16.19,74.43,51.9,1.37,15.9,54.2,17.0
27769925,-16.25,73.55,52.1,1.36,15.8,54.5,16.8
27811950,-16.36,72.67,52.4,1.36,15.6,54.6,16.5
27853975,-16.42,71.79,52.6,1.36,15.4,54.8,16.4
27896000,-16.48,70.91,52.9,1.35,15.3,55.1,16.2
27938025,-16.54,70.03,53.1,1.35,15.2,55.3,16.0
27980050,-16.66,69.15,53.3,1.34,15.0,55.4,15.7
28022075,-16.72,68.09,53.6,1.34,14.8,55.6,15.5
28064100,-16.77,67.21,53.9,1.34,14.7,55.8,15.3
28106125,-16.89,66.16,54.1,1.33,14.5,56.0,15.0
28148150,-16.95,65.10,54.4,1.33,14.3,56.3,14.7
28190175,-17.01,64.22,54.6,1.33,14.2,56.4,14.5
28232200,-17.07,63.17,54.9,1.33,14.0,56.6,14.3
28274225,-17.18,62.11,55.1,1.32,13.7,56.8,14.0
28316250,-17.24,61.06,55.4,1.32,13.6,57.0,13.8
28358275,-17.30,59.82,55.7,1.32,13.4,57.3,13.5
28400300,-17.42,58.77,55.9,1.31,13.1,57.4,13.2
28442325,-17.48,57.71,56.1,1.31,12.9,57.6,13.0
28484350,-17.54,56.48,56.4,1.31,12.7,57.8,12.7
28526375,-17.60,55.43,56.6,1.30,12.5,58.0,12.5
28568400,-17.65,54.19,56.9,1.30,12.3,58.2,12.2
28610425,-17.77,52.96,57.1,1.30,12.0,58.3,11.9
28652450,-17.83,51.73,57.4,1.29,11.8,58.5,11.6
28694475,-17.89,50.50,57.6,1.29,11.5,58.7,11.3
28736500,-17.89,49.27,57.9,1.29,11.4,59.0,11.1
28778525,-18.01,48.04,58.1,1.29,11.0,59.1,10.8
28820550,-18.01,46.63,58.4,1.29,10.8,59.4,10.5
28862575,-18.06,45.40,58.6,1.29,10.6,59.5,10.2
28904600,-18.18,43.99,58.8,1.28,10.2,59.7,9.9
28946625,-18.24,42.76,59.0,1.28,10.0,59.8,9.6
28988650,-18.24,41.35,59.3,1.28,9.7,60.1,9.3
29030675,-18.36,39.94,59.4,1.27,9.4,60.1,8.9
29072700,-18.36,38.53,59.7,1.27,9.1,60.4,8.7
29114725,-18.36,37.13,59.9,1.27,8.9,60.6,8.4
29156750,-18.42,35.72,60.1,1.27,8.5,60.7,8.1
29198775,-18.48,34.13,60.3,1.27,8.2,60.9,7.7
29240800,-18.48,32.73,60.6,1.27,7.9,61.1,7.4
29282825,-18.53,31.32,60.7,1.27,7.6,61.2,7.1
29324850,-18.53,29.74,61.0,1.27,7.3,61.4,6.8
29366875,-18.65,28.15,61.1,1.26,6.8,61.4,6.4
29408900,-18.59,26.74,61.3,1.27,6.6,61.7,6.1
29450925,-18.59,25.16,61.6,1.27,6.2,61.9,5.8
29492950,-18.65,23.58,61.7,1.26,5.8,62.0,5.4
29534975,-18.65,22.17,61.9,1.26,5.5,62.1,5.1
29577000,-18.65,20.59,62.0,1.26,5.2,62.3,4.8
29619025,-18.65,19.00,62.2,1.26,4.8,62.4,4.4
29661050,-18.65,17.42,62.4,1.26,4.4,62.5,4.1
29703075,-18.65,15.84,62.5,1.26,4.0,62.6,3.7
29745100,-18.59,14.25,62.7,1.27,3.7,62.9,3.4
29787125,-18.59,12.67,62.9,1.27,3.3,63.0,3.0
29829150,-18.59,11.09,63.0,1.27,2.9,63.0,2.6
29871175,-18.59,9.50,63.1,1.27,2.5,63.1,2.3
29913200,-18.53,7.92,63.2,1.27,2.1,63.3,1.9
29955225,-18.53,6.51,63.3,1.27,1.7,63.3,1.6
29997250,-18.48,5.10,63.5,1.27,1.4,63.5,1.2
30039275,-18.48,3.87,63.5,1.27,1.0,63.5,0.9
30081300,-18.42,2.82,63.6,1.27,0.8,63.6,0.7
30123325,-18.36,2.11,63.7,1.27,0.6,63.7,0.5
30165350,-18.30,1.76,63.8,1.28,0.5,63.8,0.4
30207375,-18.24,1.41,63.9,1.28,0.4,63.9,0.3
30249400,-18.18,1.41,64.1,1.28,0.4,64.1,0.4
30291425,-18.12,1.41,64.2,1.28,0.4,64.2,0.4
30333450,-18.06,1.58,64.3,1.29,0.5,64.3,0.4
30375475,-18.01,1.76,64.4,1.29,0.5,64.4,0.4
30417500,-17.95,2.29,64.5,1.29,0.7,64.5,0.6
30459525,-17.89,2.82,64.6,1.29,0.8,64.6,0.7
30501550,-17.77,3.87,64.8,1.30,1.1,64.8,1.0
30543575,-17.71,4.93,64.9,1.30,1.5,64.9,1.3
30585600,-17.65,6.16,64.9,1.30,1.9,65.0,1.6
30627625,-17.54,7.57,65.1,1.31,2.3,65.2,2.0
30669650,-17.48,8.80,65.2,1.31,2.7,65.2,2.4
30711675,-17.42,10.21,65.2,1.31,3.2,65.3,2.8
30753700,-17.30,11.61,65.3,1.32,3.7,65.4,3.2
30795725,-17.24,13.02,65.3,1.32,4.1,65.4,3.6
30837750,-17.13,14.25,65.4,1.32,4.6,65.6,4.0
30879775,-17.07,15.66,65.4,1.33,5.0,65.6,4.4
30921800,-16.95,17.07,65.4,1.33,5.6,65.7,4.9
30963825,-16.83,18.30,65.5,1.34,6.1,65.8,5.3
31005850,-16.72,19.53,65.6,1.34,6.5,65.9,5.7
31047875,-16.66,20.76,65.5,1.34,7.0,65.9,6.1
31089900,-16.54,21.82,65.6,1.35,7.4,66.0,6.5
31131925,-16.42,23.05,65.6,1.36,7.9,66.1,6.9
31173950,-16.36,24.28,65.5,1.36,8.4,66.0,7.3
31215975,-16.25,25.34,65.5,1.36,8.8,66.1,7.7
31258000,-16.13,26.57,65.5,1.37,9.4,66.1,8.1
31300025,-16.01,27.62,65.5,1.38,9.9,66.2,8.6
31342050,-15.95,28.86,65.3,1.38,10.3,66.1,9.0
31384075,-15.84,29.91,65.3,1.39,10.8,66.2,9.4
31426100,-15.72,30.97,65.2,1.39,11.3,66.2,9.8
31468125,-15.60,32.02,65.2,1.40,11.8,66.2,10.3
31510150,-15.54,33.08,65.0,1.40,12.2,66.1,10.6
31552175,-15.43,34.13,64.9,1.41,12.7,66.1,11.1
31594200,-15.31,35.19,64.8,1.41,13.2,66.1,11.5
31636225,-15.19,36.25,64.7,1.42,13.7,66.1,12.0
31678250,-15.07,37.13,64.6,1.43,14.2,66.1,12.4
31720275,-14.96,38.18,64.5,1.44,14.7,66.1,12.9
31762300,-14.90,39.06,64.3,1.44,15.1,66.0,13.2
31804325,-14.78,39.94,64.1,1.45,15.5,66.0,13.6
31846350,-14.66,41.00,64.0,1.45,16.1,65.9,14.1
31888375,-14.55,41.88,63.8,1.46,16.5,65.9,14.5
31930400,-14.49,42.76,63.6,1.47,16.9,65.8,14.9
31972425,-14.37,43.64,63.4,1.47,17.4,65.7,15.3
32014450,-14.25,44.52,63.2,1.48,17.9,65.7,15.8
32056475,-14.13,45.40,63.0,1.49,18.3,65.6,16.2
32098500,-14.08,46.28,62.7,1.49,18.7,65.5,16.6
32140525,-13.96,46.98,62.6,1.50,19.1,65.5,17.0
32182550,-13.84,47.86,62.4,1.51,19.6,65.4,17.4
32224575,-13.72,48.74,62.1,1.52,20.1,65.3,17.9
32266600,-13.67,49.62,61.8,1.52,20.4,65.1,18.3
32308625,-13.55,50.32,61.6,1.53,20.9,65.0,18.7
32350650,-13.43,51.20,61.3,1.54,21.3,64.9,19.2
32392675,-13.37,51.91,61.0,1.55,21.6,64.8,19.5
32434700,-13.26,52.79,60.7,1.56,22.1,64.6,20.0
32476725,-13.14,53.49,60.5,1.57,22.5,64.6,20.4
32518750,-13.08,54.19,60.2,1.57,22.8,64.4,20.7
32560775,-12.96,54.90,59.9,1.58,23.2,64.3,21.2
32602800,-12.84,55.78,59.6,1.59,23.7,64.1,21.7
32644825,-12.79,56.48,59.3,1.60,23.9,63.9,22.0
32686850,-12.67,57.18,59.0,1.61,24.4,63.8,22.5
32728875,-12.55,57.89,58.7,1.62,24.8,63.7,22.9
32770900,-12.49,58.59,58.3,1.62,25.0,63.5,23.2
32812925,-12.38,59.12,58.1,1.63,25.5,63.4,23.7
32854950,-12.32,59.82,57.7,1.64,25.7,63.2,24.0
32896975,-12.20,60.53,57.4,1.65,26.1,63.0,24.5
32939000,-12.14,61.23,57.0,1.66,26.3,62.8,24.8
32981025,-12.02,61.94,56.7,1.67,26.7,62.7,25.3
33023050,-11.96,62.64,56.3,1.67,26.9,62.4,25.6
33065075,-11.85,63.17,56.0,1.69,27.3,62.3,26.0
33107100,-11.73,63.87,55.6,1.70,27.7,62.1,26.5
33149125,-11.67,64.40,55.3,1.71,27.9,61.9,26.8
33191150,-11.55,65.10,54.9,1.72,28.3,61.8,27.3
33233175,-11.50,65.81,54.5,1.73,28.5,61.5,27.6
33275200,-11.38,66.33,54.1,1.74,28.9,61.4,28.1
33317225,-11.32,67.04,53.7,1.75,29.0,61.1,28.4
33359250,-11.20,67.57,53.4,1.76,29.4,60.9,28.8
33401275,-11.14,68.09,53.1,1.77,29.6,60.7,29.1
33443300,-11.09,68.80,52.6,1.77,29.7,60.4,29.4
33485325,-10.97,69.33,52.3,1.79,30.1,60.3,29.9
33527350,-10.91,69.85,51.9,1.80,30.2,60.1,30.2
33569375,-10.79,70.56,51.4,1.81,30.5,59.8,30.7
33611400,-10.73,71.09,51.1,1.82,30.7,59.6,31.0
33653425,-10.62,71.61,50.7,1.84,31.0,59.4,31.5
33695450,-10.56,72.14,50.3,1.84,31.2,59.2,31.8
33737475,-10.50,72.84,49.9,1.85,31.2,58.9,32.1
33779500,-10.38,73.37,49.5,1.87,31.6,58.7,32.6
33821525,-10.32,73.90,49.1,1.88,31.7,58.4,32.8
33863550,-10.26,74.43,48.7,1.89,31.8,58.2,33.1
33905575,-10.15,74.96,48.3,1.90,32.1,58.0,33.6
33947600,-10.09,75.48,47.9,1.91,32.2,57.7,33.9
33989625,-10.03,76.01,47.6,1.92,32.3,57.5,34.2
34031650,-9.91,76.54,47.1,1.94,32.6,57.3,34.7
34073675,-9.85,77.07,46.7,1.95,32.7,57.0,35.0
34115700,-9.79,77.60,46.3,1.96,32.7,56.7,35.2
34157725,-9.68,78.12,45.9,1.98,33.0,56.5,35.7
34199750,-9.62,78.65,45.5,1.99,33.1,56.3,36.0
34241775,-9.56,79.18,45.1,2.00,33.1,56.0,36.3
34283800,-9.50,79.71,44.7,2.01,33.2,55.7,36.6
34325825,-9.38,80.23,44.2,2.03,33.5,55.5,37.1
34367850,-9.33,80.76,43.8,2.04,33.5,55.2,37.4
34409875,-9.27,81.11,43.6,2.05,33.6,55.0,37.6
34451900,-9.21,81.64,43.2,2.06,33.6,54.7,37.9
34493925,-9.09,82.17,42.7,2.08,33.8,54.5,38.4
34535950,-9.03,82.70,42.3,2.09,33.9,54.2,38.7
34577975,-8.97,83.23,41.9,2.11,33.9,53.9,39.0
34620000,-8.91,83.58,41.6,2.12,34.0,53.7,39.2
34662025,-8.86,84.11,41.2,2.13,34.0,53.4,39.5
34704050,-8.80,84.63,40.8,2.14,34.0,53.1,39.8
34746075,-8.68,84.99,40.4,2.17,34.2,52.9,40.3
34788100,-8.62,85.51,40.0,2.18,34.2,52.6,40.6
34830125,-8.56,86.04,39.6,2.19,34.2,52.3,40.9
34872150,-8.50,86.57,39.2,2.20,34.2,52.0,41.1
34914175,-8.45,86.92,38.9,2.22,34.3,51.8,41.4
34956200,-8.39,87.45,38.5,2.23,34.2,51.5,41.7
34998225,-8.33,87.98,38.1,2.24,34.2,51.2,41.9
35040250,-8.27,88.33,37.8,2.26,34.2,51.0,42.2
35082275,-8.15,88.86,37.2,2.29,34.4,50.7,42.7
35124300,-8.09,89.21,36.9,2.30,34.4,50.5,43.0
35166325,-8.04,89.74,36.5,2.31,34.4,50.2,43.3
35208350,-7.98,90.26,36.1,2.33,34.3,49.8,43.5
35250375,-7.92,90.62,35.8,2.34,34.3,49.6,43.8
35292400,-7.86,91.14,35.4,2.36,34.3,49.3,44.1
35334425,-7.80,91.50,35.1,2.37,34.3,49.1,44.3
35376450,-7.74,92.02,34.7,2.39,34.2,48.8,44.6
35418475,-7.68,92.38,34.4,2.41,34.2,48.6,44.8
35460500,-7.62,92.90,34.0,2.42,34.2,48.2,45.1
35502525,-7.57,93.26,33.7,2.44,34.2,48.0,45.4
35544550,-7.51,93.78,33.3,2.46,34.1,47.7,45.6
35586575,-7.45,94.13,33.0,2.47,34.1,47.5,45.9
35628600,-7.39,94.49,32.7,2.49,34.1,47.2,46.2
35670625,-7.33,95.01,32.3,2.51,34.0,46.9,46.4
35712650,-7.27,95.37,32.0,2.53,34.0,46.7,46.7
35754675,-7.21,95.89,31.7,2.54,33.9,46.4,46.9
35796700,-7.16,96.25,31.3,2.56,33.9,46.1,47.2
35838725,-7.10,96.77,31.0,2.58,33.8,45.8,47.5
35880750,-7.04,97.13,30.7,2.60,33.7,45.6,47.7
35922775,-6.98,97.48,30.4,2.62,33.7,45.4,48.0
35964800,-6.92,98.01,30.0,2.64,33.6,45.0,48.3
36006825,-6.86,98.36,29.7,2.66,33.6,44.8,48.5
36048850,-6.80,98.89,29.3,2.68,33.4,44.5,48.8
36090875,-6.80,99.24,29.2,2.68,33.3,44.3,48.7
36132900,-6.74,99.59,28.9,2.70,33.2,44.0,49.0
36174925,-6.69,100.12,28.5,2.73,33.1,43.7,49.3
36216950,-6.63,100.47,28.2,2.75,33.1,43.5,49.5
