Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
102650353,-37.95,53.49,50.7,1.03,1.0,50.8,1.2
102844210,-37.95,53.31,50.8,1.03,1.0,50.8,1.2
103038067,-37.95,53.67,50.7,1.03,1.0,50.8,1.2
103231924,-37.95,53.84,50.7,1.03,1.0,50.8,1.2
103425781,-37.95,53.84,50.7,1.03,1.0,50.8,1.2
103619638,-37.95,53.49,50.7,1.03,1.0,50.8,1.2
103813495,-37.95,53.67,50.7,1.03,1.0,50.8,1.2
104007352,-37.95,53.84,50.7,1.03,1.0,50.8,1.2
104201209,-37.95,54.37,50.7,1.03,1.0,50.7,1.2
104395066,-37.95,54.02,50.7,1.03,1.0,50.7,1.2
104588923,-37.95,54.55,50.7,1.03,1.0,50.7,1.2
104782780,-37.95,54.37,50.7,1.03,1.0,50.7,1.2
104976637,-37.95,54.55,50.7,1.03,1.0,50.7,1.2
105170494,-37.95,54.55,50.7,1.03,1.0,50.7,1.2
105364351,-37.95,54.90,50.7,1.03,1.1,50.7,1.2
105558208,-37.95,54.90,50.7,1.03,1.1,50.7,1.2
105752065,-37.95,54.72,50.7,1.03,1.0,50.7,1.2
105945922,-37.95,54.90,50.7,1.03,1.1,50.7,1.2
106139779,-37.95,54.90,50.7,1.03,1.1,50.7,1.2
106333636,-37.95,55.07,50.7,1.03,1.1,50.7,1.2
106527493,-37.95,54.90,50.7,1.03,1.1,50.7,1.2
106721350,-37.95,55.07,50.7,1.03,1.1,50.7,1.2
106915207,-37.95,55.43,50.7,1.03,1.1,50.7,1.2
107109064,-37.95,55.60,50.7,1.03,1.1,50.7,1.2
107302921,-37.95,55.07,50.7,1.03,1.1,50.7,1.2
107496778,-37.95,55.78,50.7,1.03,1.1,50.7,1.2
107690635,-37.95,55.60,50.7,1.03,1.1,50.7,1.2
107884492,-37.95,55.78,50.7,1.03,1.1,50.7,1.2
108078349,-37.95,56.13,50.7,1.03,1.1,50.7,1.2
108272206,-37.95,56.13,50.7,1.03,1.1,50.7,1.2
108466063,-37.95,56.13,50.7,1.03,1.1,50.7,1.2
108659920,-37.95,56.30,50.7,1.03,1.1,50.7,1.2
108853777,-37.95,56.13,50.7,1.03,1.1,50.7,1.2
109047634,-37.89,56.30,50.7,1.03,1.1,50.7,1.2
109241491,-37.89,56.13,50.7,1.03,1.1,50.7,1.2
109435348,-37.89,56.48,50.7,1.03,1.1,50.7,1.2
109629205,-37.89,56.48,50.7,1.03,1.1,50.7,1.2
109823062,-37.89,56.66,50.7,1.03,1.1,50.7,1.2
110016919,-37.95,56.48,50.7,1.03,1.1,50.7,1.2
110210776,-37.89,56.83,50.7,1.03,1.1,50.7,1.2
110404633,-37.89,56.66,50.7,1.03,1.1,50.7,1.2
110598490,-37.89,57.36,50.7,1.03,1.1,50.7,1.2
110792347,-37.89,57.36,50.7,1.03,1.1,50.7,1.2
110986204,-37.89,57.54,50.7,1.03,1.1,50.7,1.2
111180061,-37.89,57.54,50.7,1.03,1.1,50.7,1.2
111373918,-37.89,57.54,50.7,1.03,1.1,50.7,1.2
111567775,-37.89,57.54,50.7,1.03,1.1,50.7,1.2
111761632,-37.89,57.54,50.7,1.03,1.1,50.7,1.2
111955489,-37.89,57.71,50.7,1.03,1.1,50.7,1.2
112149346,-37.89,57.89,50.7,1.03,1.1,50.7,1.2
112343203,-37.89,58.06,50.7,1.03,1.1,50.7,1.2
112537060,-37.89,58.24,50.7,1.03,1.1,50.7,1.2
112730917,-37.89,58.42,50.7,1.03,1.1,50.7,1.2
112924774,-37.89,58.59,50.7,1.03,1.1,50.7,1.2
113118631,-37.89,58.77,50.7,1.03,1.1,50.7,1.2
113312488,-37.89,58.77,50.7,1.03,1.1,50.7,1.2
113506345,-37.89,58.77,50.7,1.03,1.1,50.7,1.2
113700202,-37.89,58.94,50.7,1.03,1.1,50.7,1.3
113894059,-37.89,59.47,50.6,1.03,1.1,50.7,1.3
114087916,-37.89,59.30,50.6,1.03,1.1,50.7,1.3
114281773,-37.89,59.30,50.6,1.03,1.1,50.7,1.3
114475630,-37.89,59.47,50.6,1.03,1.1,50.7,1.3
114669487,-37.89,59.47,50.6,1.03,1.1,50.7,1.3
114863344,-37.89,59.82,50.6,1.03,1.1,50.6,1.3
115057201,-37.89,59.82,50.6,1.03,1.1,50.6,1.3
115251058,-37.89,59.82,50.6,1.03,1.1,50.6,1.3
115444915,-37.89,60.18,50.6,1.03,1.1,50.6,1.3
115638772,-37.89,60.00,50.6,1.03,1.1,50.6,1.3
115832629,-37.89,60.53,50.6,1.03,1.1,50.6,1.3
116026486,-37.89,60.18,50.6,1.03,1.1,50.6,1.3
116220343,-37.89,60.18,50.6,1.03,1.1,50.6,1.3
116414200,-37.89,60.35,50.6,1.03,1.1,50.6,1.3
116608057,-37.89,60.35,50.6,1.03,1.1,50.6,1.3
116801914,-37.89,60.53,50.6,1.03,1.1,50.6,1.3
116995771,-37.89,60.70,50.6,1.03,1.1,50.6,1.3
117189628,-37.89,60.70,50.6,1.03,1.1,50.6,1.3
117383485,-37.89,60.70,50.6,1.03,1.1,50.6,1.3
117577342,-37.89,61.23,50.6,1.03,1.1,50.6,1.3
117771199,-37.89,61.06,50.6,1.03,1.1,50.6,1.3
117965056,-37.89,61.06,50.6,1.03,1.1,50.6,1.3
118158913,-37.89,61.41,50.6,1.03,1.1,50.6,1.3
118352770,-37.83,61.94,50.6,1.03,1.1,50.6,1.3
118546627,-37.77,62.29,50.6,1.03,1.2,50.6,1.3
118740484,-37.77,62.46,50.6,1.03,1.2,50.6,1.3
118934341,-37.71,62.82,50.6,1.03,1.2,50.6,1.3
119128198,-37.71,62.64,50.6,1.03,1.2,50.6,1.3
119322055,-37.77,62.64,50.6,1.03,1.2,50.6,1.3
119515912,-37.71,62.82,50.6,1.03,1.2,50.6,1.3
119709769,-37.71,62.99,50.6,1.03,1.2,50.6,1.3
119903626,-37.65,63.17,50.6,1.03,1.2,50.6,1.3
120097483,-37.65,63.17,50.6,1.03,1.2,50.6,1.3
120291340,-37.83,62.99,50.6,1.03,1.2,50.6,1.3
120485197,-37.71,62.99,50.6,1.03,1.2,50.6,1.3
120679054,-37.71,63.34,50.6,1.03,1.2,50.6,1.3
120872911,-37.65,63.70,50.6,1.03,1.2,50.6,1.3
121066768,-37.60,63.70,50.6,1.03,1.2,50.6,1.4
121260625,-37.60,64.05,50.6,1.03,1.2,50.6,1.4
121454482,-37.60,64.05,50.6,1.03,1.2,50.6,1.4
121648339,-37.60,64.22,50.6,1.03,1.2,50.6,1.4
121842196,-37.54,64.40,50.6,1.03,1.2,50.6,1.4
122036053,-37.65,64.05,50.6,1.03,1.2,50.6,1.3
122229910,-37.42,64.57,50.6,1.03,1.2,50.6,1.4
122423767,-37.48,64.75,50.6,1.03,1.2,50.6,1.4
122617624,-37.48,64.93,50.6,1.03,1.2,50.6,1.4
122811481,-37.48,64.93,50.6,1.03,1.2,50.6,1.4
123005338,-37.42,65.10,50.6,1.03,1.2,50.6,1.4
123199195,-37.42,65.10,50.6,1.03,1.2,50.6,1.4
123393052,-37.36,65.45,50.6,1.03,1.2,50.6,1.4
123586909,-37.36,65.45,50.6,1.03,1.2,50.6,1.4
123780766,-37.36,65.63,50.5,1.03,1.2,50.6,1.4
123974623,-37.36,65.81,50.5,1.03,1.2,50.6,1.4
124168480,-37.36,65.81,50.5,1.03,1.2,50.6,1.4
124362337,-37.24,66.16,50.5,1.03,1.3,50.6,1.4
124556194,-37.30,66.16,50.5,1.03,1.3,50.6,1.4
124750051,-37.13,66.69,50.5,1.03,1.3,50.6,1.5
124943908,-37.30,66.51,50.5,1.03,1.3,50.5,1.4
125137765,-37.18,66.51,50.5,1.03,1.3,50.6,1.5
125331622,-37.18,66.69,50.5,1.03,1.3,50.6,1.5
125525479,-37.18,66.86,50.5,1.03,1.3,50.5,1.5
125719336,-37.13,66.86,50.5,1.03,1.3,50.5,1.5
125913193,-37.18,67.04,50.5,1.03,1.3,50.5,1.5
126107050,-37.18,67.04,50.5,1.03,1.3,50.5,1.5
126300907,-37.18,67.21,50.5,1.03,1.3,50.5,1.5
126494764,-37.13,67.21,50.5,1.03,1.3,50.5,1.5
126688621,-37.07,67.39,50.5,1.03,1.3,50.5,1.5
126882478,-37.07,67.39,50.5,1.03,1.3,50.5,1.5
127076335,-37.07,67.57,50.5,1.03,1.3,50.5,1.5
127270192,-37.07,67.74,50.5,1.03,1.3,50.5,1.5
127464049,-37.01,67.92,50.5,1.03,1.3,50.5,1.5
127657906,-37.07,67.74,50.5,1.03,1.3,50.5,1.5
127851763,-37.07,67.92,50.5,1.03,1.3,50.5,1.5
128045620,-37.07,68.09,50.5,1.03,1.3,50.5,1.5
128239477,-37.01,68.09,50.5,1.03,1.3,50.5,1.5
128433334,-37.01,68.27,50.5,1.03,1.3,50.5,1.5
128627191,-37.07,68.27,50.5,1.03,1.3,50.5,1.5
128821048,-37.07,68.09,50.5,1.03,1.3,50.5,1.5
129014905,-36.95,68.62,50.5,1.03,1.3,50.5,1.5
129208762,-36.95,68.62,50.5,1.03,1.3,50.5,1.5
129402619,-36.89,68.80,50.5,1.03,1.3,50.5,1.5
129596476,-36.89,68.80,50.5,1.03,1.3,50.5,1.5
129790333,-36.89,68.97,50.5,1.03,1.3,50.5,1.5
129984190,-36.89,68.97,50.5,1.03,1.3,50.5,1.5
130178047,-36.77,69.33,50.5,1.03,1.4,50.5,1.6
130371904,-36.89,69.15,50.5,1.03,1.4,50.5,1.5
130565761,-36.83,69.33,50.5,1.03,1.4,50.5,1.5
130759618,-36.83,69.33,50.5,1.03,1.4,50.5,1.5
130953475,-36.83,69.50,50.5,1.03,1.4,50.5,1.5
131147332,-36.83,69.50,50.5,1.03,1.4,50.5,1.5
131341189,-36.77,69.50,50.5,1.03,1.4,50.5,1.6
131535046,-36.77,69.68,50.5,1.03,1.4,50.5,1.6
131728903,-36.77,70.03,50.5,1.03,1.4,50.5,1.6
131922760,-36.83,69.85,50.5,1.03,1.4,50.5,1.5
132116617,-36.83,69.85,50.5,1.03,1.4,50.5,1.5
132310474,-36.77,70.03,50.5,1.03,1.4,50.5,1.6
132504331,-36.77,70.03,50.5,1.03,1.4,50.5,1.6
132698188,-36.77,70.21,50.5,1.03,1.4,50.5,1.6
132892045,-36.95,69.85,50.5,1.03,1.3,50.5,1.5
133085902,-36.95,70.03,50.5,1.03,1.3,50.5,1.5
133279759,-36.95,70.03,50.5,1.03,1.3,50.5,1.5
133473616,-36.95,70.03,50.5,1.03,1.3,50.5,1.5
133667473,-36.83,70.21,50.5,1.03,1.4,50.5,1.6
133861330,-36.83,70.38,50.5,1.03,1.4,50.5,1.6
134055187,-36.77,70.56,50.5,1.03,1.4,50.5,1.6
134249044,-36.77,70.73,50.5,1.03,1.4,50.5,1.6
134442901,-36.83,70.56,50.5,1.03,1.4,50.5,1.6
134636758,-36.72,70.73,50.5,1.03,1.4,50.5,1.6
134830615,-36.72,70.91,50.5,1.03,1.4,50.5,1.6
135024472,-36.72,71.09,50.5,1.03,1.4,50.5,1.6
135218329,-36.60,71.26,50.5,1.03,1.4,50.5,1.6
135412186,-36.60,71.44,50.5,1.03,1.4,50.5,1.6
135606043,-36.54,71.61,50.5,1.03,1.4,50.5,1.6
135799900,-36.60,71.44,50.5,1.03,1.4,50.5,1.6
135993757,-36.60,71.61,50.4,1.03,1.4,50.5,1.6
136187614,-36.54,71.79,50.4,1.03,1.4,50.5,1.6
136381471,-36.54,71.79,50.4,1.03,1.4,50.5,1.6
136575328,-36.54,71.79,50.4,1.03,1.4,50.5,1.6
136769185,-36.54,71.96,50.4,1.03,1.4,50.5,1.6
136963042,-36.54,72.14,50.4,1.03,1.4,50.5,1.6
137156899,-36.54,72.14,50.4,1.03,1.4,50.5,1.6
137350756,-36.54,72.14,50.4,1.03,1.4,50.5,1.6
137544613,-36.54,72.32,50.4,1.03,1.4,50.5,1.6
137738470,-36.48,72.49,50.4,1.03,1.4,50.5,1.6
137932327,-36.42,72.67,50.4,1.03,1.5,50.5,1.7
138126184,-36.48,72.67,50.4,1.03,1.4,50.4,1.6
138320041,-36.48,72.84,50.4,1.03,1.4,50.4,1.6
138513898,-36.42,72.84,50.4,1.03,1.5,50.4,1.7
138707755,-36.48,72.84,50.4,1.03,1.4,50.4,1.6
138901612,-36.42,73.02,50.4,1.03,1.5,50.4,1.7
139095469,-36.42,73.02,50.4,1.03,1.5,50.4,1.7
139289326,-36.42,73.20,50.4,1.03,1.5,50.4,1.7
139483183,-36.42,73.37,50.4,1.03,1.5,50.4,1.7
139677040,-36.42,73.37,50.4,1.03,1.5,50.4,1.7
139870897,-36.48,73.55,50.4,1.03,1.5,50.4,1.6
140064754,-36.42,73.55,50.4,1.03,1.5,50.4,1.7
140258611,-36.42,73.72,50.4,1.03,1.5,50.4,1.7
140452468,-36.42,73.72,50.4,1.03,1.5,50.4,1.7
140646325,-36.48,73.72,50.4,1.03,1.5,50.4,1.6
140840182,-36.48,73.90,50.4,1.03,1.5,50.4,1.7
141034039,-36.48,74.08,50.4,1.03,1.5,50.4,1.7
141227896,-36.48,73.90,50.4,1.03,1.5,50.4,1.7
141421753,-36.48,74.08,50.4,1.03,1.5,50.4,1.7
141615610,-36.42,74.25,50.4,1.03,1.5,50.4,1.7
141809467,-36.42,74.25,50.4,1.03,1.5,50.4,1.7
142003324,-36.42,74.43,50.4,1.03,1.5,50.4,1.7
142197181,-36.48,74.43,50.4,1.03,1.5,50.4,1.7
142391038,-36.42,74.60,50.4,1.03,1.5,50.4,1.7
142584895,-36.42,74.78,50.4,1.03,1.5,50.4,1.7
142778752,-36.48,74.78,50.4,1.03,1.5,50.4,1.7
142972609,-36.36,75.13,50.4,1.03,1.5,50.4,1.7
143166466,-36.30,75.31,50.4,1.03,1.5,50.4,1.7
143360323,-36.36,75.31,50.4,1.03,1.5,50.4,1.7
143554180,-36.36,75.48,50.4,1.03,1.5,50.4,1.7
143748037,-36.36,75.48,50.4,1.03,1.5,50.4,1.7
143941894,-36.30,75.66,50.4,1.03,1.5,50.4,1.7
144135751,-36.30,75.66,50.4,1.03,1.5,50.4,1.7
144329608,-36.42,75.66,50.4,1.03,1.5,50.4,1.7
144523465,-36.25,75.84,50.4,1.03,1.5,50.4,1.7
144717322,-36.42,76.01,50.3,1.03,1.5,50.4,1.7
144911179,-36.36,76.01,50.3,1.03,1.5,50.4,1.7
145105036,-36.30,76.19,50.3,1.03,1.5,50.4,1.7
145298893,-36.36,76.36,50.3,1.03,1.5,50.4,1.7
145492750,-36.30,76.36,50.3,1.03,1.5,50.4,1.7
145686607,-36.30,76.54,50.3,1.03,1.5,50.4,1.7
145880464,-36.30,76.72,50.3,1.03,1.5,50.4,1.7
146074321,-36.25,76.89,50.3,1.03,1.5,50.4,1.7
146268178,-36.25,76.89,50.3,1.03,1.5,50.4,1.7
146462035,-36.25,77.07,50.3,1.03,1.5,50.3,1.7
146655892,-36.19,77.07,50.3,1.03,1.5,50.3,1.7
146849749,-36.25,77.24,50.3,1.03,1.5,50.3,1.7
147043606,-36.25,77.24,50.3,1.03,1.5,50.3,1.7
147237463,-36.19,77.42,50.3,1.03,1.5,50.3,1.7
147431320,-36.19,77.60,50.3,1.03,1.5,50.3,1.7
147625177,-36.19,77.60,50.3,1.03,1.5,50.3,1.7
147819034,-36.25,77.77,50.3,1.03,1.5,50.3,1.7
148012891,-36.19,77.95,50.3,1.03,1.5,50.3,1.7
148206748,-36.19,78.12,50.3,1.03,1.5,50.3,1.7
148400605,-36.19,78.12,50.3,1.03,1.5,50.3,1.7
148594462,-36.13,78.48,50.3,1.03,1.5,50.3,1.8
148788319,-36.13,78.48,50.3,1.03,1.5,50.3,1.8
148982176,-36.13,78.48,50.3,1.03,1.5,50.3,1.8
149176033,-36.13,78.65,50.3,1.03,1.5,50.3,1.8
149369890,-36.13,78.83,50.3,1.03,1.5,50.3,1.8
149563747,-36.25,78.83,50.3,1.03,1.5,50.3,1.7
149757604,-36.25,78.83,50.3,1.03,1.5,50.3,1.7
149951461,-36.19,79.00,50.3,1.03,1.5,50.3,1.7
150145318,-36.13,79.18,50.3,1.03,1.5,50.3,1.8
150339175,-36.19,79.18,50.3,1.03,1.5,50.3,1.7
150533032,-36.19,79.35,50.3,1.03,1.5,50.3,1.7
150726889,-36.19,79.35,50.3,1.03,1.5,50.3,1.7
150920746,-36.13,79.53,50.3,1.03,1.5,50.3,1.8
151114603,-36.07,79.71,50.3,1.03,1.6,50.3,1.8
151308460,-36.07,79.88,50.3,1.03,1.6,50.3,1.8
151502317,-36.01,80.06,50.2,1.03,1.6,50.3,1.8
151696174,-35.95,80.23,50.2,1.03,1.6,50.3,1.8
151890031,-35.89,80.41,50.2,1.03,1.6,50.3,1.8
152083888,-35.95,80.41,50.2,1.03,1.6,50.3,1.8
152277745,-35.89,80.59,50.2,1.03,1.6,50.3,1.8
152471602,-35.89,80.76,50.2,1.03,1.6,50.3,1.8
152665459,-35.89,80.76,50.2,1.03,1.6,50.3,1.8
152859316,-35.89,80.94,50.2,1.03,1.6,50.3,1.8
153053173,-35.84,81.11,50.2,1.03,1.6,50.3,1.8
153247030,-35.89,81.29,50.2,1.03,1.6,50.2,1.8
153440887,-35.89,81.29,50.2,1.03,1.6,50.2,1.8
153634744,-35.84,81.47,50.2,1.03,1.6,50.2,1.8
153828601,-35.84,81.64,50.2,1.03,1.6,50.2,1.8
154022458,-35.84,81.64,50.2,1.03,1.6,50.2,1.8
154216315,-35.78,81.82,50.2,1.03,1.6,50.2,1.8
154410172,-35.89,81.82,50.2,1.03,1.6,50.2,1.8
154604029,-35.78,81.99,50.2,1.03,1.6,50.2,1.8
154797886,-35.84,81.99,50.2,1.03,1.6,50.2,1.8
154991743,-35.72,82.35,50.2,1.03,1.6,50.2,1.9
155185600,-35.78,82.35,50.2,1.03,1.6,50.2,1.8
155379457,-35.78,82.35,50.2,1.03,1.6,50.2,1.8
155573314,-35.66,82.52,50.2,1.03,1.6,50.2,1.9
155767171,-35.84,82.70,50.2,1.03,1.6,50.2,1.8
155961028,-35.84,82.70,50.2,1.03,1.6,50.2,1.8
156154885,-35.78,82.87,50.2,1.03,1.6,50.2,1.8
156348742,-35.78,83.05,50.2,1.03,1.6,50.2,1.8
156542599,-35.72,83.05,50.2,1.03,1.6,50.2,1.9
156736456,-35.84,83.23,50.2,1.03,1.6,50.2,1.8
156930313,-35.66,83.40,50.2,1.03,1.6,50.2,1.9
157124170,-35.66,83.40,50.2,1.03,1.6,50.2,1.9
157318027,-35.72,83.58,50.2,1.03,1.6,50.2,1.9
157511884,-35.66,83.75,50.2,1.03,1.6,50.2,1.9
157705741,-35.72,83.75,50.2,1.03,1.6,50.2,1.9
157899598,-35.54,83.93,50.1,1.03,1.7,50.2,1.9
158093455,-35.60,84.11,50.1,1.03,1.7,50.2,1.9
158287312,-35.66,84.11,50.1,1.03,1.6,50.2,1.9
158481169,-35.66,84.28,50.1,1.03,1.6,50.2,1.9
158675026,-35.72,84.28,50.1,1.03,1.6,50.2,1.9
158868883,-35.72,84.28,50.1,1.03,1.6,50.2,1.9
159062740,-35.66,84.63,50.1,1.03,1.6,50.2,1.9
159256597,-35.60,84.63,50.1,1.03,1.7,50.2,1.9
159450454,-35.48,84.81,50.1,1.03,1.7,50.2,1.9
159644311,-35.72,84.63,50.1,1.03,1.6,50.2,1.9
159838168,-35.54,84.99,50.1,1.03,1.7,50.1,1.9
160032025,-35.54,85.16,50.1,1.03,1.7,50.1,1.9
160225882,-35.54,85.16,50.1,1.03,1.7,50.1,1.9
160419739,-35.54,85.34,50.1,1.03,1.7,50.1,1.9
160613596,-35.43,85.34,50.1,1.03,1.7,50.1,1.9
160807453,-35.43,85.51,50.1,1.03,1.7,50.1,1.9
161001310,-35.43,85.69,50.1,1.03,1.7,50.1,1.9
161195167,-35.60,85.69,50.1,1.03,1.7,50.1,1.9
161389024,-35.54,85.69,50.1,1.03,1.7,50.1,1.9
161582881,-35.54,85.87,50.1,1.03,1.7,50.1,1.9
161776738,-35.54,86.04,50.1,1.03,1.7,50.1,1.9
161970595,-35.48,86.04,50.1,1.03,1.7,50.1,1.9
162164452,-35.43,86.22,50.1,1.03,1.7,50.1,1.9
162358309,-35.48,86.22,50.1,1.03,1.7,50.1,1.9
162552166,-35.31,86.57,50.1,1.03,1.7,50.1,2.0
162746023,-35.43,86.39,50.1,1.03,1.7,50.1,1.9
162939880,-35.37,86.57,50.1,1.03,1.7,50.1,1.9
163133737,-35.37,86.74,50.1,1.03,1.7,50.1,2.0
163327594,-35.31,86.74,50.1,1.03,1.7,50.1,2.0
163521451,-35.31,86.92,50.1,1.03,1.7,50.1,2.0
163715308,-35.37,86.92,50.1,1.03,1.7,50.1,2.0
163909165,-35.25,87.10,50.1,1.04,1.7,50.1,2.0
164103022,-35.31,87.27,50.1,1.03,1.7,50.1,2.0
164296879,-35.31,87.27,50.1,1.03,1.7,50.1,2.0
164490736,-35.31,87.45,50.0,1.03,1.7,50.1,2.0
164684593,-35.25,87.45,50.0,1.04,1.7,50.1,2.0
164878450,-35.19,87.62,50.0,1.04,1.7,50.1,2.0
165072307,-35.25,87.62,50.0,1.04,1.7,50.1,2.0
165266164,-35.13,87.80,50.0,1.04,1.8,50.1,2.0
165460021,-35.13,87.98,50.0,1.04,1.8,50.1,2.0
165653878,-35.01,88.15,50.0,1.04,1.8,50.1,2.0
165847735,-35.07,88.15,50.0,1.04,1.8,50.1,2.0
166041592,-35.01,88.33,50.0,1.04,1.8,50.1,2.0
166235449,-35.07,88.33,50.0,1.04,1.8,50.1,2.0
166429306,-35.01,88.50,50.0,1.04,1.8,50.0,2.0
166623163,-35.01,88.68,50.0,1.04,1.8,50.0,2.0
166817020,-34.96,88.86,50.0,1.04,1.8,50.0,2.0
167010877,-34.90,89.03,50.0,1.04,1.8,50.0,2.1
167204734,-34.78,89.21,50.0,1.04,1.8,50.0,2.1
167398591,-34.78,89.56,50.0,1.04,1.8,50.0,2.1
167592448,-34.84,89.38,50.0,1.04,1.8,50.0,2.1
167786305,-34.72,89.74,50.0,1.04,1.8,50.0,2.1
167980162,-34.78,89.74,50.0,1.04,1.8,50.0,2.1
168174019,-34.72,90.09,50.0,1.04,1.8,50.0,2.1
168367876,-34.66,90.26,50.0,1.04,1.8,50.0,2.1
168561733,-34.43,90.62,49.9,1.04,1.9,50.0,2.2
168755590,-34.55,90.79,49.9,1.04,1.9,50.0,2.1
168949447,-34.31,91.14,49.9,1.04,1.9,50.0,2.2
169143304,-34.25,91.32,49.9,1.04,1.9,50.0,2.2
169337161,-34.31,91.50,49.9,1.04,1.9,49.9,2.2
169531018,-34.25,91.67,49.9,1.04,1.9,49.9,2.2
169724875,-34.08,92.02,49.9,1.04,2.0,49.9,2.3
169918732,-34.08,92.20,49.9,1.04,2.0,49.9,2.3
170112589,-34.02,92.55,49.9,1.04,2.0,49.9,2.3
170306446,-34.02,92.73,49.9,1.04,2.0,49.9,2.3
170500303,-34.02,92.90,49.9,1.04,2.0,49.9,2.3
170694160,-33.78,93.26,49.8,1.04,2.0,49.9,2.3
170888017,-33.72,93.61,49.8,1.04,2.0,49.9,2.4
171081874,-33.84,93.78,49.8,1.04,2.0,49.9,2.3
171275731,-33.49,94.13,49.8,1.04,2.1,49.8,2.4
171469588,-33.43,94.31,49.8,1.04,2.1,49.8,2.4
171663445,-33.31,94.49,49.8,1.04,2.1,49.8,2.5
171857302,-33.14,94.84,49.8,1.05,2.2,49.8,2.5
172051159,-33.02,94.84,49.8,1.05,2.2,49.8,2.5
172245016,-32.90,95.19,49.7,1.05,2.2,49.8,2.6
172438873,-32.84,95.37,49.7,1.05,2.3,49.8,2.6
172632730,-32.67,95.54,49.7,1.05,2.3,49.8,2.7
172826587,-32.49,95.72,49.7,1.05,2.3,49.8,2.7
173020444,-32.43,96.07,49.7,1.05,2.4,49.7,2.7
173214301,-32.32,96.07,49.7,1.05,2.4,49.7,2.8
173408158,-32.08,96.07,49.7,1.05,2.5,49.7,2.8
173602015,-31.67,96.07,49.7,1.05,2.6,49.7,3.0
173795872,-31.96,96.60,49.6,1.05,2.5,49.7,2.9
173989729,-31.67,96.60,49.6,1.05,2.6,49.7,3.0
174183586,-31.44,96.77,49.6,1.06,2.6,49.7,3.0
174377443,-31.26,96.77,49.6,1.06,2.7,49.7,3.1
174571300,-31.14,96.95,49.6,1.06,2.7,49.7,3.2
174765157,-31.09,97.13,49.6,1.06,2.7,49.7,3.2
174959014,-30.73,97.30,49.5,1.06,2.9,49.6,3.3
175152871,-30.44,96.95,49.5,1.06,3.0,49.6,3.4
175346728,-30.32,96.77,49.6,1.06,3.0,49.6,3.5
175540585,-30.21,96.95,49.5,1.06,3.0,49.6,3.5
175734442,-29.91,96.95,49.5,1.07,3.1,49.6,3.6
175928299,-29.62,96.95,49.5,1.07,3.3,49.6,3.8
176122156,-29.38,96.95,49.5,1.07,3.3,49.6,3.9
176316013,-29.33,97.13,49.5,1.07,3.4,49.6,3.9
176509870,-28.91,96.77,49.5,1.07,3.5,49.6,4.1
176703727,-28.80,96.95,49.4,1.08,3.6,49.6,4.1
176897584,-28.56,96.95,49.4,1.08,3.7,49.6,4.2
177091441,-28.33,96.95,49.4,1.08,3.8,49.5,4.4
177285298,-28.27,96.95,49.4,1.08,3.8,49.5,4.4
177479155,-27.98,97.13,49.4,1.08,3.9,49.5,4.5
177673012,-27.80,96.95,49.3,1.08,4.0,49.5,4.6
177866869,-27.92,96.95,49.4,1.08,3.9,49.5,4.6
178060726,-27.74,97.65,49.3,1.09,4.0,49.5,4.7
178254583,-27.51,97.30,49.3,1.09,4.1,49.5,4.8
178448440,-27.27,97.48,49.3,1.09,4.2,49.4,4.9
178642297,-26.92,97.13,49.2,1.09,4.4,49.4,5.1
178836154,-26.69,97.30,49.2,1.10,4.5,49.4,5.3
179030011,-26.57,97.30,49.2,1.10,4.6,49.4,5.3
179223868,-26.39,97.30,49.2,1.10,4.7,49.4,5.4
179417725,-25.81,96.77,49.1,1.11,5.0,49.4,5.8
179611582,-25.69,96.95,49.1,1.11,5.1,49.4,5.9
179805439,-25.51,97.13,49.1,1.11,5.2,49.3,6.0
