Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
80162941,-5.92,149.56,17.5,3.05,12.0,21.2,34.5
80356798,-6.04,148.50,17.9,2.99,12.4,21.8,34.8
80550655,-6.16,147.62,18.3,2.94,12.7,22.3,34.8
80744512,-6.28,146.74,18.7,2.89,13.0,22.7,34.9
80938369,-6.45,146.04,19.2,2.82,13.2,23.3,34.5
81132226,-6.57,145.51,19.5,2.77,13.3,23.7,34.3
81326083,-6.69,145.16,19.9,2.73,13.4,24.0,34.0
81519940,-6.86,144.63,20.4,2.66,13.5,24.5,33.5
81713797,-6.98,144.28,20.7,2.62,13.6,24.8,33.2
81907654,-7.10,143.93,21.1,2.58,13.6,25.1,32.9
82101511,-7.21,143.58,21.4,2.54,13.7,25.4,32.6
82295368,-7.33,143.40,21.7,2.51,13.7,25.7,32.2
82489225,-7.45,143.05,22.1,2.47,13.7,26.0,31.9
82683082,-7.57,142.87,22.4,2.44,13.7,26.2,31.5
82876939,-7.68,142.70,22.7,2.41,13.7,26.5,31.1
