Frequency(Hz),Transmission Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
107327510,-5.75,96.77,0.0,0.00,0.0,0.0,0.0
107413716,-5.75,96.77,0.0,0.00,0.0,0.0,0.0
107499922,-5.81,96.95,0.0,0.00,0.0,0.0,0.0
107586128,-5.75,96.95,0.0,0.00,0.0,0.0,0.0
107672334,-5.75,97.13,0.0,0.00,0.0,0.0,0.0
107758540,-5.75,97.13,0.0,0.00,0.0,0.0,0.0
107844746,-5.75,97.30,0.0,0.00,0.0,0.0,0.0
107930952,-5.75,97.30,0.0,0.00,0.0,0.0,0.0
108017158,-5.81,97.48,0.0,0.00,0.0,0.0,0.0
108103364,-5.75,97.48,0.0,0.00,0.0,0.0,0.0
108189570,-5.75,97.65,0.0,0.00,0.0,0.0,0.0
108275776,-5.81,97.65,0.0,0.00,0.0,0.0,0.0
108361982,-5.81,97.65,0.0,0.00,0.0,0.0,0.0
108448188,-5.75,97.83,0.0,0.00,0.0,0.0,0.0
108534394,-5.75,97.83,0.0,0.00,0.0,0.0,0.0
108620600,-5.81,98.01,0.0,0.00,0.0,0.0,0.0
108706806,-5.75,98.01,0.0,0.00,0.0,0.0,0.0
108793012,-5.81,98.18,0.0,0.00,0.0,0.0,0.0
108879218,-5.81,98.18,0.0,0.00,0.0,0.0,0.0
108965424,-5.75,98.36,0.0,0.00,0.0,0.0,0.0
109051630,-5.81,98.36,0.0,0.00,0.0,0.0,0.0
109137836,-5.81,98.53,0.0,0.00,0.0,0.0,0.0
109224042,-5.81,98.53,0.0,0.00,0.0,0.0,0.0
109310248,-5.81,98.53,0.0,0.00,0.0,0.0,0.0
109396454,-5.81,98.71,0.0,0.00,0.0,0.0,0.0
109482660,-5.81,98.71,0.0,0.00,0.0,0.0,0.0
109568866,-5.81,98.89,0.0,0.00,0.0,0.0,0.0
109655072,-5.81,98.89,0.0,0.00,0.0,0.0,0.0
109741278,-5.81,99.06,0.0,0.00,0.0,0.0,0.0
109827484,-5.81,99.06,0.0,0.00,0.0,0.0,0.0
109913690,-5.81,99.06,0.0,0.00,0.0,0.0,0.0
109999896,-5.81,99.24,0.0,0.00,0.0,0.0,0.0
110086102,-5.81,99.41,0.0,0.00,0.0,0.0,0.0
110172308,-5.81,99.41,0.0,0.00,0.0,0.0,0.0
110258514,-5.81,99.41,0.0,0.00,0.0,0.0,0.0
110344720,-5.81,99.59,0.0,0.00,0.0,0.0,0.0
110430926,-5.75,99.59,0.0,0.00,0.0,0.0,0.0
110517132,-5.81,99.77,0.0,0.00,0.0,0.0,0.0
110603338,-5.81,99.77,0.0,0.00,0.0,0.0,0.0
110689544,-5.81,99.94,0.0,0.00,0.0,0.0,0.0
110775750,-5.81,99.94,0.0,0.00,0.0,0.0,0.0
110861956,-5.81,100.12,0.0,0.00,0.0,0.0,0.0
110948162,-5.81,100.12,0.0,0.00,0.0,0.0,0.0
111034368,-5.81,100.12,0.0,0.00,0.0,0.0,0.0
111120574,-5.81,100.29,0.0,0.00,0.0,0.0,0.0
111206780,-5.81,100.29,0.0,0.00,0.0,0.0,0.0
111292986,-5.81,100.47,0.0,0.00,0.0,0.0,0.0
111379192,-5.81,100.47,0.0,0.00,0.0,0.0,0.0
111465398,-5.81,100.65,0.0,0.00,0.0,0.0,0.0
111551604,-5.81,100.65,0.0,0.00,0.0,0.0,0.0
111637810,-5.81,100.82,0.0,0.00,0.0,0.0,0.0
111724016,-5.81,100.82,0.0,0.00,0.0,0.0,0.0
111810222,-5.81,101.00,0.0,0.00,0.0,0.0,0.0
111896428,-5.81,101.00,0.0,0.00,0.0,0.0,0.0
111982634,-5.81,101.00,0.0,0.00,0.0,0.0,0.0
112068840,-5.81,101.17,0.0,0.00,0.0,0.0,0.0
112155046,-5.75,101.17,0.0,0.00,0.0,0.0,0.0
112241252,-5.81,101.35,0.0,0.00,0.0,0.0,0.0
112327458,-5.81,101.35,0.0,0.00,0.0,0.0,0.0
112413664,-5.81,101.52,0.0,0.00,0.0,0.0,0.0
112499870,-5.81,101.52,0.0,0.00,0.0,0.0,0.0
112586076,-5.81,101.52,0.0,0.00,0.0,0.0,0.0
112672282,-5.81,101.70,0.0,0.00,0.0,0.0,0.0
112758488,-5.81,101.70,0.0,0.00,0.0,0.0,0.0
112844694,-5.81,101.88,0.0,0.00,0.0,0.0,0.0
112930900,-5.81,101.88,0.0,0.00,0.0,0.0,0.0
113017106,-5.81,102.05,0.0,0.00,0.0,0.0,0.0
113103312,-5.81,102.05,0.0,0.00,0.0,0.0,0.0
113189518,-5.81,102.23,0.0,0.00,0.0,0.0,0.0
113275724,-5.81,102.23,0.0,0.00,0.0,0.0,0.0
113361930,-5.81,102.40,0.0,0.00,0.0,0.0,0.0
113448136,-5.81,102.40,0.0,0.00,0.0,0.0,0.0
113534342,-5.81,102.40,0.0,0.00,0.0,0.0,0.0
113620548,-5.81,102.58,0.0,0.00,0.0,0.0,0.0
113706754,-5.81,102.58,0.0,0.00,0.0,0.0,0.0
113792960,-5.81,102.76,0.0,0.00,0.0,0.0,0.0
113879166,-5.81,102.76,0.0,0.00,0.0,0.0,0.0
113965372,-5.81,102.93,0.0,0.00,0.0,0.0,0.0
114051578,-5.81,102.93,0.0,0.00,0.0,0.0,0.0
114137784,-5.81,103.11,0.0,0.00,0.0,0.0,0.0
114223990,-5.81,103.11,0.0,0.00,0.0,0.0,0.0
114310196,-5.81,103.11,0.0,0.00,0.0,0.0,0.0
114396402,-5.81,103.28,0.0,0.00,0.0,0.0,0.0
114482608,-5.81,103.28,0.0,0.00,0.0,0.0,0.0
114568814,-5.81,103.46,0.0,0.00,0.0,0.0,0.0
114655020,-5.81,103.46,0.0,0.00,0.0,0.0,0.0
114741226,-5.81,103.64,0.0,0.00,0.0,0.0,0.0
114827432,-5.81,103.64,0.0,0.00,0.0,0.0,0.0
114913638,-5.81,103.81,0.0,0.00,0.0,0.0,0.0
114999844,-5.81,103.81,0.0,0.00,0.0,0.0,0.0
115086050,-5.81,103.81,0.0,0.00,0.0,0.0,0.0
115172256,-5.81,103.99,0.0,0.00,0.0,0.0,0.0
115258462,-5.81,103.99,0.0,0.00,0.0,0.0,0.0
115344668,-5.81,104.16,0.0,0.00,0.0,0.0,0.0
115430874,-5.81,104.16,0.0,0.00,0.0,0.0,0.0
115517080,-5.81,104.34,0.0,0.00,0.0,0.0,0.0
115603286,-5.81,104.34,0.0,0.00,0.0,0.0,0.0
115689492,-5.81,104.52,0.0,0.00,0.0,0.0,0.0
115775698,-5.81,104.52,0.0,0.00,0.0,0.0,0.0
115861904,-5.81,104.69,0.0,0.00,0.0,0.0,0.0
115948110,-5.81,104.69,0.0,0.00,0.0,0.0,0.0
116034316,-5.81,104.69,0.0,0.00,0.0,0.0,0.0
116120522,-5.81,104.87,0.0,0.00,0.0,0.0,0.0
116206728,-5.81,104.87,0.0,0.00,0.0,0.0,0.0
116292934,-5.81,105.04,0.0,0.00,0.0,0.0,0.0
116379140,-5.81,105.04,0.0,0.00,0.0,0.0,0.0
116465346,-5.81,105.22,0.0,0.00,0.0,0.0,0.0
116551552,-5.81,105.22,0.0,0.00,0.0,0.0,0.0
116637758,-5.81,105.40,0.0,0.00,0.0,0.0,0.0
116723964,-5.81,105.40,0.0,0.00,0.0,0.0,0.0
116810170,-5.81,105.57,0.0,0.00,0.0,0.0,0.0
116896376,-5.81,105.57,0.0,0.00,0.0,0.0,0.0
116982582,-5.81,105.57,0.0,0.00,0.0,0.0,0.0
117068788,-5.81,105.75,0.0,0.00,0.0,0.0,0.0
117154994,-5.81,105.75,0.0,0.00,0.0,0.0,0.0
117241200,-5.81,105.92,0.0,0.00,0.0,0.0,0.0
117327406,-5.81,105.92,0.0,0.00,0.0,0.0,0.0
117413612,-5.81,106.10,0.0,0.00,0.0,0.0,0.0
117499818,-5.81,106.10,0.0,0.00,0.0,0.0,0.0
117586024,-5.81,106.28,0.0,0.00,0.0,0.0,0.0
117672230,-5.81,106.28,0.0,0.00,0.0,0.0,0.0
117758436,-5.81,106.45,0.0,0.00,0.0,0.0,0.0
117844642,-5.81,106.45,0.0,0.00,0.0,0.0,0.0
117930848,-5.81,106.45,0.0,0.00,0.0,0.0,0.0
118017054,-5.81,106.63,0.0,0.00,0.0,0.0,0.0
118103260,-5.81,106.63,0.0,0.00,0.0,0.0,0.0
118189466,-5.81,106.80,0.0,0.00,0.0,0.0,0.0
118275672,-5.75,106.80,0.0,0.00,0.0,0.0,0.0
118361878,-5.81,106.98,0.0,0.00,0.0,0.0,0.0
118448084,-5.81,106.98,0.0,0.00,0.0,0.0,0.0
118534290,-5.81,106.98,0.0,0.00,0.0,0.0,0.0
118620496,-5.81,107.16,0.0,0.00,0.0,0.0,0.0
118706702,-5.81,107.16,0.0,0.00,0.0,0.0,0.0
118792908,-5.81,107.33,0.0,0.00,0.0,0.0,0.0
118879114,-5.81,107.33,0.0,0.00,0.0,0.0,0.0
118965320,-5.81,107.51,0.0,0.00,0.0,0.0,0.0
119051526,-5.75,107.51,0.0,0.00,0.0,0.0,0.0
119137732,-5.81,107.68,0.0,0.00,0.0,0.0,0.0
119223938,-5.75,107.68,0.0,0.00,0.0,0.0,0.0
119310144,-5.81,107.86,0.0,0.00,0.0,0.0,0.0
119396350,-5.81,107.86,0.0,0.00,0.0,0.0,0.0
119482556,-5.81,108.04,0.0,0.00,0.0,0.0,0.0
119568762,-5.81,108.04,0.0,0.00,0.0,0.0,0.0
119654968,-5.75,108.04,0.0,0.00,0.0,0.0,0.0
119741174,-5.81,108.21,0.0,0.00,0.0,0.0,0.0
119827380,-5.75,108.21,0.0,0.00,0.0,0.0,0.0
119913586,-5.75,108.39,0.0,0.00,0.0,0.0,0.0
119999792,-5.81,108.56,0.0,0.00,0.0,0.0,0.0
120085998,-5.81,108.56,0.0,0.00,0.0,0.0,0.0
120172204,-5.81,108.56,0.0,0.00,0.0,0.0,0.0
120258410,-5.81,108.74,0.0,0.00,0.0,0.0,0.0
120344616,-5.81,108.74,0.0,0.00,0.0,0.0,0.0
120430822,-5.75,108.74,0.0,0.00,0.0,0.0,0.0
120517028,-5.81,108.91,0.0,0.00,0.0,0.0,0.0
120603234,-5.81,108.91,0.0,0.00,0.0,0.0,0.0
120689440,-5.75,109.09,0.0,0.00,0.0,0.0,0.0
120775646,-5.75,109.09,0.0,0.00,0.0,0.0,0.0
120861852,-5.75,109.27,0.0,0.00,0.0,0.0,0.0
120948058,-5.75,109.27,0.0,0.00,0.0,0.0,0.0
121034264,-5.81,109.44,0.0,0.00,0.0,0.0,0.0
121120470,-5.81,109.44,0.0,0.00,0.0,0.0,0.0
121206676,-5.81,109.44,0.0,0.00,0.0,0.0,0.0
121292882,-5.81,109.62,0.0,0.00,0.0,0.0,0.0
121379088,-5.81,109.62,0.0,0.00,0.0,0.0,0.0
121465294,-5.81,109.79,0.0,0.00,0.0,0.0,0.0
121551500,-5.81,109.79,0.0,0.00,0.0,0.0,0.0
121637706,-5.81,109.97,0.0,0.00,0.0,0.0,0.0
121723912,-5.75,109.97,0.0,0.00,0.0,0.0,0.0
121810118,-5.81,110.15,0.0,0.00,0.0,0.0,0.0
121896324,-5.81,110.15,0.0,0.00,0.0,0.0,0.0
121982530,-5.81,110.32,0.0,0.00,0.0,0.0,0.0
122068736,-5.75,110.32,0.0,0.00,0.0,0.0,0.0
122154942,-5.81,110.32,0.0,0.00,0.0,0.0,0.0
122241148,-5.81,110.50,0.0,0.00,0.0,0.0,0.0
122327354,-5.81,110.50,0.0,0.00,0.0,0.0,0.0
122413560,-5.81,110.67,0.0,0.00,0.0,0.0,0.0
122499766,-5.75,110.67,0.0,0.00,0.0,0.0,0.0
122585972,-5.81,110.85,0.0,0.00,0.0,0.0,0.0
122672178,-5.81,110.85,0.0,0.00,0.0,0.0,0.0
122758384,-5.81,111.03,0.0,0.00,0.0,0.0,0.0
122844590,-5.81,111.03,0.0,0.00,0.0,0.0,0.0
122930796,-5.81,111.20,0.0,0.00,0.0,0.0,0.0
123017002,-5.81,111.20,0.0,0.00,0.0,0.0,0.0
123103208,-5.81,111.38,0.0,0.00,0.0,0.0,0.0
123189414,-5.81,111.38,0.0,0.00,0.0,0.0,0.0
123275620,-5.81,111.38,0.0,0.00,0.0,0.0,0.0
123361826,-5.75,111.55,0.0,0.00,0.0,0.0,0.0
123448032,-5.81,111.55,0.0,0.00,0.0,0.0,0.0
123534238,-5.81,111.73,0.0,0.00,0.0,0.0,0.0
123620444,-5.81,111.73,0.0,0.00,0.0,0.0,0.0
123706650,-5.75,111.91,0.0,0.00,0.0,0.0,0.0
123792856,-5.81,111.91,0.0,0.00,0.0,0.0,0.0
123879062,-5.81,112.08,0.0,0.00,0.0,0.0,0.0
123965268,-5.81,112.08,0.0,0.00,0.0,0.0,0.0
124051474,-5.81,112.26,0.0,0.00,0.0,0.0,0.0
124137680,-5.75,112.26,0.0,0.00,0.0,0.0,0.0
124223886,-5.81,112.43,0.0,0.00,0.0,0.0,0.0
124310092,-5.81,112.43,0.0,0.00,0.0,0.0,0.0
124396298,-5.81,112.43,0.0,0.00,0.0,0.0,0.0
124482504,-5.81,112.61,0.0,0.00,0.0,0.0,0.0
124568710,-5.81,112.61,0.0,0.00,0.0,0.0,0.0
124654916,-5.81,112.79,0.0,0.00,0.0,0.0,0.0
124741122,-5.81,112.79,0.0,0.00,0.0,0.0,0.0
124827328,-5.81,112.96,0.0,0.00,0.0,0.0,0.0
124913534,-5.81,112.96,0.0,0.00,0.0,0.0,0.0
124999740,-5.81,113.14,0.0,0.00,0.0,0.0,0.0
125085946,-5.81,113.14,0.0,0.00,0.0,0.0,0.0
125172152,-5.81,113.31,0.0,0.00,0.0,0.0,0.0
125258358,-5.81,113.31,0.0,0.00,0.0,0.0,0.0
125344564,-5.75,113.31,0.0,0.00,0.0,0.0,0.0
125430770,-5.81,113.49,0.0,0.00,0.0,0.0,0.0
125516976,-5.81,113.67,0.0,0.00,0.0,0.0,0.0
125603182,-5.81,113.67,0.0,0.00,0.0,0.0,0.0
125689388,-5.81,113.67,0.0,0.00,0.0,0.0,0.0
125775594,-5.81,113.84,0.0,0.00,0.0,0.0,0.0
125861800,-5.81,113.84,0.0,0.00,0.0,0.0,0.0
125948006,-5.81,114.02,0.0,0.00,0.0,0.0,0.0
126034212,-5.81,114.02,0.0,0.00,0.0,0.0,0.0
126120418,-5.81,114.19,0.0,0.00,0.0,0.0,0.0
126206624,-5.81,114.19,0.0,0.00,0.0,0.0,0.0
126292830,-5.81,114.37,0.0,0.00,0.0,0.0,0.0
126379036,-5.75,114.37,0.0,0.00,0.0,0.0,0.0
126465242,-5.81,114.55,0.0,0.00,0.0,0.0,0.0
126551448,-5.81,114.55,0.0,0.00,0.0,0.0,0.0
126637654,-5.81,114.55,0.0,0.00,0.0,0.0,0.0
126723860,-5.81,114.72,0.0,0.00,0.0,0.0,0.0
126810066,-5.81,114.72,0.0,0.00,0.0,0.0,0.0
126896272,-5.81,114.90,0.0,0.00,0.0,0.0,0.0
126982478,-5.81,114.90,0.0,0.00,0.0,0.0,0.0
127068684,-5.81,115.07,0.0,0.00,0.0,0.0,0.0
127154890,-5.81,115.07,0.0,0.00,0.0,0.0,0.0
127241096,-5.81,115.25,0.0,0.00,0.0,0.0,0.0
127327302,-5.75,115.25,0.0,0.00,0.0,0.0,0.0
127413508,-5.75,115.43,0.0,0.00,0.0,0.0,0.0
127499714,-5.81,115.43,0.0,0.00,0.0,0.0,0.0
127585920,-5.75,115.43,0.0,0.00,0.0,0.0,0.0
127672126,-5.75,115.60,0.0,0.00,0.0,0.0,0.0
127758332,-5.69,115.78,0.0,0.00,0.0,0.0,0.0
127844538,-5.81,115.78,0.0,0.00,0.0,0.0,0.0
127930744,-5.81,115.78,0.0,0.00,0.0,0.0,0.0
128016950,-5.75,115.95,0.0,0.00,0.0,0.0,0.0
128103156,-5.81,115.95,0.0,0.00,0.0,0.0,0.0
128189362,-5.81,116.13,0.0,0.00,0.0,0.0,0.0
128275568,-5.81,116.13,0.0,0.00,0.0,0.0,0.0
128361774,-5.75,116.30,0.0,0.00,0.0,0.0,0.0
128447980,-5.81,116.30,0.0,0.00,0.0,0.0,0.0
128534186,-5.81,116.48,0.0,0.00,0.0,0.0,0.0
128620392,-5.81,116.48,0.0,0.00,0.0,0.0,0.0
128706598,-5.81,116.66,0.0,0.00,0.0,0.0,0.0
128792804,-5.81,116.66,0.0,0.00,0.0,0.0,0.0
128879010,-5.81,116.83,0.0,0.00,0.0,0.0,0.0
128965216,-5.75,116.83,0.0,0.00,0.0,0.0,0.0
129051422,-5.81,117.01,0.0,0.00,0.0,0.0,0.0
129137628,-5.81,117.01,0.0,0.00,0.0,0.0,0.0
129223834,-5.75,117.01,0.0,0.00,0.0,0.0,0.0
129310040,-5.75,117.18,0.0,0.00,0.0,0.0,0.0
129396246,-5.81,117.18,0.0,0.00,0.0,0.0,0.0
129482452,-5.75,117.36,0.0,0.00,0.0,0.0,0.0
129568658,-5.81,117.36,0.0,0.00,0.0,0.0,0.0
129654864,-5.81,117.54,0.0,0.00,0.0,0.0,0.0
129741070,-5.81,117.54,0.0,0.00,0.0,0.0,0.0
129827276,-5.75,117.71,0.0,0.00,0.0,0.0,0.0
129913482,-5.81,117.71,0.0,0.00,0.0,0.0,0.0
129999688,-5.81,117.89,0.0,0.00,0.0,0.0,0.0
130085894,-5.75,117.89,0.0,0.00,0.0,0.0,0.0
130172100,-5.81,118.06,0.0,0.00,0.0,0.0,0.0
130258306,-5.81,118.06,0.0,0.00,0.0,0.0,0.0
130344512,-5.75,118.24,0.0,0.00,0.0,0.0,0.0
130430718,-5.81,118.24,0.0,0.00,0.0,0.0,0.0
130516924,-5.75,118.24,0.0,0.00,0.0,0.0,0.0
130603130,-5.81,118.42,0.0,0.00,0.0,0.0,0.0
130689336,-5.75,118.42,0.0,0.00,0.0,0.0,0.0
130775542,-5.75,118.59,0.0,0.00,0.0,0.0,0.0
130861748,-5.81,118.59,0.0,0.00,0.0,0.0,0.0
130947954,-5.75,118.77,0.0,0.00,0.0,0.0,0.0
131034160,-5.75,118.77,0.0,0.00,0.0,0.0,0.0
131120366,-5.81,118.94,0.0,0.00,0.0,0.0,0.0
131206572,-5.81,118.94,0.0,0.00,0.0,0.0,0.0
131292778,-5.75,119.12,0.0,0.00,0.0,0.0,0.0
131378984,-5.75,119.12,0.0,0.00,0.0,0.0,0.0
131465190,-5.81,119.30,0.0,0.00,0.0,0.0,0.0
131551396,-5.81,119.30,0.0,0.00,0.0,0.0,0.0
131637602,-5.81,119.47,0.0,0.00,0.0,0.0,0.0
131723808,-5.81,119.47,0.0,0.00,0.0,0.0,0.0
131810014,-5.81,119.47,0.0,0.00,0.0,0.0,0.0
131896220,-5.81,119.65,0.0,0.00,0.0,0.0,0.0
131982426,-5.81,119.65,0.0,0.00,0.0,0.0,0.0
132068632,-5.75,119.82,0.0,0.00,0.0,0.0,0.0
132154838,-5.81,119.82,0.0,0.00,0.0,0.0,0.0
132241044,-5.75,120.00,0.0,0.00,0.0,0.0,0.0
132327250,-5.81,120.00,0.0,0.00,0.0,0.0,0.0
132413456,-5.81,120.18,0.0,0.00,0.0,0.0,0.0
132499662,-5.81,120.18,0.0,0.00,0.0,0.0,0.0
132585868,-5.81,120.35,0.0,0.00,0.0,0.0,0.0
132672074,-5.81,120.35,0.0,0.00,0.0,0.0,0.0
132758280,-5.81,120.53,0.0,0.00,0.0,0.0,0.0
132844486,-5.81,120.53,0.0,0.00,0.0,0.0,0.0
132930692,-5.81,120.70,0.0,0.00,0.0,0.0,0.0
133016898,-5.75,120.70,0.0,0.00,0.0,0.0,0.0
133103104,-5.81,120.88,0.0,0.00,0.0,0.0,0.0
133189310,-5.81,120.88,0.0,0.00,0.0,0.0,0.0
133275516,-5.75,121.06,0.0,0.00,0.0,0.0,0.0
133361722,-5.81,121.06,0.0,0.00,0.0,0.0,0.0
133447928,-5.75,121.06,0.0,0.00,0.0,0.0,0.0
133534134,-5.81,121.23,0.0,0.00,0.0,0.0,0.0
133620340,-5.81,121.23,0.0,0.00,0.0,0.0,0.0
133706546,-5.81,121.41,0.0,0.00,0.0,0.0,0.0
133792752,-5.81,121.41,0.0,0.00,0.0,0.0,0.0
133878958,-5.81,121.58,0.0,0.00,0.0,0.0,0.0
133965164,-5.75,121.58,0.0,0.00,0.0,0.0,0.0
134051370,-5.81,121.76,0.0,0.00,0.0,0.0,0.0
134137576,-5.81,121.76,0.0,0.00,0.0,0.0,0.0
134223782,-5.81,121.94,0.0,0.00,0.0,0.0,0.0
134309988,-5.81,121.94,0.0,0.00,0.0,0.0,0.0
134396194,-5.81,122.11,0.0,0.00,0.0,0.0,0.0
134482400,-5.75,122.11,0.0,0.00,0.0,0.0,0.0
134568606,-5.81,122.29,0.0,0.00,0.0,0.0,0.0
134654812,-5.81,122.29,0.0,0.00,0.0,0.0,0.0
134741018,-5.81,122.46,0.0,0.00,0.0,0.0,0.0
134827224,-5.81,122.46,0.0,0.00,0.0,0.0,0.0
134913430,-5.81,122.64,0.0,0.00,0.0,0.0,0.0
134999636,-5.81,122.64,0.0,0.00,0.0,0.0,0.0
135085842,-5.81,122.64,0.0,0.00,0.0,0.0,0.0
135172048,-5.81,122.82,0.0,0.00,0.0,0.0,0.0
135258254,-5.81,122.82,0.0,0.00,0.0,0.0,0.0
135344460,-5.81,122.99,0.0,0.00,0.0,0.0,0.0
135430666,-5.81,122.99,0.0,0.00,0.0,0.0,0.0
135516872,-5.81,123.17,0.0,0.00,0.0,0.0,0.0
135603078,-5.81,123.17,0.0,0.00,0.0,0.0,0.0
135689284,-5.81,123.34,0.0,0.00,0.0,0.0,0.0
135775490,-5.81,123.34,0.0,0.00,0.0,0.0,0.0
135861696,-5.81,123.52,0.0,0.00,0.0,0.0,0.0
135947902,-5.81,123.52,0.0,0.00,0.0,0.0,0.0
136034108,-5.81,123.70,0.0,0.00,0.0,0.0,0.0
136120314,-5.81,123.70,0.0,0.00,0.0,0.0,0.0
136206520,-5.81,123.87,0.0,0.00,0.0,0.0,0.0
