Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
18650500,-13.96,128.09,37.3,1.50,12.3,39.2,18.2
18692525,-13.90,128.27,37.2,1.51,12.3,39.1,18.3
18734550,-13.90,128.62,37.1,1.51,12.2,39.1,18.2
18776575,-13.84,128.80,37.0,1.51,12.2,39.0,18.3
18818600,-13.78,129.15,36.8,1.51,12.2,38.8,18.3
18860625,-13.72,129.33,36.7,1.52,12.2,38.7,18.4
18902650,-13.67,129.68,36.6,1.52,12.2,38.6,18.4
18944675,-13.61,129.85,36.5,1.53,12.2,38.5,18.5
18986700,-13.55,130.03,36.4,1.53,12.2,38.4,18.6
19028725,-13.55,130.38,36.3,1.53,12.2,38.3,18.5
19070750,-13.49,130.56,36.2,1.54,12.2,38.2,18.6
19112775,-13.43,130.91,36.0,1.54,12.2,38.0,18.6
19154800,-13.37,131.09,35.9,1.55,12.2,37.9,18.7
19196825,-13.31,131.44,35.8,1.55,12.1,37.8,18.8
19238850,-13.31,131.61,35.7,1.55,12.1,37.7,18.7
19280875,-13.26,131.79,35.6,1.56,12.1,37.6,18.8
19322900,-13.20,132.14,35.5,1.56,12.1,37.5,18.8
19364925,-13.14,132.32,35.4,1.57,12.1,37.4,18.9
19406950,-13.14,132.49,35.3,1.57,12.1,37.3,18.9
19448975,-13.08,132.84,35.2,1.57,12.0,37.2,18.9
19491000,-13.02,133.02,35.1,1.58,12.1,37.1,19.0
19533025,-12.96,133.20,34.9,1.58,12.1,37.0,19.1
19575050,-12.96,133.55,34.9,1.58,12.0,36.9,18.9
19617075,-12.90,133.72,34.8,1.59,12.0,36.8,19.0
19659100,-12.84,133.90,34.7,1.59,12.0,36.7,19.1
19701125,-12.84,134.08,34.6,1.59,12.0,36.6,19.1
19743150,-12.79,134.43,34.5,1.60,11.9,36.5,19.1
19785175,-12.73,134.60,34.4,1.60,11.9,36.4,19.2
19827200,-12.73,134.78,34.3,1.60,11.9,36.3,19.1
19869225,-12.67,134.96,34.2,1.61,11.9,36.2,19.2
19911250,-12.67,135.13,34.2,1.61,11.9,36.2,19.1
19953275,-12.61,135.31,34.1,1.61,11.9,36.1,19.2
19995300,-12.55,135.48,33.9,1.62,11.9,35.9,19.3
20037325,-12.55,135.66,33.9,1.62,11.8,35.9,19.2
20079350,-12.49,136.01,33.8,1.62,11.8,35.8,19.3
20121375,-12.49,136.19,33.7,1.62,11.7,35.7,19.2
20163400,-12.43,136.36,33.6,1.63,11.8,35.6,19.3
20205425,-12.38,136.54,33.5,1.63,11.8,35.5,19.4
20247450,-12.38,136.72,33.5,1.63,11.7,35.4,19.3
20289475,-12.32,136.89,33.3,1.64,11.7,35.3,19.4
20331500,-12.32,137.07,33.3,1.64,11.7,35.3,19.3
20373525,-12.26,137.24,33.2,1.64,11.7,35.2,19.4
20415550,-12.26,137.42,33.2,1.64,11.6,35.1,19.3
20457575,-12.20,137.60,33.0,1.65,11.6,35.0,19.4
20499600,-12.20,137.77,33.0,1.65,11.6,35.0,19.3
20541625,-12.14,137.95,32.9,1.66,11.6,34.9,19.4
20583650,-12.02,138.12,32.6,1.67,11.6,34.7,19.6
20625675,-12.08,138.30,32.7,1.66,11.5,34.7,19.4
20667700,-12.02,138.48,32.6,1.67,11.6,34.6,19.5
20709725,-12.02,138.65,32.6,1.67,11.5,34.5,19.5
20751750,-11.96,138.83,32.4,1.67,11.5,34.4,19.5
20793775,-11.91,139.00,32.3,1.68,11.5,34.3,19.6
20835800,-11.91,139.18,32.3,1.68,11.5,34.3,19.5
20877825,-11.85,139.35,32.2,1.69,11.5,34.1,19.6
20919850,-11.85,139.35,32.2,1.69,11.5,34.1,19.6
20961875,-11.85,139.53,32.1,1.69,11.4,34.1,19.5
21003900,-11.79,139.71,32.0,1.69,11.4,34.0,19.6
21045925,-11.73,139.88,31.9,1.70,11.4,33.9,19.7
21087950,-11.73,140.06,31.8,1.70,11.4,33.8,19.6
21129975,-11.67,140.23,31.7,1.71,11.4,33.7,19.7
21172000,-11.67,140.41,31.7,1.71,11.3,33.7,19.6
21214025,-11.61,140.59,31.6,1.71,11.3,33.5,19.7
21256050,-11.61,140.59,31.6,1.71,11.3,33.5,19.7
21298075,-11.61,140.76,31.5,1.71,11.3,33.5,19.6
21340100,-11.55,140.94,31.4,1.72,11.3,33.4,19.7
21382125,-11.55,141.11,31.4,1.72,11.2,33.3,19.6
21424150,-11.50,141.11,31.3,1.73,11.3,33.2,19.8
21466175,-11.50,141.29,31.3,1.73,11.2,33.2,19.7
21508200,-11.50,141.47,31.2,1.73,11.2,33.2,19.6
21550225,-11.44,141.47,31.1,1.73,11.2,33.1,19.8
21592250,-11.44,141.64,31.1,1.73,11.1,33.0,19.7
21634275,-11.38,141.82,31.0,1.74,11.1,32.9,19.8
21676300,-11.38,141.99,30.9,1.74,11.1,32.9,19.7
21718325,-11.38,142.17,30.9,1.74,11.0,32.8,19.6
21760350,-11.32,142.17,30.8,1.75,11.1,32.7,19.8
21802375,-11.32,142.35,30.8,1.75,11.0,32.7,19.7
21844400,-11.26,142.52,30.7,1.75,11.0,32.6,19.8
21886425,-11.26,142.52,30.7,1.75,11.0,32.6,19.8
21928450,-11.26,142.70,30.6,1.75,11.0,32.5,19.7
21970475,-11.20,142.87,30.5,1.76,11.0,32.4,19.8
22012500,-11.20,142.87,30.5,1.76,11.0,32.4,19.8
22054525,-11.20,143.05,30.5,1.76,10.9,32.4,19.7
22096550,-11.14,143.05,30.4,1.77,11.0,32.3,19.9
22138575,-11.14,143.23,30.3,1.77,10.9,32.2,19.8
22180600,-11.14,143.23,30.3,1.77,10.9,32.2,19.8
22222625,-11.09,143.40,30.2,1.77,10.9,32.1,19.8
22264650,-11.09,143.58,30.2,1.77,10.9,32.1,19.8
22306675,-11.09,143.58,30.2,1.77,10.9,32.1,19.8
22348700,-11.03,143.75,30.1,1.78,10.8,32.0,19.8
22390725,-11.03,143.75,30.1,1.78,10.8,32.0,19.8
22432750,-11.03,143.93,30.0,1.78,10.8,31.9,19.8
22474775,-10.97,144.11,29.9,1.79,10.8,31.8,19.8
22516800,-10.97,144.11,29.9,1.79,10.8,31.8,19.8
22558825,-10.97,144.28,29.9,1.79,10.7,31.7,19.7
22600850,-10.91,144.28,29.8,1.80,10.8,31.7,19.9
22642875,-10.91,144.46,29.7,1.80,10.7,31.6,19.8
22684900,-10.91,144.46,29.7,1.80,10.7,31.6,19.8
22726925,-10.91,144.63,29.7,1.80,10.7,31.6,19.7
22768950,-10.85,144.63,29.6,1.80,10.7,31.5,19.9
22810975,-10.85,144.63,29.6,1.80,10.7,31.5,19.9
22853000,-10.85,144.81,29.6,1.80,10.7,31.4,19.8
22895025,-10.79,144.81,29.5,1.81,10.7,31.4,19.9
22937050,-10.79,144.99,29.5,1.81,10.6,31.3,19.9
22979075,-10.79,144.99,29.5,1.81,10.6,31.3,19.9
23021100,-10.73,145.16,29.3,1.82,10.6,31.2,19.9
23063125,-10.73,145.16,29.3,1.82,10.6,31.2,19.9
23105150,-10.73,145.16,29.3,1.82,10.6,31.2,19.9
23147175,-10.73,145.34,29.3,1.82,10.6,31.1,19.9
23189200,-10.67,145.34,29.2,1.83,10.6,31.0,20.0
23231225,-10.67,145.51,29.2,1.83,10.6,31.0,19.9
23273250,-10.67,145.51,29.2,1.83,10.6,31.0,19.9
23315275,-10.62,145.51,29.0,1.84,10.6,30.9,20.1
23357300,-10.62,145.69,29.0,1.84,10.6,30.9,20.0
23399325,-10.62,145.69,29.0,1.84,10.6,30.9,20.0
23441350,-10.62,145.69,29.0,1.84,10.6,30.9,20.0
23483375,-10.56,145.69,28.9,1.84,10.6,30.8,20.1
23525400,-10.56,145.87,28.9,1.84,10.5,30.7,20.0
23567425,-10.56,145.87,28.9,1.84,10.5,30.7,20.0
23609450,-10.56,145.87,28.9,1.84,10.5,30.7,20.0
23651475,-10.50,146.04,28.7,1.85,10.5,30.6,20.1
23693500,-10.50,146.04,28.7,1.85,10.5,30.6,20.1
23735525,-10.50,146.04,28.7,1.85,10.5,30.6,20.1
23777550,-10.50,146.04,28.7,1.85,10.5,30.6,20.1
23819575,-10.44,146.04,28.6,1.86,10.6,30.5,20.3
23861600,-10.44,146.04,28.6,1.86,10.6,30.5,20.3
23903625,-10.44,146.22,28.6,1.86,10.5,30.5,20.2
23945650,-10.44,146.22,28.6,1.86,10.5,30.5,20.2
23987675,-10.38,146.22,28.5,1.87,10.6,30.4,20.3
24029700,-10.38,146.22,28.5,1.87,10.6,30.4,20.3
24071725,-10.38,146.22,28.5,1.87,10.6,30.4,20.3
24113750,-10.38,146.22,28.5,1.87,10.6,30.4,20.3
24155775,-10.32,146.22,28.4,1.88,10.6,30.3,20.5
24197800,-10.32,146.39,28.3,1.88,10.5,30.2,20.4
24239825,-10.32,146.39,28.3,1.88,10.5,30.2,20.4
24281850,-10.32,146.39,28.3,1.88,10.5,30.2,20.4
24323875,-10.26,146.39,28.2,1.89,10.6,30.1,20.5
24365900,-10.26,146.39,28.2,1.89,10.6,30.1,20.5
24407925,-10.26,146.39,28.2,1.89,10.6,30.1,20.5
24449950,-10.26,146.39,28.2,1.89,10.6,30.1,20.5
24491975,-10.21,146.39,28.1,1.89,10.6,30.0,20.7
24534000,-10.21,146.39,28.1,1.89,10.6,30.0,20.7
24576025,-10.21,146.39,28.1,1.89,10.6,30.0,20.7
24618050,-10.21,146.39,28.1,1.89,10.6,30.0,20.7
24660075,-10.15,146.39,28.0,1.90,10.7,29.9,20.9
24702100,-10.15,146.39,28.0,1.90,10.7,29.9,20.9
24744125,-10.15,146.39,28.0,1.90,10.7,29.9,20.9
24786150,-10.15,146.39,28.0,1.90,10.7,29.9,20.9
24828175,-10.09,146.39,27.8,1.91,10.7,29.8,21.0
24870200,-10.09,146.39,27.8,1.91,10.7,29.8,21.0
24912225,-10.09,146.39,27.8,1.91,10.7,29.8,21.0
24954250,-10.03,146.39,27.7,1.92,10.7,29.7,21.2
24996275,-10.03,146.22,27.7,1.92,10.8,29.8,21.3
25038300,-10.03,146.22,27.7,1.92,10.8,29.8,21.3
25080325,-10.03,146.22,27.7,1.92,10.8,29.8,21.3
25122350,-9.97,146.22,27.6,1.93,10.8,29.7,21.4
25164375,-9.97,146.22,27.6,1.93,10.8,29.7,21.4
25206400,-9.97,146.22,27.6,1.93,10.8,29.7,21.4
25248425,-9.91,146.22,27.5,1.94,10.9,29.6,21.6
25290450,-9.91,146.22,27.5,1.94,10.9,29.6,21.6
25332475,-9.91,146.04,27.5,1.94,10.9,29.6,21.7
25374500,-9.91,146.04,27.5,1.94,10.9,29.6,21.7
25416525,-9.85,146.04,27.4,1.95,11.0,29.5,21.8
25458550,-9.85,146.04,27.4,1.95,11.0,29.5,21.8
25500575,-9.85,146.04,27.4,1.95,11.0,29.5,21.8
25542600,-9.79,145.87,27.3,1.96,11.1,29.4,22.1
25584625,-9.79,145.87,27.3,1.96,11.1,29.4,22.1
25626650,-9.79,145.87,27.3,1.96,11.1,29.4,22.1
25668675,-9.74,145.87,27.2,1.97,11.1,29.3,22.3
25710700,-9.74,145.69,27.2,1.97,11.2,29.4,22.4
25752725,-9.74,145.69,27.2,1.97,11.2,29.4,22.4
25794750,-9.68,145.69,27.0,1.98,11.2,29.3,22.5
25836775,-9.68,145.51,27.1,1.98,11.3,29.3,22.6
25878800,-9.68,145.51,27.1,1.98,11.3,29.3,22.6
25920825,-9.68,145.51,27.1,1.98,11.3,29.3,22.6
25962850,-9.62,145.51,26.9,1.99,11.3,29.2,22.8
26004875,-9.62,145.34,27.0,1.99,11.4,29.3,22.9
26046900,-9.56,145.34,26.8,2.00,11.4,29.1,23.0
26088925,-9.56,145.16,26.8,2.00,11.5,29.2,23.1
26130950,-9.56,145.16,26.8,2.00,11.5,29.2,23.1
26172975,-9.50,145.16,26.7,2.01,11.5,29.1,23.3
26215000,-9.50,144.99,26.7,2.01,11.6,29.1,23.4
26257025,-9.50,144.99,26.7,2.01,11.6,29.1,23.4
26299050,-9.44,144.99,26.6,2.02,11.6,29.0,23.6
26341075,-9.44,144.81,26.6,2.02,11.7,29.1,23.7
26383100,-9.38,144.81,26.5,2.03,11.7,29.0,23.9
26425125,-9.38,144.63,26.5,2.03,11.8,29.0,23.9
26467150,-9.38,144.63,26.5,2.03,11.8,29.0,23.9
26509175,-9.33,144.63,26.4,2.04,11.8,28.9,24.1
26551200,-9.33,144.46,26.4,2.04,11.9,28.9,24.2
26593225,-9.27,144.46,26.3,2.05,11.9,28.8,24.4
26635250,-9.27,144.28,26.3,2.05,12.0,28.9,24.5
26677275,-9.21,144.28,26.2,2.06,12.0,28.8,24.7
26719300,-9.21,144.11,26.2,2.06,12.1,28.8,24.8
26761325,-9.21,144.11,26.2,2.06,12.1,28.8,24.8
26803350,-9.15,143.93,26.1,2.07,12.2,28.8,25.1
26845375,-9.15,143.93,26.1,2.07,12.2,28.8,25.1
26887400,-9.09,143.75,25.9,2.08,12.3,28.7,25.3
26929425,-9.09,143.75,25.9,2.08,12.3,28.7,25.3
26971450,-9.03,143.75,25.8,2.09,12.3,28.6,25.5
27013475,-9.03,143.58,25.8,2.09,12.4,28.6,25.6
27055500,-9.03,143.58,25.8,2.09,12.4,28.6,25.6
27097525,-8.97,143.40,25.7,2.11,12.5,28.6,25.9
27139550,-8.91,143.40,25.6,2.12,12.5,28.5,26.1
27181575,-8.91,143.23,25.6,2.12,12.6,28.5,26.2
27223600,-8.86,143.23,25.5,2.13,12.6,28.4,26.4
27265625,-8.86,143.05,25.5,2.13,12.7,28.5,26.5
27307650,-8.80,143.05,25.3,2.14,12.7,28.4,26.7
27349675,-8.80,142.87,25.4,2.14,12.8,28.4,26.8
27391700,-8.74,142.87,25.2,2.15,12.9,28.3,27.0
27433725,-8.74,142.70,25.3,2.15,12.9,28.4,27.1
27475750,-8.68,142.70,25.1,2.17,13.0,28.3,27.3
27517775,-8.62,142.52,25.0,2.18,13.1,28.2,27.6
27559800,-8.62,142.52,25.0,2.18,13.1,28.2,27.6
27601825,-8.56,142.35,24.9,2.19,13.2,28.2,27.9
27643850,-8.56,142.35,24.9,2.19,13.2,28.2,27.9
27685875,-8.50,142.17,24.8,2.20,13.3,28.1,28.2
27727900,-8.45,142.17,24.6,2.22,13.3,28.0,28.4
27769925,-8.45,141.99,24.6,2.22,13.4,28.0,28.5
27811950,-8.39,141.99,24.5,2.23,13.4,27.9,28.7
27853975,-8.39,141.82,24.5,2.23,13.5,28.0,28.8
27896000,-8.33,141.82,24.4,2.24,13.5,27.9,29.1
27938025,-8.27,141.64,24.3,2.26,13.7,27.8,29.4
27980050,-8.27,141.64,24.3,2.26,13.7,27.8,29.4
28022075,-8.21,141.47,24.1,2.27,13.8,27.8,29.7
28064100,-8.15,141.47,24.0,2.29,13.8,27.7,29.9
28106125,-8.15,141.47,24.0,2.29,13.8,27.7,29.9
28148150,-8.09,141.29,23.9,2.30,13.9,27.6,30.2
28190175,-8.04,141.29,23.7,2.31,14.0,27.5,30.5
28232200,-7.92,141.11,23.5,2.34,14.1,27.4,31.0
28274225,-7.98,141.11,23.6,2.33,14.1,27.5,30.8
28316250,-7.92,141.11,23.5,2.34,14.1,27.4,31.0
28358275,-7.86,140.94,23.3,2.36,14.2,27.3,31.4
28400300,-7.86,140.94,23.3,2.36,14.2,27.3,31.4
28442325,-7.80,140.76,23.2,2.37,14.3,27.3,31.7
28484350,-7.74,140.76,23.1,2.39,14.4,27.2,32.0
28526375,-7.68,140.76,22.9,2.41,14.4,27.1,32.2
28568400,-7.62,140.59,22.8,2.42,14.5,27.0,32.5
28610425,-7.62,140.59,22.8,2.42,14.5,27.0,32.5
28652450,-7.57,140.59,22.6,2.44,14.6,26.9,32.8
28694475,-7.51,140.41,22.5,2.46,14.7,26.9,33.1
28736500,-7.39,140.41,22.2,2.49,14.8,26.7,33.7
28778525,-7.39,140.41,22.2,2.49,14.8,26.7,33.7
28820550,-7.33,140.41,22.1,2.51,14.8,26.6,33.9
28862575,-7.27,140.23,21.9,2.53,14.9,26.5,34.3
28904600,-7.27,140.23,21.9,2.53,14.9,26.5,34.3
28946625,-7.21,140.23,21.8,2.54,15.0,26.4,34.5
28988650,-7.10,140.23,21.5,2.58,15.1,26.2,35.1
29030675,-7.10,140.06,21.5,2.58,15.1,26.3,35.2
29072700,-6.98,140.06,21.2,2.62,15.2,26.1,35.7
29114725,-6.98,140.06,21.2,2.62,15.2,26.1,35.7
29156750,-6.92,140.06,21.0,2.64,15.3,26.0,36.0
29198775,-6.86,140.06,20.9,2.66,15.3,25.9,36.3
29240800,-6.80,140.06,20.7,2.68,15.4,25.8,36.6
29282825,-6.74,139.88,20.6,2.70,15.5,25.8,36.9
29324850,-6.69,139.88,20.4,2.73,15.5,25.7,37.2
29366875,-6.69,139.88,20.4,2.73,15.5,25.7,37.2
29408900,-6.57,139.88,20.1,2.77,15.6,25.5,37.8
29450925,-6.51,139.88,20.0,2.79,15.6,25.4,38.1
29492950,-6.45,139.88,19.8,2.82,15.7,25.3,38.4
29534975,-6.39,139.88,19.6,2.84,15.7,25.2,38.7
29577000,-6.33,139.88,19.5,2.86,15.8,25.1,39.0
29619025,-6.28,139.88,19.3,2.89,15.8,25.0,39.3
29661050,-6.28,139.88,19.3,2.89,15.8,25.0,39.3
29703075,-6.22,139.88,19.2,2.91,15.9,24.9,39.6
29745100,-6.16,140.06,19.0,2.94,15.8,24.7,39.8
29787125,-6.10,140.06,18.8,2.96,15.9,24.6,40.1
29829150,-6.04,140.06,18.7,2.99,15.9,24.5,40.5
29871175,-5.98,140.06,18.5,3.02,15.9,24.4,40.8
29913200,-5.92,140.06,18.3,3.05,16.0,24.3,41.1
29955225,-5.87,140.06,18.2,3.07,16.0,24.2,41.4
29997250,-5.81,140.23,18.0,3.10,16.0,24.1,41.6
30039275,-5.75,140.23,17.8,3.13,16.0,24.0,42.0
30081300,-5.69,140.23,17.7,3.16,16.1,23.9,42.3
30123325,-5.63,140.23,17.5,3.19,16.1,23.8,42.6
30165350,-5.57,140.41,17.3,3.22,16.1,23.6,42.9
30207375,-5.51,140.41,17.1,3.26,16.1,23.5,43.2
30249400,-5.45,140.59,17.0,3.29,16.1,23.4,43.5
30291425,-5.40,140.59,16.8,3.32,16.1,23.3,43.8
30333450,-5.34,140.59,16.6,3.36,16.1,23.2,44.2
30375475,-5.28,140.76,16.4,3.39,16.1,23.0,44.4
30417500,-5.22,140.76,16.3,3.43,16.1,22.9,44.8
30459525,-5.10,140.94,15.9,3.50,16.1,22.7,45.4
30501550,-5.04,140.94,15.7,3.54,16.2,22.6,45.7
30543575,-4.99,141.11,15.6,3.58,16.1,22.4,46.0
30585600,-4.93,141.11,15.4,3.62,16.1,22.3,46.4
30627625,-4.87,141.29,15.2,3.66,16.1,22.1,46.7
30669650,-4.81,141.29,15.0,3.70,16.1,22.1,47.0
30711675,-4.75,141.47,14.8,3.75,16.1,21.9,47.3
30753700,-4.69,141.64,14.7,3.79,16.0,21.7,47.6
30795725,-4.63,141.82,14.5,3.84,16.0,21.6,47.9
30837750,-4.57,141.82,14.3,3.88,16.0,21.5,48.3
30879775,-4.52,141.99,14.1,3.93,16.0,21.3,48.6
30921800,-4.46,142.17,13.9,3.98,15.9,21.2,48.8
30963825,-4.40,142.35,13.7,4.03,15.9,21.0,49.1
31005850,-4.34,142.35,13.6,4.09,15.9,20.9,49.6
31047875,-4.28,142.52,13.4,4.14,15.9,20.8,49.9
31089900,-4.22,142.70,13.2,4.19,15.8,20.6,50.2
31131925,-4.16,142.87,13.0,4.25,15.8,20.4,50.5
31173950,-4.11,143.05,12.8,4.31,15.7,20.3,50.8
31215975,-3.99,143.23,12.5,4.43,15.7,20.0,51.5
31258000,-3.93,143.40,12.3,4.50,15.6,19.9,51.9
31300025,-3.87,143.58,12.1,4.56,15.6,19.7,52.2
31342050,-3.81,143.75,11.9,4.63,15.5,19.6,52.5
31384075,-3.75,143.93,11.7,4.70,15.5,19.4,52.9
31426100,-3.70,144.11,11.5,4.77,15.4,19.2,53.2
31468125,-3.64,144.46,11.3,4.85,15.3,19.0,53.4
31510150,-3.58,144.63,11.1,4.92,15.2,18.9,53.8
31552175,-3.52,144.81,11.0,5.00,15.2,18.7,54.2
31594200,-3.46,144.99,10.8,5.09,15.1,18.5,54.5
31636225,-3.40,145.16,10.6,5.17,15.0,18.4,54.9
31678250,-3.34,145.51,10.4,5.26,14.9,18.2,55.1
31720275,-3.28,145.69,10.2,5.35,14.8,18.0,55.5
31762300,-3.23,145.87,10.0,5.45,14.8,17.9,55.9
31804325,-3.17,146.22,9.8,5.55,14.6,17.6,56.2
31846350,-3.11,146.39,9.6,5.65,14.6,17.5,56.6
31888375,-3.05,146.74,9.4,5.75,14.4,17.3,56.8
31930400,-2.99,146.92,9.3,5.86,14.4,17.1,57.2
31972425,-2.93,147.10,9.1,5.98,14.3,16.9,57.7
32014450,-2.87,147.45,8.9,6.10,14.2,16.7,57.9
32056475,-2.82,147.80,8.7,6.22,14.0,16.5,58.2
32098500,-2.76,147.98,8.5,6.35,14.0,16.3,58.7
32140525,-2.70,148.33,8.3,6.49,13.8,16.1,59.0
32182550,-2.64,148.50,8.1,6.63,13.8,16.0,59.4
32224575,-2.58,148.86,7.9,6.78,13.6,15.8,59.8
32266600,-2.52,149.21,7.7,6.94,13.5,15.5,60.1
32308625,-2.46,149.56,7.6,7.10,13.3,15.3,60.4
32350650,-2.40,149.74,7.4,7.27,13.2,15.2,60.9
32392675,-2.35,150.09,7.2,7.45,13.1,14.9,61.3
32434700,-2.29,150.44,7.0,7.64,13.0,14.7,61.6
32476725,-2.23,150.79,6.8,7.84,12.8,14.5,62.0
32518750,-2.17,150.97,6.6,8.05,12.7,14.4,62.5
32560775,-2.11,151.32,6.4,8.27,12.6,14.1,62.9
32602800,-2.05,151.67,6.3,8.50,12.4,13.9,63.3
32644825,-1.99,152.02,6.1,8.75,12.3,13.7,63.7
32686850,-1.94,152.38,5.9,9.01,12.1,13.5,64.1
32728875,-1.88,152.73,5.7,9.29,12.0,13.3,64.6
32770900,-1.88,153.08,5.7,9.29,11.8,13.1,64.3
32812925,-1.82,153.43,5.5,9.59,11.7,12.9,64.8
32854950,-1.76,153.61,5.3,9.91,11.6,12.8,65.4
32896975,-1.70,153.96,5.1,10.25,11.4,12.5,65.8
32939000,-1.64,154.31,5.0,10.61,11.3,12.3,66.3
32981025,-1.58,154.84,4.8,11.00,11.1,12.0,66.7
33023050,-1.52,155.01,4.6,11.42,11.0,11.9,67.3
33065075,-1.52,155.37,4.6,11.42,10.8,11.8,67.1
33107100,-1.47,155.72,4.4,11.88,10.7,11.5,67.6
33149125,-1.41,156.25,4.2,12.37,10.4,11.3,68.0
33191150,-1.35,156.60,4.0,12.90,10.3,11.1,68.6
33233175,-1.29,156.95,3.9,13.49,10.1,10.8,69.2
33275200,-1.23,157.30,3.7,14.13,10.0,10.6,69.8
33317225,-1.17,157.65,3.5,14.83,9.8,10.4,70.4
33359250,-1.17,158.01,3.5,14.83,9.7,10.3,70.1
33401275,-1.11,158.36,3.3,15.61,9.5,10.1,70.8
33443300,-1.06,158.71,3.1,16.48,9.4,9.9,71.4
33485325,-1.00,159.24,3.0,17.44,9.1,9.6,72.0
33527350,-0.94,159.59,2.8,18.53,9.0,9.4,72.8
33569375,-0.94,159.94,2.8,18.53,8.8,9.2,72.5
33611400,-0.88,160.47,2.6,19.76,8.6,9.0,73.1
33653425,-0.82,160.82,2.4,21.17,8.4,8.8,73.9
33695450,-0.76,161.17,2.3,22.80,8.3,8.6,74.8
33737475,-0.70,161.70,2.1,24.70,8.0,8.3,75.5
33779500,-0.70,162.05,2.1,24.70,7.9,8.2,75.3
33821525,-0.65,162.40,1.9,26.94,7.7,8.0,76.2
33863550,-0.59,162.93,1.7,29.63,7.5,7.7,77.0
33905575,-0.53,163.28,1.6,32.92,7.3,7.5,78.1
33947600,-0.53,163.81,1.5,32.92,7.1,7.3,77.7
33989625,-0.47,164.34,1.4,37.03,6.9,7.0,78.7
34031650,-0.41,164.69,1.2,42.32,6.7,6.8,79.8
34073675,-0.41,165.22,1.2,42.32,6.5,6.6,79.5
34115700,-0.35,165.57,1.0,49.37,6.3,6.4,80.8
34157725,-0.29,166.10,0.9,59.24,6.1,6.2,82.0
34199750,-0.29,166.63,0.9,59.24,5.9,5.9,81.7
34241775,-0.23,167.16,0.7,74.05,5.6,5.7,83.1
34283800,-0.18,167.51,0.5,98.73,5.5,5.5,84.6
34325825,-0.18,168.04,0.5,98.73,5.2,5.3,84.4
34367850,-0.12,168.56,0.3,148.10,5.0,5.0,86.1
34409875,-0.12,169.09,0.3,148.10,4.8,4.8,85.9
34451900,-0.06,169.44,0.2,296.19,4.6,4.6,87.9
34493925,-0.06,169.97,0.2,296.19,4.4,4.4,87.8
34535950,-0.00,170.50,0.0,?,4.2,4.2,90.0
34577975,-0.00,171.03,0.0,?,3.9,3.9,90.0
34620000,0.06,171.38,0.2,296.19,3.8,3.8,87.4
34662025,0.06,171.91,0.2,296.19,3.5,3.5,87.3
34704050,0.06,172.26,0.2,296.19,3.4,3.4,87.1
34746075,0.12,172.79,0.3,148.10,3.2,3.2,83.9
34788100,0.12,173.14,0.3,148.10,3.0,3.0,83.6
34830125,0.18,173.67,0.5,98.73,2.8,2.8,79.6
34872150,0.18,174.19,0.5,98.73,2.5,2.6,78.7
34914175,0.23,174.55,0.7,74.05,2.4,2.5,74.1
34956200,0.23,175.07,0.7,74.05,2.2,2.3,72.5
34998225,0.23,175.43,0.7,74.05,2.0,2.1,71.3
35040250,0.29,175.95,0.8,59.24,1.8,2.0,64.4
35082275,0.29,176.30,0.8,59.24,1.6,1.8,62.3
35124300,0.35,176.83,1.0,49.37,1.4,1.7,53.7
35166325,0.35,177.36,1.0,49.37,1.2,1.5,48.6
35208350,0.35,177.89,1.0,49.37,0.9,1.4,42.3
35250375,0.41,178.24,1.2,42.32,0.8,1.4,33.0
35292400,0.41,178.77,1.2,42.32,0.5,1.3,24.4
35334425,0.41,179.30,1.2,42.32,0.3,1.2,14.6
35376450,0.47,179.65,1.4,37.03,0.2,1.4,6.5
35418475,0.47,180.00,1.4,37.03,0.0,1.4,0.0
35460500,0.47,180.00,1.4,37.03,0.0,1.4,0.0
35502525,0.53,180.00,1.5,32.92,0.0,1.5,0.0
35544550,0.53,180.00,1.5,32.92,0.0,1.5,0.0
35586575,0.53,180.00,1.5,32.92,0.0,1.5,0.0
35628600,0.53,180.00,1.5,32.92,0.0,1.5,0.0
35670625,0.59,180.00,1.7,29.63,0.0,1.7,0.0
35712650,0.59,180.00,1.7,29.63,0.0,1.7,0.0
35754675,0.59,180.00,1.7,29.63,0.0,1.7,0.0
35796700,0.59,180.00,1.7,29.63,0.0,1.7,0.0
35838725,0.65,180.00,1.9,26.94,0.0,1.9,0.0
35880750,0.65,180.00,1.9,26.94,0.0,1.9,0.0
35922775,0.65,180.00,1.9,26.94,0.0,1.9,0.0
35964800,0.65,180.00,1.9,26.94,0.0,1.9,0.0
36006825,0.65,180.00,1.9,26.94,0.0,1.9,0.0
36048850,0.65,180.00,1.9,26.94,0.0,1.9,0.0
36090875,0.70,180.00,2.0,24.70,0.0,2.0,0.0
36132900,0.70,180.00,2.0,24.70,0.0,2.0,0.0
36174925,0.70,180.00,2.0,24.70,0.0,2.0,0.0
36216950,0.70,179.65,2.0,24.70,0.2,2.0,4.3
36258975,0.70,179.12,2.0,24.70,0.4,2.1,10.7
36301000,0.70,178.77,2.0,24.70,0.5,2.1,14.8
36343025,0.70,178.24,2.0,24.70,0.8,2.2,20.7
36385050,0.76,177.71,2.2,22.80,1.0,2.4,24.4
36427075,0.76,177.36,2.2,22.80,1.1,2.5,27.7
