Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
79890783,-0.06,17.77,7.1,296.19,319.7,319.7,88.7
80083670,-0.06,17.77,7.1,296.19,319.7,319.7,88.7
80276557,-0.06,17.95,6.9,296.19,316.5,316.6,88.7
80469444,-0.06,17.95,6.9,296.19,316.5,316.6,88.7
80662331,-0.06,18.12,6.8,296.19,313.4,313.4,88.8
80855218,-0.06,18.12,6.8,296.19,313.4,313.4,88.8
81048105,-0.06,18.30,6.7,296.19,310.3,310.4,88.8
81240992,-0.12,18.30,13.3,148.10,309.9,310.2,87.5
81433879,-0.06,18.48,6.5,296.19,307.3,307.4,88.8
81626766,-0.06,18.48,6.5,296.19,307.3,307.4,88.8
81819653,-0.06,18.65,6.4,296.19,304.3,304.4,88.8
82012540,-0.06,18.65,6.4,296.19,304.3,304.4,88.8
82205427,-0.06,18.65,6.4,296.19,304.3,304.4,88.8
82398314,-0.06,18.83,6.3,296.19,301.5,301.5,88.8
82591201,-0.06,18.83,6.3,296.19,301.5,301.5,88.8
82784088,-0.06,19.00,6.2,296.19,298.6,298.7,88.8
82976975,-0.06,19.00,6.2,296.19,298.6,298.7,88.8
83169862,-0.06,19.18,6.1,296.19,295.8,295.9,88.8
83362749,-0.06,19.18,6.1,296.19,295.8,295.9,88.8
83555636,-0.06,19.35,6.0,296.19,293.1,293.2,88.8
83748523,-0.06,19.35,6.0,296.19,293.1,293.2,88.8
83941410,-0.06,19.35,6.0,296.19,293.1,293.2,88.8
84134297,-0.06,19.53,5.9,296.19,290.4,290.5,88.8
84327184,-0.06,19.53,5.9,296.19,290.4,290.5,88.8
84520071,-0.06,19.71,5.8,296.19,287.8,287.8,88.9
84712958,-0.06,19.71,5.8,296.19,287.8,287.8,88.9
84905845,-0.06,19.88,5.7,296.19,285.2,285.2,88.9
85098732,-0.06,19.88,5.7,296.19,285.2,285.2,88.9
85291619,-0.06,19.88,5.7,296.19,285.2,285.2,88.9
85484506,-0.06,20.06,5.6,296.19,282.6,282.7,88.9
85677393,-0.06,20.06,5.6,296.19,282.6,282.7,88.9
85870280,-0.06,20.23,5.5,296.19,280.1,280.2,88.9
86063167,-0.06,20.23,5.5,296.19,280.1,280.2,88.9
86256054,-0.06,20.23,5.5,296.19,280.1,280.2,88.9
86448941,-0.06,20.41,5.4,296.19,277.6,277.7,88.9
86641828,-0.06,20.41,5.4,296.19,277.6,277.7,88.9
86834715,-0.06,20.59,5.3,296.19,275.2,275.3,88.9
87027602,-0.12,20.59,10.6,148.10,274.9,275.1,87.8
87220489,-0.06,20.76,5.2,296.19,272.8,272.9,88.9
87413376,-0.06,20.76,5.2,296.19,272.8,272.9,88.9
87606263,-0.06,20.76,5.2,296.19,272.8,272.9,88.9
87799150,-0.06,20.94,5.1,296.19,270.5,270.5,88.9
87992037,-0.06,20.94,5.1,296.19,270.5,270.5,88.9
88184924,-0.06,21.11,5.0,296.19,268.2,268.2,88.9
88377811,-0.06,21.11,5.0,296.19,268.2,268.2,88.9
88570698,-0.12,21.11,10.0,148.10,267.9,268.1,87.9
88763585,-0.12,21.29,9.9,148.10,265.7,265.8,87.9
88956472,-0.06,21.29,4.9,296.19,265.9,266.0,88.9
89149359,-0.06,21.47,4.9,296.19,263.7,263.7,88.9
89342246,-0.12,21.47,9.7,148.10,263.4,263.6,87.9
89535133,-0.12,21.64,9.6,148.10,261.2,261.4,87.9
89728020,-0.06,21.64,4.8,296.19,261.5,261.5,89.0
89920907,-0.12,21.82,9.4,148.10,259.1,259.3,87.9
90113794,-0.12,21.82,9.4,148.10,259.1,259.3,87.9
90306681,-0.12,21.82,9.4,148.10,259.1,259.3,87.9
90499568,-0.12,21.99,9.3,148.10,257.0,257.1,87.9
90692455,-0.12,21.99,9.3,148.10,257.0,257.1,87.9
90885342,-0.12,22.17,9.1,148.10,254.9,255.1,88.0
91078229,-0.12,22.17,9.1,148.10,254.9,255.1,88.0
91271116,-0.06,22.35,4.5,296.19,253.1,253.1,89.0
91464003,-0.12,22.35,9.0,148.10,252.8,253.0,88.0
91656890,-0.12,22.35,9.0,148.10,252.8,253.0,88.0
91849777,-0.12,22.52,8.8,148.10,250.8,251.0,88.0
92042664,-0.12,22.52,8.8,148.10,250.8,251.0,88.0
92235551,-0.23,22.52,17.6,74.05,249.9,250.5,86.0
92428438,-0.12,22.70,8.7,148.10,248.8,249.0,88.0
92621325,-0.12,22.70,8.7,148.10,248.8,249.0,88.0
92814212,-0.12,22.87,8.6,148.10,246.9,247.0,88.0
93007099,-0.12,22.87,8.6,148.10,246.9,247.0,88.0
93199986,-0.12,23.05,8.4,148.10,244.9,245.1,88.0
93392873,-0.12,23.05,8.4,148.10,244.9,245.1,88.0
93585760,-0.12,23.23,8.3,148.10,243.0,243.2,88.0
93778647,-0.12,23.23,8.3,148.10,243.0,243.2,88.0
93971534,-0.12,23.23,8.3,148.10,243.0,243.2,88.0
94164421,-0.12,23.40,8.2,148.10,241.2,241.3,88.1
94357308,-0.12,23.40,8.2,148.10,241.2,241.3,88.1
94550195,-0.12,23.40,8.2,148.10,241.2,241.3,88.1
94743082,-0.12,23.58,8.1,148.10,239.3,239.4,88.1
94935969,-0.12,23.58,8.1,148.10,239.3,239.4,88.1
95128856,-0.12,23.58,8.1,148.10,239.3,239.4,88.1
95321743,-0.12,23.75,8.0,148.10,237.5,237.6,88.1
95514630,-0.12,23.75,8.0,148.10,237.5,237.6,88.1
95707517,-0.12,23.75,8.0,148.10,237.5,237.6,88.1
95900404,-0.12,23.93,7.8,148.10,235.7,235.8,88.1
96093291,-0.12,23.93,7.8,148.10,235.7,235.8,88.1
96286178,-0.12,23.93,7.8,148.10,235.7,235.8,88.1
96479065,-0.12,24.11,7.7,148.10,233.9,234.1,88.1
96671952,-0.12,24.11,7.7,148.10,233.9,234.1,88.1
96864839,-0.12,24.11,7.7,148.10,233.9,234.1,88.1
97057726,-0.12,24.28,7.6,148.10,232.2,232.3,88.1
97250613,-0.12,24.28,7.6,148.10,232.2,232.3,88.1
97443500,-0.12,24.46,7.5,148.10,230.5,230.6,88.1
97636387,-0.12,24.46,7.5,148.10,230.5,230.6,88.1
97829274,-0.12,24.46,7.5,148.10,230.5,230.6,88.1
98022161,-0.06,24.63,3.7,296.19,228.9,229.0,89.1
98215048,-0.06,24.63,3.7,296.19,228.9,229.0,89.1
98407935,-0.12,24.63,7.4,148.10,228.8,228.9,88.1
98600822,-0.12,24.81,7.3,148.10,227.1,227.2,88.2
98793709,-0.06,24.81,3.7,296.19,227.3,227.3,89.1
98986596,-0.06,24.99,3.6,296.19,225.6,225.6,89.1
99179483,-0.12,24.99,7.2,148.10,225.5,225.6,88.2
99372370,-0.06,24.99,3.6,296.19,225.6,225.6,89.1
99565257,-0.06,25.16,3.6,296.19,224.0,224.0,89.1
99758144,-0.06,25.16,3.6,296.19,224.0,224.0,89.1
99951031,-0.06,25.34,3.5,296.19,222.4,222.4,89.1
100143918,-0.06,25.34,3.5,296.19,222.4,222.4,89.1
100336805,-0.06,25.51,3.5,296.19,220.8,220.8,89.1
100529692,-0.06,25.51,3.5,296.19,220.8,220.8,89.1
100722579,-0.06,25.51,3.5,296.19,220.8,220.8,89.1
100915466,-0.06,25.69,3.4,296.19,219.2,219.3,89.1
101108353,-0.06,25.69,3.4,296.19,219.2,219.3,89.1
101301240,-0.06,25.87,3.4,296.19,217.7,217.7,89.1
101494127,-0.06,25.87,3.4,296.19,217.7,217.7,89.1
101687014,-0.06,26.04,3.3,296.19,216.2,216.2,89.1
101879901,-0.06,26.04,3.3,296.19,216.2,216.2,89.1
102072788,-0.06,26.04,3.3,296.19,216.2,216.2,89.1
102265675,-0.06,26.22,3.3,296.19,214.7,214.7,89.1
102458562,-0.06,26.22,3.3,296.19,214.7,214.7,89.1
102651449,-0.06,26.39,3.2,296.19,213.2,213.2,89.1
102844336,-0.06,26.39,3.2,296.19,213.2,213.2,89.1
103037223,-0.06,26.57,3.2,296.19,211.7,211.7,89.1
103230110,-0.06,26.57,3.2,296.19,211.7,211.7,89.1
103422997,-0.06,26.74,3.2,296.19,210.3,210.3,89.1
103615884,-0.06,26.74,3.2,296.19,210.3,210.3,89.1
103808771,-0.06,26.74,3.2,296.19,210.3,210.3,89.1
104001658,-0.06,26.92,3.1,296.19,208.9,208.9,89.1
104194545,-0.06,26.92,3.1,296.19,208.9,208.9,89.1
104387432,-0.06,27.10,3.1,296.19,207.4,207.5,89.2
104580319,-0.06,27.10,3.1,296.19,207.4,207.5,89.2
104773206,-0.06,27.10,3.1,296.19,207.4,207.5,89.2
104966093,-0.06,27.27,3.0,296.19,206.1,206.1,89.2
105158980,-0.06,27.27,3.0,296.19,206.1,206.1,89.2
105351867,-0.06,27.45,3.0,296.19,204.7,204.7,89.2
105544754,-0.06,27.45,3.0,296.19,204.7,204.7,89.2
105737641,-0.06,27.62,3.0,296.19,203.3,203.4,89.2
105930528,-0.06,27.62,3.0,296.19,203.3,203.4,89.2
106123415,-0.12,27.62,5.9,148.10,203.2,203.3,88.3
106316302,-0.06,27.80,2.9,296.19,202.0,202.0,89.2
106509189,-0.06,27.80,2.9,296.19,202.0,202.0,89.2
106702076,-0.06,27.98,2.9,296.19,200.7,200.7,89.2
106894963,-0.06,27.98,2.9,296.19,200.7,200.7,89.2
107087850,-0.06,27.98,2.9,296.19,200.7,200.7,89.2
107280737,-0.06,28.15,2.9,296.19,199.4,199.4,89.2
107473624,-0.06,28.15,2.9,296.19,199.4,199.4,89.2
107666511,-0.06,28.33,2.8,296.19,198.1,198.1,89.2
107859398,-0.06,28.33,2.8,296.19,198.1,198.1,89.2
108052285,-0.06,28.33,2.8,296.19,198.1,198.1,89.2
108245172,-0.06,28.50,2.8,296.19,196.8,196.8,89.2
108438059,-0.06,28.50,2.8,296.19,196.8,196.8,89.2
108630946,-0.06,28.50,2.8,296.19,196.8,196.8,89.2
108823833,-0.06,28.68,2.8,296.19,195.5,195.6,89.2
109016720,-0.06,28.68,2.8,296.19,195.5,195.6,89.2
109209607,-0.06,28.86,2.7,296.19,194.3,194.3,89.2
109402494,-0.06,28.86,2.7,296.19,194.3,194.3,89.2
109595381,-0.06,28.86,2.7,296.19,194.3,194.3,89.2
109788268,-0.06,29.03,2.7,296.19,193.1,193.1,89.2
109981155,-0.00,29.03,0.0,?,193.1,193.1,90.0
110174042,-0.00,29.21,0.0,?,191.9,191.9,90.0
110366929,-0.00,29.21,0.0,?,191.9,191.9,90.0
110559816,-0.00,29.38,0.0,?,190.7,190.7,90.0
110752703,-0.00,29.38,0.0,?,190.7,190.7,90.0
110945590,-0.00,29.38,0.0,?,190.7,190.7,90.0
111138477,-0.00,29.56,0.0,?,189.5,189.5,90.0
111331364,-0.00,29.56,0.0,?,189.5,189.5,90.0
111524251,-0.00,29.74,0.0,?,188.3,188.3,90.0
111717138,-0.00,29.74,0.0,?,188.3,188.3,90.0
111910025,-0.00,29.74,0.0,?,188.3,188.3,90.0
112102912,-0.00,29.91,0.0,?,187.2,187.2,90.0
112295799,-0.00,29.91,0.0,?,187.2,187.2,90.0
112488686,-0.00,30.09,0.0,?,186.0,186.0,90.0
112681573,-0.00,30.09,0.0,?,186.0,186.0,90.0
112874460,-0.00,30.26,0.0,?,184.9,184.9,90.0
113067347,-0.00,30.26,0.0,?,184.9,184.9,90.0
113260234,-0.00,30.26,0.0,?,184.9,184.9,90.0
113453121,-0.00,30.44,0.0,?,183.8,183.8,90.0
113646008,-0.00,30.44,0.0,?,183.8,183.8,90.0
113838895,-0.00,30.62,0.0,?,182.7,182.7,90.0
114031782,-0.00,30.62,0.0,?,182.7,182.7,90.0
114224669,-0.00,30.62,0.0,?,182.7,182.7,90.0
114417556,-0.06,30.79,2.4,296.19,181.5,181.6,89.2
114610443,-0.00,30.79,0.0,?,181.6,181.6,90.0
114803330,-0.00,30.97,0.0,?,180.5,180.5,90.0
114996217,-0.00,30.97,0.0,?,180.5,180.5,90.0
115189104,-0.00,31.14,0.0,?,179.4,179.4,90.0
115381991,-0.00,31.14,0.0,?,179.4,179.4,90.0
115574878,-0.00,31.14,0.0,?,179.4,179.4,90.0
115767765,-0.00,31.32,0.0,?,178.4,178.4,90.0
115960652,-0.00,31.32,0.0,?,178.4,178.4,90.0
116153539,-0.00,31.50,0.0,?,177.3,177.3,90.0
116346426,-0.00,31.50,0.0,?,177.3,177.3,90.0
116539313,-0.00,31.67,0.0,?,176.3,176.3,90.0
116732200,-0.00,31.67,0.0,?,176.3,176.3,90.0
116925087,-0.00,31.67,0.0,?,176.3,176.3,90.0
117117974,-0.00,31.85,0.0,?,175.3,175.3,90.0
117310861,-0.00,31.85,0.0,?,175.3,175.3,90.0
117503748,-0.00,32.02,0.0,?,174.2,174.2,90.0
117696635,-0.00,32.02,0.0,?,174.2,174.2,90.0
117889522,-0.00,32.20,0.0,?,173.2,173.2,90.0
118082409,-0.00,32.20,0.0,?,173.2,173.2,90.0
118275296,-0.00,32.38,0.0,?,172.2,172.2,90.0
118468183,-0.00,32.38,0.0,?,172.2,172.2,90.0
118661070,-0.00,32.38,0.0,?,172.2,172.2,90.0
118853957,-0.00,32.55,0.0,?,171.3,171.3,90.0
119046844,-0.00,32.55,0.0,?,171.3,171.3,90.0
119239731,-0.00,32.73,0.0,?,170.3,170.3,90.0
119432618,-0.00,32.73,0.0,?,170.3,170.3,90.0
119625505,-0.00,32.73,0.0,?,170.3,170.3,90.0
119818392,-0.00,32.90,0.0,?,169.3,169.3,90.0
120011279,-0.00,32.90,0.0,?,169.3,169.3,90.0
120204166,-0.00,33.08,0.0,?,168.4,168.4,90.0
120397053,-0.00,33.08,0.0,?,168.4,168.4,90.0
120589940,-0.00,33.08,0.0,?,168.4,168.4,90.0
120782827,-0.00,33.26,0.0,?,167.4,167.4,90.0
120975714,-0.00,33.26,0.0,?,167.4,167.4,90.0
121168601,-0.00,33.43,0.0,?,166.5,166.5,90.0
121361488,-0.00,33.43,0.0,?,166.5,166.5,90.0
121554375,0.06,33.61,2.0,296.19,165.5,165.6,89.3
121747262,0.06,33.61,2.0,296.19,165.5,165.6,89.3
121940149,-0.00,33.61,0.0,?,165.6,165.6,90.0
122133036,-0.00,33.78,0.0,?,164.7,164.7,90.0
122325923,0.06,33.78,2.0,296.19,164.6,164.6,89.3
122518810,0.06,33.96,2.0,296.19,163.7,163.7,89.3
122711697,-0.06,33.96,2.0,296.19,163.7,163.7,89.3
122904584,0.06,34.13,2.0,296.19,162.8,162.8,89.3
123097471,-0.00,34.13,0.0,?,162.9,162.9,90.0
123290358,0.06,34.13,2.0,296.19,162.8,162.8,89.3
123483245,0.06,34.31,1.9,296.19,161.9,162.0,89.3
123676132,0.06,34.31,1.9,296.19,161.9,162.0,89.3
123869019,0.06,34.49,1.9,296.19,161.1,161.1,89.3
124061906,0.06,34.49,1.9,296.19,161.1,161.1,89.3
124254793,0.06,34.49,1.9,296.19,161.1,161.1,89.3
124447680,0.06,34.66,1.9,296.19,160.2,160.2,89.3
124640567,0.06,34.66,1.9,296.19,160.2,160.2,89.3
124833454,0.06,34.84,1.9,296.19,159.3,159.4,89.3
125026341,0.06,34.84,1.9,296.19,159.3,159.4,89.3
125219228,0.06,35.01,1.9,296.19,158.5,158.5,89.3
125412115,-1.00,35.01,30.7,17.44,152.9,156.0,78.7
125605002,0.06,35.01,1.9,296.19,158.5,158.5,89.3
125797889,0.06,35.19,1.8,296.19,157.6,157.7,89.3
125990776,0.06,35.19,1.8,296.19,157.6,157.7,89.3
126183663,0.06,35.37,1.8,296.19,156.8,156.8,89.3
126376550,0.06,35.37,1.8,296.19,156.8,156.8,89.3
126569437,0.06,35.54,1.8,296.19,156.0,156.0,89.3
126762324,0.06,35.54,1.8,296.19,156.0,156.0,89.3
126955211,-0.00,35.54,0.0,?,156.0,156.0,90.0
127148098,0.06,35.72,1.8,296.19,155.2,155.2,89.3
127340985,0.06,35.72,1.8,296.19,155.2,155.2,89.3
127533872,0.06,35.89,1.8,296.19,154.3,154.4,89.3
127726759,0.06,35.89,1.8,296.19,154.3,154.4,89.3
127919646,0.06,36.07,1.8,296.19,153.5,153.6,89.3
128112533,0.06,36.07,1.8,296.19,153.5,153.6,89.3
128305420,0.06,36.25,1.7,296.19,152.7,152.8,89.3
128498307,0.06,36.25,1.7,296.19,152.7,152.8,89.3
128691194,0.06,36.25,1.7,296.19,152.7,152.8,89.3
128884081,0.06,36.42,1.7,296.19,152.0,152.0,89.3
129076968,0.06,36.42,1.7,296.19,152.0,152.0,89.3
129269855,0.06,36.60,1.7,296.19,151.2,151.2,89.4
129462742,0.06,36.60,1.7,296.19,151.2,151.2,89.4
129655629,0.06,36.60,1.7,296.19,151.2,151.2,89.4
129848516,0.06,36.77,1.7,296.19,150.4,150.4,89.4
130041403,0.06,36.77,1.7,296.19,150.4,150.4,89.4
130234290,0.06,36.95,1.7,296.19,149.6,149.6,89.4
130427177,0.06,36.95,1.7,296.19,149.6,149.6,89.4
130620064,0.06,37.13,1.7,296.19,148.9,148.9,89.4
130812951,0.06,37.13,1.7,296.19,148.9,148.9,89.4
131005838,0.06,37.13,1.7,296.19,148.9,148.9,89.4
131198725,0.06,37.30,1.7,296.19,148.1,148.1,89.4
131391612,0.06,37.30,1.7,296.19,148.1,148.1,89.4
131584499,0.06,37.48,1.6,296.19,147.4,147.4,89.4
131777386,0.06,37.48,1.6,296.19,147.4,147.4,89.4
131970273,0.06,37.65,1.6,296.19,146.6,146.6,89.4
132163160,0.06,37.65,1.6,296.19,146.6,146.6,89.4
132356047,0.06,37.65,1.6,296.19,146.6,146.6,89.4
132548934,0.06,37.83,1.6,296.19,145.9,145.9,89.4
132741821,-0.18,37.83,4.8,98.73,145.8,145.9,88.1
132934708,0.06,38.01,1.6,296.19,145.2,145.2,89.4
133127595,0.06,38.01,1.6,296.19,145.2,145.2,89.4
133320482,0.06,38.18,1.6,296.19,144.5,144.5,89.4
133513369,0.06,38.18,1.6,296.19,144.5,144.5,89.4
133706256,0.06,38.18,1.6,296.19,144.5,144.5,89.4
133899143,0.06,38.36,1.6,296.19,143.7,143.7,89.4
134092030,0.06,38.36,1.6,296.19,143.7,143.7,89.4
134284917,0.06,38.53,1.6,296.19,143.0,143.0,89.4
134477804,0.06,38.53,1.6,296.19,143.0,143.0,89.4
134670691,0.06,38.71,1.5,296.19,142.3,142.3,89.4
134863578,0.06,38.71,1.5,296.19,142.3,142.3,89.4
135056465,0.12,38.89,3.0,148.10,141.6,141.6,88.8
135249352,0.06,38.89,1.5,296.19,141.6,141.6,89.4
135442239,0.06,38.89,1.5,296.19,141.6,141.6,89.4
135635126,0.06,39.06,1.5,296.19,140.9,140.9,89.4
135828013,0.12,39.06,3.0,148.10,140.9,140.9,88.8
136020900,0.12,39.24,3.0,148.10,140.2,140.2,88.8
136213787,0.06,39.24,1.5,296.19,140.3,140.3,89.4
136406674,0.12,39.24,3.0,148.10,140.2,140.2,88.8
136599561,0.12,39.41,3.0,148.10,139.5,139.6,88.8
136792448,0.12,39.41,3.0,148.10,139.5,139.6,88.8
136985335,0.12,39.59,2.9,148.10,138.9,138.9,88.8
137178222,0.12,39.59,2.9,148.10,138.9,138.9,88.8
137371109,0.12,39.59,2.9,148.10,138.9,138.9,88.8
137563996,0.12,39.77,2.9,148.10,138.2,138.2,88.8
137756883,0.12,39.77,2.9,148.10,138.2,138.2,88.8
137949770,0.12,39.94,2.9,148.10,137.5,137.6,88.8
138142657,0.12,39.94,2.9,148.10,137.5,137.6,88.8
138335544,0.12,40.12,2.9,148.10,136.9,136.9,88.8
138528431,0.12,40.12,2.9,148.10,136.9,136.9,88.8
138721318,0.12,40.12,2.9,148.10,136.9,136.9,88.8
138914205,0.12,40.29,2.8,148.10,136.2,136.3,88.8
139107092,0.12,40.29,2.8,148.10,136.2,136.3,88.8
139299979,0.12,40.47,2.8,148.10,135.6,135.6,88.8
139492866,0.12,40.47,2.8,148.10,135.6,135.6,88.8
139685753,0.12,40.65,2.8,148.10,135.0,135.0,88.8
139878640,0.12,40.65,2.8,148.10,135.0,135.0,88.8
140071527,0.12,40.65,2.8,148.10,135.0,135.0,88.8
140264414,0.12,40.82,2.8,148.10,134.3,134.3,88.8
140457301,0.12,40.82,2.8,148.10,134.3,134.3,88.8
140650188,0.12,41.00,2.8,148.10,133.7,133.7,88.8
140843075,0.12,41.00,2.8,148.10,133.7,133.7,88.8
141035962,0.12,41.00,2.8,148.10,133.7,133.7,88.8
141228849,0.12,41.17,2.7,148.10,133.1,133.1,88.8
141421736,0.12,41.17,2.7,148.10,133.1,133.1,88.8
141614623,0.12,41.35,2.7,148.10,132.5,132.5,88.8
141807510,0.12,41.35,2.7,148.10,132.5,132.5,88.8
142000397,0.12,41.52,2.7,148.10,131.8,131.9,88.8
142193284,0.12,41.52,2.7,148.10,131.8,131.9,88.8
142386171,0.12,41.52,2.7,148.10,131.8,131.9,88.8
142579058,0.12,41.70,2.7,148.10,131.2,131.3,88.8
142771945,0.12,41.70,2.7,148.10,131.2,131.3,88.8
142964832,0.12,41.88,2.6,148.10,130.6,130.7,88.8
143157719,0.06,41.88,1.3,296.19,130.7,130.7,89.4
143350606,0.12,42.05,2.6,148.10,130.0,130.1,88.8
143543493,0.06,42.05,1.3,296.19,130.1,130.1,89.4
143736380,0.12,42.05,2.6,148.10,130.0,130.1,88.8
143929267,0.12,42.23,2.6,148.10,129.4,129.5,88.8
144122154,-0.23,42.05,5.2,74.05,129.9,130.0,87.7
144315041,0.12,42.40,2.6,148.10,128.8,128.9,88.9
144507928,0.12,42.40,2.6,148.10,128.8,128.9,88.9
144700815,0.12,42.40,2.6,148.10,128.8,128.9,88.9
144893702,0.12,42.58,2.6,148.10,128.3,128.3,88.9
145086589,0.12,42.58,2.6,148.10,128.3,128.3,88.9
145279476,0.12,42.76,2.5,148.10,127.7,127.7,88.9
145472363,0.12,42.76,2.5,148.10,127.7,127.7,88.9
145665250,0.12,42.93,2.5,148.10,127.1,127.1,88.9
145858137,0.12,42.93,2.5,148.10,127.1,127.1,88.9
146051024,0.12,42.93,2.5,148.10,127.1,127.1,88.9
146243911,0.12,43.11,2.5,148.10,126.5,126.6,88.9
146436798,0.12,43.11,2.5,148.10,126.5,126.6,88.9
146629685,0.12,43.28,2.5,148.10,126.0,126.0,88.9
146822572,0.12,43.28,2.5,148.10,126.0,126.0,88.9
147015459,0.12,43.46,2.5,148.10,125.4,125.4,88.9
147208346,0.12,43.46,2.5,148.10,125.4,125.4,88.9
147401233,0.12,43.46,2.5,148.10,125.4,125.4,88.9
147594120,0.12,43.64,2.4,148.10,124.9,124.9,88.9
147787007,0.12,43.64,2.4,148.10,124.9,124.9,88.9
147979894,0.12,43.81,2.4,148.10,124.3,124.3,88.9
148172781,0.12,43.81,2.4,148.10,124.3,124.3,88.9
148365668,0.12,43.81,2.4,148.10,124.3,124.3,88.9
148558555,0.12,43.99,2.4,148.10,123.8,123.8,88.9
148751442,0.12,43.99,2.4,148.10,123.8,123.8,88.9
148944329,0.12,44.16,2.4,148.10,123.2,123.2,88.9
149137216,0.12,44.16,2.4,148.10,123.2,123.2,88.9
149330103,0.12,44.16,2.4,148.10,123.2,123.2,88.9
149522990,0.12,44.34,2.4,148.10,122.7,122.7,88.9
149715877,0.12,44.34,2.4,148.10,122.7,122.7,88.9
149908764,0.12,44.52,2.4,148.10,122.1,122.2,88.9
150101651,0.12,44.52,2.4,148.10,122.1,122.2,88.9
150294538,0.12,44.69,2.3,148.10,121.6,121.6,88.9
150487425,0.12,44.69,2.3,148.10,121.6,121.6,88.9
150680312,0.12,44.69,2.3,148.10,121.6,121.6,88.9
150873199,0.12,44.87,2.3,148.10,121.1,121.1,88.9
151066086,0.12,44.87,2.3,148.10,121.1,121.1,88.9
151258973,0.12,45.04,2.3,148.10,120.5,120.6,88.9
151451860,0.12,45.04,2.3,148.10,120.5,120.6,88.9
151644747,0.12,45.04,2.3,148.10,120.5,120.6,88.9
151837634,0.12,45.22,2.3,148.10,120.0,120.0,88.9
152030521,0.12,45.22,2.3,148.10,120.0,120.0,88.9
152223408,0.12,45.40,2.3,148.10,119.5,119.5,88.9
152416295,0.12,45.40,2.3,148.10,119.5,119.5,88.9
152609182,0.12,45.57,2.3,148.10,119.0,119.0,88.9
152802069,0.12,45.57,2.3,148.10,119.0,119.0,88.9
152994956,0.12,45.75,2.2,148.10,118.5,118.5,88.9
153187843,0.12,45.75,2.2,148.10,118.5,118.5,88.9
153380730,0.12,45.75,2.2,148.10,118.5,118.5,88.9
153573617,0.12,45.92,2.2,148.10,118.0,118.0,88.9
153766504,0.12,45.92,2.2,148.10,118.0,118.0,88.9
153959391,0.12,46.10,2.2,148.10,117.5,117.5,88.9
154152278,0.12,46.10,2.2,148.10,117.5,117.5,88.9
154345165,0.12,46.28,2.2,148.10,117.0,117.0,88.9
154538052,0.12,46.28,2.2,148.10,117.0,117.0,88.9
154730939,0.12,46.45,2.2,148.10,116.5,116.5,88.9
154923826,0.12,46.45,2.2,148.10,116.5,116.5,88.9
155116713,0.12,46.45,2.2,148.10,116.5,116.5,88.9
155309600,0.12,46.63,2.2,148.10,116.0,116.0,88.9
155502487,0.12,46.63,2.2,148.10,116.0,116.0,88.9
155695374,0.12,46.80,2.1,148.10,115.5,115.5,88.9
155888261,0.12,46.80,2.1,148.10,115.5,115.5,88.9
156081148,0.12,46.98,2.1,148.10,115.0,115.0,88.9
156274035,0.12,46.98,2.1,148.10,115.0,115.0,88.9
156466922,0.12,47.16,2.1,148.10,114.5,114.6,88.9
156659809,0.12,47.16,2.1,148.10,114.5,114.6,88.9
156852696,0.12,47.16,2.1,148.10,114.5,114.6,88.9
157045583,0.12,47.33,2.1,148.10,114.1,114.1,88.9
157238470,0.12,47.33,2.1,148.10,114.1,114.1,88.9
157431357,0.12,47.51,2.1,148.10,113.6,113.6,89.0
157624244,0.12,47.51,2.1,148.10,113.6,113.6,89.0
157817131,0.12,47.68,2.1,148.10,113.1,113.1,89.0
158010018,0.12,47.68,2.1,148.10,113.1,113.1,89.0
158202905,0.06,47.68,1.0,296.19,113.1,113.1,89.5
158395792,0.12,47.86,2.1,148.10,112.6,112.7,89.0
158588679,-0.35,47.86,6.1,49.37,112.4,112.6,86.9
158781566,0.06,48.04,1.0,296.19,112.2,112.2,89.5
158974453,0.06,48.04,1.0,296.19,112.2,112.2,89.5
159167340,0.12,48.04,2.0,148.10,112.2,112.2,89.0
159360227,0.12,48.21,2.0,148.10,111.7,111.7,89.0
159553114,0.12,48.21,2.0,148.10,111.7,111.7,89.0
159746001,0.12,48.39,2.0,148.10,111.3,111.3,89.0
159938888,0.12,48.39,2.0,148.10,111.3,111.3,89.0
160131775,0.06,48.56,1.0,296.19,110.8,110.8,89.5
160324662,0.12,48.56,2.0,148.10,110.8,110.8,89.0
160517549,0.12,48.56,2.0,148.10,110.8,110.8,89.0
160710436,0.12,48.74,2.0,148.10,110.4,110.4,89.0
160903323,0.12,48.74,2.0,148.10,110.4,110.4,89.0
161096210,0.12,48.91,2.0,148.10,109.9,109.9,89.0
161289097,0.12,48.91,2.0,148.10,109.9,109.9,89.0
161481984,0.12,48.91,2.0,148.10,109.9,109.9,89.0
161674871,0.12,49.09,2.0,148.10,109.5,109.5,89.0
161867758,0.12,49.09,2.0,148.10,109.5,109.5,89.0
162060645,0.12,49.09,2.0,148.10,109.5,109.5,89.0
162253532,0.12,49.27,1.9,148.10,109.0,109.0,89.0
162446419,0.12,49.27,1.9,148.10,109.0,109.0,89.0
162639306,0.12,49.44,1.9,148.10,108.6,108.6,89.0
162832193,0.12,49.44,1.9,148.10,108.6,108.6,89.0
163025080,0.12,49.44,1.9,148.10,108.6,108.6,89.0
