Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
13921951,0.29,104.34,1.4,59.24,38.8,38.8,88.0
13954170,0.29,104.34,1.4,59.24,38.8,38.8,88.0
13986389,0.29,104.16,1.4,59.24,38.9,39.0,88.0
14018608,0.29,103.99,1.4,59.24,39.1,39.1,88.0
14050827,0.29,103.81,1.4,59.24,39.2,39.2,88.0
14083046,0.23,103.64,1.1,74.05,39.3,39.3,88.4
14115265,0.29,103.64,1.4,59.24,39.3,39.3,88.0
14147484,0.29,103.46,1.4,59.24,39.4,39.5,88.0
14179703,0.23,103.28,1.1,74.05,39.6,39.6,88.4
14211922,0.23,103.11,1.1,74.05,39.7,39.7,88.4
14244141,0.23,102.93,1.1,74.05,39.8,39.8,88.4
14276360,0.23,102.93,1.1,74.05,39.8,39.8,88.4
14308579,0.23,102.76,1.1,74.05,39.9,39.9,88.4
14340798,0.23,102.58,1.1,74.05,40.1,40.1,88.4
14373017,0.23,102.40,1.1,74.05,40.2,40.2,88.4
14405236,0.23,102.23,1.1,74.05,40.3,40.3,88.4
14437455,0.23,102.23,1.1,74.05,40.3,40.3,88.4
14469674,0.23,102.05,1.1,74.05,40.4,40.5,88.4
14501893,0.23,101.88,1.1,74.05,40.6,40.6,88.4
14534112,0.23,101.70,1.1,74.05,40.7,40.7,88.4
14566331,0.23,101.52,1.1,74.05,40.8,40.8,88.4
14598550,0.23,101.52,1.1,74.05,40.8,40.8,88.4
14630769,0.23,101.35,1.1,74.05,40.9,41.0,88.4
14662988,0.29,101.17,1.4,59.24,41.1,41.1,88.0
14695207,0.23,101.00,1.1,74.05,41.2,41.2,88.4
14727426,0.23,101.00,1.1,74.05,41.2,41.2,88.4
14759645,0.23,100.82,1.1,74.05,41.3,41.4,88.4
14791864,0.23,100.65,1.1,74.05,41.5,41.5,88.4
14824083,0.23,100.47,1.1,74.05,41.6,41.6,88.4
14856302,0.23,100.47,1.1,74.05,41.6,41.6,88.4
14888521,0.29,100.29,1.4,59.24,41.7,41.7,88.0
14920740,0.23,100.12,1.1,74.05,41.9,41.9,88.4
14952959,0.29,99.94,1.4,59.24,42.0,42.0,88.0
14985178,0.23,99.77,1.2,74.05,42.1,42.1,88.4
15017397,0.29,99.77,1.4,59.24,42.1,42.1,88.0
15049616,0.29,99.59,1.4,59.24,42.2,42.3,88.0
15081835,0.29,99.41,1.5,59.24,42.4,42.4,88.0
15114054,0.29,99.24,1.5,59.24,42.5,42.5,88.0
15146273,0.23,99.24,1.2,74.05,42.5,42.5,88.4
15178492,0.29,99.06,1.5,59.24,42.6,42.7,88.0
15210711,0.23,98.89,1.2,74.05,42.8,42.8,88.4
15242930,0.29,98.71,1.5,59.24,42.9,42.9,88.0
15275149,0.29,98.71,1.5,59.24,42.9,42.9,88.0
15307368,0.29,98.53,1.5,59.24,43.0,43.1,88.0
15339587,0.23,98.36,1.2,74.05,43.2,43.2,88.4
15371806,0.29,98.18,1.5,59.24,43.3,43.3,88.0
15404025,0.29,98.18,1.5,59.24,43.3,43.3,88.0
15436244,0.29,98.01,1.5,59.24,43.4,43.5,88.0
15468463,0.29,97.83,1.5,59.24,43.6,43.6,88.0
15500682,0.29,97.65,1.5,59.24,43.7,43.7,88.0
15532901,0.29,97.48,1.5,59.24,43.8,43.9,88.0
15565120,0.29,97.48,1.5,59.24,43.8,43.9,88.0
15597339,0.29,97.30,1.5,59.24,44.0,44.0,88.1
15629558,0.29,97.13,1.5,59.24,44.1,44.1,88.1
15661777,0.29,97.13,1.5,59.24,44.1,44.1,88.1
15693996,0.29,96.95,1.5,59.24,44.3,44.3,88.1
15726215,0.29,96.77,1.5,59.24,44.4,44.4,88.1
15758434,0.29,96.60,1.5,59.24,44.5,44.6,88.1
15790653,0.23,96.42,1.2,74.05,44.7,44.7,88.4
15822872,0.23,96.42,1.2,74.05,44.7,44.7,88.4
15855091,0.23,96.25,1.2,74.05,44.8,44.8,88.4
15887310,0.23,96.07,1.2,74.05,44.9,45.0,88.4
15919529,0.23,95.89,1.2,74.05,45.1,45.1,88.4
15951748,0.23,95.89,1.2,74.05,45.1,45.1,88.4
15983967,0.23,95.72,1.2,74.05,45.2,45.2,88.4
16016186,0.23,95.54,1.2,74.05,45.4,45.4,88.4
16048405,0.23,95.54,1.2,74.05,45.4,45.4,88.4
16080624,0.23,95.37,1.2,74.05,45.5,45.5,88.4
16112843,0.23,95.19,1.2,74.05,45.6,45.7,88.4
16145062,0.23,95.01,1.2,74.05,45.8,45.8,88.4
16177281,0.23,95.01,1.2,74.05,45.8,45.8,88.4
16209500,0.23,94.84,1.2,74.05,45.9,45.9,88.4
16241719,0.23,94.66,1.2,74.05,46.1,46.1,88.4
16273938,0.23,94.49,1.3,74.05,46.2,46.2,88.4
16306157,0.23,94.49,1.3,74.05,46.2,46.2,88.4
16338376,0.23,94.31,1.3,74.05,46.4,46.4,88.4
16370595,0.23,94.13,1.3,74.05,46.5,46.5,88.4
16402814,0.23,93.96,1.3,74.05,46.6,46.7,88.4
16435033,0.23,93.96,1.3,74.05,46.6,46.7,88.4
16467252,0.23,93.78,1.3,74.05,46.8,46.8,88.4
16499471,0.23,93.61,1.3,74.05,46.9,46.9,88.4
16531690,0.23,93.61,1.3,74.05,46.9,46.9,88.4
16563909,0.23,93.43,1.3,74.05,47.1,47.1,88.4
16596128,0.23,93.26,1.3,74.05,47.2,47.2,88.5
16628347,0.23,93.08,1.3,74.05,47.4,47.4,88.5
16660566,0.23,93.08,1.3,74.05,47.4,47.4,88.5
16692785,0.23,92.90,1.3,74.05,47.5,47.5,88.5
16725004,0.23,92.73,1.3,74.05,47.7,47.7,88.5
16757223,0.23,92.73,1.3,74.05,47.7,47.7,88.5
16789442,0.23,92.55,1.3,74.05,47.8,47.8,88.5
16821661,0.23,92.38,1.3,74.05,48.0,48.0,88.5
16853880,0.23,92.20,1.3,74.05,48.1,48.1,88.5
16886099,0.23,92.20,1.3,74.05,48.1,48.1,88.5
16918318,0.23,92.02,1.3,74.05,48.2,48.3,88.5
16950537,0.23,91.85,1.3,74.05,48.4,48.4,88.5
16982756,0.23,91.85,1.3,74.05,48.4,48.4,88.5
17014975,0.23,91.67,1.3,74.05,48.5,48.6,88.5
17047194,0.23,91.50,1.3,74.05,48.7,48.7,88.5
17079413,0.23,91.32,1.3,74.05,48.8,48.9,88.5
17111632,0.23,91.32,1.3,74.05,48.8,48.9,88.5
17143851,0.23,91.14,1.3,74.05,49.0,49.0,88.5
17176070,0.23,90.97,1.3,74.05,49.1,49.2,88.5
17208289,0.23,90.97,1.3,74.05,49.1,49.2,88.5
17240508,0.23,90.79,1.3,74.05,49.3,49.3,88.5
17272727,0.23,90.62,1.3,74.05,49.4,49.5,88.5
17304946,0.18,90.62,1.0,98.73,49.5,49.5,88.8
17337165,0.18,90.44,1.0,98.73,49.6,49.6,88.8
17369384,0.18,90.26,1.0,98.73,49.8,49.8,88.8
17401603,0.23,90.26,1.3,74.05,49.8,49.8,88.5
17433822,0.18,90.09,1.0,98.73,49.9,49.9,88.8
17466041,0.18,89.91,1.0,98.73,50.1,50.1,88.8
17498260,0.18,89.91,1.0,98.73,50.1,50.1,88.8
17530479,0.18,89.74,1.0,98.73,50.2,50.2,88.8
17562698,0.18,89.56,1.0,98.73,50.4,50.4,88.8
17594917,0.18,89.56,1.0,98.73,50.4,50.4,88.8
17627136,0.18,89.38,1.0,98.73,50.5,50.5,88.8
17659355,0.18,89.21,1.0,98.73,50.7,50.7,88.8
17691574,0.18,89.21,1.0,98.73,50.7,50.7,88.8
17723793,0.18,89.03,1.0,98.73,50.8,50.9,88.8
17756012,0.18,88.86,1.0,98.73,51.0,51.0,88.8
17788231,0.18,88.86,1.0,98.73,51.0,51.0,88.8
17820450,0.18,88.68,1.0,98.73,51.2,51.2,88.8
17852669,0.18,88.50,1.0,98.73,51.3,51.3,88.8
17884888,0.18,88.50,1.0,98.73,51.3,51.3,88.8
17917107,0.18,88.33,1.0,98.73,51.5,51.5,88.8
17949326,0.18,88.15,1.0,98.73,51.6,51.6,88.8
17981545,0.18,88.15,1.0,98.73,51.6,51.6,88.8
18013764,0.18,87.98,1.0,98.73,51.8,51.8,88.8
18045983,0.18,87.80,1.1,98.73,51.9,52.0,88.8
18078202,0.18,87.80,1.1,98.73,51.9,52.0,88.8
18110421,0.18,87.62,1.1,98.73,52.1,52.1,88.8
18142640,0.18,87.45,1.1,98.73,52.3,52.3,88.8
18174859,0.18,87.45,1.1,98.73,52.3,52.3,88.8
18207078,0.18,87.27,1.1,98.73,52.4,52.4,88.8
18239297,0.18,87.10,1.1,98.73,52.6,52.6,88.8
18271516,0.18,87.10,1.1,98.73,52.6,52.6,88.8
18303735,0.18,86.92,1.1,98.73,52.8,52.8,88.8
18335954,0.18,86.74,1.1,98.73,52.9,52.9,88.8
18368173,0.18,86.74,1.1,98.73,52.9,52.9,88.8
18400392,0.18,86.57,1.1,98.73,53.1,53.1,88.8
18432611,0.18,86.39,1.1,98.73,53.2,53.3,88.8
18464830,0.18,86.39,1.1,98.73,53.2,53.3,88.8
18497049,0.18,86.22,1.1,98.73,53.4,53.4,88.8
18529268,0.18,86.22,1.1,98.73,53.4,53.4,88.8
18561487,0.18,86.04,1.1,98.73,53.6,53.6,88.8
18593706,0.18,85.87,1.1,98.73,53.7,53.7,88.8
18625925,0.18,85.69,1.1,98.73,53.9,53.9,88.8
18658144,0.18,85.69,1.1,98.73,53.9,53.9,88.8
18690363,0.18,85.51,1.1,98.73,54.1,54.1,88.8
18722582,0.18,85.51,1.1,98.73,54.1,54.1,88.8
18754801,0.18,85.34,1.1,98.73,54.2,54.2,88.8
18787020,0.18,85.16,1.1,98.73,54.4,54.4,88.8
18819239,0.18,84.99,1.1,98.73,54.6,54.6,88.8
18851458,0.18,84.99,1.1,98.73,54.6,54.6,88.8
18883677,0.18,84.81,1.1,98.73,54.7,54.7,88.8
18915896,0.18,84.81,1.1,98.73,54.7,54.7,88.8
18948115,0.18,84.63,1.1,98.73,54.9,54.9,88.8
18980334,0.18,84.46,1.1,98.73,55.1,55.1,88.8
19012553,0.18,84.46,1.1,98.73,55.1,55.1,88.8
19044772,0.18,84.28,1.1,98.73,55.2,55.3,88.8
19076991,0.12,84.11,0.8,148.10,55.4,55.4,89.2
19109210,0.18,84.11,1.1,98.73,55.4,55.4,88.8
19141429,0.18,83.93,1.1,98.73,55.6,55.6,88.8
19173648,0.18,83.93,1.1,98.73,55.6,55.6,88.8
19205867,0.18,83.75,1.1,98.73,55.8,55.8,88.8
19238086,0.18,83.58,1.1,98.73,55.9,55.9,88.8
19270305,0.12,83.58,0.8,148.10,55.9,55.9,89.2
19302524,0.18,83.40,1.1,98.73,56.1,56.1,88.8
19334743,0.18,83.23,1.1,98.73,56.3,56.3,88.8
19366962,0.12,83.23,0.8,148.10,56.3,56.3,89.2
19399181,0.12,83.05,0.8,148.10,56.5,56.5,89.2
19431400,0.12,82.87,0.8,148.10,56.6,56.6,89.2
19463619,0.12,82.87,0.8,148.10,56.6,56.6,89.2
19495838,0.12,82.70,0.8,148.10,56.8,56.8,89.2
19528057,0.12,82.70,0.8,148.10,56.8,56.8,89.2
19560276,0.12,82.52,0.8,148.10,57.0,57.0,89.2
19592495,0.12,82.35,0.8,148.10,57.2,57.2,89.2
19624714,0.12,82.35,0.8,148.10,57.2,57.2,89.2
19656933,0.12,82.17,0.8,148.10,57.3,57.3,89.2
19689152,0.12,81.99,0.8,148.10,57.5,57.5,89.2
19721371,0.12,81.99,0.8,148.10,57.5,57.5,89.2
19753590,0.12,81.82,0.8,148.10,57.7,57.7,89.2
19785809,0.12,81.64,0.8,148.10,57.9,57.9,89.2
19818028,0.12,81.64,0.8,148.10,57.9,57.9,89.2
19850247,0.12,81.47,0.8,148.10,58.1,58.1,89.2
19882466,0.12,81.47,0.8,148.10,58.1,58.1,89.2
19914685,0.12,81.29,0.8,148.10,58.2,58.2,89.2
19946904,0.12,81.11,0.8,148.10,58.4,58.4,89.2
19979123,0.12,81.11,0.8,148.10,58.4,58.4,89.2
20011342,0.12,80.94,0.8,148.10,58.6,58.6,89.2
20043561,0.12,80.76,0.8,148.10,58.8,58.8,89.2
20075780,0.12,80.76,0.8,148.10,58.8,58.8,89.2
20107999,0.12,80.59,0.8,148.10,59.0,59.0,89.2
20140218,0.12,80.41,0.8,148.10,59.1,59.2,89.2
20172437,0.12,80.41,0.8,148.10,59.1,59.2,89.2
20204656,0.12,80.23,0.8,148.10,59.3,59.3,89.2
20236875,0.12,80.23,0.8,148.10,59.3,59.3,89.2
20269094,0.12,80.06,0.8,148.10,59.5,59.5,89.2
20301313,0.12,79.88,0.8,148.10,59.7,59.7,89.2
20333532,0.12,79.88,0.8,148.10,59.7,59.7,89.2
20365751,0.12,79.71,0.8,148.10,59.9,59.9,89.2
20397970,0.12,79.53,0.8,148.10,60.1,60.1,89.2
20430189,0.12,79.53,0.8,148.10,60.1,60.1,89.2
20462408,0.12,79.35,0.8,148.10,60.3,60.3,89.2
20494627,0.12,79.35,0.8,148.10,60.3,60.3,89.2
20526846,0.12,79.18,0.8,148.10,60.5,60.5,89.2
20559065,0.12,79.00,0.8,148.10,60.6,60.7,89.2
20591284,0.12,79.00,0.8,148.10,60.6,60.7,89.2
20623503,0.12,78.83,0.8,148.10,60.8,60.8,89.2
20655722,0.18,78.83,1.3,98.73,60.8,60.8,88.8
20687941,0.12,78.65,0.8,148.10,61.0,61.0,89.2
20720160,0.12,78.48,0.8,148.10,61.2,61.2,89.2
20752379,0.12,78.48,0.8,148.10,61.2,61.2,89.2
20784598,0.12,78.30,0.8,148.10,61.4,61.4,89.2
20816817,0.18,78.12,1.3,98.73,61.6,61.6,88.8
20849036,0.18,78.12,1.3,98.73,61.6,61.6,88.8
20881255,0.12,77.95,0.9,148.10,61.8,61.8,89.2
20913474,0.18,77.95,1.3,98.73,61.8,61.8,88.8
20945693,0.18,77.77,1.3,98.73,62.0,62.0,88.8
20977912,0.12,77.60,0.9,148.10,62.2,62.2,89.2
21010131,0.06,77.60,0.4,296.19,62.2,62.2,89.6
21042350,0.12,77.42,0.9,148.10,62.4,62.4,89.2
21074569,0.18,77.42,1.3,98.73,62.4,62.4,88.8
21106788,0.12,77.24,0.9,148.10,62.6,62.6,89.2
21139007,0.12,77.07,0.9,148.10,62.8,62.8,89.2
21171226,0.12,77.07,0.9,148.10,62.8,62.8,89.2
21203445,0.12,76.89,0.9,148.10,63.0,63.0,89.2
21235664,0.12,76.89,0.9,148.10,63.0,63.0,89.2
21267883,0.12,76.72,0.9,148.10,63.2,63.2,89.2
21300102,0.12,76.54,0.9,148.10,63.4,63.4,89.2
21332321,0.12,76.54,0.9,148.10,63.4,63.4,89.2
21364540,0.12,76.36,0.9,148.10,63.6,63.6,89.2
21396759,0.12,76.36,0.9,148.10,63.6,63.6,89.2
21428978,0.12,76.19,0.9,148.10,63.8,63.8,89.2
21461197,0.12,76.01,0.9,148.10,64.0,64.0,89.2
21493416,0.12,76.01,0.9,148.10,64.0,64.0,89.2
21525635,0.12,75.84,0.9,148.10,64.2,64.2,89.2
21557854,0.12,75.84,0.9,148.10,64.2,64.2,89.2
21590073,0.12,75.66,0.9,148.10,64.4,64.4,89.2
21622292,0.12,75.66,0.9,148.10,64.4,64.4,89.2
21654511,0.12,75.48,0.9,148.10,64.6,64.6,89.2
21686730,0.12,75.31,0.9,148.10,64.8,64.8,89.2
21718949,0.12,75.31,0.9,148.10,64.8,64.8,89.2
21751168,0.12,75.13,0.9,148.10,65.0,65.0,89.2
21783387,0.12,75.13,0.9,148.10,65.0,65.0,89.2
21815606,0.12,74.96,0.9,148.10,65.2,65.2,89.2
21847825,0.12,74.78,0.9,148.10,65.4,65.4,89.2
21880044,0.12,74.78,0.9,148.10,65.4,65.4,89.2
21912263,0.12,74.60,0.9,148.10,65.6,65.6,89.2
21944482,0.12,74.60,0.9,148.10,65.6,65.6,89.2
21976701,0.12,74.43,0.9,148.10,65.8,65.8,89.2
22008920,0.12,74.43,0.9,148.10,65.8,65.8,89.2
22041139,0.12,74.25,0.9,148.10,66.0,66.0,89.2
22073358,0.12,74.08,0.9,148.10,66.3,66.3,89.2
22105577,0.12,74.08,0.9,148.10,66.3,66.3,89.2
22137796,0.12,73.90,0.9,148.10,66.5,66.5,89.2
22170015,0.12,73.90,0.9,148.10,66.5,66.5,89.2
22202234,0.12,73.72,0.9,148.10,66.7,66.7,89.2
22234453,0.12,73.72,0.9,148.10,66.7,66.7,89.2
22266672,0.12,73.55,0.9,148.10,66.9,66.9,89.2
22298891,0.12,73.37,0.9,148.10,67.1,67.1,89.2
22331110,0.12,73.37,0.9,148.10,67.1,67.1,89.2
22363329,0.12,73.20,0.9,148.10,67.3,67.3,89.2
22395548,0.12,73.20,0.9,148.10,67.3,67.3,89.2
22427767,0.12,73.02,1.0,148.10,67.5,67.5,89.2
22459986,0.12,73.02,1.0,148.10,67.5,67.5,89.2
22492205,0.12,72.84,1.0,148.10,67.8,67.8,89.2
22524424,0.12,72.67,1.0,148.10,68.0,68.0,89.2
22556643,0.12,72.67,1.0,148.10,68.0,68.0,89.2
22588862,0.12,72.49,1.0,148.10,68.2,68.2,89.2
22621081,0.12,72.49,1.0,148.10,68.2,68.2,89.2
22653300,0.12,72.32,1.0,148.10,68.4,68.4,89.2
22685519,0.12,72.32,1.0,148.10,68.4,68.4,89.2
22717738,0.12,72.14,1.0,148.10,68.6,68.6,89.2
22749957,0.12,71.96,1.0,148.10,68.9,68.9,89.2
22782176,0.12,71.96,1.0,148.10,68.9,68.9,89.2
22814395,0.12,71.79,1.0,148.10,69.1,69.1,89.2
22846614,0.12,71.79,1.0,148.10,69.1,69.1,89.2
22878833,0.12,71.61,1.0,148.10,69.3,69.3,89.2
22911052,0.12,71.61,1.0,148.10,69.3,69.3,89.2
22943271,0.12,71.44,1.0,148.10,69.5,69.5,89.2
22975490,0.06,71.44,0.5,296.19,69.5,69.5,89.6
23007709,0.06,71.26,0.5,296.19,69.8,69.8,89.6
23039928,0.06,71.09,0.5,296.19,70.0,70.0,89.6
23072147,0.06,71.09,0.5,296.19,70.0,70.0,89.6
23104366,0.06,70.91,0.5,296.19,70.2,70.2,89.6
23136585,0.06,70.91,0.5,296.19,70.2,70.2,89.6
23168804,0.06,70.73,0.5,296.19,70.4,70.4,89.6
23201023,0.06,70.73,0.5,296.19,70.4,70.4,89.6
23233242,0.06,70.56,0.5,296.19,70.7,70.7,89.6
23265461,0.06,70.56,0.5,296.19,70.7,70.7,89.6
23297680,0.06,70.38,0.5,296.19,70.9,70.9,89.6
23329899,0.06,70.38,0.5,296.19,70.9,70.9,89.6
23362118,0.06,70.21,0.5,296.19,71.1,71.1,89.6
23394337,0.06,70.03,0.5,296.19,71.4,71.4,89.6
23426556,0.06,70.03,0.5,296.19,71.4,71.4,89.6
23458775,0.06,69.85,0.5,296.19,71.6,71.6,89.6
23490994,0.06,69.85,0.5,296.19,71.6,71.6,89.6
23523213,0.06,69.68,0.5,296.19,71.8,71.8,89.6
23555432,0.06,69.68,0.5,296.19,71.8,71.8,89.6
23587651,0.06,69.50,0.5,296.19,72.1,72.1,89.6
23619870,0.06,69.50,0.5,296.19,72.1,72.1,89.6
23652089,0.06,69.33,0.5,296.19,72.3,72.3,89.6
23684308,0.06,69.33,0.5,296.19,72.3,72.3,89.6
23716527,0.06,69.15,0.5,296.19,72.5,72.5,89.6
23748746,0.06,68.97,0.5,296.19,72.8,72.8,89.6
23780965,0.06,68.97,0.5,296.19,72.8,72.8,89.6
23813184,0.06,68.97,0.5,296.19,72.8,72.8,89.6
23845403,0.06,68.80,0.5,296.19,73.0,73.0,89.6
23877622,0.06,68.62,0.5,296.19,73.3,73.3,89.6
23909841,0.06,68.62,0.5,296.19,73.3,73.3,89.6
23942060,0.06,68.45,0.5,296.19,73.5,73.5,89.6
23974279,0.06,68.45,0.5,296.19,73.5,73.5,89.6
24006498,0.06,68.27,0.5,296.19,73.8,73.8,89.6
24038717,0.06,68.27,0.5,296.19,73.8,73.8,89.6
24070936,0.06,68.09,0.5,296.19,74.0,74.0,89.6
24103155,0.06,68.09,0.5,296.19,74.0,74.0,89.6
24135374,0.06,67.92,0.5,296.19,74.2,74.2,89.6
24167593,0.06,67.74,0.5,296.19,74.5,74.5,89.6
24199812,0.06,67.74,0.5,296.19,74.5,74.5,89.6
24232031,0.06,67.74,0.5,296.19,74.5,74.5,89.6
24264250,0.06,67.57,0.5,296.19,74.7,74.7,89.6
24296469,0.06,67.39,0.5,296.19,75.0,75.0,89.6
24328688,0.06,67.39,0.5,296.19,75.0,75.0,89.6
24360907,0.06,67.21,0.6,296.19,75.2,75.2,89.6
24393126,0.06,67.21,0.6,296.19,75.2,75.2,89.6
24425345,0.06,67.04,0.6,296.19,75.5,75.5,89.6
24457564,0.06,67.04,0.6,296.19,75.5,75.5,89.6
24489783,0.06,66.86,0.6,296.19,75.7,75.7,89.6
24522002,0.06,66.86,0.6,296.19,75.7,75.7,89.6
24554221,0.06,66.69,0.6,296.19,76.0,76.0,89.6
24586440,0.06,66.69,0.6,296.19,76.0,76.0,89.6
24618659,0.06,66.51,0.6,296.19,76.2,76.2,89.6
24650878,0.06,66.51,0.6,296.19,76.2,76.2,89.6
24683097,0.06,66.33,0.6,296.19,76.5,76.5,89.6
24715316,0.06,66.33,0.6,296.19,76.5,76.5,89.6
24747535,0.06,66.16,0.6,296.19,76.8,76.8,89.6
24779754,0.06,66.16,0.6,296.19,76.8,76.8,89.6
24811973,0.06,65.98,0.6,296.19,77.0,77.0,89.6
24844192,0.06,65.98,0.6,296.19,77.0,77.0,89.6
24876411,0.06,65.81,0.6,296.19,77.3,77.3,89.6
24908630,0.06,65.81,0.6,296.19,77.3,77.3,89.6
24940849,0.06,65.63,0.6,296.19,77.5,77.5,89.6
24973068,0.06,65.63,0.6,296.19,77.5,77.5,89.6
25005287,0.06,65.45,0.6,296.19,77.8,77.8,89.6
25037506,0.06,65.45,0.6,296.19,77.8,77.8,89.6
25069725,0.06,65.28,0.6,296.19,78.1,78.1,89.6
25101944,0.06,65.28,0.6,296.19,78.1,78.1,89.6
25134163,0.06,65.10,0.6,296.19,78.3,78.3,89.6
25166382,0.06,65.10,0.6,296.19,78.3,78.3,89.6
25198601,0.06,64.93,0.6,296.19,78.6,78.6,89.6
25230820,0.06,64.93,0.6,296.19,78.6,78.6,89.6
25263039,0.06,64.75,0.6,296.19,78.9,78.9,89.6
25295258,0.06,64.57,0.6,296.19,79.1,79.1,89.6
25327477,0.06,64.57,0.6,296.19,79.1,79.1,89.6
25359696,0.06,64.57,0.6,296.19,79.1,79.1,89.6
25391915,0.06,64.40,0.6,296.19,79.4,79.4,89.6
25424134,0.06,64.40,0.6,296.19,79.4,79.4,89.6
25456353,0.06,64.22,0.6,296.19,79.7,79.7,89.6
25488572,0.06,64.22,0.6,296.19,79.7,79.7,89.6
25520791,0.06,64.05,0.6,296.19,79.9,79.9,89.6
25553010,0.06,64.05,0.6,296.19,79.9,79.9,89.6
25585229,-0.00,63.87,0.0,?,80.2,80.2,90.0
25617448,0.06,63.87,0.6,296.19,80.2,80.2,89.6
25649667,0.06,63.70,0.6,296.19,80.5,80.5,89.6
25681886,0.06,63.70,0.6,296.19,80.5,80.5,89.6
25714105,-0.00,63.52,0.0,?,80.8,80.8,90.0
25746324,-0.00,63.52,0.0,?,80.8,80.8,90.0
25778543,-0.00,63.34,0.0,?,81.0,81.0,90.0
25810762,-0.00,63.34,0.0,?,81.0,81.0,90.0
25842981,-0.00,63.17,0.0,?,81.3,81.3,90.0
25875200,-0.00,63.17,0.0,?,81.3,81.3,90.0
25907419,-0.00,62.99,0.0,?,81.6,81.6,90.0
25939638,-0.00,62.99,0.0,?,81.6,81.6,90.0
25971857,-0.00,62.82,0.0,?,81.9,81.9,90.0
26004076,-0.00,62.82,0.0,?,81.9,81.9,90.0
26036295,-0.00,62.64,0.0,?,82.2,82.2,90.0
26068514,-0.00,62.64,0.0,?,82.2,82.2,90.0
26100733,-0.00,62.46,0.0,?,82.5,82.5,90.0
26132952,-0.00,62.46,0.0,?,82.5,82.5,90.0
26165171,-0.00,62.29,0.0,?,82.7,82.7,90.0
26197390,-0.00,62.29,0.0,?,82.7,82.7,90.0
26229609,-0.00,62.11,0.0,?,83.0,83.0,90.0
26261828,-0.00,62.11,0.0,?,83.0,83.0,90.0
26294047,-0.00,61.94,0.0,?,83.3,83.3,90.0
26326266,-0.00,61.94,0.0,?,83.3,83.3,90.0
26358485,-0.00,61.76,0.0,?,83.6,83.6,90.0
26390704,-0.00,61.76,0.0,?,83.6,83.6,90.0
26422923,-0.00,61.58,0.0,?,83.9,83.9,90.0
26455142,-0.00,61.58,0.0,?,83.9,83.9,90.0
26487361,-0.00,61.41,0.0,?,84.2,84.2,90.0
26519580,-0.00,61.41,0.0,?,84.2,84.2,90.0
26551799,-0.00,61.41,0.0,?,84.2,84.2,90.0
26584018,-0.00,61.23,0.0,?,84.5,84.5,90.0
26616237,-0.00,61.23,0.0,?,84.5,84.5,90.0
26648456,-0.00,61.06,0.0,?,84.8,84.8,90.0
26680675,-0.00,61.06,0.0,?,84.8,84.8,90.0
26712894,-0.00,60.88,0.0,?,85.1,85.1,90.0
26745113,-0.00,60.88,0.0,?,85.1,85.1,90.0
26777332,-0.00,60.70,0.0,?,85.4,85.4,90.0
26809551,-0.00,60.70,0.0,?,85.4,85.4,90.0
26841770,-0.00,60.53,0.0,?,85.7,85.7,90.0
26873989,-0.00,60.53,0.0,?,85.7,85.7,90.0
26906208,-0.00,60.35,0.0,?,86.0,86.0,90.0
26938427,-0.00,60.35,0.0,?,86.0,86.0,90.0
26970646,-0.00,60.18,0.0,?,86.3,86.3,90.0
27002865,-0.00,60.18,0.0,?,86.3,86.3,90.0
27035084,-0.00,60.00,0.0,?,86.6,86.6,90.0
27067303,-0.00,60.00,0.0,?,86.6,86.6,90.0
27099522,-0.00,59.82,0.0,?,86.9,86.9,90.0
27131741,-0.00,59.82,0.0,?,86.9,86.9,90.0
27163960,-0.00,59.82,0.0,?,86.9,86.9,90.0
27196179,-0.00,59.65,0.0,?,87.2,87.2,90.0
27228398,-0.00,59.65,0.0,?,87.2,87.2,90.0
27260617,-0.00,59.47,0.0,?,87.5,87.5,90.0
27292836,-0.00,59.47,0.0,?,87.5,87.5,90.0
27325055,-0.00,59.30,0.0,?,87.8,87.8,90.0
27357274,-0.00,59.30,0.0,?,87.8,87.8,90.0
27389493,-0.00,59.12,0.0,?,88.2,88.2,90.0
27421712,-0.00,59.12,0.0,?,88.2,88.2,90.0
27453931,-0.00,58.94,0.0,?,88.5,88.5,90.0
27486150,-0.00,58.94,0.0,?,88.5,88.5,90.0
27518369,-0.00,58.94,0.0,?,88.5,88.5,90.0
27550588,-0.00,58.77,0.0,?,88.8,88.8,90.0
27582807,-0.00,58.77,0.0,?,88.8,88.8,90.0
27615026,-0.00,58.59,0.0,?,89.1,89.1,90.0
27647245,-0.00,58.59,0.0,?,89.1,89.1,90.0
27679464,-0.00,58.42,0.0,?,89.4,89.4,90.0
27711683,-0.00,58.42,0.0,?,89.4,89.4,90.0
27743902,-0.00,58.24,0.0,?,89.8,89.8,90.0
27776121,-0.00,58.24,0.0,?,89.8,89.8,90.0
27808340,-0.00,58.06,0.0,?,90.1,90.1,90.0
27840559,-0.00,58.06,0.0,?,90.1,90.1,90.0
27872778,-0.00,57.89,0.0,?,90.4,90.4,90.0
27904997,-0.00,57.89,0.0,?,90.4,90.4,90.0
27937216,-0.00,57.89,0.0,?,90.4,90.4,90.0
27969435,-0.00,57.71,0.0,?,90.7,90.7,90.0
28001654,-0.00,57.71,0.0,?,90.7,90.7,90.0
