Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
117696635,0.59,131.09,2.0,29.63,22.7,22.8,84.9
117889522,0.65,132.84,2.2,26.94,21.8,21.9,84.2
118082409,0.65,134.60,2.2,26.94,20.9,21.0,84.0
118275296,0.65,136.36,2.2,26.94,20.0,20.1,83.9
118468183,0.65,138.12,2.1,26.94,19.1,19.2,83.6
118661070,0.65,139.71,2.1,26.94,18.3,18.4,83.4
118853957,0.65,141.47,2.1,26.94,17.5,17.6,83.2
119046844,0.65,143.23,2.1,26.94,16.6,16.7,82.9
119239731,0.65,144.99,2.0,26.94,15.7,15.9,82.6
119432618,0.65,146.74,2.0,26.94,14.9,15.0,82.3
119625505,0.65,148.33,2.0,26.94,14.2,14.3,81.9
119818392,0.65,150.09,2.0,26.94,13.3,13.5,81.5
120011279,0.70,151.85,2.2,24.70,12.5,12.7,80.2
120204166,0.70,153.43,2.1,24.70,11.8,12.0,79.7
120397053,0.70,155.19,2.1,24.70,11.0,11.2,79.1
120589940,0.70,156.95,2.1,24.70,10.2,10.4,78.3
120782827,0.70,158.71,2.1,24.70,9.4,9.6,77.4
120975714,0.70,160.47,2.1,24.70,8.6,8.8,76.4
121168601,0.70,162.23,2.1,24.70,7.8,8.1,75.1
121361488,0.70,163.99,2.1,24.70,7.0,7.3,73.6
121554375,0.70,165.75,2.1,24.70,6.2,6.6,71.8
121747262,0.70,167.51,2.0,24.70,5.5,5.8,69.4
121940149,0.70,169.27,2.0,24.70,4.7,5.1,66.5
122133036,0.70,171.03,2.0,24.70,3.9,4.4,62.5
122325923,0.70,172.79,2.0,24.70,3.1,3.7,57.1
122518810,0.70,174.55,2.0,24.70,2.4,3.1,49.5
122711697,0.70,176.30,2.0,24.70,1.6,2.6,38.5
122904584,0.70,178.24,2.0,24.70,0.8,2.2,20.7
123097471,0.70,179.82,2.0,24.70,0.1,2.0,2.2
123290358,0.70,180.00,2.0,24.70,0.0,2.0,0.0
123483245,0.70,180.00,2.0,24.70,0.0,2.0,0.0
123676132,0.70,180.00,2.0,24.70,0.0,2.0,0.0
123869019,0.70,180.00,2.0,24.70,0.0,2.0,0.0
124061906,0.65,180.00,1.9,26.94,0.0,1.9,0.0
124254793,0.65,178.24,1.9,26.94,0.8,2.0,22.4
124447680,0.65,176.48,1.9,26.94,1.5,2.4,39.5
124640567,0.65,174.72,1.9,26.94,2.3,3.0,51.1
124833454,0.65,172.96,1.9,26.94,3.1,3.6,58.8
125026341,0.65,171.03,1.9,26.94,3.9,4.3,64.5
125219228,0.65,169.27,1.9,26.94,4.7,5.1,68.2
125412115,0.59,167.51,1.7,29.63,5.5,5.7,72.7
125605002,0.59,165.75,1.7,29.63,6.2,6.5,74.7
125797889,0.59,163.99,1.7,29.63,7.0,7.2,76.2
125990776,0.59,162.23,1.7,29.63,7.8,8.0,77.5
126183663,0.59,160.47,1.7,29.63,8.6,8.8,78.6
126376550,0.53,158.71,1.6,32.92,9.4,9.5,80.5
126569437,0.53,156.95,1.6,32.92,10.2,10.3,81.2
126762324,0.53,155.19,1.6,32.92,11.0,11.1,81.8
126955211,0.53,153.61,1.6,32.92,11.7,11.8,82.2
127148098,0.47,151.85,1.4,37.03,12.5,12.6,83.5
127340985,0.47,150.09,1.4,37.03,13.3,13.4,83.8
127533872,0.47,148.33,1.5,37.03,14.2,14.2,84.1
127726759,0.41,146.57,1.3,42.32,15.0,15.1,85.1
127919646,0.41,144.81,1.3,42.32,15.8,15.9,85.3
128112533,0.41,143.05,1.3,42.32,16.7,16.7,85.5
128305420,0.35,141.47,1.1,49.37,17.5,17.5,86.3
128498307,0.35,139.71,1.1,49.37,18.3,18.4,86.4
128691194,0.35,138.12,1.2,49.37,19.1,19.2,86.5
128884081,0.29,136.36,1.0,59.24,20.0,20.0,87.2
129076968,0.29,134.60,1.0,59.24,20.9,20.9,87.3
129269855,0.29,133.02,1.0,59.24,21.7,21.7,87.4
129462742,0.23,131.26,0.8,74.05,22.6,22.7,87.9
129655629,0.23,129.68,0.8,74.05,23.5,23.5,88.0
129848516,0.18,127.92,0.6,98.73,24.4,24.4,88.5
130041403,0.18,126.33,0.6,98.73,25.3,25.3,88.6
130234290,0.18,124.57,0.6,98.73,26.3,26.3,88.6
130427177,0.12,122.99,0.4,148.10,27.2,27.2,89.1
130620064,0.12,121.41,0.4,148.10,28.1,28.1,89.1
130812951,0.06,119.82,0.2,296.19,29.0,29.0,89.6
131005838,0.06,118.06,0.2,296.19,30.0,30.0,89.6
131198725,0.06,116.48,0.2,296.19,31.0,31.0,89.6
131391612,-0.00,114.90,0.0,?,31.9,31.9,90.0
131584499,-0.00,113.31,0.0,?,32.9,32.9,90.0
131777386,-0.00,111.73,0.0,?,33.9,33.9,90.0
131970273,-0.06,110.15,0.3,296.19,34.9,34.9,89.6
132163160,-0.06,108.56,0.3,296.19,36.0,36.0,89.6
132356047,-0.12,106.98,0.5,148.10,37.0,37.0,89.2
132548934,-0.12,105.40,0.5,148.10,38.1,38.1,89.2
132741821,-0.12,103.81,0.5,148.10,39.2,39.2,89.2
132934708,-0.18,102.23,0.8,98.73,40.3,40.3,88.8
133127595,-0.18,100.65,0.9,98.73,41.5,41.5,88.8
133320482,-0.23,99.06,1.2,74.05,42.6,42.7,88.4
133513369,-0.23,97.48,1.2,74.05,43.9,43.9,88.4
133706256,-0.23,95.89,1.2,74.05,45.1,45.1,88.4
133899143,-0.29,94.49,1.6,59.24,46.2,46.2,88.1
134092030,-0.29,92.90,1.6,59.24,47.5,47.5,88.1
134284917,-0.29,91.32,1.6,59.24,48.8,48.9,88.1
134477804,-0.35,89.91,2.0,49.37,50.0,50.1,87.7
134670691,-0.35,88.33,2.1,49.37,51.4,51.5,87.7
134863578,-0.41,86.92,2.5,42.32,52.7,52.8,87.3
135056465,-0.35,85.34,2.2,49.37,54.2,54.2,87.7
135249352,-0.35,83.93,2.3,49.37,55.5,55.6,87.7
135442239,-0.47,82.35,3.1,37.03,57.1,57.2,86.9
135635126,-0.47,80.94,3.2,37.03,58.5,58.6,86.9
135828013,-0.41,79.53,2.9,42.32,60.0,60.1,87.2
136020900,-0.47,77.95,3.4,37.03,61.7,61.8,86.8
136213787,-0.53,76.54,4.0,32.92,63.2,63.4,86.4
136406674,-0.47,75.13,3.6,37.03,64.9,65.0,86.8
136599561,-0.53,73.72,4.2,32.92,66.5,66.6,86.4
136792448,-0.53,72.32,4.4,32.92,68.2,68.4,86.3
136985335,-0.59,70.91,5.0,29.63,70.0,70.2,85.9
137178222,-0.59,69.50,5.2,29.63,71.8,72.0,85.9
137371109,-0.59,68.09,5.4,29.63,73.7,73.9,85.8
137563996,-0.65,66.69,6.1,26.94,75.6,75.9,85.4
137756883,-0.65,65.28,6.4,26.94,77.7,78.0,85.3
137949770,-0.65,64.05,6.6,26.94,79.6,79.8,85.3
138142657,-0.70,62.64,7.5,24.70,81.7,82.0,84.8
138335544,-0.70,61.23,7.8,24.70,84.0,84.3,84.7
138528431,-0.70,59.82,8.1,24.70,86.3,86.7,84.6
138721318,-0.70,58.59,8.4,24.70,88.5,88.9,84.6
138914205,-0.76,57.18,9.5,22.80,91.0,91.5,84.0
139107092,-0.76,55.95,9.9,22.80,93.3,93.8,83.9
139299979,-0.76,54.55,10.4,22.80,96.1,96.7,83.8
139492866,-0.76,53.14,10.9,22.80,99.0,99.6,83.7
139685753,-0.82,51.91,12.2,21.17,101.5,102.3,83.1
139878640,-0.82,50.67,12.8,21.17,104.3,105.1,83.0
140071527,-0.82,49.27,13.5,21.17,107.7,108.5,82.9
140264414,-0.82,47.86,14.2,21.17,111.2,112.1,82.7
140457301,-0.82,46.63,14.9,21.17,114.4,115.4,82.6
140650188,-0.82,45.22,15.8,21.17,118.3,119.3,82.4
140843075,-0.88,43.99,17.8,19.76,121.6,122.9,81.7
141035962,-0.88,42.58,18.9,19.76,125.9,127.3,81.5
141228849,-0.88,41.35,19.9,19.76,129.8,131.3,81.3
141421736,-0.88,39.94,21.3,19.76,134.6,136.3,81.0
141614623,-0.88,38.71,22.6,19.76,139.1,140.9,80.8
141807510,-0.88,37.48,24.0,19.76,143.8,145.8,80.5
142000397,-0.88,36.07,25.8,19.76,149.6,151.8,80.2
142193284,-0.88,34.84,27.5,19.76,154.9,157.3,79.9
142386171,-0.94,33.43,31.6,18.53,160.8,163.9,78.9
142579058,-0.94,32.20,33.9,18.53,166.9,170.3,78.5
142771945,-0.94,30.79,36.9,18.53,174.3,178.2,78.1
142964832,-0.94,29.56,39.8,18.53,181.4,185.7,77.6
143157719,-0.94,28.33,43.1,18.53,188.9,193.8,77.1
143350606,-0.94,26.92,47.4,18.53,198.2,203.8,76.6
143543493,-0.94,25.69,51.7,18.53,207.0,213.4,76.0
143736380,-0.94,24.28,57.4,18.53,218.0,225.5,75.3
143929267,-1.00,23.05,66.6,17.44,226.5,236.1,73.6
144122154,-1.00,21.82,73.5,17.44,237.6,248.7,72.8
144315041,-1.00,20.59,81.6,17.44,249.5,262.6,71.9
144507928,-1.00,19.35,91.1,17.44,262.6,277.9,70.9
144700815,-1.00,17.95,104.1,17.44,278.8,297.6,69.5
144893702,-1.00,16.72,117.7,17.44,294.4,317.1,68.2
145086589,-1.00,15.48,134.1,17.44,311.2,338.9,66.7
145279476,-1.00,14.25,153.9,17.44,329.4,363.5,65.0
145472363,-1.00,13.02,178.1,17.44,348.7,391.5,63.0
145665250,-1.00,11.61,212.5,17.44,371.9,428.3,60.3
145858137,-1.00,10.56,244.5,17.44,389.4,459.8,57.9
146051024,-1.00,9.33,290.3,17.44,408.9,501.5,54.6
146243911,-1.00,8.09,347.4,17.44,425.2,549.1,50.7
146436798,-1.00,6.86,418.1,17.44,434.2,602.7,46.1
146629685,-1.00,5.81,490.5,17.44,431.4,653.2,41.3
146822572,-1.00,4.75,573.4,17.44,412.8,706.6,35.8
147015459,-1.00,3.70,663.1,17.44,371.5,760.1,29.3
147208346,-1.00,2.82,737.2,17.44,314.7,801.6,23.1
147401233,-1.00,2.11,790.7,17.44,253.2,830.3,17.8
147594120,-1.00,1.76,813.9,17.44,217.2,842.4,14.9
147787007,-1.00,1.41,833.9,17.44,178.1,852.7,12.1
147979894,-1.00,1.23,842.6,17.44,157.4,857.2,10.6
148172781,-1.00,1.23,842.6,17.44,157.4,857.2,10.6
148365668,-1.00,1.23,842.6,17.44,157.4,857.2,10.6
148558555,-1.00,1.41,833.9,17.44,178.1,852.7,12.1
148751442,-1.00,1.41,833.9,17.44,178.1,852.7,12.1
148944329,-1.00,1.76,813.9,17.44,217.2,842.4,14.9
149137216,-1.00,2.11,790.7,17.44,253.2,830.3,17.8
149330103,-1.00,2.82,737.2,17.44,314.7,801.6,23.1
149522990,-1.00,3.52,678.2,17.44,361.9,768.7,28.1
149715877,-1.00,4.57,588.1,17.44,407.7,715.6,34.7
149908764,-0.94,5.63,507.4,18.53,459.9,684.8,42.2
150101651,-0.94,6.86,416.2,18.53,459.4,619.8,47.8
150294538,-0.94,8.09,342.5,18.53,445.5,561.9,52.4
150487425,-0.94,9.15,291.5,18.53,428.3,518.1,55.8
150680312,-0.94,10.38,243.7,18.53,405.6,473.2,59.0
150873199,-0.94,11.61,205.7,18.53,382.5,434.3,61.7
151066086,-0.94,12.84,175.4,18.53,360.1,400.6,64.0
151258973,-0.94,14.08,150.9,18.53,339.0,371.1,66.0
151451860,-0.88,15.48,122.5,19.76,322.2,344.7,69.2
151644747,-0.88,16.72,107.0,19.76,303.5,321.8,70.6
151837634,-0.88,17.95,94.3,19.76,286.4,301.5,71.8
152030521,-0.88,19.35,82.3,19.76,268.8,281.1,73.0
152223408,-0.88,20.59,73.5,19.76,254.8,265.2,73.9
152416295,-0.82,21.82,62.2,21.17,244.2,252.0,75.7
152609182,-0.82,23.05,56.1,21.17,232.2,238.9,76.4
152802069,-0.82,24.28,50.9,21.17,221.2,227.0,77.0
152994956,-0.82,25.69,45.8,21.17,209.8,214.7,77.7
153187843,-0.82,26.92,42.0,21.17,200.6,205.0,78.2
153380730,-0.76,28.15,36.0,22.80,193.1,196.4,79.4
153573617,-0.76,29.38,33.2,22.80,185.1,188.1,79.8
153766504,-0.76,30.79,30.3,22.80,176.7,179.3,80.3
153959391,-0.76,32.02,28.2,22.80,169.9,172.2,80.6
154152278,-0.70,33.43,24.0,24.70,163.3,165.0,81.6
154345165,-0.70,34.66,22.4,24.70,157.3,158.9,81.9
154538052,-0.70,36.07,20.8,24.70,151.0,152.4,82.2
154730939,-0.70,37.30,19.5,24.70,145.8,147.1,82.4
154923826,-0.65,38.53,16.9,26.94,141.3,142.3,83.2
155116713,-0.65,39.94,15.7,26.94,136.0,136.9,83.4
155309600,-0.65,41.17,14.9,26.94,131.6,132.5,83.6
155502487,-0.65,42.58,14.0,26.94,127.0,127.7,83.7
155695374,-0.59,43.81,12.0,29.63,123.3,123.9,84.4
155888261,-0.59,45.22,11.3,29.63,119.1,119.7,84.6
156081148,-0.59,46.45,10.8,29.63,115.7,116.2,84.7
156274035,-0.53,47.86,9.2,32.92,112.0,112.4,85.3
156466922,-0.53,49.27,8.7,32.92,108.5,108.8,85.4
156659809,-0.53,50.50,8.3,32.92,105.5,105.8,85.5
156852696,-0.53,51.91,7.9,32.92,102.2,102.5,85.6
157045583,-0.47,53.31,6.7,37.03,99.2,99.5,86.1
157238470,-0.47,54.55,6.4,37.03,96.7,96.9,86.2
157431357,-0.41,55.95,5.4,42.32,93.9,94.0,86.7
157624244,-0.41,57.36,5.1,42.32,91.2,91.3,86.8
157817131,-0.41,58.59,4.9,42.32,88.9,89.0,86.8
158010018,-0.35,60.00,4.0,49.37,86.5,86.6,87.3
158202905,-0.35,61.41,3.9,49.37,84.1,84.2,87.4
158395792,-0.35,62.82,3.7,49.37,81.8,81.8,87.4
158588679,-0.29,64.05,3.0,59.24,79.9,79.9,87.8
158781566,-0.29,65.45,2.9,59.24,77.7,77.8,87.9
158974453,-0.23,66.86,2.2,74.05,75.7,75.7,88.3
159167340,-0.18,68.27,1.6,98.73,73.7,73.7,88.8
159360227,-0.18,69.68,1.6,98.73,71.8,71.8,88.8
159553114,-0.12,71.09,1.0,148.10,70.0,70.0,89.2
159746001,-0.12,72.49,1.0,148.10,68.2,68.2,89.2
159938888,-0.06,73.90,0.5,296.19,66.5,66.5,89.6
160131775,-0.06,75.31,0.5,296.19,64.8,64.8,89.6
160324662,-0.06,76.72,0.4,296.19,63.2,63.2,89.6
160517549,-0.00,78.12,0.0,?,61.6,61.6,90.0
160710436,-0.00,79.71,0.0,?,59.9,59.9,90.0
160903323,0.06,81.11,0.4,296.19,58.4,58.4,89.6
161096210,0.06,82.70,0.4,296.19,56.8,56.8,89.6
161289097,0.12,84.11,0.8,148.10,55.4,55.4,89.2
161481984,0.12,85.51,0.7,148.10,54.1,54.1,89.2
161674871,0.18,87.10,1.1,98.73,52.6,52.6,88.8
161867758,0.18,88.50,1.0,98.73,51.3,51.3,88.8
162060645,0.18,90.09,1.0,98.73,49.9,49.9,88.8
162253532,0.23,91.67,1.3,74.05,48.5,48.6,88.5
162446419,0.23,93.08,1.3,74.05,47.4,47.4,88.5
162639306,0.29,94.66,1.6,59.24,46.1,46.1,88.1
162832193,0.29,96.25,1.5,59.24,44.8,44.8,88.1
163025080,0.35,97.83,1.8,49.37,43.6,43.6,87.7
163217967,0.35,99.41,1.7,49.37,42.4,42.4,87.6
163410854,0.35,101.00,1.7,49.37,41.2,41.2,87.6
163603741,0.41,102.58,1.9,42.32,40.0,40.1,87.2
163796628,0.41,104.16,1.9,42.32,38.9,39.0,87.2
163989515,0.47,105.75,2.1,37.03,37.8,37.9,86.8
164182402,0.47,107.33,2.1,37.03,36.7,36.8,86.8
164375289,0.47,109.09,2.0,37.03,35.6,35.6,86.7
164568176,0.53,110.67,2.2,32.92,34.5,34.6,86.3
164761063,0.53,112.26,2.2,32.92,33.5,33.6,86.2
164953950,0.53,114.02,2.2,32.92,32.4,32.5,86.2
165146837,0.59,115.60,2.4,29.63,31.4,31.5,85.7
165339724,0.59,117.18,2.3,29.63,30.5,30.6,85.7
165532611,0.59,118.94,2.3,29.63,29.4,29.5,85.6
165725498,0.65,120.53,2.5,26.94,28.5,28.6,85.1
165918385,0.65,122.29,2.4,26.94,27.5,27.6,85.0
166111272,0.65,123.87,2.4,26.94,26.6,26.7,84.9
166304159,0.65,125.63,2.3,26.94,25.6,25.7,84.8
166497046,0.65,127.21,2.3,26.94,24.8,24.9,84.7
166689933,0.70,128.97,2.5,24.70,23.8,23.9,84.0
166882820,0.70,130.56,2.5,24.70,23.0,23.1,83.9
167075707,0.70,132.32,2.4,24.70,22.1,22.2,83.7
167268594,0.70,133.90,2.4,24.70,21.2,21.4,83.6
167461481,0.70,135.66,2.4,24.70,20.3,20.5,83.4
167654368,0.76,137.24,2.5,22.80,19.5,19.7,82.6
167847255,0.76,139.00,2.5,22.80,18.7,18.8,82.4
168040142,0.76,140.59,2.5,22.80,17.9,18.0,82.1
168233029,0.76,142.35,2.4,22.80,17.0,17.2,81.8
168425916,0.76,144.11,2.4,22.80,16.2,16.3,81.5
168618803,0.82,145.69,2.6,21.17,15.4,15.6,80.5
168811690,0.82,147.45,2.6,21.17,14.6,14.8,80.0
169004577,0.82,149.21,2.5,21.17,13.7,14.0,79.5
169197464,0.82,150.97,2.5,21.17,12.9,13.2,79.0
169390351,0.82,152.73,2.5,21.17,12.1,12.4,78.3
169583238,0.88,154.49,2.7,19.76,11.3,11.6,76.7
169776125,0.88,156.25,2.6,19.76,10.5,10.8,75.9
169969012,0.88,158.01,2.6,19.76,9.7,10.0,74.8
170161899,0.88,159.77,2.6,19.76,8.9,9.3,73.7
170354786,0.88,161.52,2.6,19.76,8.1,8.5,72.2
170547673,0.88,163.28,2.6,19.76,7.3,7.8,70.6
170740560,0.88,165.04,2.6,19.76,6.5,7.0,68.5
170933447,0.88,166.80,2.6,19.76,5.8,6.3,66.0
171126334,0.88,168.56,2.6,19.76,5.0,5.6,62.9
171319221,0.88,170.32,2.5,19.76,4.2,4.9,58.9
171512108,0.88,172.08,2.5,19.76,3.5,4.3,53.6
171704995,0.88,173.84,2.5,19.76,2.7,3.7,46.6
171897882,0.88,175.60,2.5,19.76,1.9,3.2,37.1
172090769,0.88,177.36,2.5,19.76,1.1,2.8,24.4
172283656,0.88,178.94,2.5,19.76,0.5,2.6,10.3
172476543,0.88,180.00,2.5,19.76,0.0,2.5,0.0
172669430,0.88,180.00,2.5,19.76,0.0,2.5,0.0
172862317,0.88,180.00,2.5,19.76,0.0,2.5,0.0
173055204,0.88,180.00,2.5,19.76,0.0,2.5,0.0
173248091,0.88,180.00,2.5,19.76,0.0,2.5,0.0
173440978,0.82,178.59,2.4,21.17,0.6,2.4,14.5
173633865,0.82,177.18,2.4,21.17,1.2,2.7,27.4
173826752,0.82,175.60,2.4,21.17,1.9,3.0,39.0
174019639,0.82,173.84,2.4,21.17,2.7,3.6,48.6
174212526,0.82,172.08,2.4,21.17,3.5,4.2,55.5
174405413,0.82,170.32,2.4,21.17,4.2,4.8,60.6
174598300,0.82,168.56,2.4,21.17,5.0,5.5,64.5
174791187,0.76,166.80,2.2,22.80,5.8,6.2,68.9
174984074,0.76,165.04,2.2,22.80,6.6,6.9,71.2
175176961,0.82,163.28,2.4,21.17,7.3,7.7,71.8
175369848,0.82,161.52,2.4,21.17,8.1,8.5,73.4
175562735,0.76,159.94,2.3,22.80,8.8,9.1,75.6
175755622,0.76,158.01,2.3,22.80,9.7,10.0,76.8
175948509,0.76,156.42,2.3,22.80,10.4,10.7,77.6
176141396,0.76,154.66,2.3,22.80,11.2,11.5,78.4
176334283,0.70,152.90,2.1,24.70,12.0,12.2,79.9
176527170,0.70,151.14,2.2,24.70,12.8,13.0,80.5
176720057,0.70,149.38,2.2,24.70,13.7,13.8,80.9
176912944,0.70,147.62,2.2,24.70,14.5,14.7,81.4
177105831,0.65,146.04,2.0,26.94,15.2,15.4,82.4
177298718,0.65,144.28,2.0,26.94,16.1,16.2,82.7
177491605,0.59,142.52,1.9,29.63,16.9,17.0,83.7
177684492,0.59,140.94,1.9,29.63,17.7,17.8,83.9
177877379,0.53,139.18,1.7,32.92,18.6,18.7,84.7
178070266,0.53,137.42,1.7,32.92,19.5,19.5,84.9
178263153,0.47,135.84,1.6,37.03,20.3,20.3,85.6
178456040,0.47,134.08,1.6,37.03,21.2,21.2,85.7
178648927,0.41,132.49,1.4,42.32,22.0,22.0,86.3
178841814,0.41,130.73,1.4,42.32,22.9,23.0,86.4
179034701,0.35,128.97,1.2,49.37,23.9,23.9,87.0
179227588,0.35,127.39,1.3,49.37,24.7,24.7,87.1
179420475,0.29,125.81,1.1,59.24,25.6,25.6,87.6
179613362,0.29,124.05,1.1,59.24,26.5,26.6,87.7
179806249,0.23,122.46,0.9,74.05,27.4,27.5,88.2
