Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
46126063,-0.82,10.73,215.2,21.21,424.2,475.7,63.1
46232744,-0.82,11.44,194.3,21.21,407.8,451.8,64.5
46339425,-0.82,12.32,172.0,21.21,388.3,424.6,66.1
46446106,-0.82,13.20,153.1,21.21,369.9,400.3,67.5
46552787,-0.82,14.08,137.0,21.21,352.7,378.4,68.8
46659468,-0.82,14.96,123.3,21.21,336.7,358.5,69.9
46766149,-0.88,15.84,117.6,19.80,316.8,337.9,69.6
46872830,-0.82,16.72,101.1,21.21,307.9,324.1,71.8
46979511,-0.82,17.60,92.2,21.21,295.0,309.1,72.6
47086192,-0.82,18.30,85.9,21.21,285.3,298.0,73.3
47192873,-0.82,19.18,78.8,21.21,274.0,285.1,74.0
47299554,-0.88,20.06,77.0,19.80,260.7,271.9,73.6
47406235,-0.88,20.76,72.3,19.80,253.0,263.1,74.1
47512916,-0.88,21.64,67.0,19.80,243.9,252.9,74.6
47619597,-0.88,22.52,62.2,19.80,235.3,243.4,75.2
47726278,-0.88,23.23,58.8,19.80,228.9,236.3,75.6
47832959,-0.88,24.11,54.8,19.80,221.2,227.9,76.1
47939640,-0.92,24.81,54.4,18.83,214.2,221.0,75.8
48046321,-0.88,25.69,48.7,19.80,208.5,214.1,76.9
48153002,-0.88,26.57,45.7,19.80,202.0,207.1,77.2
48259683,-0.88,27.45,43.0,19.80,195.8,200.5,77.6
48366364,-0.88,28.33,40.5,19.80,190.0,194.3,78.0
48473045,-0.92,29.21,39.9,18.95,183.8,188.1,77.8
48579726,-0.94,29.91,38.9,18.57,179.3,183.5,77.8
48686407,-0.94,30.79,36.8,18.57,174.4,178.2,78.1
48793088,-0.94,31.67,34.9,18.57,169.6,173.2,78.4
48899769,-0.94,32.73,32.8,18.57,164.3,167.5,78.7
49006450,-0.94,33.61,31.2,18.57,160.0,163.0,79.0
49113131,-0.90,34.31,28.9,19.35,157.1,159.8,79.6
49219812,-0.94,35.19,28.6,18.57,152.8,155.5,79.4
49326493,-0.94,36.07,27.3,18.57,149.0,151.5,79.6
49433174,-0.94,36.95,26.1,18.57,145.4,147.8,79.8
49539855,-0.94,37.83,25.0,18.57,142.0,144.2,80.0
49646536,-0.94,38.89,23.8,18.57,138.0,140.0,80.2
49753217,-1.00,39.77,24.1,17.48,134.4,136.6,79.8
49859898,-1.00,40.65,23.2,17.48,131.4,133.5,80.0
49966579,-1.05,41.52,23.5,16.51,128.1,130.3,79.6
50073260,-1.05,42.23,22.8,16.51,125.9,128.0,79.7
50179941,-1.05,43.11,21.9,16.51,123.2,125.2,79.9
50286622,-1.05,43.64,21.4,16.51,121.7,123.5,80.0
50393303,-1.04,44.52,20.3,16.79,119.2,120.9,80.3
50499984,-1.05,45.22,20.1,16.51,117.1,118.8,80.3
50606665,-1.05,46.10,19.4,16.51,114.8,116.4,80.4
50713346,-1.05,46.98,18.7,16.51,112.4,114.0,80.6
50820027,-1.00,47.86,17.1,17.48,110.5,111.8,81.2
50926708,-1.00,48.91,16.4,17.48,107.9,109.1,81.3
51033389,-1.00,49.79,15.9,17.48,105.8,107.0,81.5
51140070,-1.00,50.67,15.4,17.48,103.7,104.9,81.6
51246751,-1.00,51.73,14.8,17.48,101.4,102.5,81.7
51353432,-1.00,52.61,14.4,17.48,99.5,100.5,81.8
51460113,-1.00,53.49,13.9,17.48,97.6,98.6,81.9
51566794,-1.00,54.55,13.5,17.48,95.5,96.4,82.0
51673475,-1.00,55.43,13.1,17.48,93.8,94.7,82.1
51780156,-1.00,56.48,12.6,17.48,91.7,92.6,82.2
51886837,-1.00,57.36,12.3,17.48,90.1,90.9,82.2
51993518,-1.02,58.42,12.2,17.09,88.2,89.0,82.2
52100199,-1.05,59.47,12.2,16.51,86.2,87.1,82.0
52206880,-1.05,60.53,11.8,16.51,84.5,85.3,82.0
52313561,-1.05,61.58,11.4,16.51,82.7,83.5,82.1
52420242,-1.05,62.64,11.1,16.51,81.1,81.8,82.2
52526923,-1.05,63.70,10.8,16.51,79.4,80.2,82.3
52633604,-1.05,64.93,10.4,16.51,77.6,78.3,82.4
52740285,-1.05,66.16,10.1,16.51,75.8,76.5,82.4
52846966,-1.05,67.57,9.7,16.51,73.9,74.5,82.5
52953647,-1.05,68.97,9.4,16.51,72.0,72.6,82.6
53060328,-1.16,70.56,9.9,14.99,69.7,70.4,81.9
53167009,-1.23,72.49,10.0,14.16,67.2,68.0,81.5
53273690,-1.35,74.60,10.4,12.93,64.6,65.4,80.8
53380371,-1.70,77.42,12.3,10.27,60.9,62.1,78.6
53487052,-2.52,80.41,16.8,6.95,56.3,58.7,73.4
53593733,-3.98,80.06,25.4,4.44,52.7,58.5,64.3
53700414,-3.57,71.79,27.3,4.93,61.4,67.2,66.0
53807095,-2.46,63.34,24.2,7.11,75.5,79.3,72.2
53913776,-1.93,64.22,19.0,9.03,76.3,78.6,76.0
54020457,-1.76,66.51,16.4,9.93,73.7,75.5,77.5
54127138,-1.52,68.09,13.7,11.43,72.2,73.5,79.2
54233819,-1.42,69.33,12.4,12.26,70.8,71.9,80.0
54340500,-1.29,70.73,10.9,13.51,69.3,70.2,81.0
54447181,-1.19,72.14,9.8,14.64,67.7,68.4,81.8
54553862,-1.11,73.37,8.9,15.64,66.4,66.9,82.4
54660543,-1.11,74.78,8.6,15.64,64.7,65.3,82.4
54767224,-1.05,76.19,7.9,16.51,63.2,63.7,82.9
54873905,-1.05,77.42,7.7,16.51,61.8,62.3,82.9
54980586,-1.05,78.65,7.5,16.51,60.5,60.9,82.9
55087267,-1.11,79.71,7.7,15.64,59.3,59.8,82.6
55193948,-1.11,80.59,7.6,15.64,58.4,58.9,82.6
55300629,-1.11,81.29,7.5,15.64,57.7,58.2,82.6
55407310,-1.05,81.99,7.0,16.51,57.0,57.5,83.0
55513991,-1.00,82.87,6.5,17.48,56.2,56.6,83.4
55620672,-1.00,83.93,6.4,17.48,55.2,55.6,83.4
55727353,-0.94,84.81,5.9,18.57,54.4,54.7,83.8
55834034,-0.94,85.87,5.8,18.57,53.4,53.7,83.8
55940715,-0.88,86.92,5.3,19.80,52.5,52.7,84.2
56047396,-0.88,87.80,5.2,19.80,51.7,51.9,84.2
56154077,-0.81,88.86,4.7,21.58,50.8,51.0,84.7
56260758,-0.76,89.91,4.4,22.84,49.9,50.1,85.0
56367439,-0.76,90.97,4.3,22.84,49.0,49.2,85.0
56474120,-0.70,92.02,3.9,24.74,48.1,48.3,85.4
56580801,-0.70,93.08,3.8,24.74,47.2,47.4,85.4
56687482,-0.70,93.96,3.8,24.74,46.5,46.7,85.4
56794163,-0.70,95.01,3.7,24.74,45.7,45.8,85.4
56900844,-0.69,95.89,3.6,25.20,45.0,45.1,85.4
57007525,-0.59,96.95,3.0,29.69,44.2,44.3,86.1
57114206,-0.59,98.01,3.0,29.69,43.4,43.5,86.1
57220887,-0.59,98.89,2.9,29.69,42.7,42.8,86.1
57327568,-0.59,99.94,2.9,29.69,41.9,42.0,86.1
57434249,-0.53,101.00,2.5,32.98,41.2,41.2,86.5
57540930,-0.53,102.05,2.5,32.98,40.4,40.5,86.4
57647611,-0.53,102.93,2.5,32.98,39.8,39.8,86.4
57754292,-0.50,103.99,2.3,34.72,39.0,39.1,86.6
57860973,-0.47,105.04,2.1,37.10,38.3,38.4,86.8
57967654,-0.41,105.92,1.8,42.40,37.7,37.7,87.2
58074335,-0.41,106.98,1.8,42.40,37.0,37.0,87.2
58181016,-0.41,108.04,1.8,42.40,36.3,36.3,87.2
58287697,-0.35,109.09,1.5,49.47,35.6,35.6,87.5
58394378,-0.35,109.97,1.5,49.47,35.0,35.0,87.5
58501059,-0.29,111.03,1.2,59.36,34.3,34.4,87.9
58607740,-0.29,112.08,1.2,59.36,33.7,33.7,87.9
58714421,-0.29,113.14,1.2,59.36,33.0,33.0,87.9
58821102,-0.28,114.02,1.1,62.35,32.4,32.5,88.0
58927783,-0.23,115.07,0.9,74.20,31.8,31.8,88.3
59034464,-0.23,116.13,0.9,74.20,31.2,31.2,88.3
59141145,-0.23,117.18,0.9,74.20,30.5,30.5,88.3
59247826,-0.23,118.24,0.9,74.20,29.9,29.9,88.2
59354507,-0.17,119.30,0.6,103.59,29.3,29.3,88.7
59461188,-0.12,120.35,0.4,148.39,28.7,28.7,89.1
59567869,-0.12,121.41,0.4,148.39,28.1,28.1,89.1
59674550,-0.12,122.46,0.4,148.39,27.5,27.5,89.1
59781231,-0.12,123.52,0.4,148.39,26.9,26.9,89.1
59887912,-0.12,124.57,0.4,148.39,26.3,26.3,89.1
59994593,-0.12,125.45,0.4,148.39,25.8,25.8,89.1
60101274,-0.12,126.51,0.4,148.39,25.2,25.2,89.0
60207955,-0.12,127.21,0.4,148.39,24.8,24.8,89.0
60314636,-0.12,128.09,0.4,148.39,24.3,24.3,89.0
60421317,-0.06,128.97,0.2,276.14,23.9,23.9,89.5
60527998,-0.00,129.85,0.0,?,23.4,23.4,90.0
60634679,-0.00,130.91,0.0,?,22.8,22.8,90.0
60741360,-0.00,131.96,0.0,?,22.3,22.3,90.0
60848041,0.00,132.84,0.0,167.13,21.8,21.8,90.0
60954722,0.12,133.90,0.4,148.39,21.3,21.3,88.9
61061403,0.12,134.96,0.4,148.39,20.7,20.7,88.9
61168084,0.12,136.01,0.4,148.39,20.2,20.2,88.9
61274765,0.12,137.07,0.4,148.39,19.7,19.7,88.9
61381446,0.12,137.95,0.4,148.39,19.2,19.2,88.8
61488127,0.23,139.00,0.8,74.20,18.7,18.7,87.6
61594808,0.23,140.06,0.8,74.20,18.2,18.2,87.6
61701489,0.23,141.11,0.8,74.20,17.6,17.7,87.5
61808170,0.23,142.17,0.8,74.20,17.1,17.1,87.5
61914851,0.28,143.23,0.9,61.43,16.6,16.6,86.9
62021532,0.29,144.28,0.9,59.36,16.1,16.1,86.7
62128213,0.35,145.34,1.1,49.47,15.6,15.6,85.9
62234894,0.35,146.39,1.1,49.47,15.1,15.1,85.8
62341575,0.41,147.45,1.3,42.72,14.6,14.6,85.0
62448256,0.41,148.50,1.3,42.40,14.1,14.1,84.8
62554937,0.41,149.56,1.3,42.40,13.6,13.7,84.7
62661618,0.41,150.62,1.3,42.40,13.1,13.2,84.5
62768299,0.47,151.67,1.4,37.10,12.6,12.7,83.5
62874980,0.47,152.90,1.4,37.10,12.0,12.1,83.2
62981661,0.47,153.96,1.4,37.10,11.6,11.6,83.0
63088342,0.47,155.01,1.4,37.10,11.1,11.2,82.7
63195023,0.54,156.25,1.6,32.34,10.5,10.6,81.3
63301704,0.59,157.30,1.8,29.69,10.0,10.2,80.1
63408385,0.59,158.36,1.7,29.69,9.5,9.7,79.6
63515066,0.53,159.59,1.6,32.98,9.0,9.1,80.1
63621747,0.53,160.65,1.6,32.98,8.5,8.7,79.6
63728428,0.59,161.70,1.7,29.69,8.0,8.2,77.9
63835109,0.59,162.93,1.7,29.69,7.5,7.7,77.1
63941790,0.59,163.99,1.7,29.69,7.0,7.2,76.3
64048471,0.59,165.04,1.7,29.69,6.6,6.8,75.4
64155152,0.60,166.10,1.7,29.13,6.1,6.3,74.0
64261833,0.64,167.33,1.9,26.99,5.5,5.9,71.3
64368514,0.59,168.39,1.7,29.69,5.1,5.4,71.5
64475195,0.59,169.44,1.7,29.69,4.6,4.9,69.8
64581876,0.59,170.50,1.7,29.69,4.2,4.5,67.8
64688557,0.59,171.55,1.7,29.69,3.7,4.1,65.3
64795238,0.58,172.61,1.7,30.09,3.2,3.6,62.6
64901919,0.59,173.67,1.7,29.69,2.8,3.2,58.6
65008600,0.59,174.72,1.7,29.69,2.3,2.9,53.8
65115281,0.53,175.60,1.5,32.98,1.9,2.4,51.6
65221962,0.53,176.48,1.5,32.98,1.5,2.2,45.3
65328643,0.59,177.36,1.7,29.69,1.2,2.0,34.3
65435324,0.59,178.24,1.7,29.69,0.8,1.9,24.5
65542005,0.59,179.12,1.7,29.69,0.4,1.7,12.8
65648686,0.59,180.00,1.7,29.69,0.0,1.7,0.0
65755367,0.64,180.00,1.8,27.30,0.0,1.8,0.0
65862048,0.64,180.00,1.9,26.99,0.0,1.9,0.0
65968729,0.70,180.00,2.0,24.74,0.0,2.0,0.0
66075410,0.70,180.00,2.0,24.74,0.0,2.0,0.0
66182091,0.70,180.00,2.0,24.74,0.0,2.0,0.0
66288772,0.70,180.00,2.0,24.74,0.0,2.0,0.0
66395453,0.73,180.00,2.1,23.66,0.0,2.1,0.0
66502134,0.76,180.00,2.2,22.84,0.0,2.2,0.0
66608815,0.76,179.30,2.2,22.84,0.3,2.2,8.0
66715496,0.76,178.24,2.2,22.84,0.8,2.3,19.3
66822177,0.76,177.18,2.2,22.84,1.2,2.5,29.2
66928858,0.76,176.13,2.2,22.84,1.7,2.8,37.6
67035539,0.77,175.07,2.2,22.46,2.1,3.1,43.9
67142220,0.82,174.02,2.4,21.21,2.6,3.5,47.8
67248901,0.82,172.96,2.4,21.21,3.1,3.9,52.4
67355582,0.82,171.91,2.4,21.21,3.5,4.3,56.1
67462263,0.82,170.85,2.4,21.21,4.0,4.6,59.3
67568944,0.82,169.97,2.4,21.21,4.4,5.0,61.5
67675625,0.82,168.91,2.4,21.21,4.8,5.4,63.8
67782306,0.82,167.68,2.4,21.21,5.4,5.9,66.1
67888987,0.88,166.63,2.6,19.80,5.8,6.4,66.4
67995668,0.88,165.57,2.6,19.80,6.3,6.8,67.9
68102349,0.82,164.52,2.4,21.21,6.8,7.2,70.5
68209030,0.82,163.28,2.4,21.21,7.3,7.7,71.8
68315711,0.82,162.23,2.4,21.21,7.8,8.2,72.8
68422392,0.82,161.17,2.4,21.21,8.3,8.6,73.7
68529073,0.83,160.12,2.5,21.02,8.7,9.1,74.3
68635754,0.88,159.06,2.6,19.80,9.2,9.6,74.2
68742435,0.88,158.01,2.6,19.80,9.7,10.0,74.9
68849116,0.82,156.95,2.5,21.21,10.2,10.5,76.4
68955797,0.82,155.89,2.5,21.21,10.7,10.9,77.0
69062478,0.82,154.66,2.5,21.21,11.2,11.5,77.5
69169159,0.82,153.61,2.5,21.21,11.7,12.0,78.0
69275840,0.88,152.55,2.7,19.80,12.2,12.5,77.6
69382521,0.88,151.67,2.7,19.80,12.6,12.9,78.0
69489202,0.82,150.44,2.5,21.21,13.2,13.4,79.2
69595883,0.82,149.56,2.5,21.21,13.6,13.8,79.4
69702564,0.82,148.50,2.5,21.21,14.1,14.3,79.7
69809245,0.82,147.45,2.6,21.21,14.6,14.8,80.0
69915926,0.82,146.39,2.6,21.21,15.1,15.3,80.3
70022607,0.82,145.34,2.6,21.21,15.6,15.8,80.6
70129288,0.82,144.28,2.6,21.21,16.1,16.3,80.8
70235969,0.82,143.40,2.6,21.21,16.5,16.7,81.0
70342650,0.82,142.35,2.6,21.21,17.0,17.2,81.2
70449331,0.82,141.29,2.6,21.21,17.5,17.7,81.4
70556012,0.82,140.41,2.7,21.21,18.0,18.1,81.6
70662693,0.82,139.35,2.7,21.21,18.5,18.7,81.7
70769374,0.82,138.30,2.7,21.21,19.0,19.2,81.9
70876055,0.76,137.24,2.5,22.84,19.5,19.7,82.6
70982736,0.76,136.19,2.5,22.84,20.1,20.2,82.8
71089417,0.76,135.31,2.6,22.84,20.5,20.7,82.9
71196098,0.76,134.25,2.6,22.84,21.0,21.2,83.0
71302779,0.76,133.20,2.6,22.84,21.6,21.7,83.1
71409460,0.76,132.14,2.6,22.84,22.1,22.3,83.3
71516141,0.70,131.09,2.4,24.74,22.7,22.8,83.9
71622822,0.70,130.03,2.5,24.74,23.3,23.4,84.0
71729503,0.70,128.97,2.5,24.74,23.8,23.9,84.1
71836184,0.70,127.92,2.5,24.74,24.4,24.5,84.1
71942865,0.70,126.86,2.5,24.74,25.0,25.1,84.2
72049546,0.64,125.98,2.3,26.99,25.4,25.5,84.8
72156227,0.64,124.93,2.4,26.99,26.0,26.1,84.8
72262908,0.64,123.87,2.4,26.99,26.6,26.7,84.9
72369589,0.64,122.82,2.4,26.99,27.2,27.3,85.0
72476270,0.64,121.76,2.4,26.99,27.8,27.9,85.0
72582951,0.59,120.70,2.2,29.69,28.4,28.5,85.5
72689632,0.59,119.65,2.3,29.69,29.0,29.1,85.6
72796313,0.59,118.59,2.3,29.69,29.6,29.7,85.6
72902994,0.59,117.71,2.3,29.48,30.2,30.3,85.6
73009675,0.59,116.48,2.3,29.69,30.9,31.0,85.7
73116356,0.59,115.43,2.4,29.69,31.5,31.6,85.7
73223037,0.56,114.37,2.3,30.95,32.2,32.3,85.9
73329718,0.52,113.31,2.1,33.68,32.9,32.9,86.3
73436399,0.52,112.43,2.2,33.11,33.4,33.5,86.3
73543080,0.47,111.20,2.0,37.10,34.2,34.3,86.7
73649761,0.47,110.15,2.0,37.10,34.9,34.9,86.7
73756442,0.47,109.09,2.0,37.10,35.6,35.6,86.7
73863123,0.41,108.04,1.8,42.40,36.3,36.3,87.2
73969804,0.30,106.98,1.3,57.76,37.0,37.0,87.9
74076485,0.31,105.75,1.4,55.38,37.8,37.9,87.9
74183166,0.23,104.52,1.1,74.20,38.7,38.7,88.4
74289847,0.18,103.46,0.8,98.93,39.4,39.4,88.8
74396528,0.06,102.23,0.3,296.77,40.3,40.3,89.6
74503209,-0.06,101.00,0.3,296.77,41.2,41.2,89.6
74609890,-0.23,99.94,1.1,74.20,42.0,42.0,88.4
74716571,-0.41,99.24,2.0,42.40,42.5,42.5,87.3
74823252,-0.59,99.06,2.9,29.69,42.6,42.7,86.1
74929933,-0.70,99.41,3.5,24.74,42.3,42.4,85.3
75036614,-0.70,100.12,3.4,24.74,41.8,41.9,85.3
75143295,-0.59,100.65,2.8,29.69,41.4,41.5,86.1
75249976,-0.47,101.00,2.3,37.10,41.2,41.2,86.9
75356657,-0.35,100.65,1.7,49.47,41.4,41.5,87.6
75463338,-0.23,100.12,1.1,74.20,41.9,41.9,88.4
75570019,-0.12,99.24,0.6,148.39,42.5,42.5,89.2
75676700,-0.06,98.18,0.3,296.77,43.3,43.3,89.6
75783381,-0.00,97.13,0.0,?,44.1,44.1,90.0
75890062,-0.00,96.07,0.0,?,45.0,45.0,90.0
75996743,0.06,95.01,0.3,296.77,45.8,45.8,89.6
76103424,-0.00,93.96,0.0,?,46.7,46.7,90.0
76210105,0.06,92.90,0.3,296.77,47.5,47.5,89.6
76316786,0.06,91.85,0.3,296.77,48.4,48.4,89.6
76423467,0.06,90.79,0.3,296.77,49.3,49.3,89.6
76530148,0.06,89.74,0.3,296.77,50.2,50.2,89.6
76636829,0.06,88.68,0.3,296.77,51.2,51.2,89.6
76743510,0.06,87.80,0.4,296.77,52.0,52.0,89.6
76850191,0.06,86.74,0.4,296.77,52.9,52.9,89.6
76956872,0.06,85.69,0.4,296.77,53.9,53.9,89.6
77063553,0.03,84.81,0.2,542.71,54.7,54.7,89.8
77170234,-0.00,83.75,0.0,?,55.8,55.8,90.0
77276915,-0.00,82.87,0.0,?,56.6,56.6,90.0
77383596,-0.00,81.99,0.0,?,57.5,57.5,90.0
77490277,-0.00,80.94,0.0,?,58.6,58.6,90.0
77596958,-0.00,80.06,0.0,?,59.5,59.5,90.0
77703639,-0.06,79.18,0.4,296.77,60.5,60.5,89.6
77810320,-0.06,78.30,0.4,296.77,61.4,61.4,89.6
77917001,-0.06,77.24,0.4,296.77,62.6,62.6,89.6
78023682,-0.12,76.36,0.9,148.39,63.6,63.6,89.2
78130363,-0.12,75.48,0.9,148.39,64.6,64.6,89.2
78237044,-0.12,74.60,0.9,148.39,65.6,65.6,89.2
78343725,-0.12,73.72,0.9,148.39,66.7,66.7,89.2
78450406,-0.12,72.84,1.0,148.39,67.8,67.8,89.2
78557087,-0.12,71.79,1.0,148.39,69.1,69.1,89.2
78663768,-0.23,70.91,2.0,74.20,70.2,70.2,88.4
78770449,-0.23,70.03,2.0,74.20,71.3,71.4,88.4
78877130,-0.23,69.15,2.1,74.20,72.5,72.5,88.3
78983811,-0.23,68.27,2.1,74.20,73.7,73.7,88.3
79090492,-0.23,67.39,2.2,74.20,74.9,75.0,88.3
79197173,-0.23,66.51,2.2,74.20,76.2,76.2,88.3
79303854,-0.28,65.63,2.8,61.67,77.5,77.5,88.0
79410535,-0.35,64.75,3.5,49.47,78.8,78.8,87.4
79517216,-0.35,63.87,3.6,49.47,80.1,80.2,87.4
79623897,-0.35,62.99,3.7,49.47,81.5,81.6,87.4
79730578,-0.35,62.29,3.8,49.47,82.6,82.7,87.4
79837259,-0.39,61.41,4.3,44.25,84.0,84.1,87.1
79943940,-0.47,60.53,5.3,37.10,85.4,85.6,86.5
80050621,-0.47,59.65,5.4,37.10,87.0,87.1,86.4
80157302,-0.47,58.94,5.6,37.10,88.2,88.4,86.4
80263983,-0.47,58.06,5.7,37.10,89.8,90.0,86.4
80370664,-0.50,57.18,6.3,34.51,91.4,91.6,86.1
80477345,-0.53,56.48,6.7,32.98,92.7,93.0,85.8
80584026,-0.53,55.60,6.9,32.98,94.4,94.7,85.8
80690707,-0.53,54.72,7.2,32.98,96.2,96.5,85.7
80797388,-0.53,53.84,7.4,32.98,98.0,98.3,85.7
80904069,-0.59,52.96,8.4,29.69,99.8,100.2,85.2
81010750,-0.64,52.26,9.5,26.99,101.2,101.7,84.6
81117431,-0.64,51.38,9.8,26.99,103.2,103.7,84.6
81224112,-0.64,50.50,10.1,26.99,105.2,105.7,84.5
81330793,-0.70,49.62,11.4,24.74,107.2,107.8,83.9
81437474,-0.70,48.91,11.7,24.74,108.9,109.5,83.9
81544155,-0.70,48.04,12.1,24.74,111.1,111.8,83.8
81650836,-0.70,47.16,12.5,24.74,113.4,114.1,83.7
81757517,-0.75,46.28,13.7,23.33,115.6,116.4,83.2
81864198,-0.82,45.57,15.5,21.21,117.3,118.3,82.5
81970879,-0.82,44.69,16.1,21.21,119.8,120.9,82.3
82077560,-0.82,43.81,16.7,21.21,122.4,123.5,82.2
82184241,-0.82,42.93,17.4,21.21,125.1,126.3,82.1
82290922,-0.86,42.23,18.7,20.31,127.1,128.5,81.6
82397603,-0.88,41.35,19.9,19.80,129.8,131.4,81.3
82504284,-0.88,40.65,20.6,19.80,132.2,133.8,81.2
82610965,-0.88,39.77,21.4,19.80,135.3,136.9,81.0
82717646,-0.92,39.06,23.2,18.87,137.5,139.4,80.4
82824327,-1.00,38.18,26.0,17.48,140.2,142.6,79.5
82931008,-1.00,37.30,27.2,17.48,143.5,146.1,79.3
83037689,-1.00,36.60,28.2,17.48,146.3,149.0,79.1
83144370,-1.00,35.72,29.5,17.48,149.9,152.8,78.9
83251051,-1.03,35.01,31.7,16.85,152.5,155.8,78.3
83357732,-1.05,34.13,33.8,16.51,156.2,159.8,77.8
83464413,-1.05,33.43,35.2,16.51,159.4,163.2,77.6
83571094,-1.05,32.55,37.0,16.51,163.6,167.7,77.3
83677775,-1.05,31.85,38.5,16.51,167.1,171.5,77.0
83784456,-1.11,30.97,42.6,15.64,170.7,175.9,76.0
83891137,-1.11,30.09,44.9,15.64,175.3,181.0,75.6
83997818,-1.17,29.38,49.1,14.86,178.1,184.7,74.6
84104499,-1.17,28.50,51.9,14.86,183.1,190.3,74.2
84211180,-1.17,27.80,54.3,14.86,187.3,195.0,73.8
84317861,-1.23,27.10,59.3,14.16,190.1,199.1,72.7
84424542,-1.23,26.22,62.9,14.16,195.6,205.5,72.2
84531223,-1.23,25.34,66.8,14.16,201.4,212.2,71.6
84637904,-1.23,24.63,70.3,14.16,206.3,217.9,71.2
84744585,-1.23,23.93,74.0,14.16,211.3,223.9,70.7
84851266,-1.23,23.05,79.0,14.16,217.8,231.7,70.1
84957947,-1.29,22.35,86.4,13.51,220.8,237.1,68.6
85064628,-1.35,21.47,95.6,12.93,224.8,244.3,67.0
85171309,-1.35,20.76,101.1,12.93,230.3,251.5,66.3
85277990,-1.35,20.06,107.0,12.93,235.9,259.1,65.6
85384671,-1.35,19.18,115.2,12.93,243.2,269.1,64.7
85491352,-1.35,18.48,122.4,12.93,249.2,277.7,63.8
85598033,-1.39,17.60,134.9,12.51,253.4,287.1,62.0
85704714,-1.40,16.89,144.4,12.39,258.3,295.9,60.8
85811395,-1.40,16.01,156.5,12.39,265.7,308.4,59.5
85918076,-1.40,15.31,167.2,12.39,271.7,319.0,58.4
86024757,-1.40,14.60,178.8,12.39,277.6,330.2,57.2
86131438,-1.40,13.72,195.0,12.39,284.7,345.1,55.6
86238119,-1.43,13.02,210.5,12.17,286.5,355.5,53.7
86344800,-1.46,12.32,227.3,11.90,286.4,365.6,51.6
86451481,-1.46,11.61,243.9,11.90,290.1,379.0,49.9
86558162,-1.46,10.91,262.1,11.90,293.0,393.1,48.2
86664843,-1.46,10.03,286.8,11.90,295.1,411.5,45.8
86771524,-1.46,9.33,308.4,11.90,295.2,427.0,43.7
86878205,-1.52,8.62,329.9,11.44,280.8,433.3,40.4
86984886,-1.52,7.92,353.3,11.44,276.3,448.5,38.0
87091567,-1.52,7.21,377.8,11.44,269.4,464.0,35.5
87198248,-1.52,6.51,403.2,11.44,259.6,479.6,32.8
87304929,-1.52,5.81,429.1,11.44,246.5,494.9,29.9
87411610,-1.58,5.10,444.9,11.02,216.3,494.7,25.9
87518291,-1.58,4.40,468.0,11.02,196.2,507.5,22.7
87624972,-1.58,3.87,484.5,11.02,178.8,516.4,20.3
87731653,-1.58,3.17,504.7,11.02,152.4,527.2,16.8
87838334,-1.58,2.82,513.7,11.02,137.9,531.9,15.0
87945015,-1.58,2.29,525.8,11.02,114.7,538.2,12.3
88051696,-1.64,1.94,515.1,10.63,91.6,523.1,10.1
88158377,-1.64,1.76,517.8,10.63,83.8,524.6,9.2
88265058,-1.64,1.58,520.4,10.63,75.8,525.9,8.3
88371739,-1.64,1.41,522.7,10.63,67.6,527.0,7.4
88478420,-1.64,1.23,524.7,10.63,59.4,528.1,6.5
88585101,-1.64,1.23,524.7,10.63,59.4,528.1,6.5
88691782,-1.64,1.23,524.7,10.63,59.4,528.1,6.5
88798463,-1.64,1.23,524.7,10.63,59.4,528.1,6.5
88905144,-1.64,1.23,524.7,10.63,59.4,528.1,6.5
89011825,-1.68,1.23,512.3,10.37,56.6,515.4,6.3
89118506,-1.64,1.41,522.7,10.63,67.6,527.0,7.4
89225187,-1.68,1.41,509.8,10.36,64.3,513.8,7.2
89331868,-1.64,1.58,520.4,10.63,75.8,525.9,8.3
89438549,-1.64,1.94,515.1,10.63,91.6,523.1,10.1
89545230,-1.64,2.11,512.0,10.63,99.4,521.6,11.0
89651911,-1.64,2.46,505.4,10.63,114.4,518.2,12.8
89758592,-1.64,2.99,493.8,10.63,135.8,512.2,15.4
89865273,-1.64,3.52,480.7,10.63,155.5,505.3,17.9
89971954,-1.64,4.22,461.4,10.63,179.0,494.9,21.2
90078635,-1.70,4.75,435.2,10.27,183.3,472.3,22.8
90185316,-1.70,5.45,415.2,10.27,200.6,461.1,25.8
90291997,-1.70,6.16,394.5,10.27,215.2,449.3,28.6
90398678,-1.70,6.86,373.6,10.27,227.0,437.1,31.3
90505359,-1.70,7.57,352.9,10.27,236.3,424.7,33.8
90612040,-1.70,8.27,332.7,10.27,243.3,412.2,36.2
90718721,-1.70,9.15,308.5,10.27,249.4,396.6,39.0
90825402,-1.64,9.85,291.1,10.63,262.4,391.9,42.0
90932083,-1.64,10.56,272.9,10.63,263.4,379.2,44.0
91038764,-1.64,11.44,251.7,10.63,262.9,363.9,46.2
91145445,-1.64,12.14,236.0,10.63,261.4,352.2,47.9
91252126,-1.64,12.84,221.3,10.63,259.2,340.9,49.5
91358807,-1.64,13.72,204.5,10.63,255.6,327.4,51.3
91465488,-1.64,14.60,189.2,10.63,251.3,314.6,53.0
91572169,-1.64,15.31,177.9,10.63,247.5,304.8,54.3
