Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
27575186,0.53,174.19,1.5,32.98,2.5,3.0,59.0
27638763,0.53,173.67,1.5,32.98,2.8,3.2,61.2
27702340,0.53,172.96,1.5,32.98,3.1,3.4,63.7
27765917,0.53,172.26,1.5,32.98,3.4,3.7,65.7
27829494,0.53,171.73,1.5,32.98,3.6,3.9,67.1
27893071,0.53,171.03,1.5,32.98,3.9,4.2,68.7
27956648,0.56,170.50,1.6,31.12,4.2,4.5,68.7
28020225,0.59,169.79,1.7,29.69,4.5,4.8,69.2
28083802,0.59,169.27,1.7,29.69,4.7,5.0,70.1
28147379,0.59,168.56,1.7,29.69,5.0,5.3,71.2
28210956,0.59,168.04,1.7,29.69,5.2,5.5,72.0
28274533,0.59,167.33,1.7,29.69,5.5,5.8,72.9
28338110,0.59,166.63,1.7,29.69,5.9,6.1,73.7
28401687,0.59,166.10,1.7,29.69,6.1,6.3,74.3
28465264,0.64,165.40,1.9,26.99,6.4,6.7,73.6
28528841,0.64,164.87,1.9,26.99,6.6,6.9,74.1
28592418,0.64,164.16,1.9,26.99,6.9,7.2,74.8
28655995,0.64,163.46,1.9,26.99,7.3,7.5,75.4
28719572,0.64,162.93,1.9,26.99,7.5,7.7,75.8
28783149,0.64,162.23,1.9,26.99,7.8,8.0,76.3
28846726,0.64,161.70,1.9,26.99,8.0,8.3,76.7
28910303,0.67,161.00,2.0,25.95,8.4,8.6,76.7
28973880,0.70,160.47,2.1,24.74,8.6,8.8,76.4
29037457,0.64,159.77,1.9,26.99,8.9,9.1,77.9
29101034,0.70,159.06,2.1,24.74,9.2,9.5,77.2
29164611,0.70,158.53,2.1,24.74,9.5,9.7,77.5
29228188,0.64,157.83,1.9,26.99,9.8,10.0,78.9
29291765,0.70,157.30,2.1,24.74,10.0,10.2,78.2
29355342,0.64,156.60,1.9,26.99,10.3,10.5,79.4
29418919,0.70,155.89,2.1,24.90,10.7,10.9,78.9
29482496,0.70,155.37,2.1,24.74,10.9,11.1,79.0
29546073,0.70,154.66,2.1,24.74,11.2,11.4,79.3
29609650,0.70,154.13,2.1,24.74,11.5,11.7,79.5
29673227,0.70,153.43,2.1,24.74,11.8,12.0,79.7
29736804,0.70,152.90,2.1,24.74,12.0,12.2,79.9
29800381,0.70,152.20,2.1,24.74,12.4,12.5,80.2
29863958,0.72,151.67,2.2,24.05,12.6,12.8,80.0
29927535,0.76,150.97,2.3,22.84,12.9,13.1,79.8
29991112,0.76,150.44,2.3,22.84,13.2,13.4,79.9
30054689,0.76,149.74,2.3,22.84,13.5,13.7,80.1
30118266,0.76,149.21,2.4,22.84,13.7,13.9,80.3
30181843,0.76,148.50,2.4,22.84,14.1,14.3,80.5
30245420,0.76,147.98,2.4,22.84,14.3,14.5,80.6
30308997,0.76,147.27,2.4,22.84,14.7,14.8,80.8
30372574,0.76,146.57,2.4,22.84,15.0,15.2,81.0
30436151,0.81,146.04,2.6,21.38,15.2,15.4,80.5
30499728,0.82,145.34,2.6,21.21,15.6,15.8,80.6
30563305,0.82,144.81,2.6,21.21,15.8,16.0,80.7
30626882,0.82,144.11,2.6,21.21,16.2,16.4,80.8
30690459,0.82,143.58,2.6,21.21,16.4,16.6,81.0
30754036,0.82,143.05,2.6,21.21,16.7,16.9,81.1
30817613,0.82,142.35,2.6,21.21,17.0,17.2,81.2
30881190,0.76,141.64,2.5,22.84,17.4,17.5,82.0
30944767,0.78,141.11,2.5,22.21,17.6,17.8,81.8
31008344,0.82,140.59,2.7,21.21,17.9,18.1,81.5
31071921,0.82,139.88,2.7,21.21,18.2,18.4,81.7
31135498,0.82,139.35,2.7,21.21,18.5,18.7,81.7
31199075,0.82,138.65,2.7,21.21,18.8,19.0,81.9
31262652,0.82,138.12,2.7,21.21,19.1,19.3,81.9
31326229,0.82,137.60,2.7,21.21,19.3,19.5,82.0
31389806,0.82,136.89,2.7,21.21,19.7,19.9,82.1
31453383,0.82,136.36,2.7,21.21,20.0,20.2,82.2
31516960,0.82,135.66,2.7,21.21,20.3,20.5,82.3
31580537,0.88,135.13,2.9,19.84,20.6,20.8,81.8
31644114,0.88,134.43,3.0,19.80,20.9,21.2,81.9
31707691,0.88,133.90,3.0,19.80,21.2,21.4,82.0
31771268,0.88,133.20,3.0,19.80,21.6,21.8,82.1
31834845,0.82,132.67,2.8,21.21,21.9,22.0,82.7
31898422,0.82,132.14,2.8,21.21,22.1,22.3,82.7
31961999,0.82,131.44,2.8,21.21,22.5,22.7,82.8
32025576,0.82,130.91,2.8,21.21,22.8,23.0,82.9
32089153,0.82,130.21,2.9,21.21,23.1,23.3,82.9
32152730,0.82,129.68,2.9,21.21,23.4,23.6,83.0
32216307,0.82,129.15,2.9,21.21,23.7,23.9,83.1
32279884,0.82,128.45,2.9,21.21,24.1,24.3,83.1
32343461,0.86,127.92,3.1,20.21,24.4,24.5,82.8
32407038,0.88,127.21,3.1,19.80,24.7,24.9,82.8
32470615,0.88,126.69,3.2,19.80,25.0,25.2,82.8
32534192,0.88,126.16,3.2,19.80,25.3,25.5,82.9
32597769,0.88,125.45,3.2,19.80,25.7,25.9,82.9
32661346,0.82,124.93,3.0,21.21,26.0,26.2,83.4
32724923,0.82,124.40,3.0,21.21,26.3,26.5,83.5
32788500,0.82,123.70,3.0,21.21,26.7,26.9,83.5
32852077,0.82,123.17,3.0,21.21,27.0,27.1,83.6
32915654,0.82,122.64,3.1,21.21,27.3,27.4,83.6
32979231,0.82,121.94,3.1,21.21,27.7,27.8,83.6
33042808,0.82,121.41,3.1,21.21,28.0,28.1,83.7
33106385,0.82,120.88,3.1,21.21,28.3,28.4,83.7
33169962,0.82,120.35,3.1,21.21,28.6,28.7,83.8
33233539,0.76,119.65,2.9,22.84,29.0,29.1,84.2
33297116,0.76,119.12,2.9,22.84,29.3,29.5,84.3
33360693,0.80,118.59,3.1,21.74,29.6,29.8,84.0
33424270,0.82,118.06,3.2,21.21,29.9,30.1,83.9
33487847,0.82,117.36,3.2,21.21,30.3,30.5,83.9
33551424,0.82,116.83,3.2,21.21,30.6,30.8,84.0
33615001,0.82,116.30,3.3,21.21,31.0,31.1,84.0
33678578,0.82,115.78,3.3,21.21,31.3,31.5,84.0
33742155,0.82,115.07,3.3,21.21,31.7,31.9,84.0
33805732,0.82,114.55,3.3,21.21,32.0,32.2,84.1
33869309,0.82,114.02,3.3,21.21,32.4,32.5,84.1
33932886,0.76,113.49,3.1,22.84,32.7,32.8,84.5
33996463,0.76,112.79,3.2,22.84,33.1,33.3,84.6
34060040,0.76,112.26,3.2,22.84,33.5,33.6,84.6
34123617,0.76,111.73,3.2,22.84,33.8,34.0,84.6
34187194,0.76,111.20,3.2,22.84,34.1,34.3,84.6
34250771,0.76,110.67,3.2,22.84,34.5,34.6,84.6
34314348,0.76,109.97,3.3,22.84,34.9,35.1,84.7
34377925,0.76,109.44,3.3,22.84,35.3,35.4,84.7
34441502,0.76,108.91,3.3,22.84,35.6,35.8,84.7
34505079,0.76,108.39,3.3,22.84,36.0,36.1,84.7
34568656,0.70,107.86,3.1,24.74,36.3,36.5,85.1
34632233,0.70,107.16,3.1,24.74,36.8,36.9,85.2
34695810,0.76,106.63,3.4,22.98,37.1,37.3,84.8
34759387,0.76,106.10,3.4,22.84,37.5,37.7,84.8
34822964,0.76,105.57,3.4,22.84,37.9,38.0,84.8
34886541,0.76,105.04,3.5,22.84,38.2,38.4,84.8
34950118,0.76,104.52,3.5,22.84,38.6,38.7,84.8
35013695,0.76,103.81,3.5,22.84,39.1,39.2,84.8
35077272,0.76,103.28,3.6,22.84,39.4,39.6,84.8
35140849,0.76,102.76,3.6,22.84,39.8,40.0,84.9
35204426,0.70,102.23,3.3,24.74,40.2,40.4,85.3
35268003,0.70,101.70,3.4,24.74,40.6,40.7,85.3
35331580,0.70,101.17,3.4,24.74,41.0,41.1,85.3
35395157,0.70,100.65,3.4,24.74,41.4,41.5,85.3
35458734,0.70,99.94,3.4,24.74,41.9,42.0,85.3
35522311,0.70,99.41,3.5,24.74,42.3,42.4,85.3
35585888,0.70,98.89,3.5,24.74,42.7,42.8,85.3
35649465,0.70,98.36,3.5,24.74,43.1,43.2,85.3
35713042,0.70,97.83,3.6,24.74,43.5,43.6,85.3
35776619,0.64,97.30,3.3,26.99,43.9,44.0,85.7
35840196,0.64,96.77,3.3,26.99,44.3,44.4,85.7
35903773,0.64,96.07,3.3,26.99,44.9,45.0,85.7
35967350,0.64,95.54,3.4,26.99,45.3,45.4,85.7
36030927,0.64,95.01,3.4,26.99,45.7,45.8,85.7
36094504,0.64,94.49,3.4,26.99,46.1,46.2,85.7
36158081,0.64,93.96,3.5,26.99,46.5,46.7,85.7
36221658,0.64,93.43,3.5,26.99,47.0,47.1,85.7
36285235,0.64,92.90,3.5,26.99,47.4,47.5,85.8
36348812,0.59,92.38,3.2,29.69,47.9,48.0,86.1
36412389,0.59,91.85,3.3,29.69,48.3,48.4,86.1
36475966,0.59,91.14,3.3,29.69,48.9,49.0,86.1
36539543,0.59,90.79,3.3,29.69,49.2,49.3,86.1
36603120,0.59,90.09,3.4,29.69,49.8,49.9,86.1
36666697,0.59,89.56,3.4,29.69,50.3,50.4,86.1
36730274,0.59,89.03,3.4,29.69,50.7,50.8,86.1
36793851,0.59,88.50,3.5,29.69,51.2,51.3,86.1
36857428,0.53,87.98,3.1,32.98,51.7,51.8,86.5
36921005,0.53,87.45,3.2,32.98,52.2,52.3,86.5
36984582,0.53,86.92,3.2,32.98,52.7,52.8,86.5
37048159,0.53,86.39,3.2,32.98,53.1,53.2,86.5
37111736,0.53,85.87,3.3,32.98,53.6,53.7,86.5
37175313,0.53,85.34,3.3,32.98,54.1,54.2,86.5
37238890,0.53,84.81,3.3,32.98,54.6,54.7,86.5
37302467,0.53,84.28,3.4,32.98,55.1,55.2,86.5
37366044,0.53,83.75,3.4,32.98,55.7,55.8,86.5
37429621,0.53,83.23,3.4,32.98,56.2,56.3,86.5
37493198,0.47,82.70,3.1,37.10,56.7,56.8,86.9
37556775,0.47,82.17,3.1,37.10,57.2,57.3,86.9
37620352,0.47,81.64,3.2,37.10,57.8,57.9,86.9
37683929,0.47,81.11,3.2,37.10,58.3,58.4,86.9
37747506,0.47,80.59,3.2,37.10,58.9,59.0,86.9
37811083,0.47,80.06,3.3,37.10,59.4,59.5,86.9
37874660,0.47,79.53,3.3,37.10,60.0,60.1,86.9
37938237,0.41,79.00,2.9,42.37,60.6,60.6,87.2
38001814,0.41,78.48,2.9,42.74,61.1,61.2,87.3
38065391,0.35,77.95,2.6,49.47,61.7,61.8,87.6
38128968,0.35,77.42,2.6,49.47,62.3,62.4,87.6
38192545,0.35,76.89,2.6,49.47,62.9,63.0,87.6
38256122,0.35,76.36,2.6,49.47,63.5,63.6,87.6
38319699,0.35,75.84,2.7,49.47,64.1,64.2,87.6
38383276,0.35,75.31,2.7,49.47,64.7,64.8,87.6
38446853,0.35,74.96,2.7,49.47,65.1,65.2,87.6
38510430,0.35,74.43,2.8,49.47,65.8,65.8,87.6
38574007,0.29,73.90,2.3,59.36,66.4,66.5,88.0
38637584,0.29,73.37,2.4,59.36,67.1,67.1,88.0
38701161,0.29,72.84,2.4,59.36,67.7,67.8,88.0
38764738,0.29,72.32,2.4,59.36,68.4,68.4,88.0
38828315,0.29,71.79,2.4,59.36,69.0,69.1,88.0
38891892,0.29,71.26,2.5,59.36,69.7,69.7,88.0
38955469,0.29,70.73,2.5,59.36,70.4,70.4,88.0
39019046,0.29,70.21,2.5,59.36,71.1,71.1,87.9
39082623,0.29,69.85,2.6,59.36,71.5,71.6,87.9
39146200,0.29,69.33,2.6,59.36,72.2,72.3,87.9
39209777,0.23,68.80,2.1,74.20,73.0,73.0,88.3
39273354,0.23,68.27,2.1,74.20,73.7,73.7,88.3
39336931,0.23,67.74,2.2,74.20,74.4,74.5,88.3
39400508,0.23,67.21,2.2,74.20,75.2,75.2,88.3
39464085,0.23,66.69,2.2,74.20,75.9,76.0,88.3
39527662,0.23,66.16,2.3,74.20,76.7,76.7,88.3
39591239,0.23,65.81,2.3,74.20,77.2,77.3,88.3
39654816,0.23,65.28,2.3,74.20,78.0,78.1,88.3
39718393,0.23,64.75,2.3,74.20,78.8,78.8,88.3
39781970,0.19,64.22,1.9,91.07,79.6,79.7,88.6
39845547,0.18,63.70,1.8,98.93,80.5,80.5,88.7
39909124,0.18,63.17,1.8,98.93,81.3,81.3,88.7
39972701,0.12,62.64,1.2,148.39,82.2,82.2,89.1
40036278,0.12,62.29,1.3,148.39,82.7,82.7,89.1
40099855,0.12,61.76,1.3,148.39,83.6,83.6,89.1
40163432,0.12,61.23,1.3,148.39,84.5,84.5,89.1
40227009,0.12,60.70,1.3,148.39,85.4,85.4,89.1
40290586,0.12,60.18,1.3,148.39,86.3,86.3,89.1
40354163,0.12,59.82,1.4,148.39,86.9,86.9,89.1
40417740,0.12,59.30,1.4,148.39,87.8,87.8,89.1
40481317,0.12,58.77,1.4,148.39,88.8,88.8,89.1
40544894,0.12,58.24,1.4,148.39,89.7,89.8,89.1
40608471,0.12,57.71,1.4,148.39,90.7,90.7,89.1
40672048,0.06,57.36,0.7,296.77,91.4,91.4,89.5
40735625,0.06,56.83,0.7,296.77,92.4,92.4,89.5
40799202,0.02,56.30,0.2,004.74,93.4,93.4,89.9
40862779,-0.00,55.78,0.0,?,94.5,94.5,90.0
40926356,-0.00,55.43,0.0,?,95.2,95.2,90.0
40989933,-0.00,54.90,0.0,?,96.3,96.3,90.0
41053510,-0.00,54.37,0.0,?,97.4,97.4,90.0
41117087,-0.00,53.84,0.0,?,98.5,98.5,90.0
41180664,-0.00,53.31,0.0,?,99.6,99.6,90.0
41244241,-0.00,52.96,0.0,?,100.4,100.4,90.0
41307818,-0.00,52.43,0.0,?,101.5,101.5,90.0
41371395,-0.06,51.91,0.9,296.77,102.7,102.7,89.5
41434972,-0.06,51.38,0.9,296.77,103.9,103.9,89.5
41498549,-0.06,51.03,0.9,296.77,104.8,104.8,89.5
41562126,-0.08,50.50,1.3,207.93,106.0,106.0,89.3
41625703,-0.09,49.97,1.4,196.21,107.3,107.3,89.2
41689280,-0.09,49.44,1.5,191.75,108.6,108.6,89.2
41752857,-0.12,48.91,2.0,148.39,109.9,109.9,89.0
41816434,-0.12,48.56,2.0,148.39,110.8,110.8,89.0
41880011,-0.12,48.04,2.0,148.39,112.2,112.2,89.0
41943588,-0.12,47.51,2.1,148.39,113.6,113.6,89.0
42007165,-0.12,47.16,2.1,148.39,114.5,114.6,88.9
42070742,-0.12,46.63,2.2,148.39,116.0,116.0,88.9
42134319,-0.12,46.10,2.2,148.39,117.5,117.5,88.9
42197896,-0.12,45.57,2.2,148.39,119.0,119.0,88.9
42261473,-0.12,45.22,2.3,148.39,120.0,120.0,88.9
42325050,-0.18,44.69,3.5,98.93,121.5,121.6,88.4
42388627,-0.18,44.16,3.6,98.93,123.2,123.2,88.3
42452204,-0.19,43.64,4.0,90.75,124.8,124.8,88.2
42515781,-0.23,43.28,4.9,74.20,125.8,125.9,87.7
42579358,-0.23,42.76,5.1,74.20,127.6,127.7,87.7
42642935,-0.23,42.23,5.2,74.20,129.3,129.4,87.7
42706512,-0.23,41.88,5.3,74.20,130.5,130.6,87.7
42770089,-0.23,41.35,5.4,74.20,132.3,132.4,87.7
42833666,-0.23,40.82,5.5,74.20,134.2,134.3,87.6
42897243,-0.23,40.47,5.6,74.20,135.4,135.6,87.6
42960820,-0.23,39.94,5.8,74.20,137.4,137.5,87.6
43024397,-0.23,39.41,5.9,74.20,139.4,139.5,87.6
43087974,-0.23,39.06,6.0,74.20,140.7,140.9,87.6
43151551,-0.29,38.53,7.6,60.17,142.7,142.9,86.9
43215128,-0.29,38.01,7.9,59.36,144.8,145.0,86.9
43278705,-0.29,37.65,8.1,59.36,146.2,146.5,86.8
43342282,-0.29,37.13,8.3,59.36,148.5,148.7,86.8
43405859,-0.29,36.60,8.5,59.36,150.8,151.0,86.8
43469436,-0.29,36.25,8.7,59.36,152.3,152.6,86.7
43533013,-0.29,35.72,8.9,59.36,154.7,155.0,86.7
43596590,-0.35,35.19,11.0,49.47,157.0,157.3,86.0
43660167,-0.35,34.84,11.2,49.47,158.6,159.0,86.0
43723744,-0.32,34.31,10.6,54.21,161.3,161.7,86.3
43787321,-0.41,33.78,13.9,42.40,163.6,164.2,85.1
43850898,-0.41,33.43,14.2,42.40,165.4,166.0,85.1
43914475,-0.41,32.90,14.6,42.40,168.2,168.8,85.0
43978052,-0.41,32.38,15.1,42.40,171.0,171.7,85.0
44041629,-0.41,32.02,15.4,42.40,173.0,173.7,84.9
44105206,-0.41,31.50,15.9,42.40,176.0,176.7,84.8
44168783,-0.41,30.97,16.4,42.40,179.1,179.8,84.8
44232360,-0.41,30.62,16.8,42.40,181.2,182.0,84.7
44295937,-0.41,30.09,17.4,42.40,184.5,185.3,84.6
44359514,-0.41,29.56,18.2,41.94,187.9,188.7,84.5
44423091,-0.47,29.21,21.0,37.10,189.7,190.9,83.7
44486668,-0.47,28.68,21.7,37.10,193.3,194.5,83.6
44550245,-0.47,28.15,22.5,37.10,197.0,198.3,83.5
44613822,-0.47,27.80,23.1,37.10,199.5,200.9,83.4
44677399,-0.47,27.27,23.9,37.10,203.4,204.8,83.3
44740976,-0.47,26.74,24.9,37.10,207.5,209.0,83.2
44804553,-0.47,26.39,25.5,37.10,210.3,211.8,83.1
44868130,-0.47,25.87,26.5,37.10,214.6,216.3,83.0
44931707,-0.53,25.34,31.0,32.98,218.3,220.4,81.9
44995284,-0.57,24.99,34.1,30.67,220.7,223.3,81.2
45058861,-0.59,24.46,36.7,29.69,225.0,228.0,80.7
45122438,-0.59,24.11,37.7,29.69,228.2,231.3,80.6
45186015,-0.59,23.58,39.3,29.69,233.2,236.5,80.4
45249592,-0.59,23.05,41.1,29.69,238.4,241.9,80.2
45313169,-0.59,22.70,42.3,29.69,242.0,245.7,80.1
45376746,-0.59,22.17,44.3,29.69,247.6,251.5,79.9
45440323,-0.59,21.82,45.6,29.69,251.5,255.6,79.7
45503900,-0.59,21.29,48.5,29.22,257.2,261.7,79.3
45567477,-0.64,20.94,53.9,26.99,259.8,265.3,78.3
45631054,-0.64,20.41,56.6,26.99,266.1,272.0,78.0
45694631,-0.64,19.88,59.5,26.99,272.7,279.1,77.7
45758208,-0.64,19.53,61.5,26.99,277.3,284.0,77.5
45821785,-0.64,19.00,64.8,26.99,284.4,291.7,77.2
45885362,-0.64,18.65,67.1,26.99,289.3,297.0,76.9
45948939,-0.64,18.12,70.9,26.99,297.0,305.4,76.6
46012516,-0.64,17.77,73.5,26.99,302.4,311.2,76.3
46076093,-0.69,17.24,82.1,25.37,308.4,319.2,75.1
46139670,-0.70,16.72,88.9,24.74,315.9,328.2,74.3
46203247,-0.70,16.36,92.5,24.74,321.8,334.8,74.0
46266824,-0.70,15.84,98.2,24.74,331.0,345.2,73.5
46330401,-0.70,15.48,102.3,24.74,337.4,352.5,73.1
46393978,-0.76,14.96,116.3,22.84,342.1,361.4,71.2
46457555,-0.70,14.43,116.3,24.74,357.9,376.3,72.0
46521132,-0.70,14.08,121.6,24.74,365.2,384.9,71.6
46584709,-0.70,13.55,130.2,24.74,376.6,398.5,70.9
46648286,-0.76,13.20,145.0,22.84,377.4,404.3,69.0
46711863,-0.72,12.67,149.4,24.13,394.7,422.0,69.3
46775440,-0.82,12.32,172.0,21.21,388.3,424.6,66.1
46839017,-0.82,11.79,184.9,21.21,399.9,440.6,65.2
46902594,-0.82,11.44,194.3,21.21,407.8,451.8,64.5
46966171,-0.82,10.91,209.7,21.21,420.1,469.5,63.5
47029748,-0.82,10.56,221.0,21.21,428.4,482.1,62.7
47093325,-0.82,10.03,239.4,21.21,441.2,502.0,61.5
47156902,-0.82,9.68,252.9,21.21,449.8,516.0,60.7
47220479,-0.82,9.15,275.0,21.21,462.8,538.4,59.3
47284056,-0.87,8.80,298.7,20.01,455.9,545.0,56.8
47347633,-0.88,8.45,317.3,19.80,460.2,558.9,55.4
47411210,-0.88,7.92,345.7,19.80,470.2,583.6,53.7
47474787,-0.88,7.57,366.4,19.80,476.4,601.0,52.4
47538364,-0.88,7.04,400.3,19.80,484.3,628.3,50.4
47601941,-0.88,6.69,424.9,19.80,488.6,647.5,49.0
47665518,-0.88,6.33,451.3,19.80,491.7,667.4,47.5
47729095,-0.88,5.81,494.2,19.80,493.8,698.6,45.0
47792672,-0.88,5.45,525.1,19.80,492.9,720.2,43.2
47856249,-0.88,5.10,557.8,19.80,489.9,742.4,41.3
47919826,-0.90,4.75,588.6,19.23,467.4,751.6,38.5
47983403,-0.94,4.22,633.0,18.57,431.4,766.0,34.3
48046980,-0.94,3.87,666.9,18.57,416.7,786.3,32.0
48110557,-0.94,3.52,701.1,18.57,398.3,806.4,29.6
48174134,-0.94,3.34,718.2,18.57,387.7,816.2,28.4
48237711,-0.94,2.99,752.2,18.57,363.3,835.3,25.8
48301288,-0.94,2.64,785.2,18.57,334.7,853.5,23.1
48364865,-0.94,2.46,801.1,18.57,318.7,862.2,21.7
48428442,-0.94,2.11,831.3,18.57,283.5,878.3,18.8
48492019,-0.99,1.94,804.3,17.49,236.7,838.5,16.4
48555596,-1.00,1.94,804.0,17.48,236.5,838.0,16.4
48619173,-1.00,1.76,815.3,17.48,218.0,843.9,15.0
48682750,-1.00,1.58,825.8,17.48,198.8,849.4,13.5
48746327,-1.00,1.58,825.8,17.48,198.8,849.4,13.5
48809904,-1.00,1.41,835.4,17.48,178.7,854.3,12.1
48873481,-1.00,1.41,835.4,17.48,178.7,854.3,12.1
48937058,-1.00,1.41,835.4,17.48,178.7,854.3,12.1
49000635,-1.00,1.23,844.1,17.48,158.0,858.8,10.6
49064212,-1.00,1.23,844.1,17.48,158.0,858.8,10.6
49127789,-1.03,1.23,817.6,16.89,147.9,830.8,10.3
49191366,-1.05,1.23,800.3,16.51,141.5,812.7,10.0
49254943,-1.05,1.23,800.3,16.51,141.5,812.7,10.0
49318520,-1.05,1.23,800.3,16.51,141.5,812.7,10.0
49382097,-1.05,1.23,800.3,16.51,141.5,812.7,10.0
49445674,-1.05,1.23,800.3,16.51,141.5,812.7,10.0
49509251,-1.05,1.41,792.9,16.51,160.2,808.9,11.4
49572828,-1.05,1.41,792.9,16.51,160.2,808.9,11.4
49636405,-1.05,1.41,792.9,16.51,160.2,808.9,11.4
49699982,-1.06,1.41,787.5,16.38,157.9,803.1,11.3
49763559,-1.11,1.58,747.3,15.64,160.8,764.4,12.1
49827136,-1.11,1.58,747.3,15.64,160.8,764.4,12.1
49890713,-1.11,1.76,739.6,15.64,176.9,760.4,13.4
49954290,-1.11,1.94,731.2,15.64,192.3,756.1,14.7
50017867,-1.11,1.94,731.2,15.64,192.3,756.1,14.7
50081444,-1.11,2.29,712.8,15.64,221.6,746.5,17.3
50145021,-1.11,2.46,702.9,15.64,235.3,741.2,18.5
50208598,-1.11,2.64,692.5,15.64,248.4,735.7,19.7
50272175,-1.11,2.99,670.7,15.64,272.6,724.0,22.1
50335752,-1.11,3.17,659.4,15.64,283.7,717.8,23.3
50399329,-1.16,3.52,619.6,15.01,284.2,681.6,24.6
50462906,-1.17,3.87,594.1,14.86,296.6,664.0,26.5
50526483,-1.17,4.22,572.3,14.86,311.7,651.6,28.6
50590060,-1.17,4.57,550.3,14.86,324.7,639.0,30.5
50653637,-1.17,4.93,528.4,14.86,335.7,626.0,32.4
50717214,-1.17,5.45,496.1,14.86,348.8,606.5,35.1
50780791,-1.17,5.81,475.1,14.86,355.5,593.4,36.8
50844368,-1.17,6.16,454.6,14.86,360.8,580.4,38.4
50907945,-1.17,6.69,425.2,14.86,366.2,561.1,40.7
50971522,-1.11,7.04,407.8,15.64,389.1,563.6,43.7
51035099,-1.11,7.39,388.7,15.64,389.4,550.2,45.1
51098676,-1.11,7.92,361.8,15.64,388.2,530.7,47.0
51162253,-1.11,8.27,345.0,15.64,386.5,518.1,48.2
51225830,-1.11,8.80,321.4,15.64,382.9,499.9,50.0
51289407,-1.11,9.15,306.7,15.64,379.8,488.2,51.1
51352984,-1.11,9.50,292.8,15.64,376.4,476.9,52.1
51416561,-1.16,10.03,276.4,15.04,360.4,454.2,52.5
51480138,-1.17,10.38,265.4,14.86,353.8,442.3,53.1
51543715,-1.17,10.91,248.8,14.86,348.3,428.0,54.5
51607292,-1.17,11.26,238.4,14.86,344.4,418.9,55.3
51670869,-1.17,11.79,223.9,14.86,338.4,405.7,56.5
51734446,-1.17,12.14,214.8,14.86,334.2,397.3,57.3
51798023,-1.17,12.67,202.1,14.86,327.9,385.2,58.3
51861600,-1.17,13.02,194.2,14.86,323.6,377.4,59.0
51925177,-1.17,13.55,183.1,14.86,317.2,366.3,60.0
51988754,-1.19,13.90,177.5,14.64,310.7,357.8,60.3
52052331,-1.23,14.43,170.8,14.16,299.7,344.9,60.3
52115908,-1.23,14.78,164.7,14.16,295.8,338.6,60.9
52179485,-1.23,15.31,156.0,14.16,290.1,329.3,61.7
52243062,-1.23,15.66,150.6,14.16,286.2,323.4,62.3
52306639,-1.23,16.19,142.9,14.16,280.6,314.9,63.0
52370216,-1.23,16.54,138.1,14.16,276.9,309.4,63.5
52433793,-1.23,17.07,131.3,14.16,271.4,301.5,64.2
52497370,-1.23,17.60,125.0,14.16,266.0,293.9,64.8
52560947,-1.23,17.95,121.0,14.16,262.5,289.0,65.3
52624524,-1.23,18.48,115.3,14.16,257.3,282.0,65.9
52688101,-1.23,18.83,111.7,14.16,254.0,277.5,66.2
52751678,-1.23,19.35,106.7,14.16,249.0,270.9,66.8
52815255,-1.23,19.71,103.5,14.16,245.8,266.7,67.2
52878832,-1.23,20.23,99.0,14.16,241.0,260.6,67.7
52942409,-1.23,20.76,94.7,14.16,236.4,254.7,68.2
53005986,-1.24,21.11,92.9,13.98,232.6,250.5,68.2
53069563,-1.27,21.47,91.6,13.72,228.6,246.2,68.2
53133140,-1.23,21.99,85.7,14.16,226.1,241.8,69.2
53196717,-1.23,22.52,82.3,14.16,221.9,236.7,69.7
53260294,-1.23,22.87,80.1,14.16,219.2,233.4,69.9
53323871,-1.23,23.40,76.9,14.16,215.2,228.5,70.3
53387448,-1.23,23.75,74.9,14.16,212.6,225.4,70.6
53451025,-1.17,24.28,69.3,14.86,210.7,221.8,71.8
53514602,-1.17,24.63,67.5,14.86,208.2,218.9,72.0
53578179,-1.17,25.16,65.0,14.86,204.4,214.5,72.4
53641756,-1.17,25.51,63.4,14.86,202.0,211.7,72.6
53705333,-1.17,26.04,61.1,14.86,198.4,207.6,72.9
53768910,-1.17,26.57,58.9,14.86,195.0,203.7,73.2
53832487,-1.17,26.92,57.5,14.86,192.7,201.1,73.4
53896064,-1.17,27.45,55.6,14.86,189.4,197.4,73.7
53959641,-1.18,27.80,54.7,14.74,187.0,194.9,73.7
54023218,-1.23,28.33,54.7,14.16,182.8,190.8,73.3
54086795,-1.21,28.68,52.9,14.35,181.2,188.7,73.7
54150372,-1.19,29.21,50.4,14.61,178.7,185.6,74.3
54213949,-1.21,29.56,49.8,14.44,176.4,183.3,74.2
54277526,-1.17,30.09,47.0,14.86,174.3,180.5,74.9
54341103,-1.17,30.44,46.0,14.86,172.4,178.4,75.1
54404680,-1.17,30.97,44.6,14.86,169.7,175.4,75.3
54468257,-1.21,31.50,44.5,14.39,166.4,172.2,75.0
54531834,-1.19,31.85,42.9,14.65,165.0,170.5,75.4
54595411,-1.17,32.38,41.1,14.86,162.7,167.8,75.8
54658988,-1.17,32.73,40.3,14.86,161.1,166.0,76.0
54722565,-1.17,33.26,39.1,14.86,158.6,163.4,76.2
54786142,-1.17,33.78,38.0,14.86,156.2,160.8,76.3
